  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+07  1.9900E+07     5.0125E-03     1.3140E-11     2.6214E-09
     2     1.9900E+07  1.9800E+07     5.0378E-03     0.0000E+00     0.0000E+00
     3     1.9800E+07  1.9700E+07     5.0633E-03     2.2290E-12     4.4023E-10
     4     1.9700E+07  1.9600E+07     5.0891E-03     2.4070E-12     4.7297E-10
     5     1.9600E+07  1.9500E+07     5.1151E-03     0.0000E+00     0.0000E+00
     6     1.9500E+07  1.9400E+07     5.1414E-03     2.7950E-12     5.4363E-10
     7     1.9400E+07  1.9300E+07     5.1680E-03     5.5140E-12     1.0670E-09
     8     1.9300E+07  1.9200E+07     5.1948E-03     7.6150E-12     1.4659E-09
     9     1.9200E+07  1.9100E+07     5.2219E-03     7.4560E-12     1.4278E-09
    10     1.9100E+07  1.9000E+07     5.2494E-03     1.0930E-11     2.0822E-09
    11     1.9000E+07  1.8900E+07     5.2771E-03     0.0000E+00     0.0000E+00
    12     1.8900E+07  1.8800E+07     5.3051E-03     4.9330E-12     9.2987E-10
    13     1.8800E+07  1.8700E+07     5.3333E-03     4.2290E-12     7.9294E-10
    14     1.8700E+07  1.8600E+07     5.3619E-03     0.0000E+00     0.0000E+00
    15     1.8600E+07  1.8500E+07     5.3908E-03     6.6840E-12     1.2399E-09
    16     1.8500E+07  1.8400E+07     5.4201E-03     5.7430E-12     1.0596E-09
    17     1.8400E+07  1.8300E+07     5.4496E-03     1.9220E-11     3.5269E-09
    18     1.8300E+07  1.8200E+07     5.4795E-03     2.0420E-11     3.7266E-09
    19     1.8200E+07  1.8100E+07     5.5097E-03     1.5990E-11     2.9022E-09
    20     1.8100E+07  1.8000E+07     5.5402E-03     5.9860E-12     1.0805E-09
    21     1.8000E+07  1.7900E+07     5.5710E-03     2.1590E-11     3.8754E-09
    22     1.7900E+07  1.7800E+07     5.6023E-03     1.1830E-11     2.1116E-09
    23     1.7800E+07  1.7700E+07     5.6338E-03     9.3790E-12     1.6648E-09
    24     1.7700E+07  1.7600E+07     5.6657E-03     4.2710E-11     7.5383E-09
    25     1.7600E+07  1.7500E+07     5.6980E-03     2.5100E-11     4.4050E-09
    26     1.7500E+07  1.7400E+07     5.7307E-03     2.0960E-11     3.6575E-09
    27     1.7400E+07  1.7300E+07     5.7637E-03     1.7630E-11     3.0588E-09
    28     1.7300E+07  1.7200E+07     5.7971E-03     9.0880E-12     1.5677E-09
    29     1.7200E+07  1.7100E+07     5.8309E-03     3.0840E-11     5.2890E-09
    30     1.7100E+07  1.7000E+07     5.8651E-03     1.9080E-11     3.2531E-09
    31     1.7000E+07  1.6900E+07     5.8997E-03     3.6770E-11     6.2325E-09
    32     1.6900E+07  1.6800E+07     5.9347E-03     2.2640E-11     3.8148E-09
    33     1.6800E+07  1.6700E+07     5.9702E-03     2.8160E-11     4.7168E-09
    34     1.6700E+07  1.6600E+07     6.0060E-03     3.3340E-11     5.5511E-09
    35     1.6600E+07  1.6500E+07     6.0423E-03     3.0240E-11     5.0047E-09
    36     1.6500E+07  1.6400E+07     6.0790E-03     4.1910E-11     6.8942E-09
    37     1.6400E+07  1.6300E+07     6.1162E-03     3.8060E-11     6.2228E-09
    38     1.6300E+07  1.6200E+07     6.1539E-03     3.1090E-11     5.0521E-09
    39     1.6200E+07  1.6100E+07     6.1920E-03     3.3480E-11     5.4070E-09
    40     1.6100E+07  1.6000E+07     6.2305E-03     5.2790E-11     8.4728E-09
    41     1.6000E+07  1.5900E+07     6.2696E-03     7.6410E-11     1.2187E-08
    42     1.5900E+07  1.5800E+07     6.3092E-03     7.3240E-11     1.1609E-08
