  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.9640E+07  1.6905E+07     1.4996E-01     1.8857E+05     1.2575E+06
     2     1.6905E+07  1.6487E+07     2.5037E-02     3.2975E+05     1.3170E+07
     3     1.6487E+07  1.5683E+07     4.9995E-02     9.9956E+05     1.9993E+07
     4     1.5683E+07  1.4918E+07     5.0009E-02     1.4206E+06     2.8407E+07
     5     1.4918E+07  1.4550E+07     2.4978E-02     9.5916E+05     3.8401E+07
     6     1.4550E+07  1.4191E+07     2.4983E-02     1.1873E+06     4.7524E+07
     7     1.4191E+07  1.3840E+07     2.5045E-02     1.3995E+06     5.5879E+07
     8     1.3840E+07  1.3499E+07     2.4947E-02     1.6339E+06     6.5494E+07
     9     1.3499E+07  1.2840E+07     5.0050E-02     4.0760E+06     8.1438E+07
    10     1.2840E+07  1.2523E+07     2.4998E-02     2.7146E+06     1.0859E+08
    11     1.2523E+07  1.2214E+07     2.4984E-02     2.9023E+06     1.1617E+08
    12     1.2214E+07  1.1618E+07     5.0027E-02     6.1220E+06     1.2237E+08
    13     1.1618E+07  1.1052E+07     4.9944E-02     7.3646E+06     1.4746E+08
    14     1.1052E+07  1.0513E+07     4.9999E-02     1.2348E+07     2.4697E+08
    15     1.0513E+07  1.0000E+07     5.0027E-02     1.4326E+07     2.8636E+08
    16     1.0000E+07  9.5123E+06     4.9999E-02     1.8203E+07     3.6406E+08
    17     9.5123E+06  9.0484E+06     4.9998E-02     2.4109E+07     4.8220E+08
    18     9.0484E+06  8.6071E+06     5.0001E-02     2.5860E+07     5.1719E+08
    19     8.6071E+06  8.1873E+06     5.0003E-02     2.7098E+07     5.4192E+08
    20     8.1873E+06  7.7880E+06     5.0000E-02     3.4079E+07     6.8158E+08
    21     7.7880E+06  7.4082E+06     4.9997E-02     3.7834E+07     7.5673E+08
    22     7.4082E+06  7.0469E+06     5.0000E-02     3.9106E+07     7.8212E+08
    23     7.0469E+06  6.7032E+06     5.0003E-02     5.2071E+07     1.0414E+09
