  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+07  1.9900E+07     5.0125E-03     2.6970E-14     5.3805E-12
     2     1.9900E+07  1.9800E+07     5.0378E-03     2.2568E-14     4.4797E-12
     3     1.9800E+07  1.9700E+07     5.0633E-03     4.2701E-14     8.4334E-12
     4     1.9700E+07  1.9600E+07     5.0891E-03     2.2292E-14     4.3804E-12
     5     1.9600E+07  1.9500E+07     5.1151E-03     3.2456E-14     6.3451E-12
     6     1.9500E+07  1.9400E+07     5.1414E-03     2.5450E-14     4.9500E-12
     7     1.9400E+07  1.9300E+07     5.1680E-03     3.4132E-14     6.6045E-12
     8     1.9300E+07  1.9200E+07     5.1948E-03     2.9187E-14     5.6185E-12
     9     1.9200E+07  1.9100E+07     5.2219E-03     3.9560E-14     7.5757E-12
    10     1.9100E+07  1.9000E+07     5.2494E-03     4.1268E-14     7.8615E-12
    11     1.9000E+07  1.8900E+07     5.2771E-03     2.1805E-14     4.1320E-12
    12     1.8900E+07  1.8800E+07     5.3051E-03     3.0740E-14     5.7945E-12
    13     1.8800E+07  1.8700E+07     5.3333E-03     4.5692E-14     8.5672E-12
    14     1.8700E+07  1.8600E+07     5.3619E-03     7.9686E-14     1.4861E-11
    15     1.8600E+07  1.8500E+07     5.3908E-03     5.7704E-14     1.0704E-11
    16     1.8500E+07  1.8400E+07     5.4201E-03     6.7820E-14     1.2513E-11
    17     1.8400E+07  1.8300E+07     5.4496E-03     7.0466E-14     1.2930E-11
    18     1.8300E+07  1.8200E+07     5.4795E-03     5.8129E-14     1.0609E-11
    19     1.8200E+07  1.8100E+07     5.5097E-03     1.1590E-13     2.1036E-11
    20     1.8100E+07  1.8000E+07     5.5402E-03     9.7494E-14     1.7598E-11
    21     1.8000E+07  1.7900E+07     5.5710E-03     8.2345E-14     1.4781E-11
    22     1.7900E+07  1.7800E+07     5.6023E-03     8.2785E-14     1.4777E-11
    23     1.7800E+07  1.7700E+07     5.6338E-03     1.0341E-13     1.8355E-11
    24     1.7700E+07  1.7600E+07     5.6657E-03     9.1499E-14     1.6150E-11
    25     1.7600E+07  1.7500E+07     5.6980E-03     9.9087E-14     1.7390E-11
    26     1.7500E+07  1.7400E+07     5.7307E-03     1.3257E-13     2.3133E-11
    27     1.7400E+07  1.7300E+07     5.7637E-03     1.0145E-13     1.7602E-11
    28     1.7300E+07  1.7200E+07     5.7971E-03     1.5507E-13     2.6750E-11
    29     1.7200E+07  1.7100E+07     5.8309E-03     1.5252E-13     2.6157E-11
    30     1.7100E+07  1.7000E+07     5.8651E-03     1.5485E-13     2.6402E-11
    31     1.7000E+07  1.6900E+07     5.8997E-03     1.9281E-13     3.2681E-11
    32     1.6900E+07  1.6800E+07     5.9347E-03     1.9576E-13     3.2985E-11
    33     1.6800E+07  1.6700E+07     5.9702E-03     1.9422E-13     3.2532E-11
    34     1.6700E+07  1.6600E+07     6.0060E-03     2.0132E-13     3.3520E-11
    35     1.6600E+07  1.6500E+07     6.0423E-03     2.1847E-13     3.6157E-11
    36     1.6500E+07  1.6400E+07     6.0790E-03     2.0657E-13     3.3981E-11
    37     1.6400E+07  1.6300E+07     6.1162E-03     2.5270E-13     4.1316E-11
    38     1.6300E+07  1.6200E+07     6.1539E-03     2.8091E-13     4.5648E-11
    39     1.6200E+07  1.6100E+07     6.1920E-03     2.6901E-13     4.3445E-11
    40     1.6100E+07  1.6000E+07     6.2305E-03     3.4804E-13     5.5860E-11
    41     1.6000E+07  1.5900E+07     6.2696E-03     3.4265E-13     5.4652E-11
    42     1.5900E+07  1.5800E+07     6.3092E-03     4.3552E-13     6.9030E-11
    43     1.5800E+07  1.5700E+07     6.3492E-03     3.5227E-13     5.5482E-11
    44     1.5700E+07  1.5600E+07     6.3898E-03     4.6936E-13     7.3455E-11
    45     1.5600E+07  1.5500E+07     6.4309E-03     4.2170E-13     6.5574E-11
    46     1.5500E+07  1.5400E+07     6.4725E-03     5.2321E-13     8.0836E-11
    47     1.5400E+07  1.5300E+07     6.5147E-03     5.0495E-13     7.7510E-11
    48     1.5300E+07  1.5200E+07     6.5574E-03     5.4252E-13     8.2734E-11
    49     1.5200E+07  1.5100E+07     6.6007E-03     5.4720E-13     8.2900E-11
    50     1.5100E+07  1.5000E+07     6.6445E-03     6.4955E-13     9.7757E-11
    51     1.5000E+07  1.4900E+07     6.6890E-03     8.2064E-13     1.2269E-10
    52     1.4900E+07  1.4800E+07     6.7340E-03     7.1247E-13     1.0580E-10
    53     1.4800E+07  1.4700E+07     6.7797E-03     8.0490E-13     1.1872E-10
    54     1.4700E+07  1.4600E+07     6.8260E-03     8.5436E-13     1.2516E-10
    55     1.4600E+07  1.4500E+07     6.8729E-03     8.7101E-13     1.2673E-10
