  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     3.0100E+07  2.9900E+07     6.6667E-03     3.0400E+11     4.5600E+13
     2     2.9900E+07  2.9700E+07     6.7114E-03     1.0800E+12     1.6092E+14
     3     2.9700E+07  2.9500E+07     6.7568E-03     3.8000E+12     5.6240E+14
     4     2.9500E+07  2.9300E+07     6.8027E-03     1.1400E+13     1.6758E+15
     5     2.9300E+07  2.9100E+07     6.8493E-03     1.3400E+13     1.9564E+15
     6     2.9100E+07  2.8900E+07     6.8966E-03     1.5600E+13     2.2620E+15
     7     2.8900E+07  2.8700E+07     6.9445E-03     1.8000E+13     2.5920E+15
     8     2.8700E+07  2.8500E+07     6.9930E-03     2.0700E+13     2.9601E+15
     9     2.8500E+07  2.8300E+07     7.0423E-03     2.3500E+13     3.3370E+15
    10     2.8300E+07  2.8100E+07     7.0922E-03     2.6400E+13     3.7224E+15
    11     2.8100E+07  2.7900E+07     7.1429E-03     2.9200E+13     4.0880E+15
    12     2.7900E+07  2.7700E+07     7.1943E-03     3.2100E+13     4.4619E+15
    13     2.7700E+07  2.7500E+07     7.2464E-03     3.5000E+13     4.8300E+15
    14     2.7500E+07  2.7300E+07     7.2993E-03     3.7700E+13     5.1649E+15
    15     2.7300E+07  2.7100E+07     7.3530E-03     4.0700E+13     5.5352E+15
    16     2.7100E+07  2.6900E+07     7.4074E-03     4.3800E+13     5.9130E+15
    17     2.6900E+07  2.6700E+07     7.4627E-03     4.6800E+13     6.2712E+15
    18     2.6700E+07  2.6500E+07     7.5188E-03     5.0000E+13     6.6500E+15
    19     2.6500E+07  2.6300E+07     7.5758E-03     5.3300E+13     7.0356E+15
    20     2.6300E+07  2.6100E+07     7.6336E-03     5.6900E+13     7.4539E+15
    21     2.6100E+07  2.5900E+07     7.6923E-03     6.1000E+13     7.9300E+15
    22     2.5900E+07  2.5700E+07     7.7520E-03     6.5700E+13     8.4753E+15
    23     2.5700E+07  2.5500E+07     7.8125E-03     7.0900E+13     9.0752E+15
    24     2.5500E+07  2.5300E+07     7.8741E-03     7.6900E+13     9.7662E+15
    25     2.5300E+07  2.5100E+07     7.9365E-03     8.2200E+13     1.0357E+16
    26     2.5100E+07  2.4900E+07     8.0000E-03     8.7500E+13     1.0937E+16
    27     2.4900E+07  2.4700E+07     8.0646E-03     9.2600E+13     1.1482E+16
    28     2.4700E+07  2.4500E+07     8.1301E-03     9.7300E+13     1.1968E+16
    29     2.4500E+07  2.4300E+07     8.1968E-03     1.0200E+14     1.2444E+16
    30     2.4300E+07  2.4100E+07     8.2645E-03     1.0500E+14     1.2705E+16
    31     2.4100E+07  2.3900E+07     8.3334E-03     1.0800E+14     1.2960E+16
    32     2.3900E+07  2.3700E+07     8.4034E-03     1.1100E+14     1.3209E+16
    33     2.3700E+07  2.3500E+07     8.4746E-03     1.1200E+14     1.3216E+16
    34     2.3500E+07  2.3300E+07     8.5471E-03     1.1400E+14     1.3338E+16
    35     2.3300E+07  2.3100E+07     8.6207E-03     1.1700E+14     1.3572E+16
    36     2.3100E+07  2.2900E+07     8.6957E-03     1.2100E+14     1.3915E+16
    37     2.2900E+07  2.2700E+07     8.7720E-03     1.2600E+14     1.4364E+16
    38     2.2700E+07  2.2500E+07     8.8496E-03     1.3300E+14     1.5029E+16
    39     2.2500E+07  2.2300E+07     8.9286E-03     1.4200E+14     1.5904E+16
    40     2.2300E+07  2.2100E+07     9.0091E-03     1.5200E+14     1.6872E+16
    41     2.2100E+07  2.1900E+07     9.0910E-03     1.6500E+14     1.8150E+16
    42     2.1900E+07  2.1700E+07     9.1744E-03     1.7700E+14     1.9293E+16
    43     2.1700E+07  2.1500E+07     9.2593E-03     1.9200E+14     2.0736E+16
    44     2.1500E+07  2.1300E+07     9.3459E-03     2.0400E+14     2.1828E+16
