  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+07  1.9953E+07     2.3528E-03     0.0000E+00     0.0000E+00
     2     1.9953E+07  1.9055E+07     4.6050E-02     0.0000E+00     0.0000E+00
     3     1.9055E+07  1.8197E+07     4.6073E-02     0.0000E+00     0.0000E+00
     4     1.8197E+07  1.7378E+07     4.6052E-02     0.0000E+00     0.0000E+00
     5     1.7378E+07  1.6596E+07     4.6043E-02     0.0000E+00     0.0000E+00
     6     1.6596E+07  1.5849E+07     4.6055E-02     0.0000E+00     0.0000E+00
     7     1.5849E+07  1.5136E+07     4.6030E-02     0.0000E+00     0.0000E+00
     8     1.5136E+07  1.4454E+07     4.6105E-02     4.0329E+06     8.7472E+07
     9     1.4454E+07  1.3804E+07     4.6013E-02     8.5258E+07     1.8529E+09
    10     1.3804E+07  1.3183E+07     4.6030E-02     7.3673E+07     1.6005E+09
    11     1.3183E+07  1.2589E+07     4.6105E-02     2.6180E+07     5.6784E+08
    12     1.2589E+07  1.2023E+07     4.6002E-02     1.4237E+07     3.0949E+08
    13     1.2023E+07  1.1482E+07     4.6041E-02     1.2004E+07     2.6073E+08
    14     1.1482E+07  1.0965E+07     4.6072E-02     1.2389E+07     2.6890E+08
    15     1.0965E+07  1.0471E+07     4.6099E-02     8.8334E+06     1.9162E+08
    16     1.0471E+07  1.0000E+07     4.6024E-02     8.0095E+06     1.7403E+08
    17     1.0000E+07  9.5499E+06     4.6054E-02     9.5852E+06     2.0813E+08
    18     9.5499E+06  9.1201E+06     4.6050E-02     1.1022E+07     2.3934E+08
    19     9.1201E+06  8.7096E+06     4.6055E-02     8.5884E+06     1.8648E+08
    20     8.7096E+06  8.3176E+06     4.6052E-02     9.0428E+06     1.9636E+08
    21     8.3176E+06  7.9433E+06     4.6045E-02     9.8423E+06     2.1375E+08
    22     7.9433E+06  7.5858E+06     4.6051E-02     8.2981E+06     1.8020E+08
    23     7.5858E+06  7.2444E+06     4.6049E-02     7.5490E+06     1.6393E+08
    24     7.2444E+06  6.9183E+06     4.6059E-02     9.8807E+06     2.1452E+08
    25     6.9183E+06  6.6069E+06     4.6056E-02     9.3640E+06     2.0332E+08
    26     6.6069E+06  6.3096E+06     4.6042E-02     9.3671E+06     2.0345E+08
    27     6.3096E+06  6.0256E+06     4.6055E-02     8.7148E+06     1.8922E+08
    28     6.0256E+06  5.7544E+06     4.6052E-02     8.0646E+06     1.7512E+08
    29     5.7544E+06  5.4954E+06     4.6053E-02     7.8037E+06     1.6945E+08
    30     5.4954E+06  5.2481E+06     4.6045E-02     9.5904E+06     2.0828E+08
    31     5.2481E+06  5.0119E+06     4.6051E-02     1.0590E+07     2.2997E+08
    32     5.0119E+06  4.7863E+06     4.6057E-02     1.0017E+07     2.1748E+08
    33     4.7863E+06  4.5709E+06     4.6048E-02     9.9233E+06     2.1550E+08
    34     4.5709E+06  4.3652E+06     4.6046E-02     9.6901E+06     2.1044E+08
    35     4.3652E+06  4.1687E+06     4.6060E-02     9.9791E+06     2.1665E+08
    36     4.1687E+06  3.9811E+06     4.6046E-02     9.2681E+06     2.0128E+08
    37     3.9811E+06  3.8019E+06     4.6057E-02     1.0400E+07     2.2580E+08
    38     3.8019E+06  3.6308E+06     4.6048E-02     9.6662E+06     2.0992E+08
    39     3.6308E+06  3.4674E+06     4.6048E-02     1.1877E+07     2.5792E+08
    40     3.4674E+06  3.3113E+06     4.6064E-02     1.0797E+07     2.3439E+08
    41     3.3113E+06  3.1623E+06     4.6041E-02     1.2274E+07     2.6659E+08
    42     3.1623E+06  3.0200E+06     4.6043E-02     1.7544E+07     3.8103E+08
    43     3.0200E+06  2.8840E+06     4.6079E-02     1.6381E+07     3.5550E+08
    44     2.8840E+06  2.7542E+06     4.6051E-02     1.6327E+07     3.5453E+08
    45     2.7542E+06  2.6303E+06     4.6029E-02     2.0343E+07     4.4197E+08
    46     2.6303E+06  2.5119E+06     4.6058E-02     1.9249E+07     4.1793E+08
    47     2.5119E+06  2.3988E+06     4.6071E-02     2.4170E+07     5.2464E+08
    48     2.3988E+06  2.2909E+06     4.6024E-02     3.0497E+07     6.6263E+08
    49     2.2909E+06  2.1878E+06     4.6048E-02     3.0610E+07     6.6474E+08
    50     2.1878E+06  2.0893E+06     4.6067E-02     3.2522E+07     7.0596E+08
    51     2.0893E+06  1.9953E+06     4.6035E-02     3.2600E+07     7.0817E+08
    52     1.9953E+06  1.9055E+06     4.6050E-02     3.1553E+07     6.8519E+08
    53     1.9055E+06  1.8197E+06     4.6073E-02     3.5163E+07     7.6321E+08
    54     1.8197E+06  1.7378E+06     4.6052E-02     4.2784E+07     9.2905E+08
    55     1.7378E+06  1.6596E+06     4.6043E-02     4.4771E+07     9.7236E+08
    56     1.6596E+06  1.5849E+06     4.6055E-02     4.5752E+07     9.9341E+08
    57     1.5849E+06  1.5136E+06     4.6030E-02     5.1073E+07     1.1095E+09
    58     1.5136E+06  1.4454E+06     4.6105E-02     5.7776E+07     1.2532E+09
    59     1.4454E+06  1.3804E+06     4.6013E-02     6.3518E+07     1.3804E+09
    60     1.3804E+06  1.3183E+06     4.6030E-02     6.1120E+07     1.3278E+09
    61     1.3183E+06  1.2589E+06     4.6105E-02     5.6779E+07     1.2315E+09
    62     1.2589E+06  1.2023E+06     4.6002E-02     7.7006E+07     1.6740E+09
    63     1.2023E+06  1.1482E+06     4.6041E-02     9.9949E+07     2.1709E+09
    64     1.1482E+06  1.0965E+06     4.6072E-02     9.6870E+07     2.1026E+09
    65     1.0965E+06  1.0471E+06     4.6099E-02     8.0488E+07     1.7460E+09
    66     1.0471E+06  1.0000E+06     4.6024E-02     6.8207E+07     1.4820E+09
    67     1.0000E+06  9.5499E+05     4.6054E-02     6.2629E+07     1.3599E+09
    68     9.5499E+05  9.1201E+05     4.6050E-02     9.7766E+07     2.1231E+09
    69     9.1201E+05  8.7096E+05     4.6055E-02     9.9894E+07     2.1690E+09
    70     8.7096E+05  8.3176E+05     4.6052E-02     1.1722E+08     2.5454E+09
    71     8.3176E+05  7.9433E+05     4.6045E-02     1.1484E+08     2.4940E+09
    72     7.9433E+05  7.5858E+05     4.6051E-02     1.1468E+08     2.4903E+09
    73     7.5858E+05  7.2444E+05     4.6049E-02     1.2202E+08     2.6498E+09
    74     7.2444E+05  6.9183E+05     4.6059E-02     1.3684E+08     2.9709E+09
    75     6.9183E+05  6.6069E+05     4.6056E-02     1.2237E+08     2.6570E+09
    76     6.6069E+05  6.3096E+05     4.6042E-02     1.6213E+08     3.5213E+09
    77     6.3096E+05  6.0256E+05     4.6055E-02     1.6190E+08     3.5153E+09
    78     6.0256E+05  5.7544E+05     4.6052E-02     1.8200E+08     3.9521E+09
    79     5.7544E+05  5.4954E+05     4.6053E-02     1.6338E+08     3.5476E+09
    80     5.4954E+05  5.2481E+05     4.6045E-02     1.4661E+08     3.1840E+09
    81     5.2481E+05  5.0119E+05     4.6051E-02     1.3655E+08     2.9652E+09
    82     5.0119E+05  4.7863E+05     4.6057E-02     1.2821E+08     2.7837E+09
    83     4.7863E+05  4.5709E+05     4.6048E-02     1.1396E+08     2.4749E+09
    84     4.5709E+05  4.3652E+05     4.6046E-02     9.6475E+07     2.0952E+09
    85     4.3652E+05  4.1687E+05     4.6060E-02     8.5459E+07     1.8554E+09
    86     4.1687E+05  3.9811E+05     4.6046E-02     9.8179E+07     2.1322E+09
    87     3.9811E+05  3.8019E+05     4.6057E-02     9.2370E+07     2.0056E+09
    88     3.8019E+05  3.6308E+05     4.6048E-02     1.0840E+08     2.3540E+09
    89     3.6308E+05  3.4674E+05     4.6048E-02     1.1803E+08     2.5633E+09
    90     3.4674E+05  3.3113E+05     4.6064E-02     1.1457E+08     2.4871E+09
    91     3.3113E+05  3.1623E+05     4.6041E-02     1.0855E+08     2.3576E+09
    92     3.1623E+05  3.0200E+05     4.6043E-02     1.3961E+08     3.0322E+09
    93     3.0200E+05  2.8840E+05     4.6079E-02     1.1555E+08     2.5077E+09
    94     2.8840E+05  2.7542E+05     4.6051E-02     9.7630E+07     2.1200E+09
    95     2.7542E+05  2.6303E+05     4.6029E-02     1.3501E+08     2.9331E+09
    96     2.6303E+05  2.5119E+05     4.6058E-02     1.0494E+08     2.2784E+09
    97     2.5119E+05  2.3988E+05     4.6071E-02     9.7427E+07     2.1147E+09
    98     2.3988E+05  2.2909E+05     4.6024E-02     9.8757E+07     2.1458E+09
    99     2.2909E+05  2.1878E+05     4.6048E-02     1.0170E+08     2.2085E+09
   100     2.1878E+05  2.0893E+05     4.6067E-02     8.6233E+07     1.8719E+09
   101     2.0893E+05  1.9953E+05     4.6035E-02     9.8028E+07     2.1294E+09
   102     1.9953E+05  1.9055E+05     4.6050E-02     8.2638E+07     1.7945E+09
   103     1.9055E+05  1.8197E+05     4.6073E-02     9.6273E+07     2.0896E+09
   104     1.8197E+05  1.7378E+05     4.6052E-02     9.9620E+07     2.1632E+09
   105     1.7378E+05  1.6596E+05     4.6043E-02     7.9776E+07     1.7326E+09
   106     1.6596E+05  1.5849E+05     4.6055E-02     7.4045E+07     1.6077E+09
