  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+07  1.9900E+07     5.0125E-03     1.1630E-11     2.3202E-09
     2     1.9900E+07  1.9800E+07     5.0378E-03     1.1770E-11     2.3363E-09
     3     1.9800E+07  1.9700E+07     5.0633E-03     4.3480E-12     8.5873E-10
     4     1.9700E+07  1.9600E+07     5.0891E-03     1.6050E-12     3.1538E-10
     5     1.9600E+07  1.9500E+07     5.1151E-03     1.3420E-11     2.6236E-09
     6     1.9500E+07  1.9400E+07     5.1414E-03     1.4140E-11     2.7502E-09
     7     1.9400E+07  1.9300E+07     5.1680E-03     0.0000E+00     0.0000E+00
     8     1.9300E+07  1.9200E+07     5.1948E-03     1.5100E-11     2.9067E-09
     9     1.9200E+07  1.9100E+07     5.2219E-03     4.8660E-12     9.3184E-10
    10     1.9100E+07  1.9000E+07     5.2494E-03     9.7670E-12     1.8606E-09
    11     1.9000E+07  1.8900E+07     5.2771E-03     4.7430E-12     8.9880E-10
    12     1.8900E+07  1.8800E+07     5.3051E-03     5.1540E-12     9.7153E-10
    13     1.8800E+07  1.8700E+07     5.3333E-03     5.5590E-12     1.0423E-09
    14     1.8700E+07  1.8600E+07     5.3619E-03     1.2710E-11     2.3704E-09
    15     1.8600E+07  1.8500E+07     5.3908E-03     2.1120E-11     3.9178E-09
    16     1.8500E+07  1.8400E+07     5.4201E-03     0.0000E+00     0.0000E+00
    17     1.8400E+07  1.8300E+07     5.4496E-03     0.0000E+00     0.0000E+00
    18     1.8300E+07  1.8200E+07     5.4795E-03     1.8720E-11     3.4164E-09
    19     1.8200E+07  1.8100E+07     5.5097E-03     4.2720E-12     7.7537E-10
    20     1.8100E+07  1.8000E+07     5.5402E-03     7.5300E-14     1.3592E-11
    21     1.8000E+07  1.7900E+07     5.5710E-03     7.9870E-12     1.4337E-09
    22     1.7900E+07  1.7800E+07     5.6023E-03     4.2430E-11     7.5737E-09
    23     1.7800E+07  1.7700E+07     5.6338E-03     1.0090E-11     1.7910E-09
    24     1.7700E+07  1.7600E+07     5.6657E-03     9.1230E-12     1.6102E-09
    25     1.7600E+07  1.7500E+07     5.6980E-03     2.3440E-11     4.1137E-09
    26     1.7500E+07  1.7400E+07     5.7307E-03     1.9180E-11     3.3469E-09
    27     1.7400E+07  1.7300E+07     5.7637E-03     4.1040E-13     7.1204E-11
    28     1.7300E+07  1.7200E+07     5.7971E-03     2.4810E-11     4.2797E-09
    29     1.7200E+07  1.7100E+07     5.8309E-03     6.5480E-11     1.1230E-08
    30     1.7100E+07  1.7000E+07     5.8651E-03     5.4800E-11     9.3434E-09
    31     1.7000E+07  1.6900E+07     5.8997E-03     2.5980E-11     4.4036E-09
    32     1.6900E+07  1.6800E+07     5.9347E-03     6.4520E-11     1.0872E-08
    33     1.6800E+07  1.6700E+07     5.9702E-03     2.7350E-11     4.5811E-09
    34     1.6700E+07  1.6600E+07     6.0060E-03     3.3150E-11     5.5195E-09
    35     1.6600E+07  1.6500E+07     6.0423E-03     3.9760E-11     6.5803E-09
    36     1.6500E+07  1.6400E+07     6.0790E-03     6.7050E-11     1.1030E-08
    37     1.6400E+07  1.6300E+07     6.1162E-03     1.9740E-11     3.2275E-09
    38     1.6300E+07  1.6200E+07     6.1539E-03     3.9500E-11     6.4187E-09
    39     1.6200E+07  1.6100E+07     6.1920E-03     6.5770E-11     1.0622E-08
    40     1.6100E+07  1.6000E+07     6.2305E-03     3.0650E-11     4.9193E-09
    41     1.6000E+07  1.5900E+07     6.2696E-03     1.9010E-11     3.0321E-09
    42     1.5900E+07  1.5800E+07     6.3092E-03     7.6450E-11     1.2117E-08
    43     1.5800E+07  1.5700E+07     6.3492E-03     5.3070E-11     8.3585E-09
    44     1.5700E+07  1.5600E+07     6.3898E-03     1.3040E-10     2.0408E-08
    45     1.5600E+07  1.5500E+07     6.4309E-03     1.0530E-10     1.6374E-08
    46     1.5500E+07  1.5400E+07     6.4725E-03     6.9050E-11     1.0668E-08
    47     1.5400E+07  1.5300E+07     6.5147E-03     1.3010E-10     1.9970E-08
    48     1.5300E+07  1.5200E+07     6.5574E-03     1.1280E-10     1.7202E-08
    49     1.5200E+07  1.5100E+07     6.6007E-03     9.1960E-11     1.3932E-08
    50     1.5100E+07  1.5000E+07     6.6445E-03     1.0100E-10     1.5200E-08
