  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.9640E+07  1.7332E+07     1.2500E-01     0.0000E+00     0.0000E+00
     2     1.7332E+07  1.6905E+07     2.4998E-02     0.0000E+00     0.0000E+00
     3     1.6905E+07  1.6487E+07     2.5001E-02     0.0000E+00     0.0000E+00
     4     1.6487E+07  1.5683E+07     5.0001E-02     0.0000E+00     0.0000E+00
     5     1.5683E+07  1.4918E+07     5.0002E-02     7.6050E-03     1.5209E-01
     6     1.4918E+07  1.4550E+07     2.4998E-02     1.0768E-02     4.3076E-01
     7     1.4550E+07  1.4191E+07     2.4997E-02     1.6782E-03     6.7135E-02
     8     1.4191E+07  1.3840E+07     2.5002E-02     1.4769E-04     5.9071E-03
     9     1.3840E+07  1.3499E+07     2.4999E-02     1.1165E-04     4.4662E-03
    10     1.3499E+07  1.2840E+07     4.9997E-02     1.0962E-04     2.1925E-03
    11     1.2840E+07  1.2523E+07     2.5006E-02     3.3964E-05     1.3582E-03
    12     1.2523E+07  1.2214E+07     2.5000E-02     2.5346E-05     1.0138E-03
    13     1.2214E+07  1.1618E+07     5.0001E-02     4.1049E-05     8.2096E-04
    14     1.1618E+07  1.1052E+07     4.9997E-02     4.3698E-05     8.7401E-04
    15     1.1052E+07  1.0513E+07     5.0000E-02     4.2367E-05     8.4734E-04
    16     1.0513E+07  1.0000E+07     4.9999E-02     4.7088E-05     9.4178E-04
    17     1.0000E+07  9.5123E+06     5.0000E-02     4.5692E-05     9.1383E-04
    18     9.5123E+06  9.0484E+06     5.0000E-02     4.1864E-05     8.3728E-04
    19     9.0484E+06  8.6071E+06     5.0000E-02     4.2776E-05     8.5553E-04
    20     8.6071E+06  8.1873E+06     5.0000E-02     4.4764E-05     8.9528E-04
    21     8.1873E+06  7.7880E+06     5.0000E-02     4.7873E-05     9.5746E-04
    22     7.7880E+06  7.4082E+06     5.0001E-02     4.9377E-05     9.8753E-04
    23     7.4082E+06  7.0469E+06     5.0000E-02     5.0522E-05     1.0104E-03
    24     7.0469E+06  6.7032E+06     5.0000E-02     5.1702E-05     1.0340E-03
    25     6.7032E+06  6.5924E+06     1.6666E-02     1.6609E-05     9.9658E-04
    26     6.5924E+06  6.3763E+06     3.3334E-02     3.3318E-05     9.9952E-04
    27     6.3763E+06  6.0653E+06     4.9999E-02     5.1641E-05     1.0328E-03
    28     6.0653E+06  5.7695E+06     5.0000E-02     5.3041E-05     1.0608E-03
    29     5.7695E+06  5.4881E+06     5.0000E-02     5.4038E-05     1.0808E-03
    30     5.4881E+06  5.2205E+06     5.0000E-02     5.4317E-05     1.0863E-03
    31     5.2205E+06  4.9658E+06     5.0001E-02     5.4661E-05     1.0932E-03
    32     4.9658E+06  4.7237E+06     4.9998E-02     5.7007E-05     1.1402E-03
    33     4.7237E+06  4.4933E+06     5.0001E-02     5.8632E-05     1.1726E-03
    34     4.4933E+06  4.0657E+06     9.9999E-02     1.2397E-04     1.2397E-03
    35     4.0657E+06  3.6788E+06     1.0000E-01     1.3028E-04     1.3028E-03
    36     3.6788E+06  3.3287E+06     9.9999E-02     1.3865E-04     1.3865E-03
    37     3.3287E+06  3.1664E+06     4.9999E-02     7.1678E-05     1.4336E-03
    38     3.1664E+06  3.0119E+06     5.0001E-02     7.4698E-05     1.4939E-03
    39     3.0119E+06  2.8650E+06     4.9999E-02     7.6773E-05     1.5355E-03
    40     2.8650E+06  2.7253E+06     5.0000E-02     7.8492E-05     1.5698E-03
    41     2.7253E+06  2.5924E+06     5.0002E-02     8.2799E-05     1.6559E-03
    42     2.5924E+06  2.4660E+06     4.9999E-02     8.4797E-05     1.6960E-03
    43     2.4660E+06  2.3851E+06     3.3332E-02     5.7505E-05     1.7252E-03
    44     2.3851E+06  2.3653E+06     8.3361E-03     1.5426E-05     1.8505E-03
    45     2.3653E+06  2.3457E+06     8.3337E-03     1.5581E-05     1.8696E-03
    46     2.3457E+06  2.3069E+06     1.6666E-02     2.9002E-05     1.7402E-03
    47     2.3069E+06  2.2313E+06     3.3333E-02     5.9665E-05     1.7900E-03
    48     2.2313E+06  2.1225E+06     4.9999E-02     9.1228E-05     1.8246E-03
    49     2.1225E+06  2.0190E+06     4.9998E-02     8.9180E-05     1.7837E-03
    50     2.0190E+06  1.9205E+06     5.0002E-02     9.0762E-05     1.8152E-03
    51     1.9205E+06  1.8268E+06     4.9998E-02     9.2045E-05     1.8410E-03
    52     1.8268E+06  1.7377E+06     5.0002E-02     9.3746E-05     1.8748E-03
    53     1.7377E+06  1.6530E+06     5.0000E-02     9.3681E-05     1.8736E-03
    54     1.6530E+06  1.5724E+06     5.0002E-02     9.1817E-05     1.8363E-03
    55     1.5724E+06  1.4957E+06     4.9996E-02     9.3153E-05     1.8632E-03
    56     1.4957E+06  1.4227E+06     5.0003E-02     9.1880E-05     1.8375E-03
    57     1.4227E+06  1.3534E+06     5.0002E-02     9.0590E-05     1.8117E-03
    58     1.3534E+06  1.2874E+06     4.9997E-02     9.3082E-05     1.8617E-03
    59     1.2874E+06  1.2246E+06     5.0004E-02     9.0777E-05     1.8154E-03
    60     1.2246E+06  1.1648E+06     4.9998E-02     9.3330E-05     1.8667E-03
    61     1.1648E+06  1.1080E+06     5.0000E-02     8.7662E-05     1.7532E-03
    62     1.1080E+06  1.0026E+06     9.9997E-02     1.6980E-04     1.6981E-03
    63     1.0026E+06  9.6167E+05     4.1668E-02     6.6320E-05     1.5916E-03
    64     9.6167E+05  9.0718E+05     5.8333E-02     9.4162E-05     1.6142E-03
    65     9.0718E+05  8.6294E+05     5.0000E-02     7.4904E-05     1.4981E-03
    66     8.6294E+05  8.2085E+05     5.0000E-02     7.4410E-05     1.4882E-03
    67     8.2085E+05  7.8082E+05     5.0000E-02     7.2131E-05     1.4426E-03
    68     7.8082E+05  7.4274E+05     5.0000E-02     7.0243E-05     1.4049E-03
    69     7.4274E+05  7.0651E+05     5.0000E-02     6.7385E-05     1.3477E-03
    70     7.0651E+05  6.7206E+05     5.0000E-02     6.5195E-05     1.3039E-03
    71     6.7206E+05  6.3928E+05     4.9999E-02     6.1507E-05     1.2302E-03
    72     6.3928E+05  6.0810E+05     5.0000E-02     5.9809E-05     1.1962E-03
    73     6.0810E+05  5.7844E+05     5.0001E-02     5.6109E-05     1.1222E-03
    74     5.7844E+05  5.5023E+05     5.0000E-02     5.1623E-05     1.0325E-03
    75     5.5023E+05  5.2340E+05     5.0000E-02     5.0555E-05     1.0111E-03
