  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.5800E+07  1.5600E+07     1.2739E-02     4.9513E-02     3.8867E+00
     2     1.5600E+07  1.5400E+07     1.2903E-02     1.2026E-01     9.3200E+00
     3     1.5400E+07  1.5200E+07     1.3072E-02     1.2183E-01     9.3199E+00
     4     1.5200E+07  1.5000E+07     1.3245E-02     1.2344E-01     9.3196E+00
     5     1.5000E+07  1.4800E+07     1.3423E-02     2.1500E-01     1.6017E+01
     6     1.4800E+07  1.4600E+07     1.3606E-02     2.8057E-01     2.0622E+01
     7     1.4600E+07  1.4400E+07     1.3793E-02     7.8550E-02     5.6948E+00
     8     1.4400E+07  1.4200E+07     1.3986E-02     1.0351E-02     7.4008E-01
     9     1.4200E+07  1.4000E+07     1.4185E-02     4.8486E-04     3.4182E-02
  TOTAL                                              1.0000E+00
