  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.7330E+07  1.4190E+07     1.9990E-01     8.8700E+06     4.4372E+07
     2     1.4190E+07  1.2210E+07     1.5028E-01     2.8080E+07     1.8685E+08
     3     1.2210E+07  1.0000E+07     1.9967E-01     1.2070E+08     6.0450E+08
     4     1.0000E+07  8.6070E+06     1.5001E-01     2.3790E+08     1.5859E+09
     5     8.6070E+06  7.4080E+06     1.5002E-01     4.1120E+08     2.7411E+09
     6     7.4080E+06  6.0650E+06     2.0003E-01     9.9840E+08     4.9914E+09
     7     6.0650E+06  4.9660E+06     1.9992E-01     1.4850E+09     7.4280E+09
     8     4.9660E+06  3.6790E+06     2.9997E-01     2.8660E+09     9.5542E+09
     9     3.6790E+06  3.0120E+06     2.0004E-01     2.2200E+09     1.1098E+10
    10     3.0120E+06  2.7250E+06     1.0014E-01     1.7130E+09     1.7107E+10
    11     2.7250E+06  2.4660E+06     9.9871E-02     2.0010E+09     2.0036E+10
    12     2.4660E+06  2.3650E+06     4.1819E-02     9.9630E+08     2.3824E+10
    13     2.3650E+06  2.3460E+06     8.0663E-03     2.7790E+08     3.4452E+10
    14     2.3460E+06  2.2310E+06     5.0262E-02     1.3880E+09     2.7615E+10
    15     2.2310E+06  1.9200E+06     1.5012E-01     3.7800E+09     2.5179E+10
    16     1.9200E+06  1.6530E+06     1.4973E-01     4.4110E+09     2.9459E+10
    17     1.6530E+06  1.3530E+06     2.0027E-01     6.6330E+09     3.3121E+10
    18     1.3530E+06  1.0030E+06     2.9933E-01     1.2030E+10     4.0190E+10
    19     1.0030E+06  8.2080E+05     2.0047E-01     8.2280E+09     4.1043E+10
    20     8.2080E+05  7.4270E+05     9.9987E-02     4.1360E+09     4.1365E+10
    21     7.4270E+05  6.0810E+05     1.9995E-01     1.1760E+10     5.8814E+10
    22     6.0810E+05  4.9790E+05     1.9994E-01     9.3060E+09     4.6544E+10
    23     4.9790E+05  3.6880E+05     3.0014E-01     1.0350E+10     3.4483E+10
    24     3.6880E+05  2.9720E+05     2.1585E-01     9.4090E+09     4.3591E+10
    25     2.9720E+05  1.8320E+05     4.8383E-01     1.3160E+10     2.7200E+10
    26     1.8320E+05  1.1110E+05     5.0015E-01     1.1810E+10     2.3613E+10
    27     1.1110E+05  6.7380E+04     5.0008E-01     9.0760E+09     1.8149E+10
    28     6.7380E+04  4.0870E+04     4.9995E-01     7.4730E+09     1.4947E+10
    29     4.0870E+04  3.1830E+04     2.4999E-01     2.7900E+09     1.1161E+10
    30     3.1830E+04  2.6060E+04     2.0001E-01     1.4290E+09     7.1447E+09
    31     2.6060E+04  2.4180E+04     7.4876E-02     2.5710E+09     3.4337E+10
    32     2.4180E+04  2.1880E+04     9.9953E-02     1.5460E+09     1.5467E+10
    33     2.1880E+04  1.5030E+04     3.7552E-01     4.0270E+09     1.0724E+10
    34     1.5030E+04  7.1020E+03     7.4967E-01     7.5500E+09     1.0071E+10
    35     7.1020E+03  3.3550E+03     7.4992E-01     8.6630E+09     1.1552E+10
    36     3.3550E+03  1.5850E+03     7.4987E-01     8.0240E+09     1.0701E+10
    37     1.5850E+03  4.5400E+02     1.2502E+00     1.3280E+10     1.0622E+10
    38     4.5400E+02  2.1440E+02     7.5025E-01     7.3620E+09     9.8127E+09
    39     2.1440E+02  1.0130E+02     7.4976E-01     8.0310E+09     1.0711E+10
    40     1.0130E+02  3.7270E+01     9.9990E-01     1.0530E+10     1.0531E+10
    41     3.7270E+01  1.0680E+01     1.2498E+00     1.2840E+10     1.0274E+10
    42     1.0680E+01  5.0430E+00     7.5037E-01     7.3650E+09     9.8151E+09
    43     5.0430E+00  1.8550E+00     1.0001E+00     9.3840E+09     9.3829E+09
    44     1.8550E+00  8.7640E-01     7.4982E-01     6.3570E+09     8.4781E+09
    45     8.7640E-01  4.1400E-01     7.4996E-01     4.9330E+09     6.5777E+09
    46     4.1400E-01  1.0000E-01     1.4207E+00     7.0740E+09     4.9793E+09
    47     1.0000E-01  1.0000E-02     2.3026E+00     9.8200E+09     4.2648E+09
  TOTAL                                              2.6989E+11
