  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.9640E+07  1.7332E+07     1.2500E-01     0.0000E+00     0.0000E+00
     2     1.7332E+07  1.6905E+07     2.4998E-02     0.0000E+00     0.0000E+00
     3     1.6905E+07  1.6487E+07     2.5001E-02     0.0000E+00     0.0000E+00
     4     1.6487E+07  1.5683E+07     5.0001E-02     0.0000E+00     0.0000E+00
     5     1.5683E+07  1.4918E+07     5.0002E-02     4.0457E-03     8.0911E-02
     6     1.4918E+07  1.4550E+07     2.4998E-02     7.3982E-03     2.9595E-01
     7     1.4550E+07  1.4191E+07     2.4997E-02     1.5997E-03     6.3995E-02
     8     1.4191E+07  1.3840E+07     2.5002E-02     1.0162E-04     4.0644E-03
     9     1.3840E+07  1.3499E+07     2.4999E-02     5.8029E-05     2.3213E-03
    10     1.3499E+07  1.2840E+07     4.9997E-02     5.8716E-05     1.1744E-03
    11     1.2840E+07  1.2523E+07     2.5006E-02     2.3230E-05     9.2899E-04
    12     1.2523E+07  1.2214E+07     2.5000E-02     1.5894E-05     6.3576E-04
    13     1.2214E+07  1.1618E+07     5.0001E-02     2.7058E-05     5.4114E-04
    14     1.1618E+07  1.1052E+07     4.9997E-02     2.0220E-05     4.0442E-04
    15     1.1052E+07  1.0513E+07     5.0000E-02     1.1478E-05     2.2956E-04
    16     1.0513E+07  1.0000E+07     4.9999E-02     1.1333E-05     2.2666E-04
    17     1.0000E+07  9.5123E+06     5.0000E-02     1.3956E-05     2.7912E-04
    18     9.5123E+06  9.0484E+06     5.0000E-02     1.1740E-05     2.3480E-04
    19     9.0484E+06  8.6071E+06     5.0000E-02     1.1856E-05     2.3712E-04
    20     8.6071E+06  8.1873E+06     5.0000E-02     1.1671E-05     2.3342E-04
    21     8.1873E+06  7.7880E+06     5.0000E-02     1.2150E-05     2.4300E-04
    22     7.7880E+06  7.4082E+06     5.0001E-02     1.2087E-05     2.4174E-04
    23     7.4082E+06  7.0469E+06     5.0000E-02     1.5098E-05     3.0196E-04
    24     7.0469E+06  6.7032E+06     5.0000E-02     1.5121E-05     3.0242E-04
    25     6.7032E+06  6.5924E+06     1.6666E-02     5.3753E-06     3.2253E-04
    26     6.5924E+06  6.3763E+06     3.3334E-02     9.2696E-06     2.7808E-04
    27     6.3763E+06  6.0653E+06     4.9999E-02     1.8087E-05     3.6175E-04
    28     6.0653E+06  5.7695E+06     5.0000E-02     1.8483E-05     3.6966E-04
    29     5.7695E+06  5.4881E+06     5.0000E-02     1.6950E-05     3.3900E-04
    30     5.4881E+06  5.2205E+06     5.0000E-02     1.7859E-05     3.5718E-04
    31     5.2205E+06  4.9658E+06     5.0001E-02     1.8557E-05     3.7113E-04
    32     4.9658E+06  4.7237E+06     4.9998E-02     2.1257E-05     4.2515E-04
    33     4.7237E+06  4.4933E+06     5.0001E-02     2.3599E-05     4.7197E-04
    34     4.4933E+06  4.0657E+06     9.9999E-02     4.7973E-05     4.7973E-04
    35     4.0657E+06  3.6788E+06     1.0000E-01     5.1027E-05     5.1026E-04
    36     3.6788E+06  3.3287E+06     9.9999E-02     5.6939E-05     5.6940E-04
    37     3.3287E+06  3.1664E+06     4.9999E-02     2.8867E-05     5.7735E-04
    38     3.1664E+06  3.0119E+06     5.0001E-02     2.5571E-05     5.1141E-04
    39     3.0119E+06  2.8650E+06     4.9999E-02     2.8241E-05     5.6484E-04
    40     2.8650E+06  2.7253E+06     5.0000E-02     3.1479E-05     6.2958E-04
    41     2.7253E+06  2.5924E+06     5.0002E-02     3.0512E-05     6.1022E-04
    42     2.5924E+06  2.4660E+06     4.9999E-02     3.0122E-05     6.0245E-04
    43     2.4660E+06  2.3851E+06     3.3332E-02     2.1094E-05     6.3285E-04
    44     2.3851E+06  2.3653E+06     8.3361E-03     4.5585E-06     5.4684E-04
    45     2.3653E+06  2.3457E+06     8.3337E-03     4.4892E-06     5.3868E-04
    46     2.3457E+06  2.3069E+06     1.6666E-02     9.8242E-06     5.8947E-04
    47     2.3069E+06  2.2313E+06     3.3333E-02     1.9762E-05     5.9286E-04
    48     2.2313E+06  2.1225E+06     4.9999E-02     3.1265E-05     6.2531E-04
    49     2.1225E+06  2.0190E+06     4.9998E-02     2.9630E-05     5.9263E-04
    50     2.0190E+06  1.9205E+06     5.0002E-02     2.8752E-05     5.7502E-04
    51     1.9205E+06  1.8268E+06     4.9998E-02     2.6158E-05     5.2318E-04
    52     1.8268E+06  1.7377E+06     5.0002E-02     2.8017E-05     5.6031E-04
    53     1.7377E+06  1.6530E+06     5.0000E-02     2.6430E-05     5.2860E-04
    54     1.6530E+06  1.5724E+06     5.0002E-02     2.5013E-05     5.0024E-04
    55     1.5724E+06  1.4957E+06     4.9996E-02     2.6217E-05     5.2438E-04
    56     1.4957E+06  1.4227E+06     5.0003E-02     2.9527E-05     5.9050E-04
    57     1.4227E+06  1.3534E+06     5.0002E-02     2.5490E-05     5.0978E-04
    58     1.3534E+06  1.2874E+06     4.9997E-02     3.0744E-05     6.1491E-04
    59     1.2874E+06  1.2246E+06     5.0004E-02     2.9490E-05     5.8975E-04
    60     1.2246E+06  1.1648E+06     4.9998E-02     2.4514E-05     4.9030E-04
    61     1.1648E+06  1.1080E+06     5.0000E-02     2.6453E-05     5.2906E-04
    62     1.1080E+06  1.0026E+06     9.9997E-02     4.6802E-05     4.6803E-04
    63     1.0026E+06  9.6167E+05     4.1668E-02     2.1403E-05     5.1365E-04
    64     9.6167E+05  9.0718E+05     5.8333E-02     2.7145E-05     4.6535E-04
    65     9.0718E+05  8.6294E+05     5.0000E-02     2.4485E-05     4.8970E-04
    66     8.6294E+05  8.2085E+05     5.0000E-02     2.7496E-05     5.4992E-04
    67     8.2085E+05  7.8082E+05     5.0000E-02     2.3917E-05     4.7834E-04
    68     7.8082E+05  7.4274E+05     5.0000E-02     2.1911E-05     4.3822E-04
    69     7.4274E+05  7.0651E+05     5.0000E-02     2.3702E-05     4.7404E-04
    70     7.0651E+05  6.7206E+05     5.0000E-02     2.4963E-05     4.9926E-04
    71     6.7206E+05  6.3928E+05     4.9999E-02     2.1591E-05     4.3183E-04
    72     6.3928E+05  6.0810E+05     5.0000E-02     2.0622E-05     4.1244E-04
    73     6.0810E+05  5.7844E+05     5.0001E-02     2.1454E-05     4.2907E-04
    74     5.7844E+05  5.5023E+05     5.0000E-02     1.8418E-05     3.6836E-04
    75     5.5023E+05  5.2340E+05     5.0000E-02     1.9667E-05     3.9334E-04
