  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.0510E+07  1.0500E+07     9.5193E-04     1.2530E+01     1.3163E+04
     2     1.0500E+07  1.0480E+07     1.9066E-03     1.2620E+01     6.6192E+03
     3     1.0480E+07  1.0470E+07     9.5465E-04     1.2720E+01     1.3324E+04
     4     1.0470E+07  1.0460E+07     9.5557E-04     1.2820E+01     1.3416E+04
     5     1.0460E+07  1.0450E+07     9.5648E-04     1.2920E+01     1.3508E+04
     6     1.0450E+07  1.0440E+07     9.5740E-04     1.3010E+01     1.3589E+04
     7     1.0440E+07  1.0430E+07     9.5831E-04     1.3110E+01     1.3680E+04
     8     1.0430E+07  1.0420E+07     9.5923E-04     1.3210E+01     1.3771E+04
     9     1.0420E+07  1.0410E+07     9.6015E-04     1.3320E+01     1.3873E+04
    10     1.0410E+07  1.0400E+07     9.6108E-04     1.3420E+01     1.3964E+04
    11     1.0400E+07  1.0390E+07     9.6200E-04     1.3520E+01     1.4054E+04
    12     1.0390E+07  1.0380E+07     9.6293E-04     1.3620E+01     1.4144E+04
    13     1.0380E+07  1.0370E+07     9.6386E-04     1.3730E+01     1.4245E+04
    14     1.0370E+07  1.0360E+07     9.6479E-04     1.3830E+01     1.4335E+04
    15     1.0360E+07  1.0350E+07     9.6572E-04     1.3940E+01     1.4435E+04
    16     1.0350E+07  1.0340E+07     9.6665E-04     1.4040E+01     1.4524E+04
    17     1.0340E+07  1.0330E+07     9.6759E-04     1.4150E+01     1.4624E+04
    18     1.0330E+07  1.0320E+07     9.6852E-04     1.4260E+01     1.4723E+04
    19     1.0320E+07  1.0310E+07     9.6946E-04     1.4370E+01     1.4823E+04
    20     1.0310E+07  1.0300E+07     9.7040E-04     1.4480E+01     1.4922E+04
    21     1.0300E+07  1.0290E+07     9.7135E-04     1.4590E+01     1.5020E+04
    22     1.0290E+07  1.0280E+07     9.7229E-04     1.4700E+01     1.5119E+04
    23     1.0280E+07  1.0270E+07     9.7324E-04     1.4810E+01     1.5217E+04
