  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.9640E+07  1.7332E+07     1.2500E-01     2.1100E+00     1.6880E+01
     2     1.7332E+07  1.6905E+07     2.4998E-02     1.1300E+02     4.5204E+03
     3     1.6905E+07  1.6487E+07     2.5001E-02     4.5900E+03     1.8359E+05
     4     1.6487E+07  1.5683E+07     5.0001E-02     3.2000E+06     6.3999E+07
     5     1.5683E+07  1.4918E+07     5.0002E-02     2.7100E+08     5.4198E+09
     6     1.4918E+07  1.4550E+07     2.4998E-02     4.1400E+08     1.6561E+10
     7     1.4550E+07  1.4191E+07     2.4997E-02     1.4300E+08     5.7206E+09
     8     1.4191E+07  1.3840E+07     2.5002E-02     1.2800E+07     5.1196E+08
     9     1.3840E+07  1.3499E+07     2.4999E-02     3.8500E+06     1.5401E+08
    10     1.3499E+07  1.2840E+07     4.9997E-02     3.9600E+06     7.9204E+07
    11     1.2840E+07  1.2523E+07     2.5006E-02     1.4200E+06     5.6787E+07
    12     1.2523E+07  1.2214E+07     2.5000E-02     1.0000E+06     4.0000E+07
    13     1.2214E+07  1.1618E+07     5.0001E-02     1.2100E+06     2.4199E+07
    14     1.1618E+07  1.1052E+07     4.9997E-02     1.0500E+06     2.1001E+07
    15     1.1052E+07  1.0513E+07     5.0000E-02     8.8900E+05     1.7780E+07
    16     1.0513E+07  1.0000E+07     4.9999E-02     8.1700E+05     1.6340E+07
    17     1.0000E+07  9.5123E+06     5.0000E-02     8.1700E+05     1.6340E+07
    18     9.5123E+06  9.0484E+06     5.0000E-02     7.9900E+05     1.5980E+07
    19     9.0484E+06  8.6071E+06     5.0000E-02     7.5200E+05     1.5040E+07
    20     8.6071E+06  8.1873E+06     5.0000E-02     8.0800E+05     1.6160E+07
    21     8.1873E+06  7.7880E+06     5.0000E-02     8.2500E+05     1.6500E+07
    22     7.7880E+06  7.4082E+06     5.0001E-02     8.7500E+05     1.7500E+07
    23     7.4082E+06  7.0469E+06     5.0000E-02     9.1000E+05     1.8200E+07
    24     7.0469E+06  6.7032E+06     5.0000E-02     9.1900E+05     1.8380E+07
    25     6.7032E+06  6.5924E+06     1.6666E-02     3.0800E+05     1.8481E+07
    26     6.5924E+06  6.3763E+06     3.3334E-02     6.1300E+05     1.8390E+07
    27     6.3763E+06  6.0653E+06     4.9999E-02     9.0100E+05     1.8020E+07
    28     6.0653E+06  5.7695E+06     5.0000E-02     9.2000E+05     1.8400E+07
    29     5.7695E+06  5.4881E+06     5.0000E-02     9.0900E+05     1.8180E+07
    30     5.4881E+06  5.2205E+06     5.0000E-02     8.7000E+05     1.7400E+07
    31     5.2205E+06  4.9658E+06     5.0001E-02     8.7300E+05     1.7460E+07
    32     4.9658E+06  4.7237E+06     4.9998E-02     8.7600E+05     1.7521E+07
    33     4.7237E+06  4.4933E+06     5.0001E-02     8.7700E+05     1.7540E+07
    34     4.4933E+06  4.0657E+06     9.9999E-02     1.8200E+06     1.8200E+07
    35     4.0657E+06  3.6788E+06     1.0000E-01     1.8600E+06     1.8600E+07
    36     3.6788E+06  3.3287E+06     9.9999E-02     1.9000E+06     1.9000E+07
    37     3.3287E+06  3.1664E+06     4.9999E-02     9.7400E+05     1.9480E+07
    38     3.1664E+06  3.0119E+06     5.0001E-02     9.8600E+05     1.9719E+07
    39     3.0119E+06  2.8650E+06     4.9999E-02     1.0100E+06     2.0201E+07
    40     2.8650E+06  2.7253E+06     5.0000E-02     1.0100E+06     2.0200E+07
    41     2.7253E+06  2.5924E+06     5.0002E-02     9.9500E+05     1.9899E+07
    42     2.5924E+06  2.4660E+06     4.9999E-02     1.0200E+06     2.0400E+07
    43     2.4660E+06  2.3851E+06     3.3332E-02     6.8100E+05     2.0431E+07
    44     2.3851E+06  2.3653E+06     8.3361E-03     1.7100E+05     2.0513E+07
    45     2.3653E+06  2.3457E+06     8.3337E-03     1.7000E+05     2.0399E+07
    46     2.3457E+06  2.3069E+06     1.6666E-02     3.4100E+05     2.0461E+07
    47     2.3069E+06  2.2313E+06     3.3333E-02     6.8400E+05     2.0520E+07
    48     2.2313E+06  2.1225E+06     4.9999E-02     1.0300E+06     2.0600E+07
    49     2.1225E+06  2.0190E+06     4.9998E-02     1.0300E+06     2.0601E+07
    50     2.0190E+06  1.9205E+06     5.0002E-02     1.0200E+06     2.0399E+07
    51     1.9205E+06  1.8268E+06     4.9998E-02     1.0100E+06     2.0201E+07
