  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.4918E+07  1.3498E+07     1.0003E-01     7.6866E+09     7.6845E+10
     2     1.3498E+07  1.2214E+07     9.9959E-02     5.0068E+08     5.0089E+09
     3     1.2214E+07  1.1052E+07     9.9971E-02     2.1607E+08     2.1613E+09
     4     1.1052E+07  9.9998E+06     1.0005E-01     1.9663E+08     1.9654E+09
     5     9.9998E+06  9.0482E+06     9.9999E-02     1.5989E+08     1.5989E+09
     6     9.0482E+06  8.1872E+06     9.9994E-02     1.9758E+08     1.9759E+09
     7     8.1872E+06  7.4081E+06     9.9998E-02     1.5740E+08     1.5740E+09
     8     7.4081E+06  6.7031E+06     1.0000E-01     1.7189E+08     1.7188E+09
     9     6.7031E+06  6.0652E+06     1.0000E-01     1.5280E+08     1.5280E+09
    10     6.0652E+06  5.4880E+06     1.0000E-01     1.5353E+08     1.5352E+09
    11     5.4880E+06  4.9658E+06     9.9989E-02     1.0249E+08     1.0250E+09
    12     4.9658E+06  4.4932E+06     1.0001E-01     1.2756E+08     1.2755E+09
    13     4.4932E+06  4.0656E+06     1.0000E-01     1.3224E+08     1.3223E+09
    14     4.0656E+06  3.6787E+06     1.0000E-01     1.5689E+08     1.5689E+09
    15     3.6787E+06  3.3286E+06     1.0001E-01     1.6051E+08     1.6050E+09
    16     3.3286E+06  3.0119E+06     9.9981E-02     2.1948E+08     2.1952E+09
    17     3.0119E+06  2.7253E+06     9.9993E-02     2.1609E+08     2.1611E+09
    18     2.7253E+06  2.4659E+06     1.0002E-01     2.9399E+08     2.9393E+09
    19     2.4659E+06  2.2313E+06     9.9972E-02     4.3138E+08     4.3150E+09
    20     2.2313E+06  2.0189E+06     1.0003E-01     3.7783E+08     3.7771E+09
    21     2.0189E+06  1.8268E+06     9.9987E-02     4.3727E+08     4.3733E+09
    22     1.8268E+06  1.6530E+06     9.9974E-02     4.3603E+08     4.3614E+09
    23     1.6530E+06  1.4957E+06     9.9997E-02     4.5691E+08     4.5692E+09
    24     1.4957E+06  1.3533E+06     1.0005E-01     5.3442E+08     5.3416E+09
    25     1.3533E+06  1.2245E+06     1.0001E-01     6.1527E+08     6.1519E+09
    26     1.2245E+06  1.1080E+06     9.9976E-02     7.1667E+08     7.1684E+09
    27     1.1080E+06  1.0026E+06     9.9960E-02     8.4447E+08     8.4481E+09
    28     1.0026E+06  9.0716E+05     1.0003E-01     6.6830E+08     6.6808E+09
    29     9.0716E+05  8.2084E+05     9.9991E-02     6.8448E+08     6.8454E+09
    30     8.2084E+05  7.4272E+05     1.0001E-01     7.5396E+08     7.5389E+09
    31     7.4272E+05  6.7204E+05     1.0000E-01     8.4889E+08     8.4888E+09
    32     6.7204E+05  6.0809E+05     9.9995E-02     6.7929E+08     6.7932E+09
    33     6.0809E+05  5.5022E+05     1.0000E-01     7.4566E+08     7.4562E+09
    34     5.5022E+05  4.9786E+05     9.9999E-02     6.5346E+08     6.5346E+09
    35     4.9786E+05  4.5048E+05     1.0001E-01     7.2794E+08     7.2790E+09
    36     4.5048E+05  4.0762E+05     9.9978E-02     7.5527E+08     7.5543E+09
    37     4.0762E+05  3.6882E+05     1.0003E-01     5.7139E+08     5.7124E+09
    38     3.6882E+05  3.3373E+05     9.9976E-02     4.5876E+08     4.5887E+09
    39     3.3373E+05  3.0197E+05     1.0000E-01     5.0774E+08     5.0772E+09
    40     3.0197E+05  2.7323E+05     1.0001E-01     3.9718E+08     3.9713E+09
    41     2.7323E+05  2.4723E+05     9.9995E-02     4.3637E+08     4.3639E+09
    42     2.4723E+05  2.2370E+05     1.0001E-01     5.8032E+08     5.8024E+09
    43     2.2370E+05  2.0242E+05     9.9961E-02     2.9414E+08     2.9425E+09
    44     2.0242E+05  1.8315E+05     1.0004E-01     3.9138E+08     3.9123E+09
    45     1.8315E+05  1.6572E+05     1.0001E-01     3.3709E+08     3.3707E+09
    46     1.6572E+05  1.4995E+05     9.9998E-02     4.4678E+08     4.4679E+09
    47     1.4995E+05  1.3568E+05     1.0000E-01     2.2702E+08     2.2701E+09
    48     1.3568E+05  1.2277E+05     9.9986E-02     3.2257E+08     3.2261E+09
    49     1.2277E+05  1.1109E+05     9.9972E-02     3.1270E+08     3.1279E+09
    50     1.1109E+05  8.6516E+04     2.5001E-01     6.2464E+08     2.4984E+09
    51     8.6516E+04  6.7378E+04     2.5001E-01     5.2567E+08     2.1026E+09
    52     6.7378E+04  5.2474E+04     2.5000E-01     6.8738E+08     2.7495E+09
    53     5.2474E+04  4.0867E+04     2.4999E-01     4.8474E+08     1.9390E+09
    54     4.0867E+04  3.1827E+04     2.5001E-01     3.3420E+08     1.3368E+09
    55     3.1827E+04  2.4787E+04     2.5000E-01     3.4602E+08     1.3841E+09
    56     2.4787E+04  1.9304E+04     2.5001E-01     2.6412E+08     1.0565E+09
    57     1.9304E+04  1.5034E+04     2.5000E-01     5.5768E+07     2.2307E+08
    58     1.5034E+04  1.1709E+04     2.4996E-01     1.6403E+08     6.5623E+08
    59     1.1709E+04  9.1187E+03     2.5003E-01     4.6682E+08     1.8671E+09
    60     9.1187E+03  7.1016E+03     2.5001E-01     2.9970E+08     1.1988E+09
    61     7.1016E+03  5.5308E+03     2.4999E-01     1.9218E+08     7.6876E+08
    62     5.5308E+03  4.3074E+03     2.5000E-01     1.6048E+08     6.4193E+08
    63     4.3074E+03  3.3546E+03     2.5000E-01     2.3676E+08     9.4703E+08
    64     3.3546E+03  2.6125E+03     2.5002E-01     2.7882E+08     1.1152E+09
    65     2.6125E+03  2.0347E+03     2.4996E-01     2.1272E+08     8.5102E+08
    66     2.0347E+03  1.5846E+03     2.5002E-01     2.8075E+08     1.1229E+09
    67     1.5846E+03  1.2341E+03     2.4999E-01     2.7931E+08     1.1173E+09
    68     1.2341E+03  9.6110E+02     2.5002E-01     2.7770E+08     1.1107E+09
    69     9.6110E+02  7.4851E+02     2.4999E-01     2.1846E+08     8.7386E+08
    70     7.4851E+02  5.8294E+02     2.5000E-01     2.4431E+08     9.7724E+08
    71     5.8294E+02  4.5399E+02     2.5001E-01     2.1125E+08     8.4497E+08
    72     4.5399E+02  3.5357E+02     2.4999E-01     1.2903E+08     5.1613E+08
    73     3.5357E+02  2.7536E+02     2.5000E-01     1.5939E+08     6.3755E+08
    74     2.7536E+02  2.1445E+02     2.5000E-01     1.5441E+08     6.1763E+08
    75     2.1445E+02  1.6701E+02     2.5002E-01     1.9780E+08     7.9113E+08
    76     1.6701E+02  1.3007E+02     2.4998E-01     1.7326E+08     6.9309E+08
    77     1.3007E+02  1.0130E+02     2.4999E-01     1.8654E+08     7.4620E+08
    78     1.0130E+02  7.8892E+01     2.5001E-01     1.5930E+08     6.3718E+08
    79     7.8892E+01  6.1441E+01     2.5000E-01     1.5881E+08     6.3523E+08
    80     6.1441E+01  4.7850E+01     2.5001E-01     1.8812E+08     7.5246E+08
    81     4.7850E+01  3.7266E+01     2.4999E-01     2.2597E+08     9.0392E+08
    82     3.7266E+01  2.9023E+01     2.4999E-01     1.7527E+08     7.0110E+08
    83     2.9023E+01  2.2603E+01     2.5001E-01     1.8891E+08     7.5562E+08
    84     2.2603E+01  1.7603E+01     2.5001E-01     1.2845E+08     5.1377E+08
    85     1.7603E+01  1.3709E+01     2.5002E-01     1.4059E+08     5.6232E+08
    86     1.3709E+01  1.0677E+01     2.4996E-01     1.0958E+08     4.3839E+08
    87     1.0677E+01  8.3152E+00     2.5001E-01     1.3745E+08     5.4979E+08
    88     8.3152E+00  6.4758E+00     2.5001E-01     1.5346E+08     6.1381E+08
    89     6.4758E+00  5.0434E+00     2.4999E-01     1.1959E+08     4.7838E+08
    90     5.0434E+00  3.9278E+00     2.5000E-01     1.3491E+08     5.3964E+08
    91     3.9278E+00  3.0590E+00     2.4999E-01     1.0514E+08     4.2057E+08
    92     3.0590E+00  2.3823E+00     2.5002E-01     1.0963E+08     4.3848E+08
    93     2.3823E+00  1.8554E+00     2.4997E-01     8.5444E+07     3.4182E+08
    94     1.8554E+00  1.4449E+00     2.5006E-01     9.0191E+07     3.6068E+08
    95     1.4449E+00  1.1253E+00     2.4999E-01     7.0291E+07     2.8117E+08
    96     1.1253E+00  8.7641E-01     2.4997E-01     6.3416E+07     2.5369E+08
    97     8.7641E-01  6.8255E-01     2.5000E-01     4.9382E+07     1.9753E+08
    98     6.8255E-01  5.3157E-01     2.5000E-01     5.2980E+07     2.1192E+08
    99     5.3157E-01  4.1399E-01     2.4999E-01     4.8225E+07     1.9291E+08
   100     4.1399E-01  1.0000E-03     6.0258E+00     2.4134E+08     4.0051E+07
  TOTAL                                              3.8436E+10
