  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     5.5000E+07  5.4000E+07     1.8349E-02     4.1721E+00     2.2737E+02
     2     5.4000E+07  5.3000E+07     1.8692E-02     4.5466E+00     2.4324E+02
     3     5.3000E+07  5.2000E+07     1.9048E-02     4.9657E+00     2.6069E+02
     4     5.2000E+07  5.1000E+07     1.9418E-02     5.4359E+00     2.7994E+02
     5     5.1000E+07  5.0000E+07     1.9803E-02     5.9649E+00     3.0122E+02
     6     5.0000E+07  4.9000E+07     2.0203E-02     6.5617E+00     3.2479E+02
     7     4.9000E+07  4.8000E+07     2.0619E-02     7.2369E+00     3.5098E+02
     8     4.8000E+07  4.7000E+07     2.1053E-02     8.0032E+00     3.8014E+02
     9     4.7000E+07  4.6000E+07     2.1506E-02     8.8754E+00     4.1269E+02
    10     4.6000E+07  4.5000E+07     2.1979E-02     9.8710E+00     4.4911E+02
    11     4.5000E+07  4.4000E+07     2.2473E-02     1.1011E+01     4.8997E+02
    12     4.4000E+07  4.3000E+07     2.2990E-02     1.2320E+01     5.3592E+02
    13     4.3000E+07  4.2000E+07     2.3530E-02     1.3829E+01     5.8769E+02
    14     4.2000E+07  4.1000E+07     2.4098E-02     1.5570E+01     6.4614E+02
    15     4.1000E+07  4.0000E+07     2.4693E-02     1.7587E+01     7.1225E+02
    16     4.0000E+07  3.9000E+07     2.5318E-02     1.9928E+01     7.8710E+02
    17     3.9000E+07  3.8000E+07     2.5975E-02     2.2648E+01     8.7191E+02
    18     3.8000E+07  3.7000E+07     2.6668E-02     2.5814E+01     9.6797E+02
    19     3.7000E+07  3.6000E+07     2.7399E-02     2.9499E+01     1.0766E+03
    20     3.6000E+07  3.5000E+07     2.8171E-02     3.3782E+01     1.1992E+03
    21     3.5000E+07  3.4000E+07     2.8988E-02     3.8748E+01     1.3367E+03
    22     3.4000E+07  3.3000E+07     2.9853E-02     4.4477E+01     1.4899E+03
    23     3.3000E+07  3.2000E+07     3.0772E-02     5.1036E+01     1.6585E+03
    24     3.2000E+07  3.1000E+07     3.1749E-02     5.8456E+01     1.8412E+03
    25     3.1000E+07  3.0000E+07     3.2790E-02     6.6712E+01     2.0345E+03
    26     3.0000E+07  2.9000E+07     3.3902E-02     7.5687E+01     2.2325E+03
    27     2.9000E+07  2.8000E+07     3.5091E-02     8.5135E+01     2.4261E+03
    28     2.8000E+07  2.7000E+07     3.6368E-02     9.4651E+01     2.6026E+03
    29     2.7000E+07  2.6000E+07     3.7740E-02     1.0367E+02     2.7468E+03
    30     2.6000E+07  2.5000E+07     3.9221E-02     1.1148E+02     2.8423E+03
