  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.9640E+07  1.7332E+07     1.2500E-01     0.0000E+00     0.0000E+00
     2     1.7332E+07  1.6905E+07     2.4998E-02     0.0000E+00     0.0000E+00
     3     1.6905E+07  1.6487E+07     2.5001E-02     0.0000E+00     0.0000E+00
     4     1.6487E+07  1.5683E+07     5.0001E-02     1.0000E-07     2.0000E-06
     5     1.5683E+07  1.4918E+07     5.0002E-02     1.6900E-02     3.3799E-01
     6     1.4918E+07  1.4550E+07     2.4998E-02     9.0800E-01     3.6323E+01
     7     1.4550E+07  1.4191E+07     2.4997E-02     5.7900E-02     2.3163E+00
     8     1.4191E+07  1.3840E+07     2.5002E-02     3.1800E-04     1.2719E-02
     9     1.3840E+07  1.3499E+07     2.4999E-02     1.1900E-04     4.7603E-03
    10     1.3499E+07  1.2840E+07     4.9997E-02     2.2500E-04     4.5002E-03
    11     1.2840E+07  1.2523E+07     2.5006E-02     5.4000E-05     2.1595E-03
    12     1.2523E+07  1.2214E+07     2.5000E-02     2.3400E-05     9.3600E-04
    13     1.2214E+07  1.1618E+07     5.0001E-02     1.3000E-04     2.5999E-03
    14     1.1618E+07  1.1052E+07     4.9997E-02     1.2700E-04     2.5401E-03
    15     1.1052E+07  1.0513E+07     5.0000E-02     1.2000E-04     2.4000E-03
    16     1.0513E+07  1.0000E+07     4.9999E-02     1.1600E-04     2.3200E-03
    17     1.0000E+07  9.5123E+06     5.0000E-02     1.1600E-04     2.3200E-03
    18     9.5123E+06  9.0484E+06     5.0000E-02     1.1400E-04     2.2800E-03
    19     9.0484E+06  8.6071E+06     5.0000E-02     1.2600E-04     2.5200E-03
    20     8.6071E+06  8.1873E+06     5.0000E-02     1.2100E-04     2.4200E-03
    21     8.1873E+06  7.7880E+06     5.0000E-02     1.2800E-04     2.5600E-03
    22     7.7880E+06  7.4082E+06     5.0001E-02     1.2600E-04     2.5200E-03
    23     7.4082E+06  7.0469E+06     5.0000E-02     1.4000E-04     2.8000E-03
    24     7.0469E+06  6.7032E+06     5.0000E-02     1.4900E-04     2.9800E-03
    25     6.7032E+06  6.5924E+06     1.6666E-02     4.8300E-05     2.8981E-03
    26     6.5924E+06  6.3763E+06     3.3334E-02     9.4600E-05     2.8379E-03
    27     6.3763E+06  6.0653E+06     4.9999E-02     1.4900E-04     2.9800E-03
    28     6.0653E+06  5.7695E+06     5.0000E-02     1.4800E-04     2.9600E-03
    29     5.7695E+06  5.4881E+06     5.0000E-02     1.6200E-04     3.2400E-03
    30     5.4881E+06  5.2205E+06     5.0000E-02     1.5800E-04     3.1600E-03
    31     5.2205E+06  4.9658E+06     5.0001E-02     1.5300E-04     3.0599E-03
    32     4.9658E+06  4.7237E+06     4.9998E-02     1.7300E-04     3.4601E-03
    33     4.7237E+06  4.4933E+06     5.0001E-02     1.8300E-04     3.6599E-03
    34     4.4933E+06  4.0657E+06     9.9999E-02     3.9800E-04     3.9800E-03
    35     4.0657E+06  3.6788E+06     1.0000E-01     4.0500E-04     4.0499E-03
    36     3.6788E+06  3.3287E+06     9.9999E-02     4.2200E-04     4.2200E-03
    37     3.3287E+06  3.1664E+06     4.9999E-02     2.3500E-04     4.7001E-03
    38     3.1664E+06  3.0119E+06     5.0001E-02     2.5600E-04     5.1199E-03
    39     3.0119E+06  2.8650E+06     4.9999E-02     2.4800E-04     4.9601E-03
    40     2.8650E+06  2.7253E+06     5.0000E-02     2.5900E-04     5.1800E-03
    41     2.7253E+06  2.5924E+06     5.0002E-02     2.6700E-04     5.3398E-03
    42     2.5924E+06  2.4660E+06     4.9999E-02     2.6800E-04     5.3601E-03
    43     2.4660E+06  2.3851E+06     3.3332E-02     1.8500E-04     5.5503E-03
    44     2.3851E+06  2.3653E+06     8.3361E-03     4.5500E-05     5.4582E-03
    45     2.3653E+06  2.3457E+06     8.3337E-03     4.7300E-05     5.6758E-03
    46     2.3457E+06  2.3069E+06     1.6666E-02     9.2100E-05     5.5261E-03
    47     2.3069E+06  2.2313E+06     3.3333E-02     1.9500E-04     5.8500E-03
    48     2.2313E+06  2.1225E+06     4.9999E-02     3.0200E-04     6.0401E-03
    49     2.1225E+06  2.0190E+06     4.9998E-02     2.9700E-04     5.9403E-03
    50     2.0190E+06  1.9205E+06     5.0002E-02     3.0200E-04     6.0398E-03
    51     1.9205E+06  1.8268E+06     4.9998E-02     3.0600E-04     6.1203E-03
    52     1.8268E+06  1.7377E+06     5.0002E-02     3.0200E-04     6.0397E-03
    53     1.7377E+06  1.6530E+06     5.0000E-02     3.1800E-04     6.3600E-03
    54     1.6530E+06  1.5724E+06     5.0002E-02     3.0800E-04     6.1598E-03
    55     1.5724E+06  1.4957E+06     4.9996E-02     3.0900E-04     6.1804E-03
    56     1.4957E+06  1.4227E+06     5.0003E-02     3.0200E-04     6.0396E-03
    57     1.4227E+06  1.3534E+06     5.0002E-02     3.1000E-04     6.1998E-03
    58     1.3534E+06  1.2874E+06     4.9997E-02     3.0500E-04     6.1003E-03
    59     1.2874E+06  1.2246E+06     5.0004E-02     2.9800E-04     5.9595E-03
    60     1.2246E+06  1.1648E+06     4.9998E-02     2.8800E-04     5.7602E-03
    61     1.1648E+06  1.1080E+06     5.0000E-02     3.0000E-04     6.0000E-03
    62     1.1080E+06  1.0026E+06     9.9997E-02     5.8700E-04     5.8702E-03
    63     1.0026E+06  9.6167E+05     4.1668E-02     2.0200E-04     4.8478E-03
    64     9.6167E+05  9.0718E+05     5.8333E-02     3.1400E-04     5.3829E-03
    65     9.0718E+05  8.6294E+05     5.0000E-02     2.5200E-04     5.0400E-03
    66     8.6294E+05  8.2085E+05     5.0000E-02     2.3700E-04     4.7400E-03
    67     8.2085E+05  7.8082E+05     5.0000E-02     2.3400E-04     4.6800E-03
    68     7.8082E+05  7.4274E+05     5.0000E-02     2.1200E-04     4.2400E-03
    69     7.4274E+05  7.0651E+05     5.0000E-02     2.1200E-04     4.2400E-03
    70     7.0651E+05  6.7206E+05     5.0000E-02     2.1000E-04     4.2000E-03
    71     6.7206E+05  6.3928E+05     4.9999E-02     1.9800E-04     3.9601E-03
    72     6.3928E+05  6.0810E+05     5.0000E-02     1.9500E-04     3.9000E-03
    73     6.0810E+05  5.7844E+05     5.0001E-02     1.7800E-04     3.5599E-03
    74     5.7844E+05  5.5023E+05     5.0000E-02     1.6500E-04     3.3000E-03
    75     5.5023E+05  5.2340E+05     5.0000E-02     1.5000E-04     3.0000E-03
