  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.1800E+07  1.1500E+07     2.5752E-02     2.2700E-05     8.8147E-04
     2     1.1500E+07  1.1300E+07     1.7544E-02     1.2600E-05     7.1818E-04
     3     1.1300E+07  1.1000E+07     2.6907E-02     1.2600E-05     4.6827E-04
     4     1.1000E+07  1.0800E+07     1.8349E-02     1.2600E-04     6.8668E-03
     5     1.0800E+07  1.0500E+07     2.8171E-02     6.0400E-03     2.1441E-01
     6     1.0500E+07  1.0300E+07     1.9231E-02     1.5600E-02     8.1117E-01
     7     1.0300E+07  1.0000E+07     2.9559E-02     1.6600E-02     5.6159E-01
     8     1.0000E+07  9.7500E+06     2.5318E-02     2.1300E-02     8.4131E-01
     9     9.7500E+06  9.5000E+06     2.5975E-02     2.2300E-02     8.5850E-01
    10     9.5000E+06  9.2500E+06     2.6668E-02     2.3300E-02     8.7370E-01
    11     9.2500E+06  9.0000E+06     2.7399E-02     2.1700E-02     7.9200E-01
    12     9.0000E+06  8.7500E+06     2.8171E-02     1.7000E-02     6.0346E-01
    13     8.7500E+06  8.5000E+06     2.8988E-02     2.1900E-02     7.5550E-01
    14     8.5000E+06  8.2500E+06     2.9853E-02     2.6500E-02     8.8768E-01
    15     8.2500E+06  8.0000E+06     3.0772E-02     3.0800E-02     1.0009E+00
    16     8.0000E+06  7.7500E+06     3.1749E-02     4.1300E-02     1.3008E+00
    17     7.7500E+06  7.5000E+06     3.2790E-02     4.5000E-02     1.3724E+00
    18     7.5000E+06  7.2500E+06     3.3902E-02     4.7800E-02     1.4100E+00
    19     7.2500E+06  7.0000E+06     3.5091E-02     4.8000E-02     1.3679E+00
    20     7.0000E+06  6.7500E+06     3.6368E-02     4.7400E-02     1.3034E+00
    21     6.7500E+06  6.5000E+06     3.7740E-02     4.4800E-02     1.1871E+00
    22     6.5000E+06  6.2500E+06     3.9221E-02     4.9800E-02     1.2697E+00
    23     6.2500E+06  6.0000E+06     4.0822E-02     4.9900E-02     1.2224E+00
    24     6.0000E+06  5.7500E+06     4.2560E-02     4.9100E-02     1.1537E+00
    25     5.7500E+06  5.5000E+06     4.4452E-02     5.0700E-02     1.1406E+00
    26     5.5000E+06  5.2500E+06     4.6520E-02     5.4800E-02     1.1780E+00
    27     5.2500E+06  5.0000E+06     4.8790E-02     6.5400E-02     1.3404E+00
    28     5.0000E+06  4.7500E+06     5.1293E-02     7.8900E-02     1.5382E+00
    29     4.7500E+06  4.5000E+06     5.4067E-02     8.0400E-02     1.4870E+00
    30     4.5000E+06  4.2500E+06     5.7158E-02     8.0200E-02     1.4031E+00
    31     4.2500E+06  4.0000E+06     6.0625E-02     7.5900E-02     1.2520E+00
    32     4.0000E+06  3.7500E+06     6.4539E-02     7.5700E-02     1.1729E+00
    33     3.7500E+06  3.5000E+06     6.8993E-02     8.0000E-02     1.1595E+00
    34     3.5000E+06  3.2500E+06     7.4108E-02     8.6000E-02     1.1605E+00
    35     3.2500E+06  3.0000E+06     8.0043E-02     9.1400E-02     1.1419E+00
    36     3.0000E+06  2.7500E+06     8.7011E-02     9.5900E-02     1.1022E+00
    37     2.7500E+06  2.5000E+06     9.5310E-02     8.4400E-02     8.8553E-01
    38     2.5000E+06  2.2500E+06     1.0536E-01     5.8300E-02     5.5334E-01
    39     2.2500E+06  2.0000E+06     1.1778E-01     4.5200E-02     3.8376E-01
    40     2.0000E+06  1.7500E+06     1.3353E-01     5.1800E-02     3.8792E-01
    41     1.7500E+06  1.5000E+06     1.5415E-01     7.8400E-02     5.0859E-01
    42     1.5000E+06  1.2500E+06     1.8232E-01     1.1200E-01     6.1430E-01
    43     1.2500E+06  1.0000E+06     2.2314E-01     3.4600E-01     1.5506E+00
    44     1.0000E+06  7.5000E+05     2.8768E-01     8.1800E-01     2.8434E+00
    45     7.5000E+05  5.0000E+05     4.0547E-01     1.2600E+00     3.1075E+00
    46     5.0000E+05  3.0000E+05     5.1083E-01     2.5100E+00     4.9136E+00
  TOTAL                                              6.9257E+00
