  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+07  1.7333E+07     1.4312E-01     4.3295E-12     3.0251E-11
     2     1.7333E+07  1.5683E+07     1.0003E-01     2.2387E-11     2.2379E-10
     3     1.5683E+07  1.4550E+07     7.4986E-02     3.5333E-11     4.7119E-10
     4     1.4550E+07  1.3840E+07     5.0028E-02     4.8932E-11     9.7809E-10
     5     1.3840E+07  1.2840E+07     7.4998E-02     1.6108E-10     2.1478E-09
     6     1.2840E+07  1.0000E+07     2.4998E-01     1.9283E-09     7.7138E-09
     7     1.0000E+07  8.1873E+06     2.0000E-01     5.8210E-09     2.9105E-08
     8     8.1873E+06  6.4340E+06     2.4099E-01     1.9474E-08     8.0809E-08
     9     6.4340E+06  4.8000E+06     2.9298E-01     5.7787E-08     1.9724E-07
    10     4.8000E+06  4.3040E+06     1.0907E-01     3.3081E-08     3.0330E-07
    11     4.3040E+06  3.0000E+06     3.6093E-01     1.1276E-07     3.1241E-07
    12     3.0000E+06  2.4790E+06     1.9076E-01     6.3352E-08     3.3211E-07
    13     2.4790E+06  2.3540E+06     5.1739E-02     3.2374E-08     6.2571E-07
    14     2.3540E+06  1.8500E+06     2.4093E-01     2.1406E-07     8.8847E-07
    15     1.8500E+06  1.5000E+06     2.0972E-01     2.7398E-07     1.3064E-06
    16     1.5000E+06  1.4000E+06     6.8993E-02     9.3058E-08     1.3488E-06
    17     1.4000E+06  1.3560E+06     3.1933E-02     4.2289E-08     1.3243E-06
    18     1.3560E+06  1.3170E+06     2.9183E-02     3.9937E-08     1.3685E-06
    19     1.3170E+06  1.2500E+06     5.2213E-02     6.0870E-08     1.1658E-06
    20     1.2500E+06  1.2000E+06     4.0822E-02     5.0570E-08     1.2388E-06
    21     1.2000E+06  1.1000E+06     8.7011E-02     9.8610E-08     1.1333E-06
    22     1.1000E+06  1.0100E+06     8.5360E-02     1.0217E-07     1.1969E-06
    23     1.0100E+06  9.2000E+05     9.3332E-02     1.0366E-07     1.1107E-06
    24     9.2000E+05  9.0000E+05     2.1979E-02     2.6032E-08     1.1844E-06
    25     9.0000E+05  8.7500E+05     2.8171E-02     3.1912E-08     1.1328E-06
    26     8.7500E+05  8.6110E+05     1.6013E-02     1.7518E-08     1.0940E-06
    27     8.6110E+05  8.2000E+05     4.8906E-02     5.4941E-08     1.1234E-06
    28     8.2000E+05  7.5000E+05     8.9231E-02     9.8484E-08     1.1037E-06
    29     7.5000E+05  6.7900E+05     9.9452E-02     1.2642E-07     1.2712E-06
    30     6.7900E+05  6.7000E+05     1.3343E-02     1.6342E-08     1.2247E-06
    31     6.7000E+05  6.0000E+05     1.1035E-01     9.9229E-08     8.9924E-07
    32     6.0000E+05  5.7300E+05     4.6044E-02     4.5315E-08     9.8417E-07
    33     5.7300E+05  5.5000E+05     4.0967E-02     4.2008E-08     1.0254E-06
    34     5.5000E+05  4.9952E+05     9.6271E-02     1.0916E-07     1.1339E-06
    35     4.9952E+05  4.7000E+05     6.0915E-02     7.3293E-08     1.2032E-06
    36     4.7000E+05  4.4000E+05     6.5958E-02     7.3141E-08     1.1089E-06
    37     4.4000E+05  4.2000E+05     4.6520E-02     5.2614E-08     1.1310E-06
    38     4.2000E+05  4.0000E+05     4.8790E-02     6.0153E-08     1.2329E-06
    39     4.0000E+05  3.3000E+05     1.9237E-01     2.4118E-07     1.2537E-06
    40     3.3000E+05  2.7000E+05     2.0067E-01     2.2742E-07     1.1333E-06
    41     2.7000E+05  2.0000E+05     3.0010E-01     3.2075E-07     1.0688E-06
    42     2.0000E+05  1.5000E+05     2.8768E-01     2.7464E-07     9.5466E-07
    43     1.5000E+05  1.2830E+05     1.5626E-01     1.6959E-07     1.0853E-06
    44     1.2830E+05  1.0000E+05     2.4920E-01     2.4294E-07     9.7488E-07
    45     1.0000E+05  8.5000E+04     1.6252E-01     9.0999E-08     5.5993E-07
    46     8.5000E+04  8.2000E+04     3.5932E-02     2.2643E-08     6.3016E-07
    47     8.2000E+04  7.5000E+04     8.9231E-02     9.9198E-08     1.1117E-06
    48     7.5000E+04  7.3000E+04     2.7029E-02     3.0199E-08     1.1173E-06
    49     7.3000E+04  6.0000E+04     1.9611E-01     2.0300E-07     1.0351E-06
    50     6.0000E+04  5.2000E+04     1.4310E-01     1.1619E-07     8.1194E-07
    51     5.2000E+04  5.0000E+04     3.9221E-02     3.2369E-08     8.2530E-07
    52     5.0000E+04  4.5000E+04     1.0536E-01     8.5126E-08     8.0795E-07
    53     4.5000E+04  3.0000E+04     4.0547E-01     2.7439E-07     6.7673E-07
    54     3.0000E+04  2.5000E+04     1.8232E-01     1.7076E-07     9.3659E-07
    55     2.5000E+04  1.7000E+04     3.8566E-01     3.0500E-07     7.9085E-07
    56     1.7000E+04  1.3000E+04     2.6826E-01     2.0707E-07     7.7189E-07
    57     1.3000E+04  9.5000E+03     3.1366E-01     2.3770E-07     7.5783E-07
    58     9.5000E+03  8.0300E+03     1.6811E-01     1.2699E-07     7.5541E-07
    59     8.0300E+03  6.0000E+03     2.9143E-01     2.3138E-07     7.9396E-07
    60     6.0000E+03  3.9000E+03     4.3078E-01     3.2354E-07     7.5105E-07
    61     3.9000E+03  3.7400E+03     4.1891E-02     3.4625E-08     8.2655E-07
    62     3.7400E+03  3.0000E+03     2.2047E-01     1.7504E-07     7.9393E-07
    63     3.0000E+03  2.5800E+03     1.5082E-01     1.0835E-07     7.1839E-07
    64     2.5800E+03  2.2900E+03     1.1924E-01     9.4646E-08     7.9376E-07
    65     2.2900E+03  2.2000E+03     4.0094E-02     2.8996E-08     7.2319E-07
    66     2.2000E+03  1.8000E+03     2.0067E-01     1.5150E-07     7.5497E-07
    67     1.8000E+03  1.5500E+03     1.4953E-01     1.2543E-07     8.3882E-07
    68     1.5500E+03  1.5000E+03     3.2790E-02     2.5859E-08     7.8863E-07
    69     1.5000E+03  1.1500E+03     2.6570E-01     2.1592E-07     8.1264E-07
    70     1.1500E+03  9.5000E+02     1.9106E-01     1.5735E-07     8.2358E-07
    71     9.5000E+02  6.8300E+02     3.2997E-01     2.6810E-07     8.1251E-07
    72     6.8300E+02  6.7000E+02     1.9217E-02     1.4619E-08     7.6073E-07
    73     6.7000E+02  5.5000E+02     1.9736E-01     1.5332E-07     7.7686E-07
    74     5.5000E+02  3.0500E+02     5.8961E-01     4.9227E-07     8.3491E-07
    75     3.0500E+02  2.8500E+02     6.7823E-02     5.6582E-08     8.3426E-07
    76     2.8500E+02  2.4000E+02     1.7185E-01     1.3987E-07     8.1391E-07
    77     2.4000E+02  2.1000E+02     1.3353E-01     1.0684E-07     8.0011E-07
    78     2.1000E+02  2.0750E+02     1.1976E-02     1.0080E-08     8.4167E-07
    79     2.0750E+02  1.9250E+02     7.5035E-02     6.1988E-08     8.2612E-07
    80     1.9250E+02  1.8600E+02     3.4349E-02     2.7213E-08     7.9224E-07
    81     1.8600E+02  1.2200E+02     4.2173E-01     3.5633E-07     8.4493E-07
    82     1.2200E+02  1.1900E+02     2.4898E-02     2.1349E-08     8.5747E-07
    83     1.1900E+02  1.1500E+02     3.4191E-02     2.7567E-08     8.0626E-07
    84     1.1500E+02  1.0800E+02     6.2801E-02     5.4595E-08     8.6933E-07
    85     1.0800E+02  1.0000E+02     7.6961E-02     6.8161E-08     8.8566E-07
    86     1.0000E+02  9.0000E+01     1.0536E-01     9.0792E-08     8.6173E-07
    87     9.0000E+01  8.2000E+01     9.3090E-02     7.9624E-08     8.5534E-07
    88     8.2000E+01  8.0000E+01     2.4693E-02     2.0270E-08     8.2089E-07
    89     8.0000E+01  7.6000E+01     5.1293E-02     4.2905E-08     8.3646E-07
    90     7.6000E+01  7.2000E+01     5.4067E-02     4.7077E-08     8.7071E-07
    91     7.2000E+01  6.7500E+01     6.4539E-02     5.1986E-08     8.0550E-07
    92     6.7500E+01  6.5000E+01     3.7740E-02     3.2492E-08     8.6094E-07
    93     6.5000E+01  6.1000E+01     6.3513E-02     5.2220E-08     8.2219E-07
    94     6.1000E+01  5.9000E+01     3.3336E-02     2.6476E-08     7.9421E-07
    95     5.9000E+01  5.3400E+01     9.9727E-02     8.4637E-08     8.4869E-07
    96     5.3400E+01  5.2000E+01     2.6567E-02     2.4667E-08     9.2848E-07
    97     5.2000E+01  5.0600E+01     2.7292E-02     2.5092E-08     9.1939E-07
    98     5.0600E+01  4.9200E+01     2.8058E-02     1.7943E-08     6.3950E-07
    99     4.9200E+01  4.8300E+01     1.8462E-02     1.6731E-08     9.0624E-07
   100     4.8300E+01  4.7000E+01     2.7284E-02     2.3713E-08     8.6912E-07
   101     4.7000E+01  4.5200E+01     3.9051E-02     3.3670E-08     8.6222E-07
   102     4.5200E+01  4.4000E+01     2.6907E-02     2.5009E-08     9.2945E-07
   103     4.4000E+01  4.2400E+01     3.7041E-02     3.3912E-08     9.1552E-07
   104     4.2400E+01  4.1000E+01     3.3576E-02     2.9285E-08     8.7219E-07
   105     4.1000E+01  3.9600E+01     3.4743E-02     3.1982E-08     9.2053E-07
   106     3.9600E+01  3.9100E+01     1.2707E-02     1.0916E-08     8.5908E-07
   107     3.9100E+01  3.8000E+01     2.8536E-02     2.4898E-08     8.7250E-07
   108     3.8000E+01  3.7000E+01     2.6668E-02     2.1522E-08     8.0703E-07
   109     3.7000E+01  3.5500E+01     4.1385E-02     3.7968E-08     9.1743E-07
   110     3.5500E+01  3.4600E+01     2.5679E-02     2.1707E-08     8.4532E-07
   111     3.4600E+01  3.3750E+01     2.4873E-02     2.0689E-08     8.3178E-07
   112     3.3750E+01  3.3250E+01     1.4926E-02     1.3107E-08     8.7815E-07
   113     3.3250E+01  3.1750E+01     4.6162E-02     4.3373E-08     9.3958E-07
   114     3.1750E+01  3.1250E+01     1.5873E-02     1.4168E-08     8.9257E-07
