  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.9640E+07  1.7332E+07     1.2500E-01     0.0000E+00     0.0000E+00
     2     1.7332E+07  1.6905E+07     2.4998E-02     0.0000E+00     0.0000E+00
     3     1.6905E+07  1.6487E+07     2.5001E-02     0.0000E+00     0.0000E+00
     4     1.6487E+07  1.5683E+07     5.0001E-02     0.0000E+00     0.0000E+00
     5     1.5683E+07  1.4918E+07     5.0002E-02     1.0947E-02     2.1893E-01
     6     1.4918E+07  1.4550E+07     2.4998E-02     7.5191E-01     3.0079E+01
     7     1.4550E+07  1.4191E+07     2.4997E-02     6.4978E-02     2.5994E+00
     8     1.4191E+07  1.3840E+07     2.5002E-02     5.3951E-03     2.1579E-01
     9     1.3840E+07  1.3499E+07     2.4999E-02     4.4683E-03     1.7874E-01
    10     1.3499E+07  1.2840E+07     4.9997E-02     7.9966E-03     1.5994E-01
    11     1.2840E+07  1.2523E+07     2.5006E-02     2.2787E-03     9.1127E-02
    12     1.2523E+07  1.2214E+07     2.5000E-02     1.7489E-03     6.9956E-02
    13     1.2214E+07  1.1618E+07     5.0001E-02     2.8558E-03     5.7114E-02
    14     1.1618E+07  1.1052E+07     4.9997E-02     2.5099E-03     5.0201E-02
    15     1.1052E+07  1.0513E+07     5.0000E-02     2.4820E-03     4.9640E-02
    16     1.0513E+07  1.0000E+07     4.9999E-02     2.3823E-03     4.7647E-02
    17     1.0000E+07  9.5123E+06     5.0000E-02     2.2424E-03     4.4848E-02
    18     9.5123E+06  9.0484E+06     5.0000E-02     2.1770E-03     4.3540E-02
    19     9.0484E+06  8.6071E+06     5.0000E-02     2.1318E-03     4.2636E-02
    20     8.6071E+06  8.1873E+06     5.0000E-02     2.8175E-03     5.6350E-02
    21     8.1873E+06  7.7880E+06     5.0000E-02     2.8252E-03     5.6504E-02
    22     7.7880E+06  7.4082E+06     5.0001E-02     2.8541E-03     5.7081E-02
    23     7.4082E+06  7.0469E+06     5.0000E-02     2.6541E-03     5.3082E-02
    24     7.0469E+06  6.7032E+06     5.0000E-02     2.3937E-03     4.7874E-02
    25     6.7032E+06  6.5924E+06     1.6666E-02     7.3005E-04     4.3805E-02
    26     6.5924E+06  6.3763E+06     3.3334E-02     1.4206E-03     4.2617E-02
    27     6.3763E+06  6.0653E+06     4.9999E-02     1.9792E-03     3.9585E-02
    28     6.0653E+06  5.7695E+06     5.0000E-02     1.8922E-03     3.7844E-02
    29     5.7695E+06  5.4881E+06     5.0000E-02     1.9940E-03     3.9880E-02
    30     5.4881E+06  5.2205E+06     5.0000E-02     1.9712E-03     3.9424E-02
    31     5.2205E+06  4.9658E+06     5.0001E-02     1.9277E-03     3.8553E-02
    32     4.9658E+06  4.7237E+06     4.9998E-02     2.0778E-03     4.1557E-02
    33     4.7237E+06  4.4933E+06     5.0001E-02     2.1622E-03     4.3243E-02
    34     4.4933E+06  4.0657E+06     9.9999E-02     4.1846E-03     4.1846E-02
    35     4.0657E+06  3.6788E+06     1.0000E-01     4.0404E-03     4.0403E-02
    36     3.6788E+06  3.3287E+06     9.9999E-02     4.2042E-03     4.2042E-02
    37     3.3287E+06  3.1664E+06     4.9999E-02     2.2475E-03     4.4951E-02
    38     3.1664E+06  3.0119E+06     5.0001E-02     2.2658E-03     4.5315E-02
    39     3.0119E+06  2.8650E+06     4.9999E-02     2.3202E-03     4.6405E-02
    40     2.8650E+06  2.7253E+06     5.0000E-02     2.3790E-03     4.7580E-02
    41     2.7253E+06  2.5924E+06     5.0002E-02     2.3815E-03     4.7628E-02
    42     2.5924E+06  2.4660E+06     4.9999E-02     2.3664E-03     4.7329E-02
    43     2.4660E+06  2.3851E+06     3.3332E-02     1.6292E-03     4.8879E-02
    44     2.3851E+06  2.3653E+06     8.3361E-03     4.0791E-04     4.8933E-02
    45     2.3653E+06  2.3457E+06     8.3337E-03     4.0194E-04     4.8231E-02
    46     2.3457E+06  2.3069E+06     1.6666E-02     7.9484E-04     4.7692E-02
    47     2.3069E+06  2.2313E+06     3.3333E-02     1.5630E-03     4.6890E-02
    48     2.2313E+06  2.1225E+06     4.9999E-02     2.3262E-03     4.6525E-02
    49     2.1225E+06  2.0190E+06     4.9998E-02     2.2922E-03     4.5846E-02
    50     2.0190E+06  1.9205E+06     5.0002E-02     2.2871E-03     4.5740E-02
    51     1.9205E+06  1.8268E+06     4.9998E-02     2.2156E-03     4.4314E-02
    52     1.8268E+06  1.7377E+06     5.0002E-02     2.2104E-03     4.4206E-02
    53     1.7377E+06  1.6530E+06     5.0000E-02     2.1522E-03     4.3044E-02
    54     1.6530E+06  1.5724E+06     5.0002E-02     2.1399E-03     4.2797E-02
    55     1.5724E+06  1.4957E+06     4.9996E-02     2.1491E-03     4.2985E-02
    56     1.4957E+06  1.4227E+06     5.0003E-02     2.0836E-03     4.1669E-02
    57     1.4227E+06  1.3534E+06     5.0002E-02     2.0377E-03     4.0753E-02
    58     1.3534E+06  1.2874E+06     4.9997E-02     1.9411E-03     3.8824E-02
    59     1.2874E+06  1.2246E+06     5.0004E-02     1.9750E-03     3.9497E-02
    60     1.2246E+06  1.1648E+06     4.9998E-02     1.9446E-03     3.8894E-02
    61     1.1648E+06  1.1080E+06     5.0000E-02     1.8566E-03     3.7132E-02
    62     1.1080E+06  1.0026E+06     9.9997E-02     3.6236E-03     3.6237E-02
    63     1.0026E+06  9.6167E+05     4.1668E-02     1.3259E-03     3.1820E-02
    64     9.6167E+05  9.0718E+05     5.8333E-02     1.9588E-03     3.3580E-02
    65     9.0718E+05  8.6294E+05     5.0000E-02     1.6694E-03     3.3388E-02
    66     8.6294E+05  8.2085E+05     5.0000E-02     1.5980E-03     3.1960E-02
    67     8.2085E+05  7.8082E+05     5.0000E-02     1.5593E-03     3.1186E-02
    68     7.8082E+05  7.4274E+05     5.0000E-02     1.4837E-03     2.9674E-02
    69     7.4274E+05  7.0651E+05     5.0000E-02     1.4659E-03     2.9318E-02
    70     7.0651E+05  6.7206E+05     5.0000E-02     1.4128E-03     2.8256E-02
    71     6.7206E+05  6.3928E+05     4.9999E-02     1.3525E-03     2.7050E-02
    72     6.3928E+05  6.0810E+05     5.0000E-02     1.2975E-03     2.5950E-02
    73     6.0810E+05  5.7844E+05     5.0001E-02     1.2227E-03     2.4454E-02
    74     5.7844E+05  5.5023E+05     5.0000E-02     1.1946E-03     2.3892E-02
    75     5.5023E+05  5.2340E+05     5.0000E-02     1.0864E-03     2.1728E-02
