  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.9640E+07  1.7332E+07     1.2501E-01     0.0000E+00     0.0000E+00
     2     1.7332E+07  1.6905E+07     2.4945E-02     0.0000E+00     0.0000E+00
     3     1.6905E+07  1.6487E+07     2.5037E-02     0.0000E+00     0.0000E+00
     4     1.6487E+07  1.5683E+07     4.9995E-02     3.5902E+08     7.1811E+09
     5     1.5683E+07  1.4918E+07     5.0009E-02     4.5626E+11     9.1236E+12
     6     1.4918E+07  1.4550E+07     2.4978E-02     3.2424E+12     1.2981E+14
     7     1.4550E+07  1.4191E+07     2.4983E-02     9.7755E+12     3.9129E+14
     8     1.4191E+07  1.3840E+07     2.5045E-02     1.2871E+13     5.1391E+14
     9     1.3840E+07  1.3499E+07     2.4947E-02     8.0511E+12     3.2272E+14
    10     1.3499E+07  1.2840E+07     5.0050E-02     4.0469E+12     8.0857E+13
    11     1.2840E+07  1.2523E+07     2.4998E-02     5.4033E+11     2.1615E+13
    12     1.2523E+07  1.2214E+07     2.4984E-02     3.5520E+11     1.4217E+13
    13     1.2214E+07  1.1618E+07     5.0027E-02     4.8787E+11     9.7521E+12
    14     1.1618E+07  1.1052E+07     4.9944E-02     5.0502E+11     1.0112E+13
    15     1.1052E+07  1.0513E+07     4.9999E-02     6.1120E+11     1.2224E+13
    16     1.0513E+07  1.0000E+07     5.0027E-02     6.1630E+11     1.2319E+13
    17     1.0000E+07  9.5123E+06     4.9999E-02     5.4840E+11     1.0968E+13
    18     9.5123E+06  9.0484E+06     4.9998E-02     4.7361E+11     9.4726E+12
    19     9.0484E+06  8.6071E+06     5.0001E-02     4.0821E+11     8.1641E+12
    20     8.6071E+06  8.1873E+06     5.0003E-02     3.7307E+11     7.4609E+12
    21     8.1873E+06  7.7880E+06     5.0000E-02     3.6693E+11     7.3386E+12
    22     7.7880E+06  7.4082E+06     4.9997E-02     3.6568E+11     7.3141E+12
    23     7.4082E+06  7.0469E+06     5.0000E-02     3.5911E+11     7.1822E+12
    24     7.0469E+06  6.7032E+06     5.0003E-02     3.5702E+11     7.1400E+12
    25     6.7032E+06  6.5924E+06     1.6668E-02     1.2008E+11     7.2044E+12
    26     6.5924E+06  6.3763E+06     3.3329E-02     2.4494E+11     7.3490E+12
    27     6.3763E+06  6.0653E+06     5.0004E-02     3.8046E+11     7.6086E+12
    28     6.0653E+06  5.7695E+06     4.9999E-02     3.9631E+11     7.9264E+12
    29     5.7695E+06  5.4881E+06     5.0003E-02     4.1125E+11     8.2245E+12
    30     5.4881E+06  5.2205E+06     4.9989E-02     4.2209E+11     8.4437E+12
    31     5.2205E+06  4.9658E+06     5.0019E-02     4.2622E+11     8.5212E+12
    32     4.9658E+06  4.7237E+06     4.9982E-02     4.3537E+11     8.7105E+12
    33     4.7237E+06  4.4933E+06     5.0005E-02     4.3943E+11     8.7877E+12
    34     4.4933E+06  4.0657E+06     1.0000E-01     9.1047E+11     9.1046E+12
    35     4.0657E+06  3.6788E+06     9.9999E-02     9.1034E+11     9.1035E+12
    36     3.6788E+06  3.3287E+06     1.0000E-01     9.4013E+11     9.4009E+12
    37     3.3287E+06  3.1664E+06     4.9987E-02     4.8952E+11     9.7930E+12
    38     3.1664E+06  3.0119E+06     5.0024E-02     4.9938E+11     9.9828E+12
    39     3.0119E+06  2.8650E+06     5.0003E-02     5.0334E+11     1.0066E+13
    40     2.8650E+06  2.7253E+06     4.9990E-02     5.0841E+11     1.0170E+13
    41     2.7253E+06  2.5924E+06     4.9994E-02     5.8318E+11     1.1665E+13
    42     2.5924E+06  2.4660E+06     4.9987E-02     6.5309E+11     1.3065E+13
    43     2.4660E+06  2.3851E+06     3.3356E-02     4.5646E+11     1.3684E+13
    44     2.3851E+06  2.3653E+06     8.3362E-03     1.2086E+11     1.4498E+13
    45     2.3653E+06  2.3457E+06     8.3210E-03     1.2073E+11     1.4509E+13
    46     2.3457E+06  2.3069E+06     1.6679E-02     2.3916E+11     1.4339E+13
    47     2.3069E+06  2.2313E+06     3.3320E-02     4.9990E+11     1.5003E+13
    48     2.2313E+06  2.1225E+06     4.9990E-02     7.7873E+11     1.5578E+13
    49     2.1225E+06  2.0190E+06     4.9992E-02     8.3155E+11     1.6634E+13
    50     2.0190E+06  1.9205E+06     5.0017E-02     8.8095E+11     1.7613E+13
    51     1.9205E+06  1.8268E+06     5.0020E-02     9.4865E+11     1.8966E+13
    52     1.8268E+06  1.7377E+06     5.0003E-02     1.0299E+12     2.0597E+13
    53     1.7377E+06  1.6530E+06     4.9971E-02     1.0813E+12     2.1639E+13
    54     1.6530E+06  1.5724E+06     4.9989E-02     1.0965E+12     2.1935E+13
    55     1.5724E+06  1.4957E+06     5.0009E-02     1.1033E+12     2.2062E+13
    56     1.4957E+06  1.4227E+06     5.0038E-02     1.1264E+12     2.2511E+13
    57     1.4227E+06  1.3534E+06     4.9937E-02     1.1517E+12     2.3063E+13
    58     1.3534E+06  1.2874E+06     4.9995E-02     1.1579E+12     2.3160E+13
    59     1.2874E+06  1.2246E+06     5.0010E-02     1.1803E+12     2.3601E+13
    60     1.2246E+06  1.1648E+06     5.0065E-02     1.2560E+12     2.5087E+13
