  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+07  1.9900E+07     5.0125E-03     6.1063E-15     1.2182E-12
     2     1.9900E+07  1.9800E+07     5.0378E-03     1.9062E-14     3.7838E-12
     3     1.9800E+07  1.9700E+07     5.0633E-03     1.7152E-14     3.3875E-12
     4     1.9700E+07  1.9600E+07     5.0891E-03     1.1845E-14     2.3275E-12
     5     1.9600E+07  1.9500E+07     5.1151E-03     1.4747E-14     2.8830E-12
     6     1.9500E+07  1.9400E+07     5.1414E-03     6.7038E-15     1.3039E-12
     7     1.9400E+07  1.9300E+07     5.1680E-03     2.0632E-14     3.9923E-12
     8     1.9300E+07  1.9200E+07     5.1948E-03     1.5140E-14     2.9144E-12
     9     1.9200E+07  1.9100E+07     5.2219E-03     2.7142E-14     5.1977E-12
    10     1.9100E+07  1.9000E+07     5.2494E-03     2.9069E-14     5.5376E-12
    11     1.9000E+07  1.8900E+07     5.2771E-03     2.1283E-14     4.0331E-12
    12     1.8900E+07  1.8800E+07     5.3051E-03     3.4851E-14     6.5694E-12
    13     1.8800E+07  1.8700E+07     5.3333E-03     3.0174E-14     5.6576E-12
    14     1.8700E+07  1.8600E+07     5.3619E-03     4.1844E-14     7.8039E-12
    15     1.8600E+07  1.8500E+07     5.3908E-03     2.4733E-14     4.5880E-12
    16     1.8500E+07  1.8400E+07     5.4201E-03     3.5806E-14     6.6062E-12
    17     1.8400E+07  1.8300E+07     5.4496E-03     2.8001E-14     5.1382E-12
    18     1.8300E+07  1.8200E+07     5.4795E-03     3.8463E-14     7.0195E-12
    19     1.8200E+07  1.8100E+07     5.5097E-03     3.8634E-14     7.0121E-12
    20     1.8100E+07  1.8000E+07     5.5402E-03     4.9337E-14     8.9053E-12
    21     1.8000E+07  1.7900E+07     5.5710E-03     4.3560E-14     7.8190E-12
    22     1.7900E+07  1.7800E+07     5.6023E-03     6.4256E-14     1.1470E-11
    23     1.7800E+07  1.7700E+07     5.6338E-03     4.7463E-14     8.4247E-12
    24     1.7700E+07  1.7600E+07     5.6657E-03     7.3895E-14     1.3042E-11
    25     1.7600E+07  1.7500E+07     5.6980E-03     8.2930E-14     1.4554E-11
    26     1.7500E+07  1.7400E+07     5.7307E-03     6.1298E-14     1.0696E-11
    27     1.7400E+07  1.7300E+07     5.7637E-03     7.7630E-14     1.3469E-11
    28     1.7300E+07  1.7200E+07     5.7971E-03     8.7054E-14     1.5017E-11
    29     1.7200E+07  1.7100E+07     5.8309E-03     7.5870E-14     1.3012E-11
    30     1.7100E+07  1.7000E+07     5.8651E-03     1.0447E-13     1.7812E-11
    31     1.7000E+07  1.6900E+07     5.8997E-03     7.9107E-14     1.3409E-11
    32     1.6900E+07  1.6800E+07     5.9347E-03     1.1441E-13     1.9278E-11
    33     1.6800E+07  1.6700E+07     5.9702E-03     1.2393E-13     2.0758E-11
    34     1.6700E+07  1.6600E+07     6.0060E-03     1.4286E-13     2.3786E-11
    35     1.6600E+07  1.6500E+07     6.0423E-03     1.1148E-13     1.8450E-11
    36     1.6500E+07  1.6400E+07     6.0790E-03     1.1443E-13     1.8824E-11
    37     1.6400E+07  1.6300E+07     6.1162E-03     1.4532E-13     2.3760E-11
    38     1.6300E+07  1.6200E+07     6.1539E-03     1.4395E-13     2.3392E-11
    39     1.6200E+07  1.6100E+07     6.1920E-03     1.6245E-13     2.6236E-11
    40     1.6100E+07  1.6000E+07     6.2305E-03     1.6238E-13     2.6062E-11
    41     1.6000E+07  1.5900E+07     6.2696E-03     1.8147E-13     2.8944E-11
    42     1.5900E+07  1.5800E+07     6.3092E-03     2.0342E-13     3.2242E-11
    43     1.5800E+07  1.5700E+07     6.3492E-03     2.1212E-13     3.3409E-11
    44     1.5700E+07  1.5600E+07     6.3898E-03     2.7157E-13     4.2501E-11
    45     1.5600E+07  1.5500E+07     6.4309E-03     2.3304E-13     3.6238E-11
    46     1.5500E+07  1.5400E+07     6.4725E-03     3.4131E-13     5.2732E-11
    47     1.5400E+07  1.5300E+07     6.5147E-03     2.8285E-13     4.3417E-11
    48     1.5300E+07  1.5200E+07     6.5574E-03     3.1410E-13     4.7900E-11
    49     1.5200E+07  1.5100E+07     6.6007E-03     3.5081E-13     5.3148E-11
    50     1.5100E+07  1.5000E+07     6.6445E-03     3.7770E-13     5.6844E-11
    51     1.5000E+07  1.4900E+07     6.6890E-03     4.3709E-13     6.5345E-11
    52     1.4900E+07  1.4800E+07     6.7340E-03     4.1082E-13     6.1007E-11
    53     1.4800E+07  1.4700E+07     6.7797E-03     4.6242E-13     6.8207E-11
    54     1.4700E+07  1.4600E+07     6.8260E-03     4.7392E-13     6.9429E-11
    55     1.4600E+07  1.4500E+07     6.8729E-03     5.3522E-13     7.7874E-11
    56     1.4500E+07  1.4400E+07     6.9204E-03     5.1933E-13     7.5043E-11
    57     1.4400E+07  1.4300E+07     6.9687E-03     5.4644E-13     7.8414E-11
    58     1.4300E+07  1.4200E+07     7.0176E-03     6.3470E-13     9.0444E-11
    59     1.4200E+07  1.4100E+07     7.0672E-03     7.3592E-13     1.0413E-10
    60     1.4100E+07  1.4000E+07     7.1175E-03     7.4263E-13     1.0434E-10
    61     1.4000E+07  1.3900E+07     7.1685E-03     7.8970E-13     1.1016E-10
    62     1.3900E+07  1.3800E+07     7.2202E-03     8.8170E-13     1.2211E-10
    63     1.3800E+07  1.3700E+07     7.2728E-03     9.5629E-13     1.3149E-10
    64     1.3700E+07  1.3600E+07     7.3260E-03     1.0020E-12     1.3677E-10
    65     1.3600E+07  1.3500E+07     7.3801E-03     1.1186E-12     1.5157E-10
    66     1.3500E+07  1.3400E+07     7.4350E-03     1.1764E-12     1.5823E-10
    67     1.3400E+07  1.3300E+07     7.4907E-03     1.2717E-12     1.6977E-10
    68     1.3300E+07  1.3200E+07     7.5472E-03     1.3590E-12     1.8007E-10
    69     1.3200E+07  1.3100E+07     7.6046E-03     1.5115E-12     1.9876E-10
    70     1.3100E+07  1.3000E+07     7.6629E-03     1.4943E-12     1.9501E-10
    71     1.3000E+07  1.2900E+07     7.7220E-03     1.6248E-12     2.1041E-10
    72     1.2900E+07  1.2800E+07     7.7821E-03     1.7550E-12     2.2552E-10
    73     1.2800E+07  1.2700E+07     7.8432E-03     1.8621E-12     2.3742E-10
    74     1.2700E+07  1.2600E+07     7.9052E-03     2.0107E-12     2.5435E-10
    75     1.2600E+07  1.2500E+07     7.9682E-03     2.2870E-12     2.8702E-10
    76     1.2500E+07  1.2400E+07     8.0322E-03     2.4145E-12     3.0060E-10
    77     1.2400E+07  1.2300E+07     8.0972E-03     2.5826E-12     3.1895E-10
    78     1.2300E+07  1.2200E+07     8.1633E-03     2.7147E-12     3.3255E-10
    79     1.2200E+07  1.2100E+07     8.2305E-03     2.8842E-12     3.5043E-10
    80     1.2100E+07  1.2000E+07     8.2988E-03     3.1022E-12     3.7381E-10
    81     1.2000E+07  1.1900E+07     8.3682E-03     3.2821E-12     3.9221E-10
    82     1.1900E+07  1.1800E+07     8.4389E-03     3.4403E-12     4.0767E-10
    83     1.1800E+07  1.1700E+07     8.5107E-03     3.7570E-12     4.4144E-10
    84     1.1700E+07  1.1600E+07     8.5837E-03     4.1774E-12     4.8666E-10
    85     1.1600E+07  1.1500E+07     8.6581E-03     4.3233E-12     4.9934E-10
    86     1.1500E+07  1.1400E+07     8.7337E-03     4.8329E-12     5.5336E-10
    87     1.1400E+07  1.1300E+07     8.8106E-03     5.0242E-12     5.7024E-10
    88     1.1300E+07  1.1200E+07     8.8889E-03     5.3415E-12     6.0091E-10
    89     1.1200E+07  1.1100E+07     8.9687E-03     5.8369E-12     6.5081E-10
    90     1.1100E+07  1.1000E+07     9.0498E-03     6.5414E-12     7.2282E-10
    91     1.1000E+07  1.0900E+07     9.1325E-03     7.2714E-12     7.9621E-10
    92     1.0900E+07  1.0800E+07     9.2167E-03     7.8712E-12     8.5402E-10
    93     1.0800E+07  1.0700E+07     9.3024E-03     8.7116E-12     9.3649E-10
    94     1.0700E+07  1.0600E+07     9.3897E-03     9.1711E-12     9.7671E-10
    95     1.0600E+07  1.0500E+07     9.4787E-03     9.9105E-12     1.0455E-09
    96     1.0500E+07  1.0400E+07     9.5695E-03     1.0331E-11     1.0796E-09
    97     1.0400E+07  1.0300E+07     9.6619E-03     1.1364E-11     1.1762E-09
    98     1.0300E+07  1.0200E+07     9.7562E-03     1.1752E-11     1.2046E-09
    99     1.0200E+07  1.0100E+07     9.8523E-03     1.2356E-11     1.2541E-09
   100     1.0100E+07  1.0000E+07     9.9503E-03     1.3268E-11     1.3334E-09
   101     1.0000E+07  9.9000E+06     1.0050E-02     1.4505E-11     1.4432E-09
   102     9.9000E+06  9.8000E+06     1.0152E-02     1.5617E-11     1.5383E-09
   103     9.8000E+06  9.7000E+06     1.0257E-02     1.6902E-11     1.6479E-09
   104     9.7000E+06  9.6000E+06     1.0363E-02     1.8071E-11     1.7438E-09
   105     9.6000E+06  9.5000E+06     1.0471E-02     1.9705E-11     1.8818E-09
   106     9.5000E+06  9.4000E+06     1.0582E-02     2.1154E-11     1.9990E-09
   107     9.4000E+06  9.3000E+06     1.0695E-02     2.3107E-11     2.1605E-09
   108     9.3000E+06  9.2000E+06     1.0811E-02     2.5318E-11     2.3419E-09
   109     9.2000E+06  9.1000E+06     1.0929E-02     2.6861E-11     2.4578E-09
   110     9.1000E+06  9.0000E+06     1.1050E-02     2.8093E-11     2.5424E-09
   111     9.0000E+06  8.9000E+06     1.1173E-02     3.1204E-11     2.7927E-09
   112     8.9000E+06  8.8000E+06     1.1300E-02     3.3213E-11     2.9393E-09
   113     8.8000E+06  8.7000E+06     1.1429E-02     3.4357E-11     3.0062E-09
   114     8.7000E+06  8.6000E+06     1.1561E-02     3.7537E-11     3.2469E-09
   115     8.6000E+06  8.5000E+06     1.1696E-02     4.1142E-11     3.5176E-09
   116     8.5000E+06  8.4000E+06     1.1834E-02     4.3909E-11     3.7103E-09
   117     8.4000E+06  8.3000E+06     1.1976E-02     4.5495E-11     3.7988E-09
   118     8.3000E+06  8.2000E+06     1.2121E-02     4.9125E-11     4.0528E-09
   119     8.2000E+06  8.1000E+06     1.2270E-02     5.3725E-11     4.3785E-09
   120     8.1000E+06  8.0000E+06     1.2423E-02     6.1063E-11     4.9155E-09
   121     8.0000E+06  7.9000E+06     1.2579E-02     6.3753E-11     5.0683E-09
   122     7.9000E+06  7.8000E+06     1.2739E-02     6.4529E-11     5.0655E-09
   123     7.8000E+06  7.7000E+06     1.2903E-02     6.9371E-11     5.3762E-09
   124     7.7000E+06  7.6000E+06     1.3072E-02     8.0051E-11     6.1238E-09
   125     7.6000E+06  7.5000E+06     1.3245E-02     8.6101E-11     6.5005E-09
   126     7.5000E+06  7.4000E+06     1.3423E-02     9.0779E-11     6.7629E-09
