  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+07  1.7333E+07     1.4312E-01     0.0000E+00     0.0000E+00
     2     1.7333E+07  1.5683E+07     1.0003E-01     0.0000E+00     0.0000E+00
     3     1.5683E+07  1.4550E+07     7.4986E-02     0.0000E+00     0.0000E+00
     4     1.4550E+07  1.3840E+07     5.0028E-02     2.2936E+10     4.5846E+11
     5     1.3840E+07  1.2840E+07     7.4998E-02     9.5708E+10     1.2761E+12
     6     1.2840E+07  1.0000E+07     2.4998E-01     7.0300E+11     2.8122E+12
     7     1.0000E+07  8.1873E+06     2.0000E-01     3.0903E+12     1.5452E+13
     8     8.1873E+06  6.4340E+06     2.4099E-01     8.5902E+12     3.5646E+13
     9     6.4340E+06  4.8000E+06     2.9298E-01     2.9068E+13     9.9216E+13
    10     4.8000E+06  4.3040E+06     1.0907E-01     1.7565E+13     1.6104E+14
    11     4.3040E+06  3.0000E+06     3.6093E-01     8.3096E+13     2.3023E+14
    12     3.0000E+06  2.4790E+06     1.9076E-01     6.5470E+13     3.4321E+14
    13     2.4790E+06  2.3540E+06     5.1739E-02     2.2989E+13     4.4432E+14
    14     2.3540E+06  1.8500E+06     2.4093E-01     9.4099E+13     3.9056E+14
    15     1.8500E+06  1.5000E+06     2.0972E-01     8.6574E+13     4.1281E+14
    16     1.5000E+06  1.4000E+06     6.8993E-02     2.8855E+13     4.1823E+14
    17     1.4000E+06  1.3560E+06     3.1933E-02     1.3060E+13     4.0897E+14
    18     1.3560E+06  1.3170E+06     2.9183E-02     1.2806E+13     4.3883E+14
    19     1.3170E+06  1.2500E+06     5.2213E-02     2.0186E+13     3.8661E+14
    20     1.2500E+06  1.2000E+06     4.0822E-02     1.6460E+13     4.0322E+14
    21     1.2000E+06  1.1000E+06     8.7011E-02     3.2684E+13     3.7563E+14
    22     1.1000E+06  1.0100E+06     8.5360E-02     3.1650E+13     3.7078E+14
