  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.9640E+07  1.7332E+07     1.2500E-01     2.5700E-02     2.0560E-01
     2     1.7332E+07  1.6905E+07     2.4998E-02     2.5700E-02     1.0281E+00
     3     1.6905E+07  1.6487E+07     2.5001E-02     2.5700E-02     1.0279E+00
     4     1.6487E+07  1.5683E+07     5.0001E-02     2.5700E-02     5.1399E-01
     5     1.5683E+07  1.4918E+07     5.0002E-02     7.5800E+07     1.5159E+09
     6     1.4918E+07  1.4550E+07     2.4998E-02     1.1000E+08     4.4004E+09
     7     1.4550E+07  1.4191E+07     2.4997E-02     2.1300E+07     8.5209E+08
     8     1.4191E+07  1.3840E+07     2.5002E-02     1.8400E+06     7.3594E+07
     9     1.3840E+07  1.3499E+07     2.4999E-02     1.0600E+06     4.2402E+07
    10     1.3499E+07  1.2840E+07     4.9997E-02     8.2000E+05     1.6401E+07
    11     1.2840E+07  1.2523E+07     2.5006E-02     3.0400E+05     1.2157E+07
    12     1.2523E+07  1.2214E+07     2.5000E-02     1.9800E+05     7.9200E+06
    13     1.2214E+07  1.1618E+07     5.0001E-02     2.9400E+05     5.8798E+06
    14     1.1618E+07  1.1052E+07     4.9997E-02     3.2700E+05     6.5404E+06
    15     1.1052E+07  1.0513E+07     5.0000E-02     3.2300E+05     6.4600E+06
    16     1.0513E+07  1.0000E+07     4.9999E-02     2.9100E+05     5.8201E+06
    17     1.0000E+07  9.5123E+06     5.0000E-02     3.9700E+05     7.9399E+06
    18     9.5123E+06  9.0484E+06     5.0000E-02     3.1200E+05     6.2400E+06
    19     9.0484E+06  8.6071E+06     5.0000E-02     2.6700E+05     5.3401E+06
    20     8.6071E+06  8.1873E+06     5.0000E-02     2.6200E+05     5.2400E+06
    21     8.1873E+06  7.7880E+06     5.0000E-02     2.2900E+05     4.5800E+06
    22     7.7880E+06  7.4082E+06     5.0001E-02     2.8900E+05     5.7799E+06
    23     7.4082E+06  7.0469E+06     5.0000E-02     2.5400E+05     5.0800E+06
    24     7.0469E+06  6.7032E+06     5.0000E-02     2.8000E+05     5.6000E+06
    25     6.7032E+06  6.5924E+06     1.6666E-02     1.0700E+05     6.4202E+06
    26     6.5924E+06  6.3763E+06     3.3334E-02     2.4800E+05     7.4398E+06
    27     6.3763E+06  6.0653E+06     4.9999E-02     4.5300E+05     9.0601E+06
    28     6.0653E+06  5.7695E+06     5.0000E-02     4.7200E+05     9.4400E+06
    29     5.7695E+06  5.4881E+06     5.0000E-02     4.2400E+05     8.4801E+06
    30     5.4881E+06  5.2205E+06     5.0000E-02     3.9600E+05     7.9200E+06
    31     5.2205E+06  4.9658E+06     5.0001E-02     4.2200E+05     8.4398E+06
    32     4.9658E+06  4.7237E+06     4.9998E-02     4.3700E+05     8.7403E+06
    33     4.7237E+06  4.4933E+06     5.0001E-02     4.6500E+05     9.2998E+06
    34     4.4933E+06  4.0657E+06     9.9999E-02     1.0600E+06     1.0600E+07
    35     4.0657E+06  3.6788E+06     1.0000E-01     1.3100E+06     1.3100E+07
    36     3.6788E+06  3.3287E+06     9.9999E-02     1.4000E+06     1.4000E+07
    37     3.3287E+06  3.1664E+06     4.9999E-02     7.4300E+05     1.4860E+07
    38     3.1664E+06  3.0119E+06     5.0001E-02     6.8900E+05     1.3780E+07
    39     3.0119E+06  2.8650E+06     4.9999E-02     6.4500E+05     1.2900E+07
    40     2.8650E+06  2.7253E+06     5.0000E-02     7.0000E+05     1.4000E+07
    41     2.7253E+06  2.5924E+06     5.0002E-02     7.2500E+05     1.4499E+07
    42     2.5924E+06  2.4660E+06     4.9999E-02     8.6100E+05     1.7220E+07
    43     2.4660E+06  2.3851E+06     3.3332E-02     5.4400E+05     1.6321E+07
    44     2.3851E+06  2.3653E+06     8.3361E-03     1.6500E+05     1.9793E+07
    45     2.3653E+06  2.3457E+06     8.3337E-03     1.5000E+05     1.7999E+07
    46     2.3457E+06  2.3069E+06     1.6666E-02     2.7700E+05     1.6620E+07
    47     2.3069E+06  2.2313E+06     3.3333E-02     5.3000E+05     1.5900E+07
    48     2.2313E+06  2.1225E+06     4.9999E-02     8.3300E+05     1.6660E+07
    49     2.1225E+06  2.0190E+06     4.9998E-02     7.2700E+05     1.4541E+07
    50     2.0190E+06  1.9205E+06     5.0002E-02     8.1600E+05     1.6319E+07
    51     1.9205E+06  1.8268E+06     4.9998E-02     8.0300E+05     1.6061E+07
    52     1.8268E+06  1.7377E+06     5.0002E-02     7.8700E+05     1.5739E+07
    53     1.7377E+06  1.6530E+06     5.0000E-02     7.9300E+05     1.5860E+07
    54     1.6530E+06  1.5724E+06     5.0002E-02     7.8400E+05     1.5679E+07
    55     1.5724E+06  1.4957E+06     4.9996E-02     8.8200E+05     1.7641E+07
    56     1.4957E+06  1.4227E+06     5.0003E-02     9.4800E+05     1.8959E+07
    57     1.4227E+06  1.3534E+06     5.0002E-02     9.4400E+05     1.8879E+07
    58     1.3534E+06  1.2874E+06     4.9997E-02     8.8600E+05     1.7721E+07
    59     1.2874E+06  1.2246E+06     5.0004E-02     9.8200E+05     1.9638E+07
    60     1.2246E+06  1.1648E+06     4.9998E-02     8.5300E+05     1.7061E+07
    61     1.1648E+06  1.1080E+06     5.0000E-02     8.3000E+05     1.6600E+07
    62     1.1080E+06  1.0026E+06     9.9997E-02     1.6900E+06     1.6901E+07
    63     1.0026E+06  9.6167E+05     4.1668E-02     6.0600E+05     1.4543E+07
    64     9.6167E+05  9.0718E+05     5.8333E-02     9.0800E+05     1.5566E+07
    65     9.0718E+05  8.6294E+05     5.0000E-02     8.3800E+05     1.6760E+07
    66     8.6294E+05  8.2085E+05     5.0000E-02     7.3200E+05     1.4640E+07
    67     8.2085E+05  7.8082E+05     5.0000E-02     7.3000E+05     1.4600E+07
    68     7.8082E+05  7.4274E+05     5.0000E-02     7.2200E+05     1.4440E+07
    69     7.4274E+05  7.0651E+05     5.0000E-02     7.1400E+05     1.4280E+07
    70     7.0651E+05  6.7206E+05     5.0000E-02     6.8000E+05     1.3600E+07
    71     6.7206E+05  6.3928E+05     4.9999E-02     7.1200E+05     1.4240E+07
    72     6.3928E+05  6.0810E+05     5.0000E-02     6.7800E+05     1.3560E+07
    73     6.0810E+05  5.7844E+05     5.0001E-02     6.9700E+05     1.3940E+07
    74     5.7844E+05  5.5023E+05     5.0000E-02     6.0500E+05     1.2100E+07
    75     5.5023E+05  5.2340E+05     5.0000E-02     6.3800E+05     1.2760E+07
    76     5.2340E+05  4.9787E+05     4.9999E-02     5.9000E+05     1.1800E+07
    77     4.9787E+05  4.5049E+05     1.0000E-01     1.1200E+06     1.1200E+07
