  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.9640E+07  1.7332E+07     1.2500E-01     4.9020E-01     3.9216E+00
     2     1.7332E+07  1.6905E+07     2.4998E-02     2.6320E+01     1.0529E+03
     3     1.6905E+07  1.6487E+07     2.5001E-02     1.0640E+03     4.2558E+04
     4     1.6487E+07  1.5683E+07     5.0001E-02     7.3780E+05     1.4756E+07
     5     1.5683E+07  1.4918E+07     5.0002E-02     6.2040E+07     1.2408E+09
     6     1.4918E+07  1.4550E+07     2.4998E-02     9.4290E+07     3.7719E+09
     7     1.4550E+07  1.4191E+07     2.4997E-02     3.2540E+07     1.3017E+09
     8     1.4191E+07  1.3840E+07     2.5002E-02     2.9020E+06     1.1607E+08
     9     1.3840E+07  1.3499E+07     2.4999E-02     8.6670E+05     3.4670E+07
    10     1.3499E+07  1.2840E+07     4.9997E-02     8.8610E+05     1.7723E+07
    11     1.2840E+07  1.2523E+07     2.5006E-02     3.1660E+05     1.2661E+07
    12     1.2523E+07  1.2214E+07     2.5000E-02     2.2220E+05     8.8880E+06
    13     1.2214E+07  1.1618E+07     5.0001E-02     2.6750E+05     5.3499E+06
    14     1.1618E+07  1.1052E+07     4.9997E-02     2.3210E+05     4.6423E+06
    15     1.1052E+07  1.0513E+07     5.0000E-02     2.1800E+05     4.3600E+06
    16     1.0513E+07  1.0000E+07     4.9999E-02     1.9030E+05     3.8061E+06
    17     1.0000E+07  9.5123E+06     5.0000E-02     1.7800E+05     3.5600E+06
    18     9.5123E+06  9.0484E+06     5.0000E-02     1.7080E+05     3.4160E+06
    19     9.0484E+06  8.6071E+06     5.0000E-02     1.6890E+05     3.3780E+06
    20     8.6071E+06  8.1873E+06     5.0000E-02     1.7050E+05     3.4100E+06
    21     8.1873E+06  7.7880E+06     5.0000E-02     1.7300E+05     3.4600E+06
    22     7.7880E+06  7.4082E+06     5.0001E-02     1.7650E+05     3.5300E+06
    23     7.4082E+06  7.0469E+06     5.0000E-02     1.8000E+05     3.6000E+06
    24     7.0469E+06  6.7032E+06     5.0000E-02     1.8210E+05     3.6420E+06
    25     6.7032E+06  6.5924E+06     1.6666E-02     6.1940E+04     3.7165E+06
    26     6.5924E+06  6.3763E+06     3.3334E-02     1.2650E+05     3.7949E+06
    27     6.3763E+06  6.0653E+06     4.9999E-02     1.9080E+05     3.8161E+06
    28     6.0653E+06  5.7695E+06     5.0000E-02     1.8970E+05     3.7940E+06
    29     5.7695E+06  5.4881E+06     5.0000E-02     1.8920E+05     3.7840E+06
    30     5.4881E+06  5.2205E+06     5.0000E-02     1.8990E+05     3.7980E+06
    31     5.2205E+06  4.9658E+06     5.0001E-02     1.9350E+05     3.8699E+06
    32     4.9658E+06  4.7237E+06     4.9998E-02     1.9940E+05     3.9881E+06
    33     4.7237E+06  4.4933E+06     5.0001E-02     2.0740E+05     4.1479E+06
    34     4.4933E+06  4.0657E+06     9.9999E-02     4.3200E+05     4.3200E+06
    35     4.0657E+06  3.6788E+06     1.0000E-01     4.4120E+05     4.4119E+06
    36     3.6788E+06  3.3287E+06     9.9999E-02     4.5270E+05     4.5270E+06
    37     3.3287E+06  3.1664E+06     4.9999E-02     2.3500E+05     4.7001E+06
    38     3.1664E+06  3.0119E+06     5.0001E-02     2.4500E+05     4.8999E+06
