  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+07  1.9953E+07     2.3528E-03     0.0000E+00     0.0000E+00
     2     1.9953E+07  1.9055E+07     4.6050E-02     0.0000E+00     0.0000E+00
     3     1.9055E+07  1.8197E+07     4.6073E-02     0.0000E+00     0.0000E+00
     4     1.8197E+07  1.7378E+07     4.6052E-02     0.0000E+00     0.0000E+00
     5     1.7378E+07  1.6596E+07     4.6043E-02     0.0000E+00     0.0000E+00
     6     1.6596E+07  1.5849E+07     4.6055E-02     0.0000E+00     0.0000E+00
     7     1.5849E+07  1.5136E+07     4.6030E-02     3.0870E+09     6.7064E+10
     8     1.5136E+07  1.4454E+07     4.6105E-02     5.8722E+12     1.2737E+14
     9     1.4454E+07  1.3804E+07     4.6013E-02     5.6900E+13     1.2366E+15
    10     1.3804E+07  1.3183E+07     4.6030E-02     1.4801E+13     3.2155E+14
    11     1.3183E+07  1.2589E+07     4.6105E-02     1.5285E+12     3.3152E+13
    12     1.2589E+07  1.2023E+07     4.6002E-02     5.5261E+11     1.2013E+13
    13     1.2023E+07  1.1482E+07     4.6041E-02     2.5957E+11     5.6378E+12
    14     1.1482E+07  1.0965E+07     4.6072E-02     3.3538E+11     7.2794E+12
    15     1.0965E+07  1.0471E+07     4.6099E-02     3.4116E+11     7.4006E+12
    16     1.0471E+07  1.0000E+07     4.6024E-02     4.0862E+11     8.8784E+12
    17     1.0000E+07  9.5499E+06     4.6054E-02     5.1060E+11     1.1087E+13
    18     9.5499E+06  9.1201E+06     4.6050E-02     6.2008E+11     1.3465E+13
    19     9.1201E+06  8.7096E+06     4.6055E-02     5.6828E+11     1.2339E+13
    20     8.7096E+06  8.3176E+06     4.6052E-02     4.7547E+11     1.0325E+13
    21     8.3176E+06  7.9433E+06     4.6045E-02     4.6297E+11     1.0055E+13
    22     7.9433E+06  7.5858E+06     4.6051E-02     4.7351E+11     1.0282E+13
    23     7.5858E+06  7.2444E+06     4.6049E-02     4.9518E+11     1.0753E+13
    24     7.2444E+06  6.9183E+06     4.6059E-02     5.1521E+11     1.1186E+13
    25     6.9183E+06  6.6069E+06     4.6056E-02     5.3854E+11     1.1693E+13
    26     6.6069E+06  6.3096E+06     4.6042E-02     5.6529E+11     1.2278E+13
    27     6.3096E+06  6.0256E+06     4.6055E-02     5.9548E+11     1.2930E+13
    28     6.0256E+06  5.7544E+06     4.6052E-02     6.2484E+11     1.3568E+13
    29     5.7544E+06  5.4954E+06     4.6053E-02     6.6294E+11     1.4395E+13
    30     5.4954E+06  5.2481E+06     4.6045E-02     7.0112E+11     1.5227E+13
    31     5.2481E+06  5.0119E+06     4.6051E-02     7.5016E+11     1.6290E+13
    32     5.0119E+06  4.7863E+06     4.6057E-02     7.9535E+11     1.7269E+13
    33     4.7863E+06  4.5709E+06     4.6048E-02     8.6334E+11     1.8749E+13
    34     4.5709E+06  4.3652E+06     4.6046E-02     9.2392E+11     2.0065E+13
    35     4.3652E+06  4.1687E+06     4.6060E-02     9.9814E+11     2.1671E+13
    36     4.1687E+06  3.9811E+06     4.6046E-02     1.0752E+12     2.3352E+13
    37     3.9811E+06  3.8019E+06     4.6057E-02     1.1634E+12     2.5259E+13
    38     3.8019E+06  3.6308E+06     4.6048E-02     1.2657E+12     2.7486E+13
    39     3.6308E+06  3.4674E+06     4.6048E-02     1.3634E+12     2.9607E+13
    40     3.4674E+06  3.3113E+06     4.6064E-02     1.4935E+12     3.2423E+13
    41     3.3113E+06  3.1623E+06     4.6041E-02     1.6391E+12     3.5600E+13
    42     3.1623E+06  3.0200E+06     4.6043E-02     1.8030E+12     3.9158E+13
    43     3.0200E+06  2.8840E+06     4.6079E-02     2.0223E+12     4.3888E+13
    44     2.8840E+06  2.7542E+06     4.6051E-02     2.2092E+12     4.7973E+13
    45     2.7542E+06  2.6303E+06     4.6029E-02     2.4913E+12     5.4124E+13
    46     2.6303E+06  2.5119E+06     4.6058E-02     2.6423E+12     5.7369E+13
    47     2.5119E+06  2.3988E+06     4.6071E-02     2.9523E+12     6.4082E+13
    48     2.3988E+06  2.2909E+06     4.6024E-02     3.2572E+12     7.0773E+13
    49     2.2909E+06  2.1878E+06     4.6048E-02     3.4657E+12     7.5263E+13
    50     2.1878E+06  2.0893E+06     4.6067E-02     3.6917E+12     8.0138E+13
    51     2.0893E+06  1.9953E+06     4.6035E-02     3.7559E+12     8.1588E+13
    52     1.9953E+06  1.9055E+06     4.6050E-02     3.8862E+12     8.4390E+13
    53     1.9055E+06  1.8197E+06     4.6073E-02     4.2487E+12     9.2217E+13
    54     1.8197E+06  1.7378E+06     4.6052E-02     4.5778E+12     9.9405E+13
    55     1.7378E+06  1.6596E+06     4.6043E-02     4.9775E+12     1.0810E+14
    56     1.6596E+06  1.5849E+06     4.6055E-02     5.0992E+12     1.1072E+14
    57     1.5849E+06  1.5136E+06     4.6030E-02     5.1354E+12     1.1157E+14
    58     1.5136E+06  1.4454E+06     4.6105E-02     5.4094E+12     1.1733E+14
    59     1.4454E+06  1.3804E+06     4.6013E-02     5.4448E+12     1.1833E+14
    60     1.3804E+06  1.3183E+06     4.6030E-02     6.1700E+12     1.3404E+14
    61     1.3183E+06  1.2589E+06     4.6105E-02     6.1456E+12     1.3330E+14
    62     1.2589E+06  1.2023E+06     4.6002E-02     6.6761E+12     1.4513E+14
    63     1.2023E+06  1.1482E+06     4.6041E-02     7.7327E+12     1.6795E+14
    64     1.1482E+06  1.0965E+06     4.6072E-02     7.5200E+12     1.6322E+14
    65     1.0965E+06  1.0471E+06     4.6099E-02     7.1164E+12     1.5437E+14
    66     1.0471E+06  1.0000E+06     4.6024E-02     7.0701E+12     1.5362E+14
    67     1.0000E+06  9.5499E+05     4.6054E-02     7.5442E+12     1.6381E+14
    68     9.5499E+05  9.1201E+05     4.6050E-02     8.5346E+12     1.8533E+14
    69     9.1201E+05  8.7096E+05     4.6055E-02     8.0562E+12     1.7493E+14
    70     8.7096E+05  8.3176E+05     4.6052E-02     7.8015E+12     1.6941E+14
    71     8.3176E+05  7.9433E+05     4.6045E-02     8.1590E+12     1.7720E+14
    72     7.9433E+05  7.5858E+05     4.6051E-02     8.2467E+12     1.7908E+14
    73     7.5858E+05  7.2444E+05     4.6049E-02     8.6106E+12     1.8699E+14
    74     7.2444E+05  6.9183E+05     4.6059E-02     1.0957E+13     2.3789E+14
    75     6.9183E+05  6.6069E+05     4.6056E-02     9.9202E+12     2.1540E+14
    76     6.6069E+05  6.3096E+05     4.6042E-02     1.2267E+13     2.6642E+14
    77     6.3096E+05  6.0256E+05     4.6055E-02     1.2262E+13     2.6625E+14
    78     6.0256E+05  5.7544E+05     4.6052E-02     1.0880E+13     2.3626E+14
    79     5.7544E+05  5.4954E+05     4.6053E-02     9.9011E+12     2.1499E+14
    80     5.4954E+05  5.2481E+05     4.6045E-02     8.8748E+12     1.9274E+14
    81     5.2481E+05  5.0119E+05     4.6051E-02     9.6377E+12     2.0928E+14
    82     5.0119E+05  4.7863E+05     4.6057E-02     9.5002E+12     2.0627E+14
    83     4.7863E+05  4.5709E+05     4.6048E-02     9.1195E+12     1.9805E+14
    84     4.5709E+05  4.3652E+05     4.6046E-02     7.9438E+12     1.7252E+14
    85     4.3652E+05  4.1687E+05     4.6060E-02     6.7564E+12     1.4669E+14
    86     4.1687E+05  3.9811E+05     4.6046E-02     6.1922E+12     1.3448E+14
    87     3.9811E+05  3.8019E+05     4.6057E-02     6.3124E+12     1.3705E+14
    88     3.8019E+05  3.6308E+05     4.6048E-02     9.1444E+12     1.9858E+14
    89     3.6308E+05  3.4674E+05     4.6048E-02     9.3856E+12     2.0382E+14
    90     3.4674E+05  3.3113E+05     4.6064E-02     8.5541E+12     1.8570E+14
    91     3.3113E+05  3.1623E+05     4.6041E-02     5.2764E+12     1.1460E+14
    92     3.1623E+05  3.0200E+05     4.6043E-02     1.0101E+13     2.1937E+14
    93     3.0200E+05  2.8840E+05     4.6079E-02     6.9652E+12     1.5116E+14
    94     2.8840E+05  2.7542E+05     4.6051E-02     3.7935E+12     8.2375E+13
    95     2.7542E+05  2.6303E+05     4.6029E-02     6.3902E+12     1.3883E+14
    96     2.6303E+05  2.5119E+05     4.6058E-02     4.5352E+12     9.8466E+13
    97     2.5119E+05  2.3988E+05     4.6071E-02     3.9959E+12     8.6734E+13
    98     2.3988E+05  2.2909E+05     4.6024E-02     3.8964E+12     8.4660E+13
    99     2.2909E+05  2.1878E+05     4.6048E-02     3.2025E+12     6.9547E+13
   100     2.1878E+05  2.0893E+05     4.6067E-02     4.2949E+12     9.3231E+13
   101     2.0893E+05  1.9953E+05     4.6035E-02     3.3824E+12     7.3475E+13
   102     1.9953E+05  1.9055E+05     4.6050E-02     2.6179E+12     5.6848E+13
   103     1.9055E+05  1.8197E+05     4.6073E-02     4.5115E+12     9.7922E+13
   104     1.8197E+05  1.7378E+05     4.6052E-02     5.4799E+12     1.1900E+14
   105     1.7378E+05  1.6596E+05     4.6043E-02     4.2386E+12     9.2058E+13
   106     1.6596E+05  1.5849E+05     4.6055E-02     5.1241E+12     1.1126E+14
