  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.9640E+07  1.7332E+07     1.2501E-01     3.4918E-11     2.7931E-10
     2     1.7332E+07  1.6905E+07     2.4945E-02     1.5469E-09     6.2012E-08
     3     1.6905E+07  1.6487E+07     2.5037E-02     8.4953E-08     3.3931E-06
     4     1.6487E+07  1.5683E+07     4.9995E-02     5.7760E-05     1.1553E-03
     5     1.5683E+07  1.4918E+07     5.0009E-02     5.0736E-03     1.0145E-01
     6     1.4918E+07  1.4550E+07     2.4978E-02     1.0883E-02     4.3571E-01
     7     1.4550E+07  1.4191E+07     2.4983E-02     5.5957E-03     2.2398E-01
     8     1.4191E+07  1.3840E+07     2.5045E-02     4.8526E-04     1.9376E-02
     9     1.3840E+07  1.3499E+07     2.4947E-02     1.1451E-04     4.5901E-03
    10     1.3499E+07  1.2840E+07     5.0050E-02     8.5250E-05     1.7033E-03
    11     1.2840E+07  1.2523E+07     2.4998E-02     2.3633E-05     9.4538E-04
    12     1.2523E+07  1.2214E+07     2.4984E-02     1.7346E-05     6.9428E-04
    13     1.2214E+07  1.1618E+07     5.0027E-02     2.5619E-05     5.1210E-04
    14     1.1618E+07  1.1052E+07     4.9944E-02     2.2915E-05     4.5881E-04
    15     1.1052E+07  1.0513E+07     4.9999E-02     2.3780E-05     4.7561E-04
    16     1.0513E+07  1.0000E+07     5.0027E-02     2.1310E-05     4.2597E-04
    17     1.0000E+07  9.5123E+06     4.9999E-02     1.9780E-05     3.9560E-04
    18     9.5123E+06  9.0484E+06     4.9998E-02     1.9997E-05     3.9996E-04
    19     9.0484E+06  8.6071E+06     5.0001E-02     2.0605E-05     4.1210E-04
    20     8.6071E+06  8.1873E+06     5.0003E-02     1.9855E-05     3.9707E-04
    21     8.1873E+06  7.7880E+06     5.0000E-02     2.0745E-05     4.1490E-04
    22     7.7880E+06  7.4082E+06     4.9997E-02     2.1932E-05     4.3867E-04
    23     7.4082E+06  7.0469E+06     5.0000E-02     2.2048E-05     4.4096E-04
    24     7.0469E+06  6.7032E+06     5.0003E-02     2.3080E-05     4.6157E-04
    25     6.7032E+06  6.5924E+06     1.6668E-02     1.0333E-05     6.1995E-04
    26     6.5924E+06  6.3763E+06     3.3329E-02     1.9354E-05     5.8069E-04
    27     6.3763E+06  6.0653E+06     5.0004E-02     3.1056E-05     6.2107E-04
    28     6.0653E+06  5.7695E+06     4.9999E-02     3.3493E-05     6.6988E-04
    29     5.7695E+06  5.4881E+06     5.0003E-02     3.2950E-05     6.5896E-04
    30     5.4881E+06  5.2205E+06     4.9989E-02     3.4495E-05     6.9005E-04
    31     5.2205E+06  4.9658E+06     5.0019E-02     3.5581E-05     7.1135E-04
    32     4.9658E+06  4.7237E+06     4.9982E-02     3.9002E-05     7.8032E-04
    33     4.7237E+06  4.4933E+06     5.0005E-02     4.0343E-05     8.0678E-04
    34     4.4933E+06  4.0657E+06     1.0000E-01     9.1202E-05     9.1201E-04
    35     4.0657E+06  3.6788E+06     9.9999E-02     9.9369E-05     9.9370E-04
    36     3.6788E+06  3.3287E+06     1.0000E-01     1.0745E-04     1.0744E-03
    37     3.3287E+06  3.1664E+06     4.9987E-02     5.6350E-05     1.1273E-03
    38     3.1664E+06  3.0119E+06     5.0024E-02     5.4126E-05     1.0820E-03
    39     3.0119E+06  2.8650E+06     5.0003E-02     5.1392E-05     1.0278E-03
    40     2.8650E+06  2.7253E+06     4.9990E-02     5.1318E-05     1.0266E-03
    41     2.7253E+06  2.5924E+06     4.9994E-02     5.1012E-05     1.0204E-03
    42     2.5924E+06  2.4660E+06     4.9987E-02     5.5389E-05     1.1081E-03
    43     2.4660E+06  2.3851E+06     3.3356E-02     3.5622E-05     1.0679E-03
    44     2.3851E+06  2.3653E+06     8.3362E-03     5.0743E-05     6.0871E-03
    45     2.3653E+06  2.3457E+06     8.3210E-03     5.1256E-05     6.1598E-03
    46     2.3457E+06  2.3069E+06     1.6679E-02     6.0582E-05     3.6322E-03
    47     2.3069E+06  2.2313E+06     3.3320E-02     3.1640E-05     9.4957E-04
    48     2.2313E+06  2.1225E+06     4.9990E-02     4.6131E-05     9.2281E-04
    49     2.1225E+06  2.0190E+06     4.9992E-02     4.6330E-05     9.2674E-04
    50     2.0190E+06  1.9205E+06     5.0017E-02     4.6970E-05     9.3909E-04
    51     1.9205E+06  1.8268E+06     5.0020E-02     4.7792E-05     9.5546E-04
    52     1.8268E+06  1.7377E+06     5.0003E-02     4.8702E-05     9.7397E-04
    53     1.7377E+06  1.6530E+06     4.9971E-02     4.9615E-05     9.9288E-04
    54     1.6530E+06  1.5724E+06     4.9989E-02     5.0613E-05     1.0125E-03
    55     1.5724E+06  1.4957E+06     5.0009E-02     5.1580E-05     1.0314E-03
    56     1.4957E+06  1.4227E+06     5.0038E-02     1.2084E-04     2.4150E-03
    57     1.4227E+06  1.3534E+06     4.9937E-02     4.9286E-05     9.8697E-04
    58     1.3534E+06  1.2874E+06     4.9995E-02     4.8165E-05     9.6339E-04
    59     1.2874E+06  1.2246E+06     5.0010E-02     1.2145E-04     2.4285E-03
    60     1.2246E+06  1.1648E+06     5.0065E-02     4.5560E-05     9.1002E-04
    61     1.1648E+06  1.1080E+06     4.9993E-02     1.2115E-04     2.4233E-03
    62     1.1080E+06  1.0026E+06     9.9960E-02     8.3670E-05     8.3704E-04
    63     1.0026E+06  9.6167E+05     4.1681E-02     3.4369E-05     8.2458E-04
    64     9.6167E+05  9.0718E+05     5.8330E-02     5.0221E-05     8.6097E-04
    65     9.0718E+05  8.6294E+05     4.9996E-02     4.2120E-05     8.4247E-04
    66     8.6294E+05  8.2085E+05     5.0005E-02     4.0784E-05     8.1560E-04
    67     8.2085E+05  7.8082E+05     4.9996E-02     3.9622E-05     7.9251E-04
    68     7.8082E+05  7.4274E+05     4.9999E-02     3.8556E-05     7.7114E-04
    69     7.4274E+05  7.0651E+05     5.0009E-02     3.7387E-05     7.4761E-04
    70     7.0651E+05  6.7206E+05     4.9990E-02     3.6017E-05     7.2049E-04
    71     6.7206E+05  6.3928E+05     5.0005E-02     3.3849E-05     6.7691E-04
    72     6.3928E+05  6.0810E+05     5.0003E-02     3.1790E-05     6.3576E-04
    73     6.0810E+05  5.7844E+05     5.0005E-02     2.9965E-05     5.9925E-04
    74     5.7844E+05  5.5023E+05     4.9998E-02     2.7709E-05     5.5420E-04
    75     5.5023E+05  5.2340E+05     4.9990E-02     2.5606E-05     5.1222E-04
    76     5.2340E+05  4.9787E+05     5.0007E-02     2.5178E-05     5.0349E-04
    77     4.9787E+05  4.5049E+05     1.0000E-01     4.7726E-05     4.7725E-04
    78     4.5049E+05  4.0762E+05     1.0000E-01     3.8164E-05     3.8164E-04
    79     4.0762E+05  3.8774E+05     5.0000E-02     1.6854E-05     3.3708E-04
    80     3.8774E+05  3.6883E+05     4.9999E-02     1.6157E-05     3.2315E-04
    81     3.6883E+05  3.3373E+05     1.0000E-01     3.0808E-05     3.0807E-04
    82     3.3373E+05  3.0197E+05     1.0000E-01     2.7958E-05     2.7957E-04
