  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.9640E+07  1.7332E+07     1.2500E-01     3.4918E-11     2.7934E-10
     2     1.7332E+07  1.6905E+07     2.4998E-02     1.5469E-09     6.1882E-08
     3     1.6905E+07  1.6487E+07     2.5001E-02     8.4953E-08     3.3979E-06
     4     1.6487E+07  1.5683E+07     5.0001E-02     5.7760E-05     1.1552E-03
     5     1.5683E+07  1.4918E+07     5.0002E-02     5.0736E-03     1.0147E-01
     6     1.4918E+07  1.4550E+07     2.4998E-02     1.0883E-02     4.3536E-01
     7     1.4550E+07  1.4191E+07     2.4997E-02     5.5957E-03     2.2385E-01
     8     1.4191E+07  1.3840E+07     2.5002E-02     4.8526E-04     1.9409E-02
     9     1.3840E+07  1.3499E+07     2.4999E-02     1.1451E-04     4.5806E-03
    10     1.3499E+07  1.2840E+07     4.9997E-02     8.5250E-05     1.7051E-03
    11     1.2840E+07  1.2523E+07     2.5006E-02     2.3633E-05     9.4510E-04
    12     1.2523E+07  1.2214E+07     2.5000E-02     1.7346E-05     6.9384E-04
    13     1.2214E+07  1.1618E+07     5.0001E-02     2.5619E-05     5.1237E-04
    14     1.1618E+07  1.1052E+07     4.9997E-02     2.2915E-05     4.5833E-04
    15     1.1052E+07  1.0513E+07     5.0000E-02     2.3780E-05     4.7560E-04
    16     1.0513E+07  1.0000E+07     4.9999E-02     2.1310E-05     4.2621E-04
    17     1.0000E+07  9.5123E+06     5.0000E-02     1.9780E-05     3.9560E-04
    18     9.5123E+06  9.0484E+06     5.0000E-02     1.9997E-05     3.9994E-04
    19     9.0484E+06  8.6071E+06     5.0000E-02     2.0605E-05     4.1210E-04
    20     8.6071E+06  8.1873E+06     5.0000E-02     1.9855E-05     3.9710E-04
    21     8.1873E+06  7.7880E+06     5.0000E-02     2.0745E-05     4.1490E-04
    22     7.7880E+06  7.4082E+06     5.0001E-02     2.1932E-05     4.3863E-04
    23     7.4082E+06  7.0469E+06     5.0000E-02     2.2048E-05     4.4096E-04
    24     7.0469E+06  6.7032E+06     5.0000E-02     2.3080E-05     4.6160E-04
    25     6.7032E+06  6.5924E+06     1.6666E-02     1.0333E-05     6.2000E-04
    26     6.5924E+06  6.3763E+06     3.3334E-02     1.9354E-05     5.8061E-04
    27     6.3763E+06  6.0653E+06     4.9999E-02     3.1056E-05     6.2113E-04
    28     6.0653E+06  5.7695E+06     5.0000E-02     3.3493E-05     6.6986E-04
    29     5.7695E+06  5.4881E+06     5.0000E-02     3.2950E-05     6.5900E-04
    30     5.4881E+06  5.2205E+06     5.0000E-02     3.4495E-05     6.8990E-04
    31     5.2205E+06  4.9658E+06     5.0001E-02     3.5581E-05     7.1161E-04
    32     4.9658E+06  4.7237E+06     4.9998E-02     3.9002E-05     7.8006E-04
    33     4.7237E+06  4.4933E+06     5.0001E-02     4.0343E-05     8.0685E-04
    34     4.4933E+06  4.0657E+06     9.9999E-02     9.1202E-05     9.1203E-04
    35     4.0657E+06  3.6788E+06     1.0000E-01     9.9369E-05     9.9367E-04
    36     3.6788E+06  3.3287E+06     9.9999E-02     1.0745E-04     1.0745E-03
    37     3.3287E+06  3.1664E+06     4.9999E-02     5.6350E-05     1.1270E-03
    38     3.1664E+06  3.0119E+06     5.0001E-02     5.4126E-05     1.0825E-03
