  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+07  1.9950E+07     2.5031E-03     0.0000E+00     0.0000E+00
     2     1.9950E+07  1.9050E+07     4.6162E-02     0.0000E+00     0.0000E+00
     3     1.9050E+07  1.8200E+07     4.5646E-02     0.0000E+00     0.0000E+00
     4     1.8200E+07  1.7380E+07     4.6101E-02     0.0000E+00     0.0000E+00
     5     1.7380E+07  1.6600E+07     4.5917E-02     9.3980E-06     2.0467E-04
     6     1.6600E+07  1.5850E+07     4.6233E-02     9.9600E-06     2.1543E-04
     7     1.5850E+07  1.5140E+07     4.5829E-02     9.9590E-06     2.1731E-04
     8     1.5140E+07  1.4450E+07     4.6646E-02     8.0030E-06     1.7157E-04
     9     1.4450E+07  1.3800E+07     4.6026E-02     8.5090E-06     1.8487E-04
    10     1.3800E+07  1.3180E+07     4.5968E-02     3.1770E-05     6.9113E-04
    11     1.3180E+07  1.2590E+07     4.5798E-02     3.1770E-05     6.9370E-04
    12     1.2590E+07  1.2020E+07     4.6331E-02     3.1770E-05     6.8572E-04
    13     1.2020E+07  1.1480E+07     4.5966E-02     3.4600E-05     7.5274E-04
    14     1.1480E+07  1.0960E+07     4.6354E-02     4.2800E-05     9.2333E-04
    15     1.0960E+07  1.0470E+07     4.5738E-02     4.2800E-05     9.3576E-04
    16     1.0470E+07  1.0000E+07     4.5929E-02     4.2800E-05     9.3187E-04
    17     1.0000E+07  9.5500E+06     4.6044E-02     1.9380E-04     4.2090E-03
    18     9.5500E+06  9.1200E+06     4.6071E-02     1.9390E-04     4.2087E-03
    19     9.1200E+06  8.7100E+06     4.5998E-02     1.9380E-04     4.2132E-03
    20     8.7100E+06  8.3180E+06     4.6050E-02     1.9380E-04     4.2085E-03
    21     8.3180E+06  7.9430E+06     4.6131E-02     3.9530E-04     8.5691E-03
    22     7.9430E+06  7.5860E+06     4.5987E-02     5.0050E-04     1.0884E-02
    23     7.5860E+06  7.2440E+06     4.6131E-02     5.0050E-04     1.0850E-02
    24     7.2440E+06  6.9180E+06     4.6047E-02     5.0050E-04     1.0869E-02
    25     6.9180E+06  6.6070E+06     4.5997E-02     6.4540E-04     1.4031E-02
    26     6.6070E+06  6.3100E+06     4.5994E-02     9.6190E-04     2.0914E-02
    27     6.3100E+06  6.0260E+06     4.6052E-02     9.8670E-04     2.1426E-02
    28     6.0260E+06  5.7540E+06     4.6188E-02     1.1360E-03     2.4595E-02
    29     5.7540E+06  5.4950E+06     4.6057E-02     1.1360E-03     2.4665E-02
    30     5.4950E+06  5.2480E+06     4.5992E-02     1.7980E-03     3.9094E-02
    31     5.2480E+06  5.0120E+06     4.6012E-02     1.8170E-03     3.9490E-02
    32     5.0120E+06  4.7860E+06     4.6140E-02     1.8170E-03     3.9380E-02
    33     4.7860E+06  4.5710E+06     4.5963E-02     1.8170E-03     3.9532E-02
    34     4.5710E+06  4.3650E+06     4.6114E-02     2.3720E-03     5.1438E-02
    35     4.3650E+06  4.1690E+06     4.5942E-02     2.7000E-03     5.8770E-02
    36     4.1690E+06  3.9810E+06     4.6143E-02     2.7000E-03     5.8514E-02
    37     3.9810E+06  3.8020E+06     4.6006E-02     2.7000E-03     5.8688E-02
    38     3.8020E+06  3.6310E+06     4.6019E-02     2.9620E-03     6.4365E-02
    39     3.6310E+06  3.4670E+06     4.6218E-02     3.6190E-03     7.8302E-02
    40     3.4670E+06  3.3110E+06     4.6039E-02     3.6190E-03     7.8607E-02
    41     3.3110E+06  3.1620E+06     4.6046E-02     3.6190E-03     7.8596E-02
    42     3.1620E+06  3.0200E+06     4.5948E-02     3.6190E-03     7.8763E-02
    43     3.0200E+06  2.8840E+06     4.6079E-02     4.6780E-03     1.0152E-01
    44     2.8840E+06  2.7540E+06     4.6124E-02     4.7430E-03     1.0283E-01
    45     2.7540E+06  2.6300E+06     4.6071E-02     4.7430E-03     1.0295E-01
    46     2.6300E+06  2.5120E+06     4.5905E-02     4.7430E-03     1.0332E-01
    47     2.5120E+06  2.3990E+06     4.6027E-02     5.3300E-03     1.1580E-01
    48     2.3990E+06  2.2910E+06     4.6064E-02     5.7210E-03     1.2420E-01
    49     2.2910E+06  2.1880E+06     4.6001E-02     5.5400E-03     1.2043E-01
    50     2.1880E+06  2.0890E+06     4.6302E-02     5.2980E-03     1.1442E-01
    51     2.0890E+06  1.9950E+06     4.6041E-02     5.3160E-03     1.1546E-01
    52     1.9950E+06  1.9050E+06     4.6162E-02     5.3640E-03     1.1620E-01
    53     1.9050E+06  1.8200E+06     4.5646E-02     5.3650E-03     1.1754E-01
    54     1.8200E+06  1.7380E+06     4.6101E-02     5.3650E-03     1.1637E-01
    55     1.7380E+06  1.6600E+06     4.5917E-02     5.3640E-03     1.1682E-01
    56     1.6600E+06  1.5850E+06     4.6233E-02     5.2100E-03     1.1269E-01
    57     1.5850E+06  1.5140E+06     4.5829E-02     5.1950E-03     1.1336E-01
    58     1.5140E+06  1.4450E+06     4.6646E-02     5.1950E-03     1.1137E-01
    59     1.4450E+06  1.3800E+06     4.6026E-02     5.1950E-03     1.1287E-01
    60     1.3800E+06  1.3180E+06     4.5968E-02     5.1620E-03     1.1230E-01
    61     1.3180E+06  1.2590E+06     4.5798E-02     5.1370E-03     1.1217E-01
    62     1.2590E+06  1.2020E+06     4.6331E-02     5.0740E-03     1.0952E-01
    63     1.2020E+06  1.1480E+06     4.5966E-02     4.9760E-03     1.0826E-01
    64     1.1480E+06  1.0960E+06     4.6354E-02     4.9880E-03     1.0761E-01
    65     1.0960E+06  1.0470E+06     4.5738E-02     5.0300E-03     1.0997E-01
    66     1.0470E+06  1.0000E+06     4.5929E-02     4.9970E-03     1.0880E-01
    67     1.0000E+06  9.5500E+05     4.6044E-02     4.4360E-03     9.6343E-02
    68     9.5500E+05  9.1200E+05     4.6071E-02     4.4360E-03     9.6285E-02
    69     9.1200E+05  8.7100E+05     4.5998E-02     4.7620E-03     1.0353E-01
    70     8.7100E+05  8.3180E+05     4.6050E-02     4.8050E-03     1.0434E-01
    71     8.3180E+05  7.9430E+05     4.6131E-02     4.9420E-03     1.0713E-01
    72     7.9430E+05  7.5860E+05     4.5987E-02     4.9970E-03     1.0866E-01
    73     7.5860E+05  7.2440E+05     4.6131E-02     4.9970E-03     1.0832E-01
    74     7.2440E+05  6.9180E+05     4.6047E-02     4.9970E-03     1.0852E-01
    75     6.9180E+05  6.6070E+05     4.5997E-02     4.9970E-03     1.0864E-01
    76     6.6070E+05  6.3100E+05     4.5994E-02     4.9970E-03     1.0864E-01
    77     6.3100E+05  6.0260E+05     4.6052E-02     4.8420E-03     1.0514E-01
    78     6.0260E+05  5.7540E+05     4.6188E-02     4.2200E-03     9.1365E-02
    79     5.7540E+05  5.4950E+05     4.6057E-02     4.2150E-03     9.1518E-02
    80     5.4950E+05  5.2480E+05     4.5992E-02     4.0190E-03     8.7386E-02
    81     5.2480E+05  5.0120E+05     4.6012E-02     4.0190E-03     8.7347E-02
    82     5.0120E+05  4.7860E+05     4.6140E-02     3.9060E-03     8.4655E-02
    83     4.7860E+05  4.5710E+05     4.5963E-02     3.8870E-03     8.4568E-02
    84     4.5710E+05  4.3650E+05     4.6114E-02     3.1890E-03     6.9155E-02
    85     4.3650E+05  4.1690E+05     4.5942E-02     2.8670E-03     6.2405E-02
    86     4.1690E+05  3.9810E+05     4.6143E-02     3.0230E-03     6.5514E-02
    87     3.9810E+05  3.8020E+05     4.6006E-02     3.1700E-03     6.8904E-02
    88     3.8020E+05  3.6310E+05     4.6019E-02     3.1700E-03     6.8884E-02
    89     3.6310E+05  3.4670E+05     4.6218E-02     3.1700E-03     6.8587E-02
    90     3.4670E+05  3.3110E+05     4.6039E-02     3.1700E-03     6.8854E-02
    91     3.3110E+05  3.1620E+05     4.6046E-02     3.1700E-03     6.8845E-02
    92     3.1620E+05  3.0200E+05     4.5948E-02     3.1710E-03     6.9013E-02
    93     3.0200E+05  2.8840E+05     4.6079E-02     2.8040E-03     6.0853E-02
    94     2.8840E+05  2.7540E+05     4.6124E-02     2.8030E-03     6.0771E-02
    95     2.7540E+05  2.6300E+05     4.6071E-02     3.0800E-03     6.6854E-02
    96     2.6300E+05  2.5120E+05     4.5905E-02     3.1380E-03     6.8359E-02
    97     2.5120E+05  2.3990E+05     4.6027E-02     2.8170E-03     6.1203E-02
    98     2.3990E+05  2.2910E+05     4.6064E-02     2.6480E-03     5.7486E-02
    99     2.2910E+05  2.1880E+05     4.6001E-02     2.6490E-03     5.7586E-02
   100     2.1880E+05  2.0890E+05     4.6302E-02     2.6480E-03     5.7189E-02
   101     2.0890E+05  1.9950E+05     4.6041E-02     2.6490E-03     5.7535E-02
   102     1.9950E+05  1.9050E+05     4.6162E-02     2.6490E-03     5.7385E-02
   103     1.9050E+05  1.8200E+05     4.5646E-02     2.5830E-03     5.6588E-02
   104     1.8200E+05  1.7380E+05     4.6101E-02     2.1870E-03     4.7439E-02
   105     1.7380E+05  1.6600E+05     4.5917E-02     2.1870E-03     4.7629E-02
   106     1.6600E+05  1.5850E+05     4.6233E-02     2.1870E-03     4.7304E-02
   107     1.5850E+05  1.5140E+05     4.5829E-02     2.1870E-03     4.7721E-02
   108     1.5140E+05  1.4450E+05     4.6646E-02     2.1870E-03     4.6885E-02
   109     1.4450E+05  1.3800E+05     4.6026E-02     2.1870E-03     4.7517E-02
   110     1.3800E+05  1.3180E+05     4.5968E-02     2.1870E-03     4.7577E-02
   111     1.3180E+05  1.2590E+05     4.5798E-02     2.1870E-03     4.7754E-02
   112     1.2590E+05  1.2020E+05     4.6331E-02     2.1630E-03     4.6686E-02
   113     1.2020E+05  1.1480E+05     4.5966E-02     2.1330E-03     4.6404E-02
   114     1.1480E+05  1.0960E+05     4.6354E-02     2.0650E-03     4.4548E-02
   115     1.0960E+05  1.0470E+05     4.5738E-02     1.8950E-03     4.1431E-02
   116     1.0470E+05  1.0000E+05     4.5929E-02     1.8950E-03     4.1259E-02
   117     1.0000E+05  9.5500E+04     4.6044E-02     1.8950E-03     4.1156E-02
   118     9.5500E+04  9.1200E+04     4.6071E-02     1.8950E-03     4.1132E-02
   119     9.1200E+04  8.7100E+04     4.5998E-02     1.8950E-03     4.1197E-02
   120     8.7100E+04  8.3180E+04     4.6050E-02     1.8950E-03     4.1151E-02
   121     8.3180E+04  7.9430E+04     4.6131E-02     2.0040E-03     4.3442E-02
   122     7.9430E+04  7.5860E+04     4.5987E-02     2.0360E-03     4.4274E-02
   123     7.5860E+04  7.2440E+04     4.6131E-02     2.0360E-03     4.4135E-02
   124     7.2440E+04  6.9180E+04     4.6047E-02     2.0360E-03     4.4216E-02
   125     6.9180E+04  6.6070E+04     4.5997E-02     1.9220E-03     4.1785E-02
   126     6.6070E+04  6.3100E+04     4.5994E-02     1.7680E-03     3.8440E-02
   127     6.3100E+04  6.0260E+04     4.6052E-02     1.7680E-03     3.8391E-02
