  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     5.5000E+07  5.4000E+07     1.8349E-02     8.2486E+00     4.4953E+02
     2     5.4000E+07  5.3000E+07     1.8692E-02     8.9700E+00     4.7988E+02
     3     5.3000E+07  5.2000E+07     1.9048E-02     9.7752E+00     5.1318E+02
     4     5.2000E+07  5.1000E+07     1.9418E-02     1.0676E+01     5.4981E+02
     5     5.1000E+07  5.0000E+07     1.9803E-02     1.1687E+01     5.9018E+02
     6     5.0000E+07  4.9000E+07     2.0203E-02     1.2824E+01     6.3479E+02
     7     4.9000E+07  4.8000E+07     2.0619E-02     1.4108E+01     6.8419E+02
     8     4.8000E+07  4.7000E+07     2.1053E-02     1.5559E+01     7.3904E+02
     9     4.7000E+07  4.6000E+07     2.1506E-02     1.7207E+01     8.0009E+02
    10     4.6000E+07  4.5000E+07     2.1979E-02     1.9082E+01     8.6820E+02
    11     4.5000E+07  4.4000E+07     2.2473E-02     2.1223E+01     9.4437E+02
    12     4.4000E+07  4.3000E+07     2.2990E-02     2.3674E+01     1.0298E+03
    13     4.3000E+07  4.2000E+07     2.3530E-02     2.6489E+01     1.1257E+03
    14     4.2000E+07  4.1000E+07     2.4098E-02     2.9731E+01     1.2338E+03
    15     4.1000E+07  4.0000E+07     2.4693E-02     3.3476E+01     1.3557E+03
    16     4.0000E+07  3.9000E+07     2.5318E-02     3.7813E+01     1.4935E+03
    17     3.9000E+07  3.8000E+07     2.5975E-02     4.2844E+01     1.6494E+03
    18     3.8000E+07  3.7000E+07     2.6668E-02     4.8694E+01     1.8259E+03
    19     3.7000E+07  3.6000E+07     2.7399E-02     5.5500E+01     2.0256E+03
    20     3.6000E+07  3.5000E+07     2.8171E-02     6.3422E+01     2.2513E+03
    21     3.5000E+07  3.4000E+07     2.8988E-02     7.2631E+01     2.5056E+03
    22     3.4000E+07  3.3000E+07     2.9853E-02     8.3308E+01     2.7906E+03
    23     3.3000E+07  3.2000E+07     3.0772E-02     9.5626E+01     3.1076E+03
    24     3.2000E+07  3.1000E+07     3.1749E-02     1.0973E+02     3.4561E+03
    25     3.1000E+07  3.0000E+07     3.2790E-02     1.2568E+02     3.8329E+03
    26     3.0000E+07  2.9000E+07     3.3902E-02     1.4343E+02     4.2308E+03
    27     2.9000E+07  2.8000E+07     3.5091E-02     1.6273E+02     4.6372E+03
    28     2.8000E+07  2.7000E+07     3.6368E-02     1.8304E+02     5.0330E+03
    29     2.7000E+07  2.6000E+07     3.7740E-02     2.0350E+02     5.3921E+03
    30     2.6000E+07  2.5000E+07     3.9221E-02     2.2288E+02     5.6827E+03
    31     2.5000E+07  2.4000E+07     4.0822E-02     2.3967E+02     5.8712E+03
    32     2.4000E+07  2.3000E+07     4.2560E-02     2.5229E+02     5.9278E+03
    33     2.3000E+07  2.2000E+07     4.4452E-02     2.5934E+02     5.8342E+03
    34     2.2000E+07  2.1000E+07     4.6520E-02     2.6000E+02     5.5890E+03
    35     2.1000E+07  2.0000E+07     4.8790E-02     2.5418E+02     5.2096E+03
    36     2.0000E+07  1.9640E+07     1.8149E-02     8.8786E+01     4.8921E+03
    37     1.9640E+07  1.7332E+07     1.2500E-01     5.2215E+02     4.1772E+03
    38     1.7332E+07  1.6905E+07     2.4998E-02     8.5515E+01     3.4209E+03
    39     1.6905E+07  1.6487E+07     2.5001E-02     7.9795E+01     3.1916E+03
    40     1.6487E+07  1.5683E+07     5.0001E-02     1.4363E+02     2.8726E+03
    41     1.5683E+07  1.4918E+07     5.0002E-02     1.2448E+02     2.4894E+03
    42     1.4918E+07  1.4550E+07     2.4998E-02     5.5854E+01     2.2344E+03
    43     1.4550E+07  1.4191E+07     2.4997E-02     5.1996E+01     2.0801E+03
    44     1.4191E+07  1.3840E+07     2.5002E-02     4.8424E+01     1.9368E+03
    45     1.3840E+07  1.3499E+07     2.4999E-02     4.5119E+01     1.8049E+03
    46     1.3499E+07  1.2840E+07     4.9997E-02     8.1299E+01     1.6261E+03
    47     1.2840E+07  1.2523E+07     2.5006E-02     3.6648E+01     1.4656E+03
    48     1.2523E+07  1.2214E+07     2.5000E-02     3.4248E+01     1.3699E+03
    49     1.2214E+07  1.1618E+07     5.0001E-02     6.2009E+01     1.2402E+03
    50     1.1618E+07  1.1052E+07     4.9997E-02     5.4447E+01     1.0890E+03
