  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.9640E+07  1.7332E+07     1.2500E-01     1.5200E+00     1.2160E+01
     2     1.7332E+07  1.6905E+07     2.4998E-02     8.2700E+01     3.3083E+03
     3     1.6905E+07  1.6487E+07     2.5001E-02     3.4000E+03     1.3599E+05
     4     1.6487E+07  1.5683E+07     5.0001E-02     2.4100E+06     4.8199E+07
     5     1.5683E+07  1.4918E+07     5.0002E-02     2.0700E+08     4.1399E+09
     6     1.4918E+07  1.4550E+07     2.4998E-02     3.1600E+08     1.2641E+10
     7     1.4550E+07  1.4191E+07     2.4997E-02     1.1000E+08     4.4005E+09
     8     1.4191E+07  1.3840E+07     2.5002E-02     9.7700E+06     3.9077E+08
     9     1.3840E+07  1.3499E+07     2.4999E-02     2.8500E+06     1.1401E+08
    10     1.3499E+07  1.2840E+07     4.9997E-02     2.8100E+06     5.6203E+07
    11     1.2840E+07  1.2523E+07     2.5006E-02     9.6500E+05     3.8591E+07
    12     1.2523E+07  1.2214E+07     2.5000E-02     6.6200E+05     2.6480E+07
    13     1.2214E+07  1.1618E+07     5.0001E-02     7.7300E+05     1.5460E+07
    14     1.1618E+07  1.1052E+07     4.9997E-02     6.3700E+05     1.2741E+07
    15     1.1052E+07  1.0513E+07     5.0000E-02     5.1900E+05     1.0380E+07
    16     1.0513E+07  1.0000E+07     4.9999E-02     4.5800E+05     9.1602E+06
    17     1.0000E+07  9.5123E+06     5.0000E-02     4.4300E+05     8.8599E+06
    18     9.5123E+06  9.0484E+06     5.0000E-02     4.2000E+05     8.4000E+06
    19     9.0484E+06  8.6071E+06     5.0000E-02     3.8200E+05     7.6401E+06
    20     8.6071E+06  8.1873E+06     5.0000E-02     3.9700E+05     7.9400E+06
    21     8.1873E+06  7.7880E+06     5.0000E-02     3.9400E+05     7.8800E+06
    22     7.7880E+06  7.4082E+06     5.0001E-02     4.1100E+05     8.2199E+06
    23     7.4082E+06  7.0469E+06     5.0000E-02     4.2100E+05     8.4200E+06
    24     7.0469E+06  6.7032E+06     5.0000E-02     4.2200E+05     8.4400E+06
    25     6.7032E+06  6.5924E+06     1.6666E-02     1.4000E+05     8.4003E+06
    26     6.5924E+06  6.3763E+06     3.3334E-02     2.7800E+05     8.3398E+06
    27     6.3763E+06  6.0653E+06     4.9999E-02     4.0700E+05     8.1401E+06
    28     6.0653E+06  5.7695E+06     5.0000E-02     4.1500E+05     8.3000E+06
    29     5.7695E+06  5.4881E+06     5.0000E-02     4.1100E+05     8.2201E+06
    30     5.4881E+06  5.2205E+06     5.0000E-02     3.9500E+05     7.9000E+06
    31     5.2205E+06  4.9658E+06     5.0001E-02     3.9800E+05     7.9598E+06
    32     4.9658E+06  4.7237E+06     4.9998E-02     4.0100E+05     8.0203E+06
    33     4.7237E+06  4.4933E+06     5.0001E-02     4.0400E+05     8.0799E+06
    34     4.4933E+06  4.0657E+06     9.9999E-02     8.4300E+05     8.4301E+06
    35     4.0657E+06  3.6788E+06     1.0000E-01     8.7300E+05     8.7298E+06
    36     3.6788E+06  3.3287E+06     9.9999E-02     9.0100E+05     9.0101E+06
    37     3.3287E+06  3.1664E+06     4.9999E-02     4.6800E+05     9.3602E+06
    38     3.1664E+06  3.0119E+06     5.0001E-02     4.7700E+05     9.5397E+06
    39     3.0119E+06  2.8650E+06     4.9999E-02     4.9200E+05     9.8403E+06
    40     2.8650E+06  2.7253E+06     5.0000E-02     4.9600E+05     9.9200E+06
    41     2.7253E+06  2.5924E+06     5.0002E-02     4.9300E+05     9.8597E+06
    42     2.5924E+06  2.4660E+06     4.9999E-02     5.0800E+05     1.0160E+07
    43     2.4660E+06  2.3851E+06     3.3332E-02     3.4300E+05     1.0291E+07
    44     2.3851E+06  2.3653E+06     8.3361E-03     8.6500E+04     1.0377E+07
    45     2.3653E+06  2.3457E+06     8.3337E-03     8.6100E+04     1.0332E+07
    46     2.3457E+06  2.3069E+06     1.6666E-02     1.7300E+05     1.0380E+07
    47     2.3069E+06  2.2313E+06     3.3333E-02     3.4900E+05     1.0470E+07
    48     2.2313E+06  2.1225E+06     4.9999E-02     5.3500E+05     1.0700E+07
    49     2.1225E+06  2.0190E+06     4.9998E-02     5.4200E+05     1.0840E+07
    50     2.0190E+06  1.9205E+06     5.0002E-02     5.5000E+05     1.1000E+07
    51     1.9205E+06  1.8268E+06     4.9998E-02     5.5500E+05     1.1100E+07
    52     1.8268E+06  1.7377E+06     5.0002E-02     5.5800E+05     1.1159E+07
    53     1.7377E+06  1.6530E+06     5.0000E-02     5.6000E+05     1.1200E+07
    54     1.6530E+06  1.5724E+06     5.0002E-02     5.6000E+05     1.1200E+07
    55     1.5724E+06  1.4957E+06     4.9996E-02     5.6200E+05     1.1241E+07
    56     1.4957E+06  1.4227E+06     5.0003E-02     5.6200E+05     1.1239E+07
    57     1.4227E+06  1.3534E+06     5.0002E-02     5.6000E+05     1.1200E+07
    58     1.3534E+06  1.2874E+06     4.9997E-02     5.6000E+05     1.1201E+07
    59     1.2874E+06  1.2246E+06     5.0004E-02     5.5500E+05     1.1099E+07
    60     1.2246E+06  1.1648E+06     4.9998E-02     5.5000E+05     1.1000E+07
    61     1.1648E+06  1.1080E+06     5.0000E-02     5.3900E+05     1.0780E+07
    62     1.1080E+06  1.0026E+06     9.9997E-02     1.0400E+06     1.0400E+07
    63     1.0026E+06  9.6167E+05     4.1668E-02     4.2200E+05     1.0128E+07
    64     9.6167E+05  9.0718E+05     5.8333E-02     5.8200E+05     9.9773E+06
    65     9.0718E+05  8.6294E+05     5.0000E-02     4.9200E+05     9.8399E+06
    66     8.6294E+05  8.2085E+05     5.0000E-02     4.8200E+05     9.6400E+06
    67     8.2085E+05  7.8082E+05     5.0000E-02     4.6600E+05     9.3201E+06
    68     7.8082E+05  7.4274E+05     5.0000E-02     4.4600E+05     8.9200E+06
    69     7.4274E+05  7.0651E+05     5.0000E-02     4.2800E+05     8.5599E+06
    70     7.0651E+05  6.7206E+05     5.0000E-02     4.0900E+05     8.1800E+06
    71     6.7206E+05  6.3928E+05     4.9999E-02     3.8900E+05     7.7801E+06
    72     6.3928E+05  6.0810E+05     5.0000E-02     3.6900E+05     7.3800E+06
    73     6.0810E+05  5.7844E+05     5.0001E-02     3.5100E+05     7.0199E+06
    74     5.7844E+05  5.5023E+05     5.0000E-02     3.3400E+05     6.6800E+06
    75     5.5023E+05  5.2340E+05     5.0000E-02     3.1900E+05     6.3800E+06
    76     5.2340E+05  4.9787E+05     4.9999E-02     3.0400E+05     6.0801E+06
    77     4.9787E+05  4.5049E+05     1.0000E-01     5.5600E+05     5.5600E+06
    78     4.5049E+05  4.0762E+05     1.0000E-01     5.0300E+05     5.0300E+06
    79     4.0762E+05  3.8774E+05     5.0000E-02     2.3600E+05     4.7200E+06
    80     3.8774E+05  3.6883E+05     4.9999E-02     2.2800E+05     4.5601E+06
    81     3.6883E+05  3.3373E+05     1.0000E-01     4.2700E+05     4.2700E+06
    82     3.3373E+05  3.0197E+05     1.0000E-01     3.7700E+05     3.7700E+06
    83     3.0197E+05  2.9849E+05     1.1601E-02     4.0100E+04     3.4566E+06
    84     2.9849E+05  2.9721E+05     4.2975E-03     1.5000E+04     3.4904E+06
    85     2.9721E+05  2.9452E+05     9.1022E-03     3.0800E+04     3.3838E+06
    86     2.9452E+05  2.8725E+05     2.5001E-02     8.3100E+04     3.3238E+06
    87     2.8725E+05  2.7324E+05     4.9999E-02     1.5900E+05     3.1800E+06
    88     2.7324E+05  2.4724E+05     1.0000E-01     2.9700E+05     2.9700E+06
    89     2.4724E+05  2.3518E+05     5.0001E-02     1.3800E+05     2.7600E+06
    90     2.3518E+05  2.2371E+05     4.9997E-02     1.2900E+05     2.5802E+06
    91     2.2371E+05  2.1280E+05     5.0003E-02     1.2100E+05     2.4199E+06
    92     2.1280E+05  2.0242E+05     4.9999E-02     1.1400E+05     2.2801E+06
    93     2.0242E+05  1.9255E+05     5.0000E-02     1.0800E+05     2.1600E+06
    94     1.9255E+05  1.8316E+05     5.0002E-02     1.0300E+05     2.0599E+06
    95     1.8316E+05  1.7422E+05     4.9996E-02     9.7900E+04     1.9581E+06
    96     1.7422E+05  1.6573E+05     5.0000E-02     9.3000E+04     1.8600E+06
    97     1.6573E+05  1.5764E+05     5.0003E-02     8.8700E+04     1.7739E+06
    98     1.5764E+05  1.4996E+05     4.9997E-02     8.4100E+04     1.6821E+06
    99     1.4996E+05  1.4264E+05     5.0004E-02     7.9200E+04     1.5839E+06
   100     1.4264E+05  1.3569E+05     4.9995E-02     7.3600E+04     1.4722E+06
   101     1.3569E+05  1.2907E+05     5.0004E-02     6.8200E+04     1.3639E+06
   102     1.2907E+05  1.2277E+05     5.0002E-02     6.3300E+04     1.2659E+06
   103     1.2277E+05  1.1679E+05     4.9994E-02     5.8500E+04     1.1701E+06
