  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+07  1.4918E+07     2.9316E-01     1.0916E+07     3.7233E+07
     2     1.4918E+07  1.3499E+07     9.9953E-02     3.1135E+07     3.1150E+08
     3     1.3499E+07  1.2214E+07     1.0003E-01     8.3752E+07     8.3724E+08
     4     1.2214E+07  1.1052E+07     9.9971E-02     1.5022E+08     1.5026E+09
     5     1.1052E+07  1.0000E+07     1.0003E-01     3.4962E+08     3.4953E+09
     6     1.0000E+07  9.0484E+06     9.9997E-02     5.9082E+08     5.9083E+09
     7     9.0484E+06  8.1873E+06     1.0000E-01     1.1325E+09     1.1324E+10
     8     8.1873E+06  7.4082E+06     9.9997E-02     1.8194E+09     1.8194E+10
     9     7.4082E+06  6.7032E+06     1.0000E-01     2.7163E+09     2.7162E+10
    10     6.7032E+06  6.0653E+06     1.0000E-01     3.9484E+09     3.9483E+10
    11     6.0653E+06  5.4881E+06     1.0000E-01     5.4418E+09     5.4417E+10
    12     5.4881E+06  4.9659E+06     9.9988E-02     7.2423E+09     7.2432E+10
    13     4.9659E+06  4.4933E+06     1.0001E-01     9.0123E+09     9.0117E+10
    14     4.4933E+06  4.0657E+06     1.0000E-01     1.1002E+10     1.1002E+11
    15     4.0657E+06  3.6788E+06     9.9999E-02     1.2838E+10     1.2838E+11
    16     3.6788E+06  3.3287E+06     1.0000E-01     1.4628E+10     1.4627E+11
    17     3.3287E+06  3.0119E+06     1.0001E-01     1.6311E+10     1.6309E+11
    18     3.0119E+06  2.7253E+06     9.9993E-02     1.7876E+10     1.7877E+11
    19     2.7253E+06  2.4660E+06     9.9981E-02     1.9157E+10     1.9161E+11
    20     2.4660E+06  2.2313E+06     1.0001E-01     2.0282E+10     2.0279E+11
    21     2.2313E+06  2.0190E+06     9.9982E-02     2.0639E+10     2.0643E+11
    22     2.0190E+06  1.8268E+06     1.0004E-01     2.1273E+10     2.1265E+11
    23     1.8268E+06  1.6530E+06     9.9974E-02     2.2023E+10     2.2029E+11
    24     1.6530E+06  1.4957E+06     9.9997E-02     2.2153E+10     2.2154E+11
    25     1.4957E+06  1.3534E+06     9.9974E-02     2.2210E+10     2.2216E+11
    26     1.3534E+06  1.2246E+06     1.0001E-01     2.2613E+10     2.2611E+11
    27     1.2246E+06  1.1080E+06     1.0006E-01     2.2907E+10     2.2894E+11
    28     1.1080E+06  1.0026E+06     9.9960E-02     2.3201E+10     2.3211E+11
    29     1.0026E+06  9.0718E+05     1.0001E-01     2.3725E+10     2.3722E+11
    30     9.0718E+05  8.2085E+05     1.0000E-01     2.3794E+10     2.3794E+11
    31     8.2085E+05  7.4274E+05     9.9994E-02     2.4190E+10     2.4191E+11
    32     7.4274E+05  6.7206E+05     9.9998E-02     2.4785E+10     2.4786E+11
    33     6.7206E+05  6.0810E+05     1.0001E-01     2.5062E+10     2.5060E+11
    34     6.0810E+05  5.5023E+05     1.0000E-01     2.4606E+10     2.4605E+11
    35     5.5023E+05  4.9787E+05     9.9997E-02     2.4124E+10     2.4125E+11
    36     4.9787E+05  4.5049E+05     1.0000E-01     2.3372E+10     2.3371E+11
