  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.0000E+07  6.0655E+06     4.9997E-01     6.7751E+11     1.3551E+12
     2     6.0655E+06  3.6790E+06     4.9998E-01     2.6155E+12     5.2313E+12
     3     3.6790E+06  2.2310E+06     5.0019E-01     4.9796E+12     9.9554E+12
     4     2.2310E+06  1.3530E+06     5.0013E-01     5.1411E+12     1.0280E+13
     5     1.3530E+06  8.2100E+05     4.9956E-01     4.2495E+12     8.5065E+12
     6     8.2100E+05  5.0000E+05     4.9592E-01     3.9755E+12     8.0165E+12
     7     5.0000E+05  3.0250E+05     5.0253E-01     2.6421E+12     5.2576E+12
     8     3.0250E+05  1.8300E+05     5.0260E-01     2.3272E+12     4.6304E+12
     9     1.8300E+05  1.1100E+05     4.9996E-01     1.8006E+12     3.6015E+12
    10     1.1100E+05  6.7340E+04     4.9978E-01     1.4986E+12     2.9985E+12
    11     6.7340E+04  4.0850E+04     4.9985E-01     1.2875E+12     2.5758E+12
    12     4.0850E+04  2.4780E+04     4.9987E-01     1.1771E+12     2.3548E+12
    13     2.4780E+04  1.5030E+04     4.9999E-01     1.0914E+12     2.1828E+12
    14     1.5030E+04  9.1180E+03     4.9980E-01     1.0425E+12     2.0858E+12
    15     9.1180E+03  5.5300E+03     5.0006E-01     1.0104E+12     2.0205E+12
    16     5.5300E+03  3.5191E+03     4.5198E-01     9.0450E+11     2.0012E+12
    17     3.5191E+03  2.2394E+03     4.5200E-01     8.9202E+11     1.9735E+12
    18     2.2394E+03  1.4251E+03     4.5197E-01     8.8609E+11     1.9605E+12
    19     1.4251E+03  9.0690E+02     4.5197E-01     8.8180E+11     1.9510E+12
    20     9.0690E+02  3.6726E+02     9.0396E-01     1.7607E+12     1.9478E+12
    21     3.6726E+02  1.4873E+02     9.0394E-01     1.7528E+12     1.9391E+12
    22     1.4873E+02  7.5501E+01     6.7799E-01     1.3084E+12     1.9298E+12
    23     7.5501E+01  4.8052E+01     4.5186E-01     8.6810E+11     1.9212E+12
    24     4.8052E+01  2.7700E+01     5.5085E-01     1.0562E+12     1.9174E+12
    25     2.7700E+01  1.5968E+01     5.5085E-01     1.0534E+12     1.9123E+12
    26     1.5968E+01  9.8770E+00     4.8038E-01     9.1616E+11     1.9072E+12
    27     9.8770E+00  4.0000E+00     9.0391E-01     1.7227E+12     1.9058E+12
    28     4.0000E+00  3.3000E+00     1.9237E-01     3.6360E+11     1.8901E+12
    29     3.3000E+00  2.6000E+00     2.3841E-01     4.5276E+11     1.8991E+12
    30     2.6000E+00  2.1000E+00     2.1357E-01     4.2577E+11     1.9935E+12
    31     2.1000E+00  1.5000E+00     3.3647E-01     6.8303E+11     2.0300E+12
    32     1.5000E+00  1.3000E+00     1.4310E-01     2.9693E+11     2.0750E+12
    33     1.3000E+00  1.1500E+00     1.2260E-01     2.5276E+11     2.0616E+12
    34     1.1500E+00  1.1230E+00     2.3758E-02     4.9080E+10     2.0658E+12
    35     1.1230E+00  1.0970E+00     2.3424E-02     4.8875E+10     2.0865E+12
    36     1.0970E+00  1.0710E+00     2.3986E-02     5.0245E+10     2.0947E+12
    37     1.0710E+00  1.0450E+00     2.4576E-02     5.1452E+10     2.0936E+12
    38     1.0450E+00  1.0200E+00     2.4214E-02     5.0634E+10     2.0911E+12
    39     1.0200E+00  9.9600E-01     2.3811E-02     5.0798E+10     2.1334E+12
    40     9.9600E-01  9.7200E-01     2.4391E-02     5.1636E+10     2.1170E+12
    41     9.7200E-01  9.5000E-01     2.2894E-02     4.9550E+10     2.1643E+12
    42     9.5000E-01  9.1000E-01     4.3017E-02     9.2413E+10     2.1483E+12
    43     9.1000E-01  8.5000E-01     6.8208E-02     1.4493E+11     2.1248E+12
