  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+07  1.9953E+07     2.3528E-03     0.0000E+00     0.0000E+00
     2     1.9953E+07  1.9055E+07     4.6050E-02     0.0000E+00     0.0000E+00
     3     1.9055E+07  1.8197E+07     4.6073E-02     0.0000E+00     0.0000E+00
     4     1.8197E+07  1.7378E+07     4.6052E-02     0.0000E+00     0.0000E+00
     5     1.7378E+07  1.6596E+07     4.6043E-02     0.0000E+00     0.0000E+00
     6     1.6596E+07  1.5849E+07     4.6055E-02     0.0000E+00     0.0000E+00
     7     1.5849E+07  1.5136E+07     4.6030E-02     2.8955E+06     6.2904E+07
     8     1.5136E+07  1.4454E+07     4.6105E-02     2.0520E+09     4.4506E+10
     9     1.4454E+07  1.3804E+07     4.6013E-02     2.3124E+10     5.0256E+11
    10     1.3804E+07  1.3183E+07     4.6030E-02     2.9512E+10     6.4113E+11
    11     1.3183E+07  1.2589E+07     4.6105E-02     2.3835E+10     5.1698E+11
    12     1.2589E+07  1.2023E+07     4.6002E-02     1.6993E+10     3.6940E+11
    13     1.2023E+07  1.1482E+07     4.6041E-02     1.1466E+10     2.4903E+11
    14     1.1482E+07  1.0965E+07     4.6072E-02     8.9097E+09     1.9339E+11
    15     1.0965E+07  1.0471E+07     4.6099E-02     8.2327E+09     1.7859E+11
    16     1.0471E+07  1.0000E+07     4.6024E-02     7.5444E+09     1.6392E+11
    17     1.0000E+07  9.5499E+06     4.6054E-02     7.0792E+09     1.5371E+11
    18     9.5499E+06  9.1201E+06     4.6050E-02     6.6668E+09     1.4477E+11
    19     9.1201E+06  8.7096E+06     4.6055E-02     6.3754E+09     1.3843E+11
    20     8.7096E+06  8.3176E+06     4.6052E-02     5.7847E+09     1.2561E+11
    21     8.3176E+06  7.9433E+06     4.6045E-02     5.7409E+09     1.2468E+11
    22     7.9433E+06  7.5858E+06     4.6051E-02     5.6197E+09     1.2203E+11
    23     7.5858E+06  7.2444E+06     4.6049E-02     5.6250E+09     1.2215E+11
    24     7.2444E+06  6.9183E+06     4.6059E-02     5.6627E+09     1.2295E+11
    25     6.9183E+06  6.6069E+06     4.6056E-02     5.7124E+09     1.2403E+11
    26     6.6069E+06  6.3096E+06     4.6042E-02     5.8162E+09     1.2632E+11
    27     6.3096E+06  6.0256E+06     4.6055E-02     5.8553E+09     1.2714E+11
    28     6.0256E+06  5.7544E+06     4.6052E-02     6.0065E+09     1.3043E+11
    29     5.7544E+06  5.4954E+06     4.6053E-02     6.0162E+09     1.3064E+11
    30     5.4954E+06  5.2481E+06     4.6045E-02     6.1788E+09     1.3419E+11
    31     5.2481E+06  5.0119E+06     4.6051E-02     6.1701E+09     1.3399E+11
    32     5.0119E+06  4.7863E+06     4.6057E-02     6.4623E+09     1.4031E+11
    33     4.7863E+06  4.5709E+06     4.6048E-02     6.7787E+09     1.4721E+11
    34     4.5709E+06  4.3652E+06     4.6046E-02     7.0040E+09     1.5211E+11
    35     4.3652E+06  4.1687E+06     4.6060E-02     7.1824E+09     1.5594E+11
    36     4.1687E+06  3.9811E+06     4.6046E-02     7.2919E+09     1.5836E+11
    37     3.9811E+06  3.8019E+06     4.6057E-02     7.4096E+09     1.6088E+11
    38     3.8019E+06  3.6308E+06     4.6048E-02     7.6901E+09     1.6700E+11
    39     3.6308E+06  3.4674E+06     4.6048E-02     8.1546E+09     1.7709E+11
    40     3.4674E+06  3.3113E+06     4.6064E-02     8.8044E+09     1.9113E+11
    41     3.3113E+06  3.1623E+06     4.6041E-02     9.2500E+09     2.0091E+11
    42     3.1623E+06  3.0200E+06     4.6043E-02     8.9537E+09     1.9446E+11
    43     3.0200E+06  2.8840E+06     4.6079E-02     9.5583E+09     2.0744E+11
    44     2.8840E+06  2.7542E+06     4.6051E-02     9.7729E+09     2.1222E+11
    45     2.7542E+06  2.6303E+06     4.6029E-02     1.0495E+10     2.2801E+11
    46     2.6303E+06  2.5119E+06     4.6058E-02     1.0986E+10     2.3851E+11
    47     2.5119E+06  2.3988E+06     4.6071E-02     1.2913E+10     2.8028E+11
    48     2.3988E+06  2.2909E+06     4.6024E-02     1.5323E+10     3.3294E+11
    49     2.2909E+06  2.1878E+06     4.6048E-02     1.6714E+10     3.6297E+11
    50     2.1878E+06  2.0893E+06     4.6067E-02     1.7607E+10     3.8221E+11
    51     2.0893E+06  1.9953E+06     4.6035E-02     1.8548E+10     4.0291E+11
    52     1.9953E+06  1.9055E+06     4.6050E-02     1.9147E+10     4.1580E+11
    53     1.9055E+06  1.8197E+06     4.6073E-02     2.1607E+10     4.6897E+11
    54     1.8197E+06  1.7378E+06     4.6052E-02     2.6686E+10     5.7947E+11
    55     1.7378E+06  1.6596E+06     4.6043E-02     2.8875E+10     6.2713E+11
    56     1.6596E+06  1.5849E+06     4.6055E-02     2.7103E+10     5.8849E+11
    57     1.5849E+06  1.5136E+06     4.6030E-02     2.7457E+10     5.9650E+11
    58     1.5136E+06  1.4454E+06     4.6105E-02     2.9308E+10     6.3567E+11
    59     1.4454E+06  1.3804E+06     4.6013E-02     3.0786E+10     6.6908E+11
    60     1.3804E+06  1.3183E+06     4.6030E-02     3.2551E+10     7.0717E+11
    61     1.3183E+06  1.2589E+06     4.6105E-02     3.2697E+10     7.0918E+11
    62     1.2589E+06  1.2023E+06     4.6002E-02     3.5154E+10     7.6418E+11
    63     1.2023E+06  1.1482E+06     4.6041E-02     4.3428E+10     9.4326E+11
    64     1.1482E+06  1.0965E+06     4.6072E-02     4.0447E+10     8.7790E+11
    65     1.0965E+06  1.0471E+06     4.6099E-02     3.5990E+10     7.8071E+11
    66     1.0471E+06  1.0000E+06     4.6024E-02     3.6020E+10     7.8262E+11
    67     1.0000E+06  9.5499E+05     4.6054E-02     4.0039E+10     8.6938E+11
    68     9.5499E+05  9.1201E+05     4.6050E-02     4.8067E+10     1.0438E+12
    69     9.1201E+05  8.7096E+05     4.6055E-02     4.6188E+10     1.0029E+12
    70     8.7096E+05  8.3176E+05     4.6052E-02     4.8925E+10     1.0624E+12
    71     8.3176E+05  7.9433E+05     4.6045E-02     4.8899E+10     1.0620E+12
    72     7.9433E+05  7.5858E+05     4.6051E-02     4.5920E+10     9.9717E+11
    73     7.5858E+05  7.2444E+05     4.6049E-02     4.9911E+10     1.0839E+12
    74     7.2444E+05  6.9183E+05     4.6059E-02     7.7215E+10     1.6764E+12
    75     6.9183E+05  6.6069E+05     4.6056E-02     6.0352E+10     1.3104E+12
    76     6.6069E+05  6.3096E+05     4.6042E-02     8.7054E+10     1.8907E+12
    77     6.3096E+05  6.0256E+05     4.6055E-02     7.2490E+10     1.5740E+12
    78     6.0256E+05  5.7544E+05     4.6052E-02     6.9154E+10     1.5016E+12
    79     5.7544E+05  5.4954E+05     4.6053E-02     7.2117E+10     1.5659E+12
    80     5.4954E+05  5.2481E+05     4.6045E-02     6.0460E+10     1.3131E+12
    81     5.2481E+05  5.0119E+05     4.6051E-02     5.7192E+10     1.2419E+12
    82     5.0119E+05  4.7863E+05     4.6057E-02     6.7695E+10     1.4698E+12
    83     4.7863E+05  4.5709E+05     4.6048E-02     7.2844E+10     1.5819E+12
    84     4.5709E+05  4.3652E+05     4.6046E-02     5.9586E+10     1.2941E+12
    85     4.3652E+05  4.1687E+05     4.6060E-02     5.5102E+10     1.1963E+12
    86     4.1687E+05  3.9811E+05     4.6046E-02     5.0646E+10     1.0999E+12
    87     3.9811E+05  3.8019E+05     4.6057E-02     4.7523E+10     1.0318E+12
    88     3.8019E+05  3.6308E+05     4.6048E-02     9.9992E+10     2.1715E+12
    89     3.6308E+05  3.4674E+05     4.6048E-02     1.1756E+11     2.5530E+12
    90     3.4674E+05  3.3113E+05     4.6064E-02     8.0600E+10     1.7497E+12
    91     3.3113E+05  3.1623E+05     4.6041E-02     4.5408E+10     9.8625E+11
    92     3.1623E+05  3.0200E+05     4.6043E-02     1.5497E+11     3.3659E+12
    93     3.0200E+05  2.8840E+05     4.6079E-02     8.8158E+10     1.9132E+12
    94     2.8840E+05  2.7542E+05     4.6051E-02     4.4938E+10     9.7583E+11
    95     2.7542E+05  2.6303E+05     4.6029E-02     1.1094E+11     2.4102E+12
    96     2.6303E+05  2.5119E+05     4.6058E-02     6.3689E+10     1.3828E+12
    97     2.5119E+05  2.3988E+05     4.6071E-02     6.2945E+10     1.3663E+12
    98     2.3988E+05  2.2909E+05     4.6024E-02     6.0246E+10     1.3090E+12
    99     2.2909E+05  2.1878E+05     4.6048E-02     5.8624E+10     1.2731E+12
   100     2.1878E+05  2.0893E+05     4.6067E-02     7.4191E+10     1.6105E+12
   101     2.0893E+05  1.9953E+05     4.6035E-02     4.7865E+10     1.0398E+12
   102     1.9953E+05  1.9055E+05     4.6050E-02     3.3699E+10     7.3179E+11
   103     1.9055E+05  1.8197E+05     4.6073E-02     7.5802E+10     1.6453E+12
   104     1.8197E+05  1.7378E+05     4.6052E-02     7.9203E+10     1.7199E+12
   105     1.7378E+05  1.6596E+05     4.6043E-02     6.8943E+10     1.4974E+12
   106     1.6596E+05  1.5849E+05     4.6055E-02     7.2229E+10     1.5683E+12
