  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.0000E+07  6.0660E+06     4.9989E-01     2.3192E+13     4.6395E+13
     2     6.0660E+06  3.6790E+06     5.0006E-01     1.0454E+14     2.0906E+14
     3     3.6790E+06  2.2310E+06     5.0019E-01     2.4390E+14     4.8761E+14
     4     2.2310E+06  1.3530E+06     5.0013E-01     3.4642E+14     6.9267E+14
     5     1.3530E+06  8.2100E+05     4.9956E-01     3.9796E+14     7.9663E+14
     6     8.2100E+05  5.0000E+05     4.9592E-01     4.5108E+14     9.0959E+14
     7     5.0000E+05  3.0250E+05     5.0253E-01     4.1416E+14     8.2416E+14
     8     3.0250E+05  1.8300E+05     5.0260E-01     3.5738E+14     7.1107E+14
     9     1.8300E+05  1.1100E+05     4.9996E-01     2.6269E+14     5.2543E+14
    10     1.1100E+05  6.7340E+04     4.9978E-01     1.6419E+14     3.2853E+14
    11     6.7340E+04  4.0850E+04     4.9985E-01     1.1801E+14     2.3609E+14
    12     4.0850E+04  2.4780E+04     4.9987E-01     6.0187E+13     1.2041E+14
    13     2.4780E+04  1.5030E+04     4.9999E-01     3.0571E+13     6.1143E+13
    14     1.5030E+04  9.1180E+03     4.9980E-01     1.5881E+13     3.1775E+13
    15     9.1180E+03  5.5300E+03     5.0006E-01     2.9466E+12     5.8925E+12
    16     5.5300E+03  3.5190E+03     4.5201E-01     1.5708E+12     3.4751E+12
    17     3.5190E+03  2.2390E+03     4.5215E-01     8.9152E+11     1.9717E+12
    18     2.2390E+03  1.4250E+03     4.5186E-01     7.7472E+11     1.7145E+12
    19     1.4250E+03  9.0690E+02     4.5189E-01     6.7716E+11     1.4985E+12
    20     9.0690E+02  3.6730E+02     9.0385E-01     5.5543E+11     6.1451E+11
    21     3.6730E+02  1.4870E+02     9.0425E-01     4.0044E+10     4.4284E+10
    22     1.4870E+02  7.5500E+01     6.7780E-01     5.1033E+09     7.5292E+09
    23     7.5500E+01  4.8050E+01     4.5189E-01     1.9475E+09     4.3097E+09
    24     4.8050E+01  2.7700E+01     5.5081E-01     6.4416E+08     1.1695E+09
    25     2.7700E+01  1.5970E+01     5.5072E-01     2.4596E+08     4.4661E+08
    26     1.5970E+01  9.8770E+00     4.8050E-01     0.0000E+00     0.0000E+00
    27     9.8770E+00  4.0000E+00     9.0391E-01     0.0000E+00     0.0000E+00
    28     4.0000E+00  3.3000E+00     1.9237E-01     0.0000E+00     0.0000E+00
    29     3.3000E+00  2.6000E+00     2.3841E-01     0.0000E+00     0.0000E+00
    30     2.6000E+00  2.1000E+00     2.1357E-01     0.0000E+00     0.0000E+00
    31     2.1000E+00  1.5000E+00     3.3647E-01     0.0000E+00     0.0000E+00
    32     1.5000E+00  1.3000E+00     1.4310E-01     0.0000E+00     0.0000E+00
    33     1.3000E+00  1.1500E+00     1.2260E-01     0.0000E+00     0.0000E+00
