  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.0000E+12  6.7949E+11     3.8641E-01     0.0000E+00     0.0000E+00
     2     6.7949E+11  4.6170E+11     3.8643E-01     0.0000E+00     0.0000E+00
     3     4.6170E+11  3.1372E+11     3.8641E-01     0.0000E+00     0.0000E+00
     4     3.1372E+11  2.1317E+11     3.8641E-01     0.0000E+00     0.0000E+00
     5     2.1317E+11  1.4484E+11     3.8646E-01     0.0000E+00     0.0000E+00
     6     1.4484E+11  9.8419E+10     3.8640E-01     0.0000E+00     0.0000E+00
     7     9.8419E+10  6.6874E+10     3.8642E-01     0.0000E+00     0.0000E+00
     8     6.6874E+10  4.5440E+10     3.8642E-01     0.0000E+00     0.0000E+00
     9     4.5440E+10  3.0876E+10     3.8641E-01     0.0000E+00     0.0000E+00
    10     3.0876E+10  2.0980E+10     3.8641E-01     0.0000E+00     0.0000E+00
    11     2.0980E+10  1.4255E+10     3.8646E-01     0.0000E+00     0.0000E+00
    12     1.4255E+10  9.6863E+09     3.8640E-01     0.0000E+00     0.0000E+00
    13     9.6863E+09  6.5817E+09     3.8642E-01     0.0000E+00     0.0000E+00
    14     6.5817E+09  4.4721E+09     3.8643E-01     0.0000E+00     0.0000E+00
    15     4.4721E+09  3.0387E+09     3.8643E-01     9.7352E+01     2.5193E+02
    16     3.0387E+09  2.0648E+09     3.8640E-01     5.5707E+04     1.4417E+05
    17     2.0648E+09  1.4030E+09     3.8642E-01     8.2025E+04     2.1227E+05
    18     1.4030E+09  9.5331E+08     3.8643E-01     1.7680E+05     4.5752E+05
    19     9.5331E+08  6.4776E+08     3.8642E-01     2.4722E+05     6.3977E+05
    20     6.4776E+08  4.4014E+08     3.8643E-01     4.4150E+05     1.1425E+06
    21     4.4014E+08  2.9907E+08     3.8642E-01     4.6717E+05     1.2090E+06
    22     2.9907E+08  2.0321E+08     3.8644E-01     6.0808E+05     1.5736E+06
    23     2.0321E+08  1.3808E+08     3.8641E-01     6.3119E+05     1.6335E+06
    24     1.3808E+08  9.3823E+07     3.8642E-01     8.3985E+05     2.1734E+06
    25     9.3823E+07  6.3752E+07     3.8641E-01     8.5657E+05     2.2167E+06
    26     6.3752E+07  4.3318E+07     3.8643E-01     6.6106E+05     1.7107E+06
    27     4.3318E+07  2.9434E+07     3.8642E-01     4.5461E+05     1.1765E+06
    28     2.9434E+07  2.0000E+07     3.8642E-01     5.4917E+05     1.4212E+06
    29     2.0000E+07  1.9640E+07     1.8164E-02     1.2463E+04     6.8614E+05
    30     1.9640E+07  1.9155E+07     2.5005E-02     3.2003E+04     1.2799E+06
    31     1.9155E+07  1.8683E+07     2.4950E-02     5.0151E+04     2.0101E+06
    32     1.8683E+07  1.8221E+07     2.5039E-02     6.0956E+04     2.4344E+06
    33     1.8221E+07  1.7771E+07     2.5007E-02     6.9066E+04     2.7619E+06
    34     1.7771E+07  1.7333E+07     2.4956E-02     3.7714E+04     1.5112E+06
    35     1.7333E+07  1.6905E+07     2.5003E-02     2.4441E+04     9.7753E+05
    36     1.6905E+07  1.6487E+07     2.5037E-02     4.6233E+04     1.8466E+06
    37     1.6487E+07  1.6080E+07     2.4996E-02     5.6448E+04     2.2583E+06
    38     1.6080E+07  1.5683E+07     2.4999E-02     4.6999E+04     1.8800E+06
    39     1.5683E+07  1.5296E+07     2.4986E-02     4.7753E+04     1.9112E+06
    40     1.5296E+07  1.4918E+07     2.5023E-02     8.5684E+04     3.4242E+06
    41     1.4918E+07  1.4550E+07     2.4978E-02     7.8228E+04     3.1319E+06
    42     1.4550E+07  1.4191E+07     2.4983E-02     4.4395E+04     1.7770E+06
    43     1.4191E+07  1.3840E+07     2.5045E-02     7.0457E+04     2.8132E+06
    44     1.3840E+07  1.3499E+07     2.4947E-02     2.3751E+04     9.5205E+05
    45     1.3499E+07  1.3165E+07     2.5054E-02     4.2653E+04     1.7025E+06
    46     1.3165E+07  1.2840E+07     2.4996E-02     5.2302E+04     2.0924E+06
    47     1.2840E+07  1.2523E+07     2.4998E-02     8.0300E+04     3.2122E+06
    48     1.2523E+07  1.2214E+07     2.4984E-02     7.3777E+04     2.9530E+06
    49     1.2214E+07  1.1913E+07     2.4953E-02     3.1757E+04     1.2727E+06
    50     1.1913E+07  1.1618E+07     2.5075E-02     5.2304E+04     2.0859E+06
    51     1.1618E+07  1.1332E+07     2.4925E-02     1.7077E+04     6.8513E+05
    52     1.1332E+07  1.1052E+07     2.5019E-02     5.5527E+04     2.2194E+06
    53     1.1052E+07  1.0779E+07     2.5012E-02     1.9080E+04     7.6285E+05
    54     1.0779E+07  1.0513E+07     2.4987E-02     2.9124E+04     1.1656E+06
    55     1.0513E+07  1.0253E+07     2.5042E-02     6.7487E+04     2.6949E+06
    56     1.0253E+07  1.0000E+07     2.4985E-02     2.4165E+04     9.6717E+05
    57     1.0000E+07  9.7531E+06     2.5000E-02     5.0917E+04     2.0367E+06
    58     9.7531E+06  9.5123E+06     2.4999E-02     2.5250E+04     1.0100E+06
    59     9.5123E+06  9.2774E+06     2.5004E-02     5.2303E+04     2.0918E+06
    60     9.2774E+06  9.0484E+06     2.4993E-02     4.1973E+04     1.6794E+06
    61     9.0484E+06  8.8250E+06     2.4999E-02     6.0954E+04     2.4382E+06
    62     8.8250E+06  8.6071E+06     2.5001E-02     5.1615E+04     2.0645E+06
    63     8.6071E+06  8.3946E+06     2.4999E-02     2.2473E+04     8.9896E+05
    64     8.3946E+06  8.1873E+06     2.5004E-02     9.7674E+03     3.9063E+05
    65     8.1873E+06  7.9852E+06     2.4994E-02     5.5727E+04     2.2296E+06
    66     7.9852E+06  7.7880E+06     2.5006E-02     3.1165E+04     1.2463E+06
    67     7.7880E+06  7.5957E+06     2.5002E-02     4.9860E+04     1.9943E+06
    68     7.5957E+06  7.4082E+06     2.4995E-02     7.0132E+04     2.8059E+06
    69     7.4082E+06  7.2253E+06     2.4999E-02     5.8345E+04     2.3339E+06
    70     7.2253E+06  7.0469E+06     2.5001E-02     1.0946E+05     4.3782E+06
    71     7.0469E+06  6.8729E+06     2.5002E-02     8.4361E+04     3.3742E+06
    72     6.8729E+06  6.7032E+06     2.5001E-02     2.5874E+04     1.0349E+06
    73     6.7032E+06  6.6476E+06     8.3291E-03     1.2276E+04     1.4739E+06
    74     6.6476E+06  6.5924E+06     8.3384E-03     2.1983E+04     2.6364E+06
    75     6.5924E+06  6.5377E+06     8.3320E-03     1.9223E+04     2.3071E+06
    76     6.5377E+06  6.3763E+06     2.4997E-02     5.6239E+04     2.2498E+06
    77     6.3763E+06  6.2189E+06     2.4995E-02     9.5424E+04     3.8177E+06
    78     6.2189E+06  6.0653E+06     2.5009E-02     5.4013E+04     2.1597E+06
    79     6.0653E+06  5.9156E+06     2.4991E-02     6.1537E+04     2.4624E+06
    80     5.9156E+06  5.7695E+06     2.5008E-02     6.7454E+04     2.6973E+06
    81     5.7695E+06  5.4881E+06     5.0003E-02     1.3916E+05     2.7830E+06
    82     5.4881E+06  5.2205E+06     4.9989E-02     1.5105E+05     3.0217E+06
    83     5.2205E+06  4.9659E+06     4.9999E-02     1.6285E+05     3.2571E+06
    84     4.9659E+06  4.8432E+06     2.5019E-02     1.0367E+05     4.1437E+06
    85     4.8432E+06  4.7237E+06     2.4983E-02     4.2355E+04     1.6953E+06
    86     4.7237E+06  4.6070E+06     2.5016E-02     1.1718E+05     4.6843E+06
    87     4.6070E+06  4.4933E+06     2.4989E-02     1.1430E+05     4.5739E+06
    88     4.4933E+06  4.2741E+06     5.0014E-02     1.7275E+05     3.4540E+06
    89     4.2741E+06  4.0657E+06     4.9988E-02     2.3734E+05     4.7480E+06
    90     4.0657E+06  3.8674E+06     5.0003E-02     2.3882E+05     4.7761E+06
    91     3.8674E+06  3.6788E+06     4.9996E-02     2.3025E+05     4.6054E+06
    92     3.6788E+06  3.4994E+06     4.9995E-02     1.7797E+05     3.5597E+06
    93     3.4994E+06  3.3287E+06     5.0010E-02     1.8544E+05     3.7081E+06
    94     3.3287E+06  3.2465E+06     2.5004E-02     1.1188E+05     4.4744E+06
    95     3.2465E+06  3.1664E+06     2.4982E-02     8.1362E+04     3.2568E+06
    96     3.1664E+06  3.0882E+06     2.5007E-02     1.0114E+05     4.0445E+06
    97     3.0882E+06  3.0119E+06     2.5017E-02     1.1307E+05     4.5197E+06
    98     3.0119E+06  2.8651E+06     4.9968E-02     2.2009E+05     4.4046E+06
    99     2.8651E+06  2.7253E+06     5.0025E-02     2.9363E+05     5.8697E+06
   100     2.7253E+06  2.5924E+06     4.9994E-02     3.0965E+05     6.1937E+06
   101     2.5924E+06  2.4660E+06     4.9987E-02     2.4985E+05     4.9983E+06
   102     2.4660E+06  2.4251E+06     1.6725E-02     6.5009E+04     3.8870E+06
   103     2.4251E+06  2.3852E+06     1.6590E-02     7.0412E+04     4.2443E+06
   104     2.3852E+06  2.3652E+06     8.4204E-03     3.9741E+04     4.7196E+06
   105     2.3652E+06  2.3457E+06     8.2787E-03     5.8760E+04     7.0977E+06
   106     2.3457E+06  2.3069E+06     1.6679E-02     1.0418E+05     6.2461E+06
   107     2.3069E+06  2.2689E+06     1.6609E-02     7.3939E+04     4.4516E+06
   108     2.2689E+06  2.2313E+06     1.6711E-02     1.0747E+05     6.4312E+06
   109     2.2313E+06  2.1225E+06     4.9990E-02     3.4285E+05     6.8584E+06
   110     2.1225E+06  2.0190E+06     4.9992E-02     2.7039E+05     5.4086E+06
   111     2.0190E+06  1.9691E+06     2.5026E-02     1.5727E+05     6.2843E+06
   112     1.9691E+06  1.9205E+06     2.4991E-02     2.1481E+05     8.5955E+06
   113     1.9205E+06  1.8731E+06     2.4991E-02     1.3377E+05     5.3528E+06
   114     1.8731E+06  1.8268E+06     2.5029E-02     1.0184E+05     4.0689E+06
   115     1.8268E+06  1.7377E+06     5.0003E-02     2.7104E+05     5.4204E+06
   116     1.7377E+06  1.6530E+06     4.9971E-02     2.4530E+05     4.9089E+06
   117     1.6530E+06  1.6122E+06     2.4992E-02     2.3558E+05     9.4262E+06
   118     1.6122E+06  1.5724E+06     2.4997E-02     2.5260E+05     1.0105E+07
   119     1.5724E+06  1.5336E+06     2.4985E-02     1.4937E+05     5.9783E+06
   120     1.5336E+06  1.4957E+06     2.5024E-02     2.1859E+05     8.7354E+06
   121     1.4957E+06  1.4227E+06     5.0038E-02     3.8415E+05     7.6772E+06
   122     1.4227E+06  1.3534E+06     4.9937E-02     4.0733E+05     8.1570E+06
   123     1.3534E+06  1.2874E+06     4.9995E-02     4.2806E+05     8.5620E+06
   124     1.2874E+06  1.2246E+06     5.0010E-02     4.6307E+05     9.2595E+06
   125     1.2246E+06  1.1943E+06     2.5054E-02     2.2892E+05     9.1371E+06
   126     1.1943E+06  1.1648E+06     2.5011E-02     2.5661E+05     1.0260E+07
   127     1.1648E+06  1.1080E+06     4.9993E-02     5.4680E+05     1.0938E+07
   128     1.1080E+06  1.0540E+06     4.9964E-02     3.3594E+05     6.7236E+06
   129     1.0540E+06  1.0026E+06     4.9996E-02     3.6529E+05     7.3064E+06
   130     1.0026E+06  9.7783E+05     2.5016E-02     2.6290E+05     1.0509E+07
   131     9.7783E+05  9.6164E+05     1.6696E-02     9.5710E+04     5.7326E+06
   132     9.6164E+05  9.5369E+05     8.3015E-03     1.1118E+05     1.3393E+07
   133     9.5369E+05  9.0718E+05     4.9998E-02     3.6152E+05     7.2307E+06
   134     9.0718E+05  8.6294E+05     4.9996E-02     4.1362E+05     8.2731E+06
   135     8.6294E+05  8.2085E+05     5.0005E-02     3.9612E+05     7.9216E+06
   136     8.2085E+05  7.8082E+05     4.9996E-02     4.2957E+05     8.5921E+06
   137     7.8082E+05  7.4274E+05     4.9999E-02     4.8374E+05     9.6751E+06
   138     7.4274E+05  7.0651E+05     5.0009E-02     5.4142E+05     1.0827E+07
   139     7.0651E+05  6.7206E+05     4.9990E-02     5.4211E+05     1.0844E+07
   140     6.7206E+05  6.3928E+05     5.0005E-02     5.2893E+05     1.0578E+07
   141     6.3928E+05  6.0810E+05     5.0003E-02     6.3494E+05     1.2698E+07
   142     6.0810E+05  5.7844E+05     5.0005E-02     4.4657E+05     8.9306E+06
   143     5.7844E+05  5.5023E+05     4.9998E-02     3.2567E+05     6.5136E+06
   144     5.5023E+05  5.3665E+05     2.4990E-02     9.8315E+04     3.9341E+06
   145     5.3665E+05  5.2340E+05     2.5000E-02     1.5236E+05     6.0944E+06
   146     5.2340E+05  5.1047E+05     2.5014E-02     2.4357E+05     9.7373E+06
   147     5.1047E+05  4.9787E+05     2.4993E-02     2.1142E+05     8.4592E+06
   148     4.9787E+05  4.7359E+05     4.9997E-02     2.5470E+05     5.0943E+06
   149     4.7359E+05  4.5049E+05     5.0006E-02     4.7532E+05     9.5052E+06
   150     4.5049E+05  4.2852E+05     4.9998E-02     2.6483E+05     5.2968E+06
   151     4.2852E+05  4.0762E+05     5.0002E-02     1.7064E+05     3.4127E+06
   152     4.0762E+05  3.8774E+05     5.0000E-02     3.7845E+05     7.5689E+06
   153     3.8774E+05  3.6883E+05     4.9999E-02     4.7403E+05     9.4808E+06
   154     3.6883E+05  3.5084E+05     5.0006E-02     4.7965E+05     9.5919E+06
   155     3.5084E+05  3.3373E+05     4.9998E-02     4.8287E+05     9.6578E+06
   156     3.3373E+05  3.1746E+05     4.9980E-02     3.7075E+05     7.4179E+06
   157     3.1746E+05  3.0962E+05     2.5006E-02     3.1808E+05     1.2720E+07
   158     3.0962E+05  3.0197E+05     2.5018E-02     2.8405E+05     1.1354E+07
   159     3.0197E+05  2.9452E+05     2.4981E-02     2.2471E+05     8.9953E+06
   160     2.9452E+05  2.8725E+05     2.4994E-02     2.4641E+05     9.8588E+06
   161     2.8725E+05  2.8015E+05     2.5028E-02     1.8595E+05     7.4298E+06
   162     2.8015E+05  2.7324E+05     2.4975E-02     2.1582E+05     8.6416E+06
   163     2.7324E+05  2.5991E+05     5.0015E-02     4.6804E+05     9.3580E+06
