  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+07  1.9953E+07     2.3528E-03     0.0000E+00     0.0000E+00
     2     1.9953E+07  1.9055E+07     4.6050E-02     0.0000E+00     0.0000E+00
     3     1.9055E+07  1.8197E+07     4.6073E-02     0.0000E+00     0.0000E+00
     4     1.8197E+07  1.7378E+07     4.6052E-02     0.0000E+00     0.0000E+00
     5     1.7378E+07  1.6596E+07     4.6043E-02     0.0000E+00     0.0000E+00
     6     1.6596E+07  1.5849E+07     4.6055E-02     0.0000E+00     0.0000E+00
     7     1.5849E+07  1.5136E+07     4.6030E-02     0.0000E+00     0.0000E+00
     8     1.5136E+07  1.4454E+07     4.6105E-02     5.6743E+06     1.2307E+08
     9     1.4454E+07  1.3804E+07     4.6013E-02     1.0472E+08     2.2758E+09
    10     1.3804E+07  1.3183E+07     4.6030E-02     7.6060E+07     1.6524E+09
    11     1.3183E+07  1.2589E+07     4.6105E-02     2.4872E+07     5.3946E+08
    12     1.2589E+07  1.2023E+07     4.6002E-02     1.1448E+07     2.4887E+08
    13     1.2023E+07  1.1482E+07     4.6041E-02     7.5282E+06     1.6351E+08
    14     1.1482E+07  1.0965E+07     4.6072E-02     6.4871E+06     1.4080E+08
    15     1.0965E+07  1.0471E+07     4.6099E-02     4.6757E+06     1.0143E+08
    16     1.0471E+07  1.0000E+07     4.6024E-02     4.7474E+06     1.0315E+08
    17     1.0000E+07  9.5499E+06     4.6054E-02     5.7073E+06     1.2393E+08
    18     9.5499E+06  9.1201E+06     4.6050E-02     7.8883E+06     1.7130E+08
    19     9.1201E+06  8.7096E+06     4.6055E-02     5.6567E+06     1.2282E+08
    20     8.7096E+06  8.3176E+06     4.6052E-02     8.7060E+06     1.8905E+08
    21     8.3176E+06  7.9433E+06     4.6045E-02     6.6150E+06     1.4366E+08
    22     7.9433E+06  7.5858E+06     4.6051E-02     8.5268E+06     1.8516E+08
    23     7.5858E+06  7.2444E+06     4.6049E-02     4.9138E+06     1.0671E+08
    24     7.2444E+06  6.9183E+06     4.6059E-02     5.1865E+06     1.1261E+08
    25     6.9183E+06  6.6069E+06     4.6056E-02     5.7004E+06     1.2377E+08
    26     6.6069E+06  6.3096E+06     4.6042E-02     6.7732E+06     1.4711E+08
    27     6.3096E+06  6.0256E+06     4.6055E-02     7.8389E+06     1.7021E+08
    28     6.0256E+06  5.7544E+06     4.6052E-02     7.4531E+06     1.6184E+08
    29     5.7544E+06  5.4954E+06     4.6053E-02     6.1689E+06     1.3395E+08
    30     5.4954E+06  5.2481E+06     4.6045E-02     6.2106E+06     1.3488E+08
    31     5.2481E+06  5.0119E+06     4.6051E-02     8.6443E+06     1.8771E+08
    32     5.0119E+06  4.7863E+06     4.6057E-02     9.2095E+06     1.9996E+08
    33     4.7863E+06  4.5709E+06     4.6048E-02     1.0955E+07     2.3791E+08
    34     4.5709E+06  4.3652E+06     4.6046E-02     1.0877E+07     2.3622E+08
    35     4.3652E+06  4.1687E+06     4.6060E-02     9.7825E+06     2.1239E+08
    36     4.1687E+06  3.9811E+06     4.6046E-02     1.1266E+07     2.4467E+08
    37     3.9811E+06  3.8019E+06     4.6057E-02     1.5400E+07     3.3436E+08
    38     3.8019E+06  3.6308E+06     4.6048E-02     1.6621E+07     3.6096E+08
    39     3.6308E+06  3.4674E+06     4.6048E-02     1.7180E+07     3.7308E+08
    40     3.4674E+06  3.3113E+06     4.6064E-02     2.1779E+07     4.7280E+08
    41     3.3113E+06  3.1623E+06     4.6041E-02     1.9381E+07     4.2096E+08
    42     3.1623E+06  3.0200E+06     4.6043E-02     2.8221E+07     6.1293E+08
    43     3.0200E+06  2.8840E+06     4.6079E-02     2.9174E+07     6.3315E+08
    44     2.8840E+06  2.7542E+06     4.6051E-02     3.7338E+07     8.1079E+08
    45     2.7542E+06  2.6303E+06     4.6029E-02     5.3320E+07     1.1584E+09
    46     2.6303E+06  2.5119E+06     4.6058E-02     5.0569E+07     1.0979E+09
    47     2.5119E+06  2.3988E+06     4.6071E-02     6.5959E+07     1.4317E+09
    48     2.3988E+06  2.2909E+06     4.6024E-02     8.8521E+07     1.9234E+09
    49     2.2909E+06  2.1878E+06     4.6048E-02     1.0945E+08     2.3768E+09
    50     2.1878E+06  2.0893E+06     4.6067E-02     1.2306E+08     2.6713E+09
    51     2.0893E+06  1.9953E+06     4.6035E-02     1.3660E+08     2.9672E+09
    52     1.9953E+06  1.9055E+06     4.6050E-02     1.7547E+08     3.8105E+09
    53     1.9055E+06  1.8197E+06     4.6073E-02     2.5355E+08     5.5032E+09
    54     1.8197E+06  1.7378E+06     4.6052E-02     3.3742E+08     7.3269E+09
    55     1.7378E+06  1.6596E+06     4.6043E-02     4.2843E+08     9.3048E+09
    56     1.6596E+06  1.5849E+06     4.6055E-02     4.6461E+08     1.0088E+10
    57     1.5849E+06  1.5136E+06     4.6030E-02     5.3286E+08     1.1576E+10
    58     1.5136E+06  1.4454E+06     4.6105E-02     7.1229E+08     1.5449E+10
    59     1.4454E+06  1.3804E+06     4.6013E-02     8.9198E+08     1.9385E+10
    60     1.3804E+06  1.3183E+06     4.6030E-02     1.1342E+09     2.4641E+10
    61     1.3183E+06  1.2589E+06     4.6105E-02     1.4014E+09     3.0397E+10
    62     1.2589E+06  1.2023E+06     4.6002E-02     2.0299E+09     4.4126E+10
    63     1.2023E+06  1.1482E+06     4.6041E-02     3.6829E+09     7.9993E+10
    64     1.1482E+06  1.0965E+06     4.6072E-02     4.3680E+09     9.4807E+10
    65     1.0965E+06  1.0471E+06     4.6099E-02     4.8526E+09     1.0526E+11
    66     1.0471E+06  1.0000E+06     4.6024E-02     6.3793E+09     1.3861E+11
    67     1.0000E+06  9.5499E+05     4.6054E-02     6.7855E+09     1.4734E+11
    68     9.5499E+05  9.1201E+05     4.6050E-02     1.1525E+10     2.5027E+11
    69     9.1201E+05  8.7096E+05     4.6055E-02     1.0804E+10     2.3458E+11
    70     8.7096E+05  8.3176E+05     4.6052E-02     1.3624E+10     2.9584E+11
    71     8.3176E+05  7.9433E+05     4.6045E-02     1.4048E+10     3.0510E+11
    72     7.9433E+05  7.5858E+05     4.6051E-02     1.4518E+10     3.1526E+11
    73     7.5858E+05  7.2444E+05     4.6049E-02     1.7571E+10     3.8156E+11
    74     7.2444E+05  6.9183E+05     4.6059E-02     2.3909E+10     5.1911E+11
    75     6.9183E+05  6.6069E+05     4.6056E-02     2.4384E+10     5.2946E+11
    76     6.6069E+05  6.3096E+05     4.6042E-02     3.6479E+10     7.9230E+11
    77     6.3096E+05  6.0256E+05     4.6055E-02     4.5067E+10     9.7854E+11
    78     6.0256E+05  5.7544E+05     4.6052E-02     7.8455E+10     1.7036E+12
    79     5.7544E+05  5.4954E+05     4.6053E-02     7.0381E+10     1.5282E+12
    80     5.4954E+05  5.2481E+05     4.6045E-02     6.1072E+10     1.3263E+12
    81     5.2481E+05  5.0119E+05     4.6051E-02     6.4754E+10     1.4061E+12
    82     5.0119E+05  4.7863E+05     4.6057E-02     6.4393E+10     1.3981E+12
    83     4.7863E+05  4.5709E+05     4.6048E-02     5.8338E+10     1.2669E+12
    84     4.5709E+05  4.3652E+05     4.6046E-02     6.5906E+10     1.4313E+12
    85     4.3652E+05  4.1687E+05     4.6060E-02     5.9024E+10     1.2815E+12
    86     4.1687E+05  3.9811E+05     4.6046E-02     7.1009E+10     1.5421E+12
    87     3.9811E+05  3.8019E+05     4.6057E-02     6.8679E+10     1.4912E+12
    88     3.8019E+05  3.6308E+05     4.6048E-02     9.3728E+10     2.0355E+12
    89     3.6308E+05  3.4674E+05     4.6048E-02     1.0313E+11     2.2397E+12
    90     3.4674E+05  3.3113E+05     4.6064E-02     9.9532E+10     2.1607E+12
    91     3.3113E+05  3.1623E+05     4.6041E-02     9.3594E+10     2.0328E+12
    92     3.1623E+05  3.0200E+05     4.6043E-02     1.6972E+11     3.6862E+12
    93     3.0200E+05  2.8840E+05     4.6079E-02     1.4386E+11     3.1220E+12
    94     2.8840E+05  2.7542E+05     4.6051E-02     1.0650E+11     2.3126E+12
    95     2.7542E+05  2.6303E+05     4.6029E-02     2.1335E+11     4.6352E+12
    96     2.6303E+05  2.5119E+05     4.6058E-02     1.4580E+11     3.1655E+12
    97     2.5119E+05  2.3988E+05     4.6071E-02     1.1800E+11     2.5612E+12
    98     2.3988E+05  2.2909E+05     4.6024E-02     1.3200E+11     2.8681E+12
    99     2.2909E+05  2.1878E+05     4.6048E-02     1.4899E+11     3.2356E+12
   100     2.1878E+05  2.0893E+05     4.6067E-02     9.9851E+10     2.1675E+12
   101     2.0893E+05  1.9953E+05     4.6035E-02     1.2845E+11     2.7903E+12
   102     1.9953E+05  1.9055E+05     4.6050E-02     1.0331E+11     2.2434E+12
   103     1.9055E+05  1.8197E+05     4.6073E-02     1.4203E+11     3.0828E+12
   104     1.8197E+05  1.7378E+05     4.6052E-02     1.5891E+11     3.4507E+12
   105     1.7378E+05  1.6596E+05     4.6043E-02     1.1451E+11     2.4870E+12
   106     1.6596E+05  1.5849E+05     4.6055E-02     8.1516E+10     1.7700E+12
