  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+07  1.9900E+07     5.0125E-03     3.4265E-14     6.8359E-12
     2     1.9900E+07  1.9800E+07     5.0378E-03     2.7826E-14     5.5234E-12
     3     1.9800E+07  1.9700E+07     5.0633E-03     3.3946E-14     6.7043E-12
     4     1.9700E+07  1.9600E+07     5.0891E-03     3.2876E-14     6.4601E-12
     5     1.9600E+07  1.9500E+07     5.1151E-03     4.3140E-14     8.4339E-12
     6     1.9500E+07  1.9400E+07     5.1414E-03     3.8986E-14     7.5828E-12
     7     1.9400E+07  1.9300E+07     5.1680E-03     5.4535E-14     1.0552E-11
     8     1.9300E+07  1.9200E+07     5.1948E-03     4.6272E-14     8.9073E-12
     9     1.9200E+07  1.9100E+07     5.2219E-03     4.8772E-14     9.3398E-12
    10     1.9100E+07  1.9000E+07     5.2494E-03     5.1614E-14     9.8324E-12
    11     1.9000E+07  1.8900E+07     5.2771E-03     6.0940E-14     1.1548E-11
    12     1.8900E+07  1.8800E+07     5.3051E-03     6.9527E-14     1.3106E-11
    13     1.8800E+07  1.8700E+07     5.3333E-03     5.5244E-14     1.0358E-11
    14     1.8700E+07  1.8600E+07     5.3619E-03     6.3496E-14     1.1842E-11
    15     1.8600E+07  1.8500E+07     5.3908E-03     8.0431E-14     1.4920E-11
    16     1.8500E+07  1.8400E+07     5.4201E-03     8.7516E-14     1.6147E-11
    17     1.8400E+07  1.8300E+07     5.4496E-03     9.5119E-14     1.7454E-11
    18     1.8300E+07  1.8200E+07     5.4795E-03     8.8613E-14     1.6172E-11
    19     1.8200E+07  1.8100E+07     5.5097E-03     1.2093E-13     2.1949E-11
    20     1.8100E+07  1.8000E+07     5.5402E-03     1.2193E-13     2.2008E-11
    21     1.8000E+07  1.7900E+07     5.5710E-03     1.3556E-13     2.4333E-11
    22     1.7900E+07  1.7800E+07     5.6023E-03     1.4834E-13     2.6479E-11
    23     1.7800E+07  1.7700E+07     5.6338E-03     1.5883E-13     2.8192E-11
    24     1.7700E+07  1.7600E+07     5.6657E-03     1.7297E-13     3.0529E-11
    25     1.7600E+07  1.7500E+07     5.6980E-03     1.6695E-13     2.9300E-11
    26     1.7500E+07  1.7400E+07     5.7307E-03     1.8361E-13     3.2040E-11
    27     1.7400E+07  1.7300E+07     5.7637E-03     2.1461E-13     3.7235E-11
    28     1.7300E+07  1.7200E+07     5.7971E-03     2.2309E-13     3.8483E-11
    29     1.7200E+07  1.7100E+07     5.8309E-03     2.6625E-13     4.5662E-11
