  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.9640E+07  1.7332E+07     1.2500E-01     0.0000E+00     0.0000E+00
     2     1.7332E+07  1.6905E+07     2.4998E-02     0.0000E+00     0.0000E+00
     3     1.6905E+07  1.6487E+07     2.5001E-02     0.0000E+00     0.0000E+00
     4     1.6487E+07  1.5683E+07     5.0001E-02     0.0000E+00     0.0000E+00
     5     1.5683E+07  1.4918E+07     5.0002E-02     9.5083E+07     1.9016E+09
     6     1.4918E+07  1.4550E+07     2.4998E-02     1.4090E+08     5.6365E+09
     7     1.4550E+07  1.4191E+07     2.4997E-02     5.0313E+07     2.0127E+09
     8     1.4191E+07  1.3840E+07     2.5002E-02     4.6842E+06     1.8735E+08
     9     1.3840E+07  1.3499E+07     2.4999E-02     1.3549E+06     5.4199E+07
    10     1.3499E+07  1.2840E+07     4.9997E-02     1.4233E+06     2.8468E+07
    11     1.2840E+07  1.2523E+07     2.5006E-02     5.1844E+05     2.0733E+07
    12     1.2523E+07  1.2214E+07     2.5000E-02     3.7142E+05     1.4857E+07
    13     1.2214E+07  1.1618E+07     5.0001E-02     4.5726E+05     9.1449E+06
    14     1.1618E+07  1.1052E+07     4.9997E-02     4.0234E+05     8.0473E+06
    15     1.1052E+07  1.0513E+07     5.0000E-02     3.4820E+05     6.9640E+06
    16     1.0513E+07  1.0000E+07     4.9999E-02     3.2735E+05     6.5471E+06
    17     1.0000E+07  9.5123E+06     5.0000E-02     3.3125E+05     6.6249E+06
    18     9.5123E+06  9.0484E+06     5.0000E-02     3.2932E+05     6.5864E+06
    19     9.0484E+06  8.6071E+06     5.0000E-02     3.1632E+05     6.3265E+06
    20     8.6071E+06  8.1873E+06     5.0000E-02     3.4507E+05     6.9014E+06
    21     8.1873E+06  7.7880E+06     5.0000E-02     3.5754E+05     7.1508E+06
    22     7.7880E+06  7.4082E+06     5.0001E-02     3.8245E+05     7.6489E+06
    23     7.4082E+06  7.0469E+06     5.0000E-02     4.0208E+05     8.0416E+06
    24     7.0469E+06  6.7032E+06     5.0000E-02     4.1123E+05     8.2246E+06
    25     6.7032E+06  6.5924E+06     1.6666E-02     1.3906E+05     8.3439E+06
    26     6.5924E+06  6.3763E+06     3.3334E-02     2.7946E+05     8.3836E+06
    27     6.3763E+06  6.0653E+06     4.9999E-02     4.1626E+05     8.3253E+06
    28     6.0653E+06  5.7695E+06     5.0000E-02     4.2881E+05     8.5762E+06
    29     5.7695E+06  5.4881E+06     5.0000E-02     4.2564E+05     8.5129E+06
    30     5.4881E+06  5.2205E+06     5.0000E-02     4.0943E+05     8.1886E+06
    31     5.2205E+06  4.9658E+06     5.0001E-02     4.0888E+05     8.1774E+06
    32     4.9658E+06  4.7237E+06     4.9998E-02     4.1286E+05     8.2575E+06
    33     4.7237E+06  4.4933E+06     5.0001E-02     4.1379E+05     8.2757E+06
    34     4.4933E+06  4.0657E+06     9.9999E-02     8.5839E+05     8.5840E+06
    35     4.0657E+06  3.6788E+06     1.0000E-01     8.8364E+05     8.8362E+06
    36     3.6788E+06  3.3287E+06     9.9999E-02     9.0332E+05     9.0333E+06
    37     3.3287E+06  3.1664E+06     4.9999E-02     4.6468E+05     9.2938E+06
    38     3.1664E+06  3.0119E+06     5.0001E-02     4.7176E+05     9.4349E+06
    39     3.0119E+06  2.8650E+06     4.9999E-02     4.8259E+05     9.6521E+06
    40     2.8650E+06  2.7253E+06     5.0000E-02     4.8381E+05     9.6762E+06
    41     2.7253E+06  2.5924E+06     5.0002E-02     4.7883E+05     9.5763E+06
    42     2.5924E+06  2.4660E+06     4.9999E-02     4.8913E+05     9.7828E+06
    43     2.4660E+06  2.3851E+06     3.3332E-02     3.2931E+05     9.8798E+06
    44     2.3851E+06  2.3653E+06     8.3361E-03     5.0491E+05     6.0569E+07
    45     2.3653E+06  2.3457E+06     8.3337E-03     5.0444E+05     6.0530E+07
    46     2.3457E+06  2.3069E+06     1.6666E-02     5.8751E+05     3.5252E+07
    47     2.3069E+06  2.2313E+06     3.3333E-02     3.3268E+05     9.9804E+06
    48     2.2313E+06  2.1225E+06     4.9999E-02     5.0355E+05     1.0071E+07
    49     2.1225E+06  2.0190E+06     4.9998E-02     5.0431E+05     1.0087E+07
    50     2.0190E+06  1.9205E+06     5.0002E-02     5.0516E+05     1.0103E+07
    51     1.9205E+06  1.8268E+06     4.9998E-02     5.0445E+05     1.0089E+07
    52     1.8268E+06  1.7377E+06     5.0002E-02     5.0370E+05     1.0074E+07
    53     1.7377E+06  1.6530E+06     5.0000E-02     5.0114E+05     1.0023E+07
    54     1.6530E+06  1.5724E+06     5.0002E-02     4.9869E+05     9.9735E+06
    55     1.5724E+06  1.4957E+06     4.9996E-02     4.9628E+05     9.9263E+06
    56     1.4957E+06  1.4227E+06     5.0003E-02     1.1739E+06     2.3477E+07
    57     1.4227E+06  1.3534E+06     5.0002E-02     4.8956E+05     9.7909E+06
    58     1.3534E+06  1.2874E+06     4.9997E-02     4.8757E+05     9.7520E+06
    59     1.2874E+06  1.2246E+06     5.0004E-02     1.2499E+06     2.4996E+07
    60     1.2246E+06  1.1648E+06     4.9998E-02     4.7422E+05     9.4848E+06
    61     1.1648E+06  1.1080E+06     5.0000E-02     1.2730E+06     2.5460E+07
    62     1.1080E+06  1.0026E+06     9.9997E-02     8.9097E+05     8.9100E+06
    63     1.0026E+06  9.6167E+05     4.1668E-02     3.5996E+05     8.6387E+06
    64     9.6167E+05  9.0718E+05     5.8333E-02     4.9537E+05     8.4922E+06
    65     9.0718E+05  8.6294E+05     5.0000E-02     4.1757E+05     8.3513E+06
    66     8.6294E+05  8.2085E+05     5.0000E-02     4.0861E+05     8.1722E+06
    67     8.2085E+05  7.8082E+05     5.0000E-02     3.9427E+05     7.8855E+06
    68     7.8082E+05  7.4274E+05     5.0000E-02     3.7798E+05     7.5596E+06
    69     7.4274E+05  7.0651E+05     5.0000E-02     3.6196E+05     7.2391E+06
    70     7.0651E+05  6.7206E+05     5.0000E-02     3.4564E+05     6.9128E+06
    71     6.7206E+05  6.3928E+05     4.9999E-02     3.2874E+05     6.5749E+06
    72     6.3928E+05  6.0810E+05     5.0000E-02     3.1225E+05     6.2450E+06
    73     6.0810E+05  5.7844E+05     5.0001E-02     2.9642E+05     5.9283E+06
    74     5.7844E+05  5.5023E+05     5.0000E-02     2.8199E+05     5.6398E+06
    75     5.5023E+05  5.2340E+05     5.0000E-02     2.6927E+05     5.3854E+06
