  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.9640E+07  1.7332E+07     1.2500E-01     0.0000E+00     0.0000E+00
     2     1.7332E+07  1.6905E+07     2.4998E-02     0.0000E+00     0.0000E+00
     3     1.6905E+07  1.6487E+07     2.5001E-02     0.0000E+00     0.0000E+00
     4     1.6487E+07  1.5683E+07     5.0001E-02     0.0000E+00     0.0000E+00
     5     1.5683E+07  1.4918E+07     5.0002E-02     6.7818E+07     1.3563E+09
     6     1.4918E+07  1.4550E+07     2.4998E-02     1.0704E+08     4.2820E+09
     7     1.4550E+07  1.4191E+07     2.4997E-02     2.8435E+07     1.1375E+09
     8     1.4191E+07  1.3840E+07     2.5002E-02     2.1569E+06     8.6268E+07
     9     1.3840E+07  1.3499E+07     2.4999E-02     8.3012E+05     3.3207E+07
    10     1.3499E+07  1.2840E+07     4.9997E-02     8.0307E+05     1.6062E+07
    11     1.2840E+07  1.2523E+07     2.5006E-02     3.1208E+05     1.2480E+07
    12     1.2523E+07  1.2214E+07     2.5000E-02     2.0985E+05     8.3940E+06
    13     1.2214E+07  1.1618E+07     5.0001E-02     2.4618E+05     4.9235E+06
    14     1.1618E+07  1.1052E+07     4.9997E-02     2.3040E+05     4.6083E+06
    15     1.1052E+07  1.0513E+07     5.0000E-02     1.8891E+05     3.7782E+06
    16     1.0513E+07  1.0000E+07     4.9999E-02     1.7514E+05     3.5029E+06
    17     1.0000E+07  9.5123E+06     5.0000E-02     1.7552E+05     3.5104E+06
    18     9.5123E+06  9.0484E+06     5.0000E-02     1.7064E+05     3.4128E+06
    19     9.0484E+06  8.6071E+06     5.0000E-02     1.5802E+05     3.1604E+06
    20     8.6071E+06  8.1873E+06     5.0000E-02     1.7546E+05     3.5092E+06
    21     8.1873E+06  7.7880E+06     5.0000E-02     1.7620E+05     3.5240E+06
    22     7.7880E+06  7.4082E+06     5.0001E-02     1.8938E+05     3.7876E+06
    23     7.4082E+06  7.0469E+06     5.0000E-02     1.9640E+05     3.9280E+06
    24     7.0469E+06  6.7032E+06     5.0000E-02     1.9771E+05     3.9542E+06
    25     6.7032E+06  6.5924E+06     1.6666E-02     6.6378E+04     3.9828E+06
    26     6.5924E+06  6.3763E+06     3.3334E-02     1.3220E+05     3.9659E+06
    27     6.3763E+06  6.0653E+06     4.9999E-02     1.9323E+05     3.8647E+06
    28     6.0653E+06  5.7695E+06     5.0000E-02     2.0022E+05     4.0044E+06
    29     5.7695E+06  5.4881E+06     5.0000E-02     1.9630E+05     3.9260E+06
    30     5.4881E+06  5.2205E+06     5.0000E-02     1.8654E+05     3.7308E+06
    31     5.2205E+06  4.9658E+06     5.0001E-02     1.8879E+05     3.7757E+06
    32     4.9658E+06  4.7237E+06     4.9998E-02     1.8849E+05     3.7699E+06
    33     4.7237E+06  4.4933E+06     5.0001E-02     1.8895E+05     3.7789E+06
    34     4.4933E+06  4.0657E+06     9.9999E-02     3.9532E+05     3.9532E+06
    35     4.0657E+06  3.6788E+06     1.0000E-01     4.0455E+05     4.0454E+06
    36     3.6788E+06  3.3287E+06     9.9999E-02     4.1496E+05     4.1496E+06
    37     3.3287E+06  3.1664E+06     4.9999E-02     2.1555E+05     4.3111E+06
    38     3.1664E+06  3.0119E+06     5.0001E-02     2.1776E+05     4.3551E+06
    39     3.0119E+06  2.8650E+06     4.9999E-02     2.2657E+05     4.5315E+06
    40     2.8650E+06  2.7253E+06     5.0000E-02     2.2387E+05     4.4774E+06
    41     2.7253E+06  2.5924E+06     5.0002E-02     2.2072E+05     4.4142E+06
    42     2.5924E+06  2.4660E+06     4.9999E-02     2.3390E+05     4.6781E+06
    43     2.4660E+06  2.3851E+06     3.3332E-02     1.5215E+05     4.5647E+06
    44     2.3851E+06  2.3653E+06     8.3361E-03     1.1386E+05     1.3659E+07
    45     2.3653E+06  2.3457E+06     8.3337E-03     1.1390E+05     1.3667E+07
    46     2.3457E+06  2.3069E+06     1.6666E-02     1.5423E+05     9.2540E+06
    47     2.3069E+06  2.2313E+06     3.3333E-02     1.5685E+05     4.7055E+06
    48     2.2313E+06  2.1225E+06     4.9999E-02     2.4064E+05     4.8129E+06
    49     2.1225E+06  2.0190E+06     4.9998E-02     2.3925E+05     4.7852E+06
    50     2.0190E+06  1.9205E+06     5.0002E-02     2.4171E+05     4.8340E+06
    51     1.9205E+06  1.8268E+06     4.9998E-02     2.4553E+05     4.9108E+06
    52     1.8268E+06  1.7377E+06     5.0002E-02     2.5076E+05     5.0150E+06
    53     1.7377E+06  1.6530E+06     5.0000E-02     2.4535E+05     4.9070E+06
    54     1.6530E+06  1.5724E+06     5.0002E-02     2.4952E+05     4.9902E+06
    55     1.5724E+06  1.4957E+06     4.9996E-02     2.4738E+05     4.9480E+06
    56     1.4957E+06  1.4227E+06     5.0003E-02     3.9528E+05     7.9051E+06
    57     1.4227E+06  1.3534E+06     5.0002E-02     2.5306E+05     5.0610E+06
    58     1.3534E+06  1.2874E+06     4.9997E-02     2.5142E+05     5.0287E+06
    59     1.2874E+06  1.2246E+06     5.0004E-02     4.2639E+05     8.5271E+06
    60     1.2246E+06  1.1648E+06     4.9998E-02     2.5018E+05     5.0038E+06
    61     1.1648E+06  1.1080E+06     5.0000E-02     4.3292E+05     8.6584E+06
    62     1.1080E+06  1.0026E+06     9.9997E-02     4.7848E+05     4.7849E+06
    63     1.0026E+06  9.6167E+05     4.1668E-02     1.9577E+05     4.6983E+06
    64     9.6167E+05  9.0718E+05     5.8333E-02     2.7892E+05     4.7815E+06
    65     9.0718E+05  8.6294E+05     5.0000E-02     2.3741E+05     4.7482E+06
    66     8.6294E+05  8.2085E+05     5.0000E-02     2.3875E+05     4.7750E+06
    67     8.2085E+05  7.8082E+05     5.0000E-02     2.3020E+05     4.6040E+06
    68     7.8082E+05  7.4274E+05     5.0000E-02     2.2930E+05     4.5860E+06
    69     7.4274E+05  7.0651E+05     5.0000E-02     2.1883E+05     4.3766E+06
    70     7.0651E+05  6.7206E+05     5.0000E-02     2.0645E+05     4.1290E+06
    71     6.7206E+05  6.3928E+05     4.9999E-02     2.0121E+05     4.0243E+06
    72     6.3928E+05  6.0810E+05     5.0000E-02     1.9243E+05     3.8486E+06
    73     6.0810E+05  5.7844E+05     5.0001E-02     1.8626E+05     3.7251E+06
    74     5.7844E+05  5.5023E+05     5.0000E-02     1.7416E+05     3.4832E+06
    75     5.5023E+05  5.2340E+05     5.0000E-02     1.6921E+05     3.3842E+06
