  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.9640E+07  1.7332E+07     1.2500E-01     2.7100E-01     2.1680E+00
     2     1.7332E+07  1.6905E+07     2.4998E-02     1.4300E+01     5.7206E+02
     3     1.6905E+07  1.6487E+07     2.5001E-02     5.7600E+02     2.3039E+04
     4     1.6487E+07  1.5683E+07     5.0001E-02     3.9300E+05     7.8599E+06
     5     1.5683E+07  1.4918E+07     5.0002E-02     3.3300E+07     6.6598E+08
     6     1.4918E+07  1.4550E+07     2.4998E-02     5.4800E+07     2.1922E+09
     7     1.4550E+07  1.4191E+07     2.4997E-02     2.1100E+07     8.4409E+08
     8     1.4191E+07  1.3840E+07     2.5002E-02     1.9600E+06     7.8393E+07
     9     1.3840E+07  1.3499E+07     2.4999E-02     5.9000E+05     2.3601E+07
    10     1.3499E+07  1.2840E+07     4.9997E-02     6.1900E+05     1.2381E+07
    11     1.2840E+07  1.2523E+07     2.5006E-02     2.4800E+05     9.9177E+06
    12     1.2523E+07  1.2214E+07     2.5000E-02     1.7800E+05     7.1200E+06
    13     1.2214E+07  1.1618E+07     5.0001E-02     2.1700E+05     4.3399E+06
    14     1.1618E+07  1.1052E+07     4.9997E-02     1.7200E+05     3.4402E+06
    15     1.1052E+07  1.0513E+07     5.0000E-02     1.5200E+05     3.0400E+06
    16     1.0513E+07  1.0000E+07     4.9999E-02     1.3800E+05     2.7601E+06
    17     1.0000E+07  9.5123E+06     5.0000E-02     1.3700E+05     2.7400E+06
    18     9.5123E+06  9.0484E+06     5.0000E-02     1.3600E+05     2.7200E+06
    19     9.0484E+06  8.6071E+06     5.0000E-02     1.3100E+05     2.6200E+06
    20     8.6071E+06  8.1873E+06     5.0000E-02     1.4300E+05     2.8600E+06
    21     8.1873E+06  7.7880E+06     5.0000E-02     1.4400E+05     2.8800E+06
    22     7.7880E+06  7.4082E+06     5.0001E-02     1.5300E+05     3.0600E+06
    23     7.4082E+06  7.0469E+06     5.0000E-02     1.6900E+05     3.3800E+06
    24     7.0469E+06  6.7032E+06     5.0000E-02     1.7200E+05     3.4400E+06
    25     6.7032E+06  6.5924E+06     1.6666E-02     5.8400E+04     3.5041E+06
    26     6.5924E+06  6.3763E+06     3.3334E-02     1.1600E+05     3.4799E+06
    27     6.3763E+06  6.0653E+06     4.9999E-02     1.7800E+05     3.5601E+06
    28     6.0653E+06  5.7695E+06     5.0000E-02     1.7500E+05     3.5000E+06
    29     5.7695E+06  5.4881E+06     5.0000E-02     1.7600E+05     3.5200E+06
    30     5.4881E+06  5.2205E+06     5.0000E-02     1.8100E+05     3.6200E+06
    31     5.2205E+06  4.9658E+06     5.0001E-02     1.8100E+05     3.6199E+06
    32     4.9658E+06  4.7237E+06     4.9998E-02     1.8100E+05     3.6201E+06
    33     4.7237E+06  4.4933E+06     5.0001E-02     1.8600E+05     3.7199E+06
    34     4.4933E+06  4.0657E+06     9.9999E-02     3.7900E+05     3.7900E+06
    35     4.0657E+06  3.6788E+06     1.0000E-01     3.9700E+05     3.9699E+06
    36     3.6788E+06  3.3287E+06     9.9999E-02     4.2000E+05     4.2000E+06
    37     3.3287E+06  3.1664E+06     4.9999E-02     2.1700E+05     4.3401E+06
    38     3.1664E+06  3.0119E+06     5.0001E-02     2.2100E+05     4.4199E+06
    39     3.0119E+06  2.8650E+06     4.9999E-02     2.2300E+05     4.4601E+06
    40     2.8650E+06  2.7253E+06     5.0000E-02     2.2500E+05     4.5000E+06
    41     2.7253E+06  2.5924E+06     5.0002E-02     2.2900E+05     4.5798E+06
    42     2.5924E+06  2.4660E+06     4.9999E-02     2.2900E+05     4.5801E+06
    43     2.4660E+06  2.3851E+06     3.3332E-02     1.5300E+05     4.5902E+06
    44     2.3851E+06  2.3653E+06     8.3361E-03     2.3300E+05     2.7951E+07
    45     2.3653E+06  2.3457E+06     8.3337E-03     2.3200E+05     2.7839E+07
