  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+07  1.9953E+07     2.3528E-03     0.0000E+00     0.0000E+00
     2     1.9953E+07  1.9055E+07     4.6050E-02     0.0000E+00     0.0000E+00
     3     1.9055E+07  1.8197E+07     4.6073E-02     0.0000E+00     0.0000E+00
     4     1.8197E+07  1.7378E+07     4.6052E-02     0.0000E+00     0.0000E+00
     5     1.7378E+07  1.6596E+07     4.6043E-02     0.0000E+00     0.0000E+00
     6     1.6596E+07  1.5849E+07     4.6055E-02     0.0000E+00     0.0000E+00
     7     1.5849E+07  1.5136E+07     4.6030E-02     1.4775E+10     3.2098E+11
     8     1.5136E+07  1.4454E+07     4.6105E-02     7.7371E+12     1.6782E+14
     9     1.4454E+07  1.3804E+07     4.6013E-02     5.0673E+13     1.1013E+15
    10     1.3804E+07  1.3183E+07     4.6030E-02     1.3224E+13     2.8730E+14
    11     1.3183E+07  1.2589E+07     4.6105E-02     1.5385E+12     3.3369E+13
    12     1.2589E+07  1.2023E+07     4.6002E-02     8.3685E+11     1.8192E+13
    13     1.2023E+07  1.1482E+07     4.6041E-02     5.1351E+11     1.1153E+13
    14     1.1482E+07  1.0965E+07     4.6072E-02     5.1871E+11     1.1259E+13
    15     1.0965E+07  1.0471E+07     4.6099E-02     6.3592E+11     1.3795E+13
    16     1.0471E+07  1.0000E+07     4.6024E-02     6.8106E+11     1.4798E+13
    17     1.0000E+07  9.5499E+06     4.6054E-02     6.8693E+11     1.4916E+13
    18     9.5499E+06  9.1201E+06     4.6050E-02     7.2668E+11     1.5780E+13
    19     9.1201E+06  8.7096E+06     4.6055E-02     7.0975E+11     1.5411E+13
    20     8.7096E+06  8.3176E+06     4.6052E-02     6.2943E+11     1.3668E+13
    21     8.3176E+06  7.9433E+06     4.6045E-02     6.0971E+11     1.3242E+13
    22     7.9433E+06  7.5858E+06     4.6051E-02     6.0812E+11     1.3206E+13
    23     7.5858E+06  7.2444E+06     4.6049E-02     6.2825E+11     1.3643E+13
    24     7.2444E+06  6.9183E+06     4.6059E-02     6.1400E+11     1.3331E+13
    25     6.9183E+06  6.6069E+06     4.6056E-02     5.8633E+11     1.2731E+13
    26     6.6069E+06  6.3096E+06     4.6042E-02     6.1959E+11     1.3457E+13
    27     6.3096E+06  6.0256E+06     4.6055E-02     6.4781E+11     1.4066E+13
    28     6.0256E+06  5.7544E+06     4.6052E-02     6.7662E+11     1.4692E+13
    29     5.7544E+06  5.4954E+06     4.6053E-02     7.2085E+11     1.5652E+13
    30     5.4954E+06  5.2481E+06     4.6045E-02     7.3418E+11     1.5945E+13
    31     5.2481E+06  5.0119E+06     4.6051E-02     7.7916E+11     1.6920E+13
    32     5.0119E+06  4.7863E+06     4.6057E-02     7.9778E+11     1.7321E+13
    33     4.7863E+06  4.5709E+06     4.6048E-02     8.3788E+11     1.8196E+13
    34     4.5709E+06  4.3652E+06     4.6046E-02     8.7217E+11     1.8941E+13
    35     4.3652E+06  4.1687E+06     4.6060E-02     8.8061E+11     1.9119E+13
    36     4.1687E+06  3.9811E+06     4.6046E-02     9.2459E+11     2.0080E+13
    37     3.9811E+06  3.8019E+06     4.6057E-02     9.3073E+11     2.0208E+13
    38     3.8019E+06  3.6308E+06     4.6048E-02     9.5672E+11     2.0777E+13
    39     3.6308E+06  3.4674E+06     4.6048E-02     1.0514E+12     2.2833E+13
    40     3.4674E+06  3.3113E+06     4.6064E-02     1.0968E+12     2.3810E+13
    41     3.3113E+06  3.1623E+06     4.6041E-02     1.1334E+12     2.4617E+13
    42     3.1623E+06  3.0200E+06     4.6043E-02     1.1403E+12     2.4767E+13
    43     3.0200E+06  2.8840E+06     4.6079E-02     1.2249E+12     2.6582E+13
    44     2.8840E+06  2.7542E+06     4.6051E-02     1.2762E+12     2.7713E+13
    45     2.7542E+06  2.6303E+06     4.6029E-02     1.3624E+12     2.9599E+13
    46     2.6303E+06  2.5119E+06     4.6058E-02     1.4148E+12     3.0718E+13
    47     2.5119E+06  2.3988E+06     4.6071E-02     1.5785E+12     3.4262E+13
    48     2.3988E+06  2.2909E+06     4.6024E-02     1.6976E+12     3.6886E+13
    49     2.2909E+06  2.1878E+06     4.6048E-02     1.7908E+12     3.8889E+13
    50     2.1878E+06  2.0893E+06     4.6067E-02     1.8443E+12     4.0034E+13
    51     2.0893E+06  1.9953E+06     4.6035E-02     1.8612E+12     4.0431E+13
    52     1.9953E+06  1.9055E+06     4.6050E-02     1.9237E+12     4.1774E+13
    53     1.9055E+06  1.8197E+06     4.6073E-02     2.1595E+12     4.6872E+13
    54     1.8197E+06  1.7378E+06     4.6052E-02     2.4913E+12     5.4098E+13
    55     1.7378E+06  1.6596E+06     4.6043E-02     2.5983E+12     5.6432E+13
    56     1.6596E+06  1.5849E+06     4.6055E-02     2.5327E+12     5.4993E+13
    57     1.5849E+06  1.5136E+06     4.6030E-02     2.5409E+12     5.5200E+13
    58     1.5136E+06  1.4454E+06     4.6105E-02     2.6565E+12     5.7618E+13
    59     1.4454E+06  1.3804E+06     4.6013E-02     2.7528E+12     5.9828E+13
    60     1.3804E+06  1.3183E+06     4.6030E-02     2.8484E+12     6.1882E+13
    61     1.3183E+06  1.2589E+06     4.6105E-02     2.8599E+12     6.2031E+13
    62     1.2589E+06  1.2023E+06     4.6002E-02     2.9893E+12     6.4981E+13
    63     1.2023E+06  1.1482E+06     4.6041E-02     3.3499E+12     7.2760E+13
    64     1.1482E+06  1.0965E+06     4.6072E-02     3.1462E+12     6.8289E+13
    65     1.0965E+06  1.0471E+06     4.6099E-02     2.9143E+12     6.3218E+13
    66     1.0471E+06  1.0000E+06     4.6024E-02     2.9084E+12     6.3193E+13
    67     1.0000E+06  9.5499E+05     4.6054E-02     3.1783E+12     6.9012E+13
    68     9.5499E+05  9.1201E+05     4.6050E-02     3.5009E+12     7.6024E+13
    69     9.1201E+05  8.7096E+05     4.6055E-02     3.3448E+12     7.2627E+13
    70     8.7096E+05  8.3176E+05     4.6052E-02     3.4627E+12     7.5190E+13
    71     8.3176E+05  7.9433E+05     4.6045E-02     3.4610E+12     7.5167E+13
    72     7.9433E+05  7.5858E+05     4.6051E-02     3.3686E+12     7.3150E+13
    73     7.5858E+05  7.2444E+05     4.6049E-02     3.5385E+12     7.6841E+13
    74     7.2444E+05  6.9183E+05     4.6059E-02     4.5245E+12     9.8232E+13
    75     6.9183E+05  6.6069E+05     4.6056E-02     3.7377E+12     8.1156E+13
    76     6.6069E+05  6.3096E+05     4.6042E-02     4.2851E+12     9.3070E+13
    77     6.3096E+05  6.0256E+05     4.6055E-02     3.5018E+12     7.6035E+13
    78     6.0256E+05  5.7544E+05     4.6052E-02     3.5352E+12     7.6766E+13
    79     5.7544E+05  5.4954E+05     4.6053E-02     3.7474E+12     8.1370E+13
    80     5.4954E+05  5.2481E+05     4.6045E-02     3.4798E+12     7.5574E+13
    81     5.2481E+05  5.0119E+05     4.6051E-02     3.4215E+12     7.4299E+13
    82     5.0119E+05  4.7863E+05     4.6057E-02     3.8525E+12     8.3646E+13
    83     4.7863E+05  4.5709E+05     4.6048E-02     3.9460E+12     8.5693E+13
    84     4.5709E+05  4.3652E+05     4.6046E-02     3.3543E+12     7.2846E+13
    85     4.3652E+05  4.1687E+05     4.6060E-02     3.1840E+12     6.9128E+13
    86     4.1687E+05  3.9811E+05     4.6046E-02     3.1370E+12     6.8127E+13
    87     3.9811E+05  3.8019E+05     4.6057E-02     3.0676E+12     6.6605E+13
    88     3.8019E+05  3.6308E+05     4.6048E-02     4.5773E+12     9.9402E+13
    89     3.6308E+05  3.4674E+05     4.6048E-02     4.6520E+12     1.0103E+14
    90     3.4674E+05  3.3113E+05     4.6064E-02     3.7324E+12     8.1026E+13
    91     3.3113E+05  3.1623E+05     4.6041E-02     2.4827E+12     5.3924E+13
    92     3.1623E+05  3.0200E+05     4.6043E-02     5.2992E+12     1.1509E+14
    93     3.0200E+05  2.8840E+05     4.6079E-02     3.4869E+12     7.5673E+13
    94     2.8840E+05  2.7542E+05     4.6051E-02     2.1775E+12     4.7284E+13
    95     2.7542E+05  2.6303E+05     4.6029E-02     3.9233E+12     8.5235E+13
    96     2.6303E+05  2.5119E+05     4.6058E-02     2.8094E+12     6.0996E+13
    97     2.5119E+05  2.3988E+05     4.6071E-02     2.7339E+12     5.9340E+13
    98     2.3988E+05  2.2909E+05     4.6024E-02     2.7525E+12     5.9807E+13
    99     2.2909E+05  2.1878E+05     4.6048E-02     2.4902E+12     5.4079E+13
   100     2.1878E+05  2.0893E+05     4.6067E-02     3.1636E+12     6.8673E+13
   101     2.0893E+05  1.9953E+05     4.6035E-02     2.3432E+12     5.0902E+13
   102     1.9953E+05  1.9055E+05     4.6050E-02     1.8616E+12     4.0426E+13
   103     1.9055E+05  1.8197E+05     4.6073E-02     3.1965E+12     6.9379E+13
   104     1.8197E+05  1.7378E+05     4.6052E-02     3.4543E+12     7.5008E+13
   105     1.7378E+05  1.6596E+05     4.6043E-02     2.7027E+12     5.8699E+13
   106     1.6596E+05  1.5849E+05     4.6055E-02     3.0403E+12     6.6014E+13
