  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+07  1.9900E+07     5.0125E-03     1.2877E-14     2.5690E-12
     2     1.9900E+07  1.9800E+07     5.0378E-03     1.4437E-14     2.8657E-12
     3     1.9800E+07  1.9700E+07     5.0633E-03     1.3616E-14     2.6892E-12
     4     1.9700E+07  1.9600E+07     5.0891E-03     1.9829E-14     3.8964E-12
     5     1.9600E+07  1.9500E+07     5.1151E-03     1.4711E-14     2.8760E-12
     6     1.9500E+07  1.9400E+07     5.1414E-03     1.6163E-14     3.1437E-12
     7     1.9400E+07  1.9300E+07     5.1680E-03     2.9410E-14     5.6908E-12
     8     1.9300E+07  1.9200E+07     5.1948E-03     1.3443E-14     2.5878E-12
     9     1.9200E+07  1.9100E+07     5.2219E-03     1.9419E-14     3.7187E-12
    10     1.9100E+07  1.9000E+07     5.2494E-03     2.4406E-14     4.6493E-12
    11     1.9000E+07  1.8900E+07     5.2771E-03     2.4511E-14     4.6448E-12
    12     1.8900E+07  1.8800E+07     5.3051E-03     3.0117E-14     5.6770E-12
    13     1.8800E+07  1.8700E+07     5.3333E-03     3.3230E-14     6.2306E-12
    14     1.8700E+07  1.8600E+07     5.3619E-03     3.9015E-14     7.2763E-12
    15     1.8600E+07  1.8500E+07     5.3908E-03     4.7096E-14     8.7363E-12
    16     1.8500E+07  1.8400E+07     5.4201E-03     5.6966E-14     1.0510E-11
    17     1.8400E+07  1.8300E+07     5.4496E-03     5.8915E-14     1.0811E-11
    18     1.8300E+07  1.8200E+07     5.4795E-03     4.7684E-14     8.7023E-12
    19     1.8200E+07  1.8100E+07     5.5097E-03     5.2344E-14     9.5004E-12
    20     1.8100E+07  1.8000E+07     5.5402E-03     5.2703E-14     9.5129E-12
    21     1.8000E+07  1.7900E+07     5.5710E-03     6.6434E-14     1.1925E-11
    22     1.7900E+07  1.7800E+07     5.6023E-03     6.5143E-14     1.1628E-11
    23     1.7800E+07  1.7700E+07     5.6338E-03     6.2733E-14     1.1135E-11
    24     1.7700E+07  1.7600E+07     5.6657E-03     8.8594E-14     1.5637E-11
    25     1.7600E+07  1.7500E+07     5.6980E-03     8.5728E-14     1.5045E-11
    26     1.7500E+07  1.7400E+07     5.7307E-03     9.0289E-14     1.5755E-11
    27     1.7400E+07  1.7300E+07     5.7637E-03     8.5025E-14     1.4752E-11
    28     1.7300E+07  1.7200E+07     5.7971E-03     9.6156E-14     1.6587E-11
    29     1.7200E+07  1.7100E+07     5.8309E-03     1.1153E-13     1.9127E-11
    30     1.7100E+07  1.7000E+07     5.8651E-03     9.8773E-14     1.6841E-11
    31     1.7000E+07  1.6900E+07     5.8997E-03     1.1587E-13     1.9640E-11
    32     1.6900E+07  1.6800E+07     5.9347E-03     1.4398E-13     2.4261E-11
    33     1.6800E+07  1.6700E+07     5.9702E-03     1.4524E-13     2.4328E-11
    34     1.6700E+07  1.6600E+07     6.0060E-03     1.6571E-13     2.7591E-11
    35     1.6600E+07  1.6500E+07     6.0423E-03     1.6014E-13     2.6503E-11
    36     1.6500E+07  1.6400E+07     6.0790E-03     1.7878E-13     2.9409E-11
    37     1.6400E+07  1.6300E+07     6.1162E-03     1.6580E-13     2.7108E-11
    38     1.6300E+07  1.6200E+07     6.1539E-03     2.0431E-13     3.3200E-11
    39     1.6200E+07  1.6100E+07     6.1920E-03     2.1053E-13     3.4000E-11
    40     1.6100E+07  1.6000E+07     6.2305E-03     2.2787E-13     3.6573E-11
    41     1.6000E+07  1.5900E+07     6.2696E-03     2.3707E-13     3.7813E-11
    42     1.5900E+07  1.5800E+07     6.3092E-03     2.3652E-13     3.7488E-11
    43     1.5800E+07  1.5700E+07     6.3492E-03     2.6096E-13     4.1101E-11
    44     1.5700E+07  1.5600E+07     6.3898E-03     2.8576E-13     4.4721E-11
    45     1.5600E+07  1.5500E+07     6.4309E-03     3.1573E-13     4.9096E-11
    46     1.5500E+07  1.5400E+07     6.4725E-03     3.3489E-13     5.1740E-11
    47     1.5400E+07  1.5300E+07     6.5147E-03     3.6457E-13     5.5961E-11
    48     1.5300E+07  1.5200E+07     6.5574E-03     3.8304E-13     5.8413E-11
    49     1.5200E+07  1.5100E+07     6.6007E-03     3.9111E-13     5.9253E-11
    50     1.5100E+07  1.5000E+07     6.6445E-03     4.9419E-13     7.4375E-11
    51     1.5000E+07  1.4900E+07     6.6890E-03     5.0045E-13     7.4817E-11
    52     1.4900E+07  1.4800E+07     6.7340E-03     5.0513E-13     7.5012E-11
    53     1.4800E+07  1.4700E+07     6.7797E-03     5.6360E-13     8.3131E-11
    54     1.4700E+07  1.4600E+07     6.8260E-03     6.0821E-13     8.9102E-11
    55     1.4600E+07  1.4500E+07     6.8729E-03     6.9018E-13     1.0042E-10
    56     1.4500E+07  1.4400E+07     6.9204E-03     7.0338E-13     1.0164E-10
    57     1.4400E+07  1.4300E+07     6.9687E-03     7.8264E-13     1.1231E-10
    58     1.4300E+07  1.4200E+07     7.0176E-03     9.0245E-13     1.2860E-10
    59     1.4200E+07  1.4100E+07     7.0672E-03     8.8963E-13     1.2588E-10
    60     1.4100E+07  1.4000E+07     7.1175E-03     9.5366E-13     1.3399E-10
    61     1.4000E+07  1.3900E+07     7.1685E-03     1.0322E-12     1.4399E-10
    62     1.3900E+07  1.3800E+07     7.2202E-03     1.0998E-12     1.5232E-10
    63     1.3800E+07  1.3700E+07     7.2728E-03     1.2944E-12     1.7798E-10
    64     1.3700E+07  1.3600E+07     7.3260E-03     1.2822E-12     1.7502E-10
    65     1.3600E+07  1.3500E+07     7.3801E-03     1.3162E-12     1.7834E-10
    66     1.3500E+07  1.3400E+07     7.4350E-03     1.4196E-12     1.9094E-10
