  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     1.9640E+07  1.6905E+07     1.4996E-01     5.2270E+05     3.4856E+06
     2     1.6905E+07  1.6487E+07     2.5037E-02     8.4973E+05     3.3939E+07
     3     1.6487E+07  1.5683E+07     4.9995E-02     2.6060E+06     5.2125E+07
     4     1.5683E+07  1.4918E+07     5.0009E-02     3.7912E+06     7.5811E+07
     5     1.4918E+07  1.4550E+07     2.4978E-02     2.5786E+06     1.0324E+08
     6     1.4550E+07  1.4191E+07     2.4983E-02     3.2062E+06     1.2834E+08
     7     1.4191E+07  1.3840E+07     2.5045E-02     3.8301E+06     1.5293E+08
     8     1.3840E+07  1.3499E+07     2.4947E-02     4.5320E+06     1.8166E+08
     9     1.3499E+07  1.2840E+07     5.0050E-02     1.1579E+07     2.3135E+08
    10     1.2840E+07  1.2523E+07     2.4998E-02     7.8657E+06     3.1465E+08
    11     1.2523E+07  1.2214E+07     2.4984E-02     8.4639E+06     3.3877E+08
    12     1.2214E+07  1.1618E+07     5.0027E-02     1.8960E+07     3.7899E+08
    13     1.1618E+07  1.1052E+07     4.9944E-02     2.3888E+07     4.7829E+08
    14     1.1052E+07  1.0513E+07     4.9999E-02     3.8616E+07     7.7234E+08
    15     1.0513E+07  1.0000E+07     5.0027E-02     4.6645E+07     9.3239E+08
    16     1.0000E+07  9.5123E+06     4.9999E-02     6.0123E+07     1.2025E+09
    17     9.5123E+06  9.0484E+06     4.9998E-02     7.9714E+07     1.5944E+09
    18     9.0484E+06  8.6071E+06     5.0001E-02     8.9624E+07     1.7925E+09
    19     8.6071E+06  8.1873E+06     5.0003E-02     9.7659E+07     1.9531E+09
    20     8.1873E+06  7.7880E+06     5.0000E-02     1.2212E+08     2.4424E+09
    21     7.7880E+06  7.4082E+06     4.9997E-02     1.3854E+08     2.7710E+09
    22     7.4082E+06  7.0469E+06     5.0000E-02     1.4772E+08     2.9544E+09
    23     7.0469E+06  6.7032E+06     5.0003E-02     1.9150E+08     3.8298E+09
    24     6.7032E+06  6.5924E+06     1.6668E-02     7.1525E+07     4.2913E+09
    25     6.5924E+06  6.3763E+06     3.3329E-02     1.5916E+08     4.7754E+09
    26     6.3763E+06  6.0653E+06     5.0004E-02     2.6906E+08     5.3808E+09
    27     6.0653E+06  5.7695E+06     4.9999E-02     2.6531E+08     5.3064E+09
    28     5.7695E+06  5.4881E+06     5.0003E-02     2.6108E+08     5.2213E+09
    29     5.4881E+06  5.2205E+06     4.9989E-02     3.1726E+08     6.3466E+09
    30     5.2205E+06  4.9659E+06     4.9999E-02     2.9380E+08     5.8762E+09
    31     4.9659E+06  4.7237E+06     5.0002E-02     3.3172E+08     6.6341E+09
    32     4.7237E+06  4.4933E+06     5.0005E-02     3.3690E+08     6.7373E+09
    33     4.4933E+06  4.0657E+06     1.0000E-01     6.5776E+08     6.5775E+09
    34     4.0657E+06  3.6788E+06     9.9999E-02     5.9029E+08     5.9029E+09
    35     3.6788E+06  3.3287E+06     1.0000E-01     5.8342E+08     5.8339E+09
    36     3.3287E+06  3.1664E+06     4.9987E-02     3.2370E+08     6.4757E+09
    37     3.1664E+06  3.0119E+06     5.0024E-02     4.1325E+08     8.2610E+09
    38     3.0119E+06  2.8651E+06     4.9968E-02     4.7575E+08     9.5211E+09
    39     2.8651E+06  2.7253E+06     5.0025E-02     5.1023E+08     1.0200E+10
    40     2.7253E+06  2.5924E+06     4.9994E-02     5.7865E+08     1.1574E+10
    41     2.5924E+06  2.4660E+06     4.9987E-02     5.5425E+08     1.1088E+10
    42     2.4660E+06  2.3852E+06     3.3314E-02     4.3215E+08     1.2972E+10
    43     2.3852E+06  2.3653E+06     8.3781E-03     1.3301E+08     1.5876E+10
    44     2.3653E+06  2.3457E+06     8.3210E-03     1.4972E+08     1.7993E+10
    45     2.3457E+06  2.3069E+06     1.6679E-02     2.4619E+08     1.4760E+10
    46     2.3069E+06  2.2313E+06     3.3320E-02     5.0687E+08     1.5212E+10
    47     2.2313E+06  2.1225E+06     4.9990E-02     7.0574E+08     1.4118E+10
    48     2.1225E+06  2.0190E+06     4.9992E-02     6.7195E+08     1.3441E+10
    49     2.0190E+06  1.9205E+06     5.0017E-02     6.4797E+08     1.2955E+10
    50     1.9205E+06  1.8268E+06     5.0020E-02     6.4676E+08     1.2930E+10
    51     1.8268E+06  1.7377E+06     5.0003E-02     7.9307E+08     1.5860E+10
    52     1.7377E+06  1.6530E+06     4.9971E-02     8.4859E+08     1.6982E+10
    53     1.6530E+06  1.5724E+06     4.9989E-02     7.9877E+08     1.5979E+10
    54     1.5724E+06  1.4957E+06     5.0009E-02     8.3659E+08     1.6729E+10
    55     1.4957E+06  1.4227E+06     5.0038E-02     8.1227E+08     1.6233E+10
    56     1.4227E+06  1.3534E+06     4.9937E-02     8.5848E+08     1.7191E+10
    57     1.3534E+06  1.2874E+06     4.9995E-02     8.7524E+08     1.7506E+10
    58     1.2874E+06  1.2246E+06     5.0010E-02     8.0512E+08     1.6099E+10
    59     1.2246E+06  1.1648E+06     5.0065E-02     1.1792E+09     2.3553E+10
    60     1.1648E+06  1.1080E+06     4.9993E-02     1.0979E+09     2.1961E+10
    61     1.1080E+06  1.0026E+06     9.9960E-02     1.7999E+09     1.8006E+10
    62     1.0026E+06  9.6164E+05     4.1712E-02     7.1352E+08     1.7106E+10
    63     9.6164E+05  9.0718E+05     5.8299E-02     1.3142E+09     2.2542E+10
    64     9.0718E+05  8.6294E+05     4.9996E-02     9.4387E+08     1.8879E+10
    65     8.6294E+05  8.2085E+05     5.0005E-02     1.0293E+09     2.0584E+10
    66     8.2085E+05  7.8082E+05     4.9996E-02     9.2291E+08     1.8460E+10
    67     7.8082E+05  7.4274E+05     4.9999E-02     9.4917E+08     1.8984E+10
    68     7.4274E+05  7.0651E+05     5.0009E-02     1.3023E+09     2.6041E+10
    69     7.0651E+05  6.7206E+05     4.9990E-02     1.5031E+09     3.0068E+10
    70     6.7206E+05  6.3928E+05     5.0005E-02     1.9705E+09     3.9406E+10
    71     6.3928E+05  6.0810E+05     5.0003E-02     2.1075E+09     4.2147E+10
    72     6.0810E+05  5.7844E+05     5.0005E-02     1.5164E+09     3.0325E+10
    73     5.7844E+05  5.5023E+05     4.9998E-02     1.2960E+09     2.5921E+10
    74     5.5023E+05  5.2340E+05     4.9990E-02     1.2024E+09     2.4053E+10
    75     5.2340E+05  4.9787E+05     5.0007E-02     1.0768E+09     2.1533E+10
    76     4.9787E+05  4.5049E+05     1.0000E-01     2.3110E+09     2.3109E+10
    77     4.5049E+05  4.0762E+05     1.0000E-01     1.5393E+09     1.5393E+10
    78     4.0762E+05  3.8774E+05     5.0000E-02     6.8554E+08     1.3711E+10
    79     3.8774E+05  3.6883E+05     4.9999E-02     1.5960E+09     3.1921E+10
    80     3.6883E+05  3.3373E+05     1.0000E-01     3.1042E+09     3.1041E+10
    81     3.3373E+05  3.0197E+05     1.0000E-01     3.2120E+09     3.2119E+10
    82     3.0197E+05  2.9849E+05     1.1591E-02     4.1640E+08     3.5924E+10
    83     2.9849E+05  2.9721E+05     4.2975E-03     1.3721E+08     3.1928E+10
    84     2.9721E+05  2.9452E+05     9.0920E-03     2.2008E+08     2.4206E+10
    85     2.9452E+05  2.8725E+05     2.4994E-02     3.5170E+08     1.4071E+10
    86     2.8725E+05  2.7324E+05     5.0002E-02     6.8209E+08     1.3641E+10
    87     2.7324E+05  2.4724E+05     9.9991E-02     1.7125E+09     1.7127E+10
    88     2.4724E+05  2.3518E+05     5.0008E-02     9.8556E+08     1.9708E+10
    89     2.3518E+05  2.2371E+05     5.0001E-02     5.6725E+08     1.1345E+10
    90     2.2371E+05  2.1280E+05     4.9998E-02     9.0060E+08     1.8013E+10
    91     2.1280E+05  2.0242E+05     5.0008E-02     5.8248E+08     1.1648E+10
