  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+07  1.9300E+07     3.5627E-02     0.0000E+00     0.0000E+00
     2     1.9300E+07  1.8400E+07     4.7754E-02     0.0000E+00     0.0000E+00
     3     1.8400E+07  1.7700E+07     3.8786E-02     0.0000E+00     0.0000E+00
     4     1.7700E+07  1.7000E+07     4.0351E-02     0.0000E+00     0.0000E+00
     5     1.7000E+07  1.6500E+07     2.9853E-02     0.0000E+00     0.0000E+00
     6     1.6500E+07  1.5800E+07     4.3350E-02     0.0000E+00     0.0000E+00
     7     1.5800E+07  1.5400E+07     2.5642E-02     0.0000E+00     0.0000E+00
     8     1.5400E+07  1.4900E+07     3.3006E-02     0.0000E+00     0.0000E+00
     9     1.4900E+07  1.4300E+07     4.1102E-02     0.0000E+00     0.0000E+00
    10     1.4300E+07  1.3800E+07     3.5591E-02     0.0000E+00     0.0000E+00
    11     1.3800E+07  1.3300E+07     3.6905E-02     0.0000E+00     0.0000E+00
    12     1.3300E+07  1.2900E+07     3.0537E-02     0.0000E+00     0.0000E+00
    13     1.2900E+07  1.2600E+07     2.3530E-02     0.0000E+00     0.0000E+00
    14     1.2600E+07  1.2100E+07     4.0491E-02     0.0000E+00     0.0000E+00
    15     1.2100E+07  1.1700E+07     3.3617E-02     0.0000E+00     0.0000E+00
    16     1.1700E+07  1.1300E+07     3.4786E-02     0.0000E+00     0.0000E+00
    17     1.1300E+07  1.0900E+07     3.6040E-02     0.0000E+00     0.0000E+00
    18     1.0900E+07  1.0500E+07     3.7388E-02     6.3144E+09     1.6889E+11
    19     1.0500E+07  1.0000E+07     4.8790E-02     1.4414E+10     2.9543E+11
    20     1.0000E+07  9.6900E+06     3.1491E-02     0.0000E+00     0.0000E+00
    21     9.6900E+06  8.2700E+06     1.5846E-01     3.2156E+10     2.0293E+11
    22     8.2700E+06  7.5500E+06     9.1087E-02     3.7822E+10     4.1523E+11
    23     7.5500E+06  6.7200E+06     1.1646E-01     6.7892E+10     5.8296E+11
    24     6.7200E+06  5.4100E+06     2.1684E-01     1.8138E+11     8.3647E+11
    25     5.4100E+06  3.5300E+06     4.2695E-01     7.2030E+11     1.6871E+12
    26     3.5300E+06  2.8700E+06     2.0699E-01     4.5922E+11     2.2186E+12
    27     2.8700E+06  2.6000E+06     9.8801E-02     2.0424E+11     2.0672E+12
    28     2.6000E+06  2.4200E+06     7.1744E-02     2.9420E+11     4.1007E+12
    29     2.4200E+06  2.3600E+06     2.5106E-02     9.7366E+10     3.8782E+12
    30     2.3600E+06  2.2900E+06     3.0110E-02     1.6490E+11     5.4765E+12
    31     2.2900E+06  2.0800E+06     9.6184E-02     4.1575E+11     4.3225E+12
    32     2.0800E+06  1.7900E+06     1.5015E-01     7.5398E+11     5.0215E+12
    33     1.7900E+06  1.5000E+06     1.7675E-01     1.1742E+12     6.6430E+12
    34     1.5000E+06  1.1800E+06     2.3995E-01     1.4696E+12     6.1244E+12
    35     1.1800E+06  9.1200E+05     2.5763E-01     1.4046E+12     5.4519E+12
    36     9.1200E+05  7.8200E+05     1.5379E-01     8.3404E+11     5.4234E+12
    37     7.8200E+05  6.7500E+05     1.4714E-01     9.9952E+11     6.7929E+12
    38     6.7500E+05  5.5300E+05     1.9935E-01     9.4391E+11     4.7348E+12
    39     5.5300E+05  4.3300E+05     2.4462E-01     1.2145E+12     4.9647E+12
    40     4.3300E+05  3.3300E+05     2.6260E-01     1.2547E+12     4.7781E+12
    41     3.3300E+05  2.4000E+05     3.2750E-01     1.5784E+12     4.8193E+12
    42     2.4000E+05  1.4700E+05     4.9021E-01     1.6560E+12     3.3781E+12
    43     1.4700E+05  8.9200E+04     4.9955E-01     1.6996E+12     3.4023E+12
    44     8.9200E+04  5.4100E+04     5.0005E-01     1.5504E+12     3.1005E+12
    45     5.4100E+04  4.6100E+04     1.6002E-01     4.6076E+11     2.8794E+12
    46     4.6100E+04  3.6400E+04     2.3624E-01     5.0407E+11     2.1337E+12
    47     3.6400E+04  2.8900E+04     2.3073E-01     5.6924E+11     2.4671E+12
    48     2.8900E+04  2.5100E+04     1.4097E-01     3.8314E+11     2.7178E+12
    49     2.5100E+04  2.3000E+04     8.7374E-02     1.9152E+11     2.1920E+12
    50     2.3000E+04  1.8500E+04     2.1772E-01     6.4052E+11     2.9419E+12
    51     1.8500E+04  1.1100E+04     5.1083E-01     1.2781E+12     2.5020E+12
    52     1.1100E+04  9.0500E+03     2.0418E-01     5.2249E+11     2.5590E+12
    53     9.0500E+03  8.3200E+03     8.4103E-02     2.2891E+11     2.7218E+12
    54     8.3200E+03  7.5200E+03     1.0110E-01     2.4504E+11     2.4239E+12
    55     7.5200E+03  6.9200E+03     8.3150E-02     1.9803E+11     2.3816E+12
    56     6.9200E+03  5.5200E+03     2.2604E-01     5.4705E+11     2.4202E+12
    57     5.5200E+03  4.9300E+03     1.1304E-01     3.3998E+11     3.0076E+12
    58     4.9300E+03  3.2300E+03     4.2286E-01     1.1319E+12     2.6767E+12
    59     3.2300E+03  2.4700E+03     2.6826E-01     7.1788E+11     2.6760E+12
    60     2.4700E+03  1.0200E+03     8.8442E-01     2.3015E+12     2.6022E+12
    61     1.0200E+03  9.6700E+02     5.3359E-02     1.5021E+11     2.8151E+12
    62     9.6700E+02  8.6200E+02     1.1494E-01     3.0649E+11     2.6664E+12
    63     8.6200E+02  7.3500E+02     1.5938E-01     3.9928E+11     2.5051E+12
    64     7.3500E+02  6.7300E+02     8.8125E-02     2.8240E+11     3.2045E+12
    65     6.7300E+02  5.5600E+02     1.9098E-01     6.0163E+11     3.1503E+12
    66     5.5600E+02  4.7100E+02     1.6591E-01     4.0869E+11     2.4633E+12
    67     4.7100E+02  3.3400E+02     3.4372E-01     9.1127E+11     2.6512E+12
    68     3.3400E+02  2.4500E+02     3.0988E-01     7.8834E+11     2.5440E+12
    69     2.4500E+02  1.2800E+02     6.4923E-01     1.7697E+12     2.7258E+12
    70     1.2800E+02  8.2500E+01     4.3923E-01     1.4121E+12     3.2149E+12
    71     8.2500E+01  6.1800E+01     2.8889E-01     8.4312E+11     2.9184E+12
    72     6.1800E+01  4.7800E+01     2.5688E-01     8.4827E+11     3.3022E+12
    73     4.7800E+01  3.5500E+01     2.9749E-01     9.5584E+11     3.2130E+12
