  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+09  1.5525E+09     2.5328E-01     1.1068E-06     4.3699E-06
     2     1.5525E+09  1.2051E+09     2.5330E-01     1.1209E-06     4.4251E-06
     3     1.2051E+09  9.3542E+08     2.5332E-01     1.5483E-06     6.1120E-06
     4     9.3542E+08  7.2610E+08     2.5331E-01     1.8043E-06     7.1230E-06
     5     7.2610E+08  5.6363E+08     2.5329E-01     2.2428E-06     8.8547E-06
     6     5.6363E+08  4.3750E+08     2.5332E-01     3.0549E-06     1.2059E-05
     7     4.3750E+08  3.3961E+08     2.5328E-01     3.9617E-06     1.5642E-05
     8     3.3961E+08  2.6361E+08     2.5333E-01     5.5278E-06     2.1821E-05
     9     2.6361E+08  2.0462E+08     2.5332E-01     6.8219E-06     2.6930E-05
    10     2.0462E+08  1.5884E+08     2.5326E-01     8.7882E-06     3.4701E-05
    11     1.5884E+08  1.2329E+08     2.5336E-01     1.1018E-05     4.3488E-05
    12     1.2329E+08  9.5705E+07     2.5327E-01     1.3060E-05     5.1566E-05
    13     9.5705E+07  7.4289E+07     2.5331E-01     1.4366E-05     5.6714E-05
    14     7.4289E+07  5.7666E+07     2.5330E-01     1.5885E-05     6.2713E-05
    15     5.7666E+07  4.4762E+07     2.5331E-01     1.7685E-05     6.9816E-05
    16     4.4762E+07  3.4746E+07     2.5330E-01     1.9082E-05     7.5335E-05
    17     3.4746E+07  2.6971E+07     2.5330E-01     2.1712E-05     8.5716E-05
    18     2.6971E+07  2.0936E+07     2.5329E-01     2.6890E-05     1.0616E-04
    19     2.0936E+07  1.6251E+07     2.5332E-01     3.4812E-05     1.3743E-04
    20     1.6251E+07  1.2615E+07     2.5327E-01     4.3465E-05     1.7162E-04
    21     1.2615E+07  9.7918E+06     2.5334E-01     5.2505E-05     2.0725E-04
    22     9.7918E+06  7.6007E+06     2.5330E-01     6.2787E-05     2.4787E-04
    23     7.6007E+06  5.8999E+06     2.5330E-01     7.0250E-05     2.7733E-04
    24     5.8999E+06  4.5797E+06     2.5330E-01     7.8007E-05     3.0796E-04
    25     4.5797E+06  3.5549E+06     2.5331E-01     8.3716E-05     3.3049E-04
    26     3.5549E+06  2.7595E+06     2.5328E-01     9.3029E-05     3.6730E-04
    27     2.7595E+06  2.1420E+06     2.5331E-01     1.0783E-04     4.2568E-04
    28     2.1420E+06  1.6627E+06     2.5330E-01     1.3098E-04     5.1710E-04
