  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+07  1.4918E+07     2.9316E-01     3.7233E+07     1.2701E+08
     2     1.4918E+07  1.3499E+07     9.9953E-02     3.1150E+08     3.1164E+09
     3     1.3499E+07  1.2214E+07     1.0003E-01     8.3724E+08     8.3697E+09
     4     1.2214E+07  1.1052E+07     9.9971E-02     1.5026E+09     1.5031E+10
     5     1.1052E+07  1.0000E+07     1.0003E-01     3.4953E+09     3.4943E+10
     6     1.0000E+07  9.0484E+06     9.9997E-02     5.9083E+09     5.9085E+10
     7     9.0484E+06  8.1873E+06     1.0000E-01     1.1324E+10     1.1324E+11
     8     8.1873E+06  7.4082E+06     9.9997E-02     1.8194E+10     1.8195E+11
     9     7.4082E+06  6.7032E+06     1.0000E-01     2.7162E+10     2.7162E+11
    10     6.7032E+06  6.0653E+06     1.0000E-01     3.9483E+10     3.9483E+11
    11     6.0653E+06  5.4881E+06     1.0000E-01     5.4417E+10     5.4416E+11
    12     5.4881E+06  4.9659E+06     9.9988E-02     7.2432E+10     7.2441E+11
    13     4.9659E+06  4.4933E+06     1.0001E-01     9.0117E+10     9.0110E+11
    14     4.4933E+06  4.0657E+06     1.0000E-01     1.1002E+11     1.1002E+12
    15     4.0657E+06  3.6788E+06     9.9999E-02     1.2838E+11     1.2838E+12
    16     3.6788E+06  3.3287E+06     1.0000E-01     1.4627E+11     1.4626E+12
    17     3.3287E+06  3.0119E+06     1.0001E-01     1.6309E+11     1.6307E+12
    18     3.0119E+06  2.7253E+06     9.9993E-02     1.7877E+11     1.7879E+12
    19     2.7253E+06  2.4660E+06     9.9981E-02     1.9161E+11     1.9164E+12
    20     2.4660E+06  2.2313E+06     1.0001E-01     2.0279E+11     2.0277E+12
    21     2.2313E+06  2.0190E+06     9.9982E-02     2.0643E+11     2.0647E+12
    22     2.0190E+06  1.8268E+06     1.0004E-01     2.1265E+11     2.1257E+12
    23     1.8268E+06  1.6530E+06     9.9974E-02     2.2029E+11     2.2034E+12
