  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+07  1.9900E+07     5.0125E-03     0.0000E+00     0.0000E+00
     2     1.9900E+07  1.9800E+07     5.0378E-03     0.0000E+00     0.0000E+00
     3     1.9800E+07  1.9700E+07     5.0633E-03     0.0000E+00     0.0000E+00
     4     1.9700E+07  1.9600E+07     5.0891E-03     0.0000E+00     0.0000E+00
     5     1.9600E+07  1.9500E+07     5.1151E-03     0.0000E+00     0.0000E+00
     6     1.9500E+07  1.9400E+07     5.1414E-03     1.7700E-11     3.4426E-09
     7     1.9400E+07  1.9300E+07     5.1680E-03     0.0000E+00     0.0000E+00
     8     1.9300E+07  1.9200E+07     5.1948E-03     0.0000E+00     0.0000E+00
     9     1.9200E+07  1.9100E+07     5.2219E-03     0.0000E+00     0.0000E+00
    10     1.9100E+07  1.9000E+07     5.2494E-03     2.1020E-11     4.0043E-09
    11     1.9000E+07  1.8900E+07     5.2771E-03     0.0000E+00     0.0000E+00
    12     1.8900E+07  1.8800E+07     5.3051E-03     1.9020E-11     3.5853E-09
    13     1.8800E+07  1.8700E+07     5.3333E-03     0.0000E+00     0.0000E+00
    14     1.8700E+07  1.8600E+07     5.3619E-03     0.0000E+00     0.0000E+00
    15     1.8600E+07  1.8500E+07     5.3908E-03     6.5360E-11     1.2124E-08
    16     1.8500E+07  1.8400E+07     5.4201E-03     0.0000E+00     0.0000E+00
    17     1.8400E+07  1.8300E+07     5.4496E-03     0.0000E+00     0.0000E+00
    18     1.8300E+07  1.8200E+07     5.4795E-03     1.0350E-11     1.8889E-09
    19     1.8200E+07  1.8100E+07     5.5097E-03     2.6750E-11     4.8551E-09
    20     1.8100E+07  1.8000E+07     5.5402E-03     0.0000E+00     0.0000E+00
    21     1.8000E+07  1.7900E+07     5.5710E-03     2.3460E-11     4.2111E-09
    22     1.7900E+07  1.7800E+07     5.6023E-03     1.3630E-11     2.4329E-09
    23     1.7800E+07  1.7700E+07     5.6338E-03     0.0000E+00     0.0000E+00
    24     1.7700E+07  1.7600E+07     5.6657E-03     1.2900E-11     2.2768E-09
    25     1.7600E+07  1.7500E+07     5.6980E-03     0.0000E+00     0.0000E+00
    26     1.7500E+07  1.7400E+07     5.7307E-03     1.5330E-11     2.6751E-09
    27     1.7400E+07  1.7300E+07     5.7637E-03     5.5160E-11     9.5702E-09
    28     1.7300E+07  1.7200E+07     5.7971E-03     4.2170E-11     7.2743E-09
    29     1.7200E+07  1.7100E+07     5.8309E-03     0.0000E+00     0.0000E+00
    30     1.7100E+07  1.7000E+07     5.8651E-03     1.9410E-11     3.3094E-09
    31     1.7000E+07  1.6900E+07     5.8997E-03     1.3830E-11     2.3442E-09
    32     1.6900E+07  1.6800E+07     5.9347E-03     2.7270E-11     4.5950E-09
    33     1.6800E+07  1.6700E+07     5.9702E-03     5.0450E-11     8.4503E-09
    34     1.6700E+07  1.6600E+07     6.0060E-03     1.3500E-11     2.2477E-09
    35     1.6600E+07  1.6500E+07     6.0423E-03     6.8030E-11     1.1259E-08
    36     1.6500E+07  1.6400E+07     6.0790E-03     4.7720E-11     7.8499E-09
    37     1.6400E+07  1.6300E+07     6.1162E-03     4.9880E-11     8.1554E-09
    38     1.6300E+07  1.6200E+07     6.1539E-03     7.2200E-11     1.1732E-08
    39     1.6200E+07  1.6100E+07     6.1920E-03     1.7440E-11     2.8166E-09
    40     1.6100E+07  1.6000E+07     6.2305E-03     7.8310E-11     1.2569E-08
