  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+07  1.9000E+07     5.1293E-02     9.5960E+08     1.8708E+10
     2     1.9000E+07  1.8000E+07     5.4067E-02     1.2230E+09     2.2620E+10
     3     1.8000E+07  1.7000E+07     5.7158E-02     2.1850E+09     3.8227E+10
     4     1.7000E+07  1.6000E+07     6.0625E-02     4.7550E+09     7.8433E+10
     5     1.6000E+07  1.5000E+07     6.4539E-02     1.0880E+10     1.6858E+11
     6     1.5000E+07  1.4000E+07     6.8993E-02     2.6340E+10     3.8178E+11
     7     1.4000E+07  1.3000E+07     7.4108E-02     6.1380E+10     8.2825E+11
     8     1.3000E+07  1.2000E+07     8.0043E-02     1.3620E+11     1.7016E+12
     9     1.2000E+07  1.1000E+07     8.7011E-02     3.2110E+11     3.6903E+12
    10     1.1000E+07  1.0000E+07     9.5310E-02     1.0650E+12     1.1174E+13
    11     1.0000E+07  9.0000E+06     1.0536E-01     2.3250E+12     2.2067E+13
    12     9.0000E+06  8.2000E+06     9.3090E-02     3.0112E+12     3.2347E+13
    13     8.2000E+06  7.4000E+06     1.0265E-01     4.7288E+12     4.6065E+13
    14     7.4000E+06  6.7000E+06     9.9372E-02     6.3980E+12     6.4384E+13
    15     6.7000E+06  6.0000E+06     1.1035E-01     9.8210E+12     8.9000E+13
    16     6.0000E+06  5.5000E+06     8.7011E-02     1.0250E+13     1.1780E+14
    17     5.5000E+06  5.0000E+06     9.5310E-02     1.4175E+13     1.4872E+14
    18     5.0000E+06  4.5000E+06     1.0536E-01     1.9735E+13     1.8731E+14
    19     4.5000E+06  4.1000E+06     9.3090E-02     2.1040E+13     2.2602E+14
    20     4.1000E+06  3.7000E+06     1.0265E-01     2.7300E+13     2.6594E+14
    21     3.7000E+06  3.3000E+06     1.1441E-01     3.6044E+13     3.1504E+14
    22     3.3000E+06  2.9000E+06     1.2921E-01     4.6800E+13     3.6220E+14
    23     2.9000E+06  2.6000E+06     1.0920E-01     4.3980E+13     4.0275E+14
    24     2.6000E+06  2.3000E+06     1.2260E-01     5.4990E+13     4.4852E+14
    25     2.3000E+06  2.0000E+06     1.3976E-01     6.6090E+13     4.7288E+14
    26     2.0000E+06  1.8000E+06     1.0536E-01     4.9680E+13     4.7152E+14
    27     1.8000E+06  1.6000E+06     1.1778E-01     5.5300E+13     4.6951E+14
    28     1.6000E+06  1.4000E+06     1.3353E-01     6.1700E+13     4.6206E+14
    29     1.4000E+06  1.2000E+06     1.5415E-01     6.8820E+13     4.4645E+14
    30     1.2000E+06  1.0000E+06     1.8232E-01     7.7960E+13     4.2760E+14
    31     1.0000E+06  9.2000E+05     8.3382E-02     3.4824E+13     4.1765E+14
    32     9.2000E+05  8.4000E+05     9.0972E-02     3.8112E+13     4.1894E+14
    33     8.4000E+05  7.8000E+05     7.4108E-02     3.1116E+13     4.1987E+14
    34     7.8000E+05  7.2000E+05     8.0043E-02     3.3696E+13     4.2098E+14
    35     7.2000E+05  6.6000E+05     8.7011E-02     3.6096E+13     4.1484E+14
    36     6.6000E+05  6.0000E+05     9.5310E-02     3.7392E+13     3.9232E+14
    37     6.0000E+05  5.5000E+05     8.7011E-02     3.1615E+13     3.6334E+14
    38     5.5000E+05  5.0000E+05     9.5310E-02     3.2080E+13     3.3659E+14
    39     5.0000E+05  4.5000E+05     1.0536E-01     3.2875E+13     3.1202E+14
    40     4.5000E+05  4.0000E+05     1.1778E-01     3.5345E+13     3.0009E+14
    41     4.0000E+05  3.6000E+05     1.0536E-01     3.1332E+13     2.9738E+14
    42     3.6000E+05  3.2000E+05     1.1778E-01     3.4736E+13     2.9492E+14
    43     3.2000E+05  2.9000E+05     9.8440E-02     2.8320E+13     2.8769E+14
    44     2.9000E+05  2.5500E+05     1.2862E-01     3.4986E+13     2.7202E+14
