  GROUP      UPPER       LOWER         LETHARGY         DATA        DATA/LETHARGY

     1     2.0000E+07  1.9953E+07     2.3528E-03     0.0000E+00     0.0000E+00
     2     1.9953E+07  1.9055E+07     4.6050E-02     0.0000E+00     0.0000E+00
     3     1.9055E+07  1.8197E+07     4.6073E-02     0.0000E+00     0.0000E+00
     4     1.8197E+07  1.7378E+07     4.6052E-02     0.0000E+00     0.0000E+00
     5     1.7378E+07  1.6596E+07     4.6043E-02     0.0000E+00     0.0000E+00
     6     1.6596E+07  1.5849E+07     4.6055E-02     0.0000E+00     0.0000E+00
     7     1.5849E+07  1.5136E+07     4.6030E-02     0.0000E+00     0.0000E+00
     8     1.5136E+07  1.4454E+07     4.6105E-02     8.6101E+06     1.8675E+08
     9     1.4454E+07  1.3804E+07     4.6013E-02     8.4053E+07     1.8267E+09
    10     1.3804E+07  1.3183E+07     4.6030E-02     5.9849E+07     1.3002E+09
    11     1.3183E+07  1.2589E+07     4.6105E-02     3.2531E+07     7.0558E+08
    12     1.2589E+07  1.2023E+07     4.6002E-02     2.0487E+07     4.4536E+08
    13     1.2023E+07  1.1482E+07     4.6041E-02     1.3786E+07     2.9943E+08
    14     1.1482E+07  1.0965E+07     4.6072E-02     1.0259E+07     2.2267E+08
    15     1.0965E+07  1.0471E+07     4.6099E-02     9.5293E+06     2.0672E+08
    16     1.0471E+07  1.0000E+07     4.6024E-02     8.2946E+06     1.8022E+08
    17     1.0000E+07  9.5499E+06     4.6054E-02     8.1609E+06     1.7720E+08
    18     9.5499E+06  9.1201E+06     4.6050E-02     8.3041E+06     1.8033E+08
    19     9.1201E+06  8.7096E+06     4.6055E-02     8.3998E+06     1.8239E+08
    20     8.7096E+06  8.3176E+06     4.6052E-02     7.1670E+06     1.5563E+08
    21     8.3176E+06  7.9433E+06     4.6045E-02     7.2552E+06     1.5757E+08
    22     7.9433E+06  7.5858E+06     4.6051E-02     7.3972E+06     1.6063E+08
    23     7.5858E+06  7.2444E+06     4.6049E-02     7.3584E+06     1.5979E+08
    24     7.2444E+06  6.9183E+06     4.6059E-02     7.4677E+06     1.6214E+08
    25     6.9183E+06  6.6069E+06     4.6056E-02     6.8816E+06     1.4942E+08
    26     6.6069E+06  6.3096E+06     4.6042E-02     6.7563E+06     1.4674E+08
    27     6.3096E+06  6.0256E+06     4.6055E-02     7.7064E+06     1.6733E+08
    28     6.0256E+06  5.7544E+06     4.6052E-02     7.5000E+06     1.6286E+08
    29     5.7544E+06  5.4954E+06     4.6053E-02     7.4264E+06     1.6126E+08
    30     5.4954E+06  5.2481E+06     4.6045E-02     7.4998E+06     1.6288E+08
    31     5.2481E+06  5.0119E+06     4.6051E-02     7.6427E+06     1.6596E+08
    32     5.0119E+06  4.7863E+06     4.6057E-02     8.4180E+06     1.8277E+08
    33     4.7863E+06  4.5709E+06     4.6048E-02     9.1082E+06     1.9780E+08
    34     4.5709E+06  4.3652E+06     4.6046E-02     1.0418E+07     2.2625E+08
    35     4.3652E+06  4.1687E+06     4.6060E-02     1.0175E+07     2.2090E+08
    36     4.1687E+06  3.9811E+06     4.6046E-02     1.1211E+07     2.4348E+08
    37     3.9811E+06  3.8019E+06     4.6057E-02     1.1216E+07     2.4353E+08
    38     3.8019E+06  3.6308E+06     4.6048E-02     1.1979E+07     2.6014E+08
    39     3.6308E+06  3.4674E+06     4.6048E-02     1.4227E+07     3.0895E+08
    40     3.4674E+06  3.3113E+06     4.6064E-02     1.6859E+07     3.6599E+08
    41     3.3113E+06  3.1623E+06     4.6041E-02     1.8173E+07     3.9471E+08
    42     3.1623E+06  3.0200E+06     4.6043E-02     1.8385E+07     3.9931E+08
    43     3.0200E+06  2.8840E+06     4.6079E-02     2.0711E+07     4.4947E+08
    44     2.8840E+06  2.7542E+06     4.6051E-02     2.1526E+07     4.6743E+08
    45     2.7542E+06  2.6303E+06     4.6029E-02     2.3723E+07     5.1539E+08
    46     2.6303E+06  2.5119E+06     4.6058E-02     2.4401E+07     5.2978E+08
    47     2.5119E+06  2.3988E+06     4.6071E-02     2.7344E+07     5.9351E+08
    48     2.3988E+06  2.2909E+06     4.6024E-02     3.4571E+07     7.5115E+08
    49     2.2909E+06  2.1878E+06     4.6048E-02     3.9031E+07     8.4761E+08
    50     2.1878E+06  2.0893E+06     4.6067E-02     3.9502E+07     8.5748E+08
    51     2.0893E+06  1.9953E+06     4.6035E-02     4.1566E+07     9.0293E+08
    52     1.9953E+06  1.9055E+06     4.6050E-02     4.3187E+07     9.3783E+08
    53     1.9055E+06  1.8197E+06     4.6073E-02     5.0567E+07     1.0976E+09
    54     1.8197E+06  1.7378E+06     4.6052E-02     6.4101E+07     1.3919E+09
    55     1.7378E+06  1.6596E+06     4.6043E-02     7.4710E+07     1.6226E+09
    56     1.6596E+06  1.5849E+06     4.6055E-02     7.1646E+07     1.5556E+09
    57     1.5849E+06  1.5136E+06     4.6030E-02     7.0835E+07     1.5389E+09
    58     1.5136E+06  1.4454E+06     4.6105E-02     8.4799E+07     1.8393E+09
    59     1.4454E+06  1.3804E+06     4.6013E-02     9.4163E+07     2.0465E+09
    60     1.3804E+06  1.3183E+06     4.6030E-02     1.0567E+08     2.2957E+09
    61     1.3183E+06  1.2589E+06     4.6105E-02     1.1392E+08     2.4710E+09
    62     1.2589E+06  1.2023E+06     4.6002E-02     1.3566E+08     2.9489E+09
    63     1.2023E+06  1.1482E+06     4.6041E-02     2.1848E+08     4.7455E+09
    64     1.1482E+06  1.0965E+06     4.6072E-02     2.1061E+08     4.5713E+09
    65     1.0965E+06  1.0471E+06     4.6099E-02     1.8614E+08     4.0379E+09
    66     1.0471E+06  1.0000E+06     4.6024E-02     2.0404E+08     4.4332E+09
    67     1.0000E+06  9.5499E+05     4.6054E-02     2.2015E+08     4.7803E+09
    68     9.5499E+05  9.1201E+05     4.6050E-02     3.7002E+08     8.0351E+09
    69     9.1201E+05  8.7096E+05     4.6055E-02     3.3238E+08     7.2170E+09
    70     8.7096E+05  8.3176E+05     4.6052E-02     3.9427E+08     8.5613E+09
    71     8.3176E+05  7.9433E+05     4.6045E-02     4.1697E+08     9.0557E+09
    72     7.9433E+05  7.5858E+05     4.6051E-02     3.7575E+08     8.1594E+09
    73     7.5858E+05  7.2444E+05     4.6049E-02     3.9493E+08     8.5762E+09
    74     7.2444E+05  6.9183E+05     4.6059E-02     7.3634E+08     1.5987E+10
    75     6.9183E+05  6.6069E+05     4.6056E-02     5.9581E+08     1.2937E+10
    76     6.6069E+05  6.3096E+05     4.6042E-02     1.0461E+09     2.2719E+10
    77     6.3096E+05  6.0256E+05     4.6055E-02     1.0375E+09     2.2528E+10
    78     6.0256E+05  5.7544E+05     4.6052E-02     1.1479E+09     2.4925E+10
    79     5.7544E+05  5.4954E+05     4.6053E-02     1.0888E+09     2.3641E+10
    80     5.4954E+05  5.2481E+05     4.6045E-02     8.6774E+08     1.8845E+10
    81     5.2481E+05  5.0119E+05     4.6051E-02     7.9441E+08     1.7251E+10
    82     5.0119E+05  4.7863E+05     4.6057E-02     8.3808E+08     1.8196E+10
    83     4.7863E+05  4.5709E+05     4.6048E-02     8.1998E+08     1.7807E+10
    84     4.5709E+05  4.3652E+05     4.6046E-02     6.8712E+08     1.4922E+10
    85     4.3652E+05  4.1687E+05     4.6060E-02     5.9088E+08     1.2829E+10
    86     4.1687E+05  3.9811E+05     4.6046E-02     5.7041E+08     1.2388E+10
    87     3.9811E+05  3.8019E+05     4.6057E-02     5.4568E+08     1.1848E+10
    88     3.8019E+05  3.6308E+05     4.6048E-02     1.2580E+09     2.7318E+10
    89     3.6308E+05  3.4674E+05     4.6048E-02     1.6392E+09     3.5597E+10
    90     3.4674E+05  3.3113E+05     4.6064E-02     1.2141E+09     2.6356E+10
    91     3.3113E+05  3.1623E+05     4.6041E-02     7.5754E+08     1.6454E+10
    92     3.1623E+05  3.0200E+05     4.6043E-02     2.8671E+09     6.2271E+10
    93     3.0200E+05  2.8840E+05     4.6079E-02     1.7987E+09     3.9036E+10
    94     2.8840E+05  2.7542E+05     4.6051E-02     9.8000E+08     2.1281E+10
    95     2.7542E+05  2.6303E+05     4.6029E-02     2.3577E+09     5.1222E+10
    96     2.6303E+05  2.5119E+05     4.6058E-02     1.4031E+09     3.0464E+10
    97     2.5119E+05  2.3988E+05     4.6071E-02     1.2440E+09     2.7002E+10
    98     2.3988E+05  2.2909E+05     4.6024E-02     1.1959E+09     2.5985E+10
    99     2.2909E+05  2.1878E+05     4.6048E-02     1.1797E+09     2.5619E+10
   100     2.1878E+05  2.0893E+05     4.6067E-02     1.2987E+09     2.8191E+10
   101     2.0893E+05  1.9953E+05     4.6035E-02     9.8678E+08     2.1436E+10
   102     1.9953E+05  1.9055E+05     4.6050E-02     7.2453E+08     1.5734E+10
   103     1.9055E+05  1.8197E+05     4.6073E-02     1.2525E+09     2.7186E+10
   104     1.8197E+05  1.7378E+05     4.6052E-02     1.3880E+09     3.0139E+10
   105     1.7378E+05  1.6596E+05     4.6043E-02     1.1385E+09     2.4726E+10
   106     1.6596E+05  1.5849E+05     4.6055E-02     1.1107E+09     2.4117E+10
