#
# Reference Number = 2408 Incident Particle: neutron  imodel=1
# Target: Z= 90 A= 232 Number of energies= 130
# Type potential: rotational   dispersive+SO(Anal.Integr.)  relativ.Schoedr.
# First Author: R.Capote      
# Z-Range=90- 97  A-Range=228-249  E-Range=   0.001- 200.000 MeV         Ef = -5.612
# ncoll= 5 lmax= 8 ndef= 6 K= 0.0 betas:  0.213   0.069   0.002
# WARNING: V = VHF + DWV for dispersive potentials
# En(MeV)   V     RV     AV      DWV     W      RW     AW      VD     RVD    AVD     WD     RWD    AWD     VSO    RVSO   AVSO    WSO    RWSO   AWSO   VHFpn    WSpn     DVSpn     WVpn    DVVpn   V(Lane)  W(Lane)    VHF
  0.500  44.568 1.2598 0.6240  1.0375  0.0711 1.2530 0.6780  3.5261 1.1808 0.6000  2.5107 1.1808 0.6000  5.7302 1.1214 0.5900 -0.0045 1.1214 0.5900  -0.583   -0.294   -0.413    0.000    0.000   -9.386   -4.734   43.530
  0.600  44.539 1.2598 0.6240  1.0543  0.0734 1.2530 0.6780  3.5467 1.1808 0.6000  2.5715 1.1808 0.6000  5.7254 1.1214 0.5900 -0.0047 1.1214 0.5900  -0.583   -0.301   -0.416    0.000    0.000   -9.376   -4.849   43.485
  0.700  44.511 1.2598 0.6240  1.0711  0.0757 1.2530 0.6780  3.5662 1.1808 0.6000  2.6323 1.1808 0.6000  5.7205 1.1214 0.5900 -0.0048 1.1214 0.5900  -0.582   -0.309   -0.418    0.000    0.000   -9.366   -4.964   43.440
  0.800  44.483 1.2598 0.6240  1.0879  0.0782 1.2530 0.6780  3.5845 1.1808 0.6000  2.6930 1.1808 0.6000  5.7157 1.1214 0.5900 -0.0050 1.1214 0.5900  -0.582   -0.316   -0.420    0.000    0.000   -9.357   -5.078   43.395
  0.900  44.455 1.2598 0.6240  1.1046  0.0806 1.2530 0.6780  3.6017 1.1808 0.6000  2.7536 1.1808 0.6000  5.7108 1.1214 0.5900 -0.0051 1.1214 0.5900  -0.581   -0.323   -0.422    0.000    0.000   -9.347   -5.192   43.350
  1.000  44.426 1.2598 0.6240  1.1214  0.0831 1.2530 0.6780  3.6177 1.1808 0.6000  2.8141 1.1808 0.6000  5.7060 1.1214 0.5900 -0.0053 1.1214 0.5900  -0.580   -0.330   -0.424    0.000    0.000   -9.337   -5.306   43.305
  1.100  44.398 1.2598 0.6240  1.1382  0.0856 1.2530 0.6780  3.6326 1.1808 0.6000  2.8744 1.1808 0.6000  5.7012 1.1214 0.5900 -0.0054 1.1214 0.5900  -0.580   -0.337   -0.426    0.000    0.000   -9.328   -5.420   43.260
  1.200  44.370 1.2598 0.6240  1.1549  0.0881 1.2530 0.6780  3.6464 1.1808 0.6000  2.9345 1.1808 0.6000  5.6963 1.1214 0.5900 -0.0056 1.1214 0.5900  -0.579   -0.344   -0.427    0.000    0.000   -9.318   -5.533   43.215
  1.300  44.342 1.2598 0.6240  1.1717  0.0907 1.2530 0.6780  3.6591 1.1808 0.6000  2.9945 1.1808 0.6000  5.6915 1.1214 0.5900 -0.0058 1.1214 0.5900  -0.579   -0.351   -0.429    0.000    0.000   -9.308   -5.646   43.171
  1.400  44.314 1.2598 0.6240  1.1884  0.0933 1.2530 0.6780  3.6707 1.1808 0.6000  3.0542 1.1808 0.6000  5.6866 1.1214 0.5900 -0.0059 1.1214 0.5900  -0.578   -0.358   -0.430    0.000    0.000   -9.299   -5.759   43.126
  1.500  44.286 1.2598 0.6240  1.2051  0.0960 1.2530 0.6780  3.6813 1.1808 0.6000  3.1137 1.1808 0.6000  5.6818 1.1214 0.5900 -0.0061 1.1214 0.5900  -0.577   -0.365   -0.432    0.000    0.000   -9.289   -5.871   43.081
  1.600  44.258 1.2598 0.6240  1.2218  0.0987 1.2530 0.6780  3.6909 1.1808 0.6000  3.1730 1.1808 0.6000  5.6770 1.1214 0.5900 -0.0063 1.1214 0.5900  -0.577   -0.372   -0.433    0.000    0.000   -9.279   -5.983   43.036
  1.700  44.230 1.2598 0.6240  1.2385  0.1014 1.2530 0.6780  3.6994 1.1808 0.6000  3.2320 1.1808 0.6000  5.6721 1.1214 0.5900 -0.0065 1.1214 0.5900  -0.576   -0.379   -0.434    0.000    0.000   -9.270   -6.094   42.992
  1.800  44.202 1.2598 0.6240  1.2552  0.1042 1.2530 0.6780  3.7069 1.1808 0.6000  3.2907 1.1808 0.6000  5.6673 1.1214 0.5900 -0.0066 1.1214 0.5900  -0.576   -0.386   -0.435    0.000    0.000   -9.260   -6.205   42.947
  1.900  44.175 1.2598 0.6240  1.2719  0.1070 1.2530 0.6780  3.7135 1.1808 0.6000  3.3491 1.1808 0.6000  5.6625 1.1214 0.5900 -0.0068 1.1214 0.5900  -0.575   -0.393   -0.435    0.000    0.000   -9.251   -6.315   42.903
  2.000  44.147 1.2598 0.6240  1.2886  0.1099 1.2530 0.6780  3.7191 1.1808 0.6000  3.4071 1.1808 0.6000  5.6576 1.1214 0.5900 -0.0070 1.1214 0.5900  -0.574   -0.399   -0.436    0.000    0.000   -9.241   -6.425   42.858
  2.100  44.119 1.2598 0.6240  1.3052  0.1127 1.2530 0.6780  3.7237 1.1808 0.6000  3.4649 1.1808 0.6000  5.6528 1.1214 0.5900 -0.0072 1.1214 0.5900  -0.574   -0.406   -0.436    0.000    0.000   -9.231   -6.533   42.814
  2.200  44.091 1.2598 0.6240  1.3219  0.1157 1.2530 0.6780  3.7274 1.1808 0.6000  3.5223 1.1808 0.6000  5.6480 1.1214 0.5900 -0.0074 1.1214 0.5900  -0.573   -0.413   -0.437    0.000    0.000   -9.222   -6.642   42.769
  2.300  44.064 1.2598 0.6240  1.3385  0.1186 1.2530 0.6780  3.7303 1.1808 0.6000  3.5793 1.1808 0.6000  5.6432 1.1214 0.5900 -0.0076 1.1214 0.5900  -0.573   -0.420   -0.437    0.000    0.000   -9.212   -6.749   42.725
  2.400  44.036 1.2598 0.6240  1.3552  0.1216 1.2530 0.6780  3.7322 1.1808 0.6000  3.6360 1.1808 0.6000  5.6384 1.1214 0.5900 -0.0078 1.1214 0.5900  -0.572   -0.426   -0.437    0.000    0.000   -9.203   -6.856   42.681
  2.500  44.008 1.2598 0.6240  1.3718  0.1246 1.2530 0.6780  3.7332 1.1808 0.6000  3.6923 1.1808 0.6000  5.6335 1.1214 0.5900 -0.0079 1.1214 0.5900  -0.571   -0.433   -0.438    0.000    0.000   -9.193   -6.962   42.637
  2.600  43.981 1.2598 0.6240  1.3884  0.1277 1.2530 0.6780  3.7334 1.1808 0.6000  3.7482 1.1808 0.6000  5.6287 1.1214 0.5900 -0.0081 1.1214 0.5900  -0.571   -0.439   -0.438    0.000    0.000   -9.184   -7.068   42.592
  2.700  43.953 1.2598 0.6240  1.4050  0.1308 1.2530 0.6780  3.7327 1.1808 0.6000  3.8037 1.1808 0.6000  5.6239 1.1214 0.5900 -0.0083 1.1214 0.5900  -0.570   -0.446   -0.438    0.000    0.000   -9.174   -7.172   42.548
  2.800  43.926 1.2598 0.6240  1.4216  0.1339 1.2530 0.6780  3.7312 1.1808 0.6000  3.8587 1.1808 0.6000  5.6191 1.1214 0.5900 -0.0085 1.1214 0.5900  -0.570   -0.452   -0.437    0.000    0.000   -9.165   -7.276   42.504
  2.900  43.898 1.2598 0.6240  1.4381  0.1371 1.2530 0.6780  3.7290 1.1808 0.6000  3.9134 1.1808 0.6000  5.6143 1.1214 0.5900 -0.0087 1.1214 0.5900  -0.569   -0.459   -0.437    0.000    0.000   -9.155   -7.379   42.460
  3.000  43.871 1.2598 0.6240  1.4547  0.1403 1.2530 0.6780  3.7259 1.1808 0.6000  3.9676 1.1808 0.6000  5.6095 1.1214 0.5900 -0.0090 1.1214 0.5900  -0.569   -0.465   -0.437    0.000    0.000   -9.146   -7.481   42.416
  3.100  43.843 1.2598 0.6240  1.4713  0.1435 1.2530 0.6780  3.7221 1.1808 0.6000  4.0213 1.1808 0.6000  5.6047 1.1214 0.5900 -0.0092 1.1214 0.5900  -0.568   -0.471   -0.436    0.000    0.000   -9.136   -7.583   42.372
  3.200  43.816 1.2598 0.6240  1.4878  0.1468 1.2530 0.6780  3.7175 1.1808 0.6000  4.0746 1.1808 0.6000  5.5999 1.1214 0.5900 -0.0094 1.1214 0.5900  -0.567   -0.478   -0.436    0.000    0.000   -9.127   -7.683   42.328
  3.300  43.789 1.2598 0.6240  1.5043  0.1501 1.2530 0.6780  3.7122 1.1808 0.6000  4.1275 1.1808 0.6000  5.5951 1.1214 0.5900 -0.0096 1.1214 0.5900  -0.567   -0.484   -0.435    0.000    0.000   -9.117   -7.783   42.284
  3.400  43.761 1.2598 0.6240  1.5208  0.1534 1.2530 0.6780  3.7061 1.1808 0.6000  4.1799 1.1808 0.6000  5.5902 1.1214 0.5900 -0.0098 1.1214 0.5900  -0.566   -0.490   -0.434    0.000    0.000   -9.108   -7.882   42.241
  3.500  43.734 1.2598 0.6240  1.5374  0.1568 1.2530 0.6780  3.6994 1.1808 0.6000  4.2318 1.1808 0.6000  5.5854 1.1214 0.5900 -0.0100 1.1214 0.5900  -0.566   -0.496   -0.434    0.000    0.000   -9.098   -7.979   42.197
  3.600  43.707 1.2598 0.6240  1.5538  0.1602 1.2530 0.6780  3.6920 1.1808 0.6000  4.2832 1.1808 0.6000  5.5807 1.1214 0.5900 -0.0102 1.1214 0.5900  -0.565   -0.502   -0.433    0.000    0.000   -9.089   -8.076   42.153
  3.700  43.680 1.2598 0.6240  1.5703  0.1637 1.2530 0.6780  3.6839 1.1808 0.6000  4.3341 1.1808 0.6000  5.5759 1.1214 0.5900 -0.0105 1.1214 0.5900  -0.564   -0.508   -0.432    0.000    0.000   -9.079   -8.173   42.109
  3.800  43.653 1.2598 0.6240  1.5868  0.1672 1.2530 0.6780  3.6752 1.1808 0.6000  4.3846 1.1808 0.6000  5.5711 1.1214 0.5900 -0.0107 1.1214 0.5900  -0.564   -0.514   -0.431    0.000    0.000   -9.070   -8.268   42.066
  3.900  43.625 1.2598 0.6240  1.6032  0.1707 1.2530 0.6780  3.6658 1.1808 0.6000  4.4345 1.1808 0.6000  5.5663 1.1214 0.5900 -0.0109 1.1214 0.5900  -0.563   -0.520   -0.430    0.000    0.000   -9.061   -8.362   42.022
  4.000  43.598 1.2598 0.6240  1.6197  0.1743 1.2530 0.6780  3.6559 1.1808 0.6000  4.4840 1.1808 0.6000  5.5615 1.1214 0.5900 -0.0111 1.1214 0.5900  -0.563   -0.526   -0.429    0.000    0.000   -9.051   -8.455   41.979
  4.200  43.544 1.2598 0.6240  1.6525  0.1815 1.2530 0.6780  3.6342 1.1808 0.6000  4.5814 1.1808 0.6000  5.5519 1.1214 0.5900 -0.0116 1.1214 0.5900  -0.562   -0.537   -0.426    0.000    0.000   -9.033   -8.639   41.892
  4.400  43.490 1.2598 0.6240  1.6853  0.1888 1.2530 0.6780  3.6102 1.1808 0.6000  4.6767 1.1808 0.6000  5.5423 1.1214 0.5900 -0.0121 1.1214 0.5900  -0.560   -0.548   -0.423    0.000    0.000   -9.014   -8.819   41.805
  4.600  43.436 1.2598 0.6240  1.7181  0.1963 1.2530 0.6780  3.5840 1.1808 0.6000  4.7701 1.1808 0.6000  5.5328 1.1214 0.5900 -0.0126 1.1214 0.5900  -0.559   -0.559   -0.420    0.000    0.000   -8.995   -8.994   41.718
  4.800  43.383 1.2598 0.6240  1.7508  0.2040 1.2530 0.6780  3.5559 1.1808 0.6000  4.8613 1.1808 0.6000  5.5232 1.1214 0.5900 -0.0131 1.1214 0.5900  -0.558   -0.570   -0.417    0.000    0.000   -8.976   -9.167   41.632
  5.000  43.329 1.2598 0.6240  1.7834  0.2118 1.2530 0.6780  3.5258 1.1808 0.6000  4.9504 1.1808 0.6000  5.5137 1.1214 0.5900 -0.0136 1.1214 0.5900  -0.557   -0.580   -0.413    0.000    0.000   -8.958   -9.335   41.545
  5.200  43.275 1.2598 0.6240  1.8160  0.2197 1.2530 0.6780  3.4939 1.1808 0.6000  5.0375 1.1808 0.6000  5.5041 1.1214 0.5900 -0.0141 1.1214 0.5900  -0.556   -0.590   -0.410    0.000    0.000   -8.939   -9.499   41.459
  5.400  43.222 1.2598 0.6240  1.8485  0.2277 1.2530 0.6780  3.4604 1.1808 0.6000  5.1225 1.1808 0.6000  5.4946 1.1214 0.5900 -0.0146 1.1214 0.5900  -0.555   -0.600   -0.406    0.000    0.000   -8.921   -9.659   41.374
  5.600  43.169 1.2598 0.6240  1.8810  0.2359 1.2530 0.6780  3.4252 1.1808 0.6000  5.2054 1.1808 0.6000  5.4851 1.1214 0.5900 -0.0151 1.1214 0.5900  -0.553   -0.610   -0.402    0.000    0.000   -8.902   -9.815   41.288
  5.800  43.116 1.2598 0.6240  1.9134  0.2442 1.2530 0.6780  3.3886 1.1808 0.6000  5.2862 1.1808 0.6000  5.4756 1.1214 0.5900 -0.0157 1.1214 0.5900  -0.552   -0.620   -0.397    0.000    0.000   -8.884   -9.968   41.202
  6.000  43.063 1.2598 0.6240  1.9457  0.2527 1.2530 0.6780  3.3506 1.1808 0.6000  5.3650 1.1808 0.6000  5.4660 1.1214 0.5900 -0.0162 1.1214 0.5900  -0.551   -0.629   -0.393    0.000    0.000   -8.865  -10.116   41.117
  6.200  43.010 1.2598 0.6240  1.9780  0.2613 1.2530 0.6780  3.3113 1.1808 0.6000  5.4417 1.1808 0.6000  5.4565 1.1214 0.5900 -0.0168 1.1214 0.5900  -0.550   -0.638   -0.388    0.000    0.000   -8.847  -10.261   41.032
  6.400  42.957 1.2598 0.6240  2.0102  0.2700 1.2530 0.6780  3.2707 1.1808 0.6000  5.5164 1.1808 0.6000  5.4471 1.1214 0.5900 -0.0174 1.1214 0.5900  -0.549   -0.647   -0.383    0.000    0.000   -8.829  -10.402   40.947
  6.600  42.904 1.2598 0.6240  2.0424  0.2789 1.2530 0.6780  3.2291 1.1808 0.6000  5.5890 1.1808 0.6000  5.4376 1.1214 0.5900 -0.0180 1.1214 0.5900  -0.548   -0.655   -0.379    0.000    0.000   -8.810  -10.539   40.862
  6.800  42.852 1.2598 0.6240  2.0745  0.2879 1.2530 0.6780  3.1864 1.1808 0.6000  5.6597 1.1808 0.6000  5.4281 1.1214 0.5900 -0.0185 1.1214 0.5900  -0.547   -0.663   -0.374    0.000    0.000   -8.792  -10.672   40.777
  7.000  42.799 1.2598 0.6240  2.1065  0.2970 1.2530 0.6780  3.1428 1.1808 0.6000  5.7284 1.1808 0.6000  5.4186 1.1214 0.5900 -0.0191 1.1214 0.5900  -0.545   -0.671   -0.368    0.000    0.000   -8.774  -10.802   40.693
  7.200  42.747 1.2598 0.6240  2.1385  0.3063 1.2530 0.6780  3.0983 1.1808 0.6000  5.7952 1.1808 0.6000  5.4092 1.1214 0.5900 -0.0198 1.1214 0.5900  -0.544   -0.679   -0.363    0.000    0.000   -8.756  -10.927   40.608
  7.400  42.695 1.2598 0.6240  2.1704  0.3157 1.2530 0.6780  3.0529 1.1808 0.6000  5.8600 1.1808 0.6000  5.3997 1.1214 0.5900 -0.0204 1.1214 0.5900  -0.543   -0.687   -0.358    0.000    0.000   -8.738  -11.050   40.524
  7.600  42.642 1.2598 0.6240  2.2022  0.3252 1.2530 0.6780  3.0069 1.1808 0.6000  5.9230 1.1808 0.6000  5.3903 1.1214 0.5900 -0.0210 1.1214 0.5900  -0.542   -0.694   -0.352    0.000    0.000   -8.720  -11.168   40.440
  7.800  42.590 1.2598 0.6240  2.2340  0.3349 1.2530 0.6780  2.9601 1.1808 0.6000  5.9841 1.1808 0.6000  5.3808 1.1214 0.5900 -0.0216 1.1214 0.5900  -0.541   -0.701   -0.347    0.000    0.000   -8.702  -11.284   40.357
  8.000  42.539 1.2598 0.6240  2.2656  0.3446 1.2530 0.6780  2.9128 1.1808 0.6000  6.0433 1.1808 0.6000  5.3714 1.1214 0.5900 -0.0223 1.1214 0.5900  -0.540   -0.708   -0.341    0.000    0.000   -8.684  -11.395   40.273
  8.200  42.487 1.2598 0.6240  2.2973  0.3546 1.2530 0.6780  2.8648 1.1808 0.6000  6.1008 1.1808 0.6000  5.3620 1.1214 0.5900 -0.0229 1.1214 0.5900  -0.539   -0.715   -0.336    0.000    0.000   -8.666  -11.504   40.189
  8.400  42.435 1.2598 0.6240  2.3288  0.3646 1.2530 0.6780  2.8164 1.1808 0.6000  6.1565 1.1808 0.6000  5.3526 1.1214 0.5900 -0.0236 1.1214 0.5900  -0.538   -0.722   -0.330    0.000    0.000   -8.648  -11.609   40.106
  8.600  42.383 1.2598 0.6240  2.3603  0.3748 1.2530 0.6780  2.7675 1.1808 0.6000  6.2104 1.1808 0.6000  5.3432 1.1214 0.5900 -0.0243 1.1214 0.5900  -0.536   -0.728   -0.324    0.000    0.000   -8.630  -11.711   40.023
  8.800  42.332 1.2598 0.6240  2.3917  0.3851 1.2530 0.6780  2.7183 1.1808 0.6000  6.2627 1.1808 0.6000  5.3338 1.1214 0.5900 -0.0250 1.1214 0.5900  -0.535   -0.734   -0.319    0.000    0.000   -8.612  -11.809   39.940
  9.000  42.281 1.2598 0.6240  2.4231  0.3955 1.2530 0.6780  2.6687 1.1808 0.6000  6.3133 1.1808 0.6000  5.3244 1.1214 0.5900 -0.0256 1.1214 0.5900  -0.534   -0.740   -0.313    0.000    0.000   -8.594  -11.904   39.857
  9.200  42.229 1.2598 0.6240  2.4543  0.4060 1.2530 0.6780  2.6188 1.1808 0.6000  6.3622 1.1808 0.6000  5.3150 1.1214 0.5900 -0.0263 1.1214 0.5900  -0.533   -0.746   -0.307    0.000    0.000   -8.576  -11.997   39.775
  9.400  42.178 1.2598 0.6240  2.4855  0.4167 1.2530 0.6780  2.5686 1.1808 0.6000  6.4096 1.1808 0.6000  5.3056 1.1214 0.5900 -0.0271 1.1214 0.5900  -0.532   -0.751   -0.301    0.000    0.000   -8.558  -12.086   39.692
  9.600  42.127 1.2598 0.6240  2.5167  0.4275 1.2530 0.6780  2.5182 1.1808 0.6000  6.4553 1.1808 0.6000  5.2963 1.1214 0.5900 -0.0278 1.1214 0.5900  -0.531   -0.757   -0.295    0.000    0.000   -8.541  -12.172   39.610
  9.800  42.076 1.2598 0.6240  2.5477  0.4384 1.2530 0.6780  2.4676 1.1808 0.6000  6.4996 1.1808 0.6000  5.2869 1.1214 0.5900 -0.0285 1.1214 0.5900  -0.530   -0.762   -0.289    0.000    0.000   -8.523  -12.256   39.528
 10.000  42.025 1.2598 0.6240  2.5787  0.4495 1.2530 0.6780  2.4169 1.1808 0.6000  6.5423 1.1808 0.6000  5.2776 1.1214 0.5900 -0.0292 1.1214 0.5900  -0.529   -0.767   -0.283    0.000    0.000   -8.505  -12.336   39.446
 10.500  41.898 1.2598 0.6240  2.6557  0.4776 1.2530 0.6780  2.2897 1.1808 0.6000  6.6427 1.1808 0.6000  5.2542 1.1214 0.5900 -0.0311 1.1214 0.5900  -0.526   -0.779   -0.268    0.000    0.000   -8.461  -12.526   39.242
 11.000  41.772 1.2598 0.6240  2.7323  0.5065 1.2530 0.6780  2.1623 1.1808 0.6000  6.7344 1.1808 0.6000  5.2309 1.1214 0.5900 -0.0331 1.1214 0.5900  -0.523   -0.789   -0.253    0.000    0.000   -8.418  -12.699   39.039
 11.500  41.646 1.2598 0.6240  2.8084  0.5361 1.2530 0.6780  2.0352 1.1808 0.6000  6.8180 1.1808 0.6000  5.2077 1.1214 0.5900 -0.0351 1.1214 0.5900  -0.521   -0.799   -0.239    0.000    0.000   -8.374  -12.856   38.837
 12.000  41.521 1.2598 0.6240  2.8839  0.5665 1.2530 0.6780  1.9086 1.1808 0.6000  6.8937 1.1808 0.6000  5.1845 1.1214 0.5900 -0.0371 1.1214 0.5900  -0.518   -0.808   -0.224    0.000    0.000   -8.331  -12.999   38.637
 12.500  41.396 1.2598 0.6240  2.9590  0.5975 1.2530 0.6780  1.7829 1.1808 0.6000  6.9623 1.1808 0.6000  5.1614 1.1214 0.5900 -0.0392 1.1214 0.5900  -0.515   -0.816   -0.209    0.000    0.000   -8.288  -13.128   38.437
 13.000  41.271 1.2598 0.6240  3.0334  0.6293 1.2530 0.6780  1.6584 1.1808 0.6000  7.0240 1.1808 0.6000  5.1384 1.1214 0.5900 -0.0414 1.1214 0.5900  -0.513   -0.823   -0.194    0.000    0.000   -8.245  -13.244   38.238
 13.500  41.148 1.2598 0.6240  3.1074  0.6617 1.2530 0.6780  1.5352 1.1808 0.6000  7.0792 1.1808 0.6000  5.1153 1.1214 0.5900 -0.0436 1.1214 0.5900  -0.510   -0.830   -0.180    0.000    0.000   -8.202  -13.349   38.040
 14.000  41.024 1.2598 0.6240  3.1808  0.6949 1.2530 0.6780  1.4136 1.1808 0.6000  7.1285 1.1808 0.6000  5.0924 1.1214 0.5900 -0.0459 1.1214 0.5900  -0.507   -0.836   -0.166    0.000    0.000   -8.160  -13.442   37.843
 14.500  40.901 1.2598 0.6240  3.2536  0.7287 1.2530 0.6780  1.2937 1.1808 0.6000  7.1721 1.1808 0.6000  5.0695 1.1214 0.5900 -0.0482 1.1214 0.5900  -0.505   -0.841   -0.152    0.000    0.000   -8.117  -13.524   37.648
