# Reference Number = 2408 Incident Particle: neutron  imodel=1 Target: Z= 90 A= 232 Ef = -5.612
# En(MeV)   DWV    DWV(symm)     DW>      DW<      DWvso      Vv        Vhf      Vdisp    VHFder     DWVder    T12der   DVSder  +   DWS   =   Vs
  1.700    1.239     1.123     0.155    -0.039    -0.141    44.230    42.992     1.239     0.000    -0.000     0.000    -0.000     3.699     3.699
  1.800    1.255     1.138     0.157    -0.040    -0.143    44.202    42.947     1.255     0.000    -0.000     0.000    -0.000     3.707     3.707
  1.900    1.272     1.153     0.159    -0.040    -0.145    44.175    42.903     1.272     0.000    -0.000     0.000    -0.000     3.713     3.713
  2.000    1.289     1.168     0.161    -0.041    -0.147    44.147    42.858     1.289     0.000    -0.000     0.000    -0.000     3.719     3.719
  2.100    1.305     1.183     0.164    -0.041    -0.149    44.119    42.814     1.305     0.000    -0.000     0.000    -0.000     3.724     3.724
  2.200    1.322     1.198     0.166    -0.042    -0.151    44.091    42.769     1.322     0.000    -0.000     0.000    -0.000     3.727     3.727
  2.300    1.339     1.213     0.168    -0.043    -0.153    44.064    42.725     1.339     0.000    -0.000     0.000    -0.000     3.730     3.730
  2.400    1.355     1.228     0.170    -0.043    -0.155    44.036    42.681     1.355     0.000    -0.000     0.000    -0.000     3.732     3.732
  2.500    1.372     1.243     0.172    -0.044    -0.157    44.008    42.637     1.372     0.000    -0.000     0.000    -0.000     3.733     3.733
  2.600    1.388     1.258     0.174    -0.044    -0.159    43.981    42.592     1.388     0.000    -0.000     0.000     0.000     3.733     3.733
  2.700    1.405     1.273     0.176    -0.045    -0.161    43.953    42.548     1.405     0.000    -0.000     0.000     0.000     3.733     3.733
  2.800    1.422     1.288     0.178    -0.045    -0.163    43.926    42.504     1.422     0.000    -0.000     0.000     0.000     3.731     3.731
  2.900    1.438     1.303     0.181    -0.046    -0.164    43.898    42.460     1.438     0.000    -0.000     0.000     0.000     3.729     3.729
  3.000    1.455     1.318     0.183    -0.046    -0.166    43.871    42.416     1.455     0.000    -0.000     0.000     0.000     3.726     3.726
  3.100    1.471     1.333     0.185    -0.047    -0.168    43.843    42.372     1.471     0.000    -0.000     0.000     0.000     3.722     3.722
  3.200    1.488     1.348     0.187    -0.047    -0.170    43.816    42.328     1.488     0.000    -0.000     0.000     0.000     3.717     3.717
  3.300    1.504     1.363     0.189    -0.048    -0.172    43.789    42.284     1.504     0.000    -0.000     0.000     0.000     3.712     3.712
  3.400    1.521     1.378     0.191    -0.048    -0.174    43.761    42.241     1.521     0.000    -0.000     0.000     0.000     3.706     3.706
  3.500    1.537     1.393     0.193    -0.049    -0.176    43.734    42.197     1.537     0.000    -0.000     0.000     0.000     3.699     3.699
  3.600    1.554     1.408     0.195    -0.049    -0.178    43.707    42.153     1.554     0.000    -0.000     0.000     0.000     3.692     3.692
  3.700    1.570     1.423     0.198    -0.050    -0.180    43.680    42.109     1.570     0.000    -0.000     0.000     0.000     3.684     3.684
  3.800    1.587     1.438     0.200    -0.051    -0.182    43.653    42.066     1.587     0.000    -0.000     0.000     0.000     3.675     3.675
  3.900    1.603     1.452     0.202    -0.051    -0.184    43.625    42.022     1.603     0.000    -0.000     0.000     0.000     3.666     3.666
  4.000    1.620     1.467     0.204    -0.052    -0.186    43.598    41.979     1.620     0.000    -0.000     0.000     0.000     3.656     3.656
  4.200    1.653     1.497     0.208    -0.053    -0.189    43.544    41.892     1.653     0.000    -0.000     0.000     0.000     3.634     3.634
  4.400    1.685     1.527     0.212    -0.054    -0.193    43.490    41.805     1.685     0.000    -0.000     0.000     0.000     3.610     3.610
  4.600    1.718     1.556     0.217    -0.055    -0.197    43.436    41.718     1.718     0.000    -0.000     0.000     0.000     3.584     3.584
  4.800    1.751     1.586     0.221    -0.056    -0.201    43.383    41.632     1.751     0.000    -0.000     0.000     0.000     3.556     3.556
  5.000    1.783     1.615     0.225    -0.057    -0.205    43.329    41.545     1.783     0.000    -0.000     0.000     0.000     3.526     3.526
  5.200    1.816     1.644     0.229    -0.058    -0.209    43.275    41.459     1.816     0.000    -0.000     0.000     0.000     3.494     3.494
  5.400    1.848     1.674     0.234    -0.059    -0.212    43.222    41.374     1.848     0.000    -0.000     0.000     0.000     3.460     3.460
  5.600    1.881     1.703     0.238    -0.060    -0.216    43.169    41.288     1.881     0.000    -0.000     0.000     0.000     3.425     3.425
  5.800    1.913     1.732     0.242    -0.061    -0.220    43.116    41.202     1.913     0.000    -0.000     0.000     0.000     3.389     3.389
  6.000    1.946     1.761     0.247    -0.062    -0.224    43.063    41.117     1.946     0.000    -0.000     0.000     0.000     3.351     3.351
  6.200    1.978     1.790     0.251    -0.063    -0.228    43.010    41.032     1.978     0.000    -0.000     0.000     0.000     3.311     3.311
  6.400    2.010     1.820     0.255    -0.064    -0.231    42.957    40.947     2.010     0.000    -0.000     0.000     0.000     3.271     3.271
  6.600    2.042     1.848     0.259    -0.065    -0.235    42.904    40.862     2.042     0.000    -0.000     0.000     0.000     3.229     3.229
  6.800    2.074     1.877     0.264    -0.066    -0.239    42.852    40.777     2.074     0.000    -0.000     0.000     0.000     3.186     3.186
  7.000    2.106     1.906     0.268    -0.068    -0.243    42.799    40.693     2.106     0.000    -0.000     0.000     0.000     3.143     3.143
  7.200    2.138     1.935     0.272    -0.069    -0.247    42.747    40.608     2.138     0.000    -0.000     0.000     0.000     3.098     3.098
  7.400    2.170     1.964     0.276    -0.070    -0.250    42.695    40.524     2.170     0.000    -0.000     0.000     0.000     3.053     3.053
  7.600    2.202     1.992     0.281    -0.071    -0.254    42.642    40.440     2.202     0.000    -0.000     0.000     0.000     3.007     3.007
  7.800    2.234     2.021     0.285    -0.072    -0.258    42.590    40.357     2.234     0.000    -0.000     0.000     0.000     2.960     2.960
  8.000    2.266     2.049     0.289    -0.073    -0.262    42.539    40.273     2.266     0.000    -0.000     0.000     0.000     2.913     2.913
  8.200    2.297     2.078     0.293    -0.074    -0.266    42.487    40.189     2.297     0.000    -0.000     0.000     0.000     2.865     2.865
  8.400    2.329     2.106     0.298    -0.075    -0.269    42.435    40.106     2.329     0.000    -0.000     0.000     0.000     2.816     2.816
  8.600    2.360     2.134     0.302    -0.076    -0.273    42.383    40.023     2.360     0.000    -0.000     0.000     0.000     2.768     2.768
  8.800    2.392     2.163     0.306    -0.077    -0.277    42.332    39.940     2.392     0.000    -0.000     0.000     0.000     2.718     2.718
  9.000    2.423     2.191     0.311    -0.078    -0.281    42.281    39.857     2.423     0.000    -0.000     0.000     0.000     2.669     2.669
  9.200    2.454     2.219     0.315    -0.079    -0.285    42.229    39.775     2.454     0.000    -0.000     0.000     0.000     2.619     2.619
  9.400    2.486     2.247     0.319    -0.080    -0.288    42.178    39.692     2.486     0.000    -0.000     0.000     0.000     2.569     2.569
  9.600    2.517     2.275     0.323    -0.081    -0.292    42.127    39.610     2.517     0.000    -0.000     0.000     0.000     2.518     2.518
  9.800    2.548     2.302     0.328    -0.082    -0.296    42.076    39.528     2.548     0.000    -0.000     0.000     0.000     2.468     2.468
 10.000    2.579     2.330     0.332    -0.083    -0.300    42.025    39.446     2.579     0.000    -0.000     0.000     0.000     2.417     2.417
 10.500    2.656     2.399     0.343    -0.086    -0.309    41.898    39.242     2.656     0.000    -0.000     0.000     0.000     2.290     2.290
 11.000    2.732     2.468     0.353    -0.089    -0.318    41.772    39.039     2.732     0.000    -0.000     0.000     0.000     2.162     2.162
 11.500    2.808     2.536     0.364    -0.091    -0.328    41.646    38.837     2.808     0.000    -0.000     0.000     0.000     2.035     2.035
 12.000    2.884     2.603     0.375    -0.094    -0.337    41.521    38.637     2.884     0.000    -0.000     0.000     0.000     1.909     1.909
 12.500    2.959     2.670     0.385    -0.097    -0.346    41.396    38.437     2.959     0.000    -0.000     0.000     0.000     1.783     1.783
 13.000    3.033     2.737     0.396    -0.099    -0.356    41.271    38.238     3.033     0.000    -0.000     0.000     0.000     1.658     1.658
 13.500    3.107     2.802     0.407    -0.102    -0.365    41.148    38.040     3.107     0.000    -0.000     0.000     0.000     1.535     1.535
 14.000    3.181     2.868     0.417    -0.104    -0.374    41.024    37.843     3.181     0.000    -0.000     0.000     0.000     1.414     1.414
 14.500    3.254     2.932     0.428    -0.107    -0.384    40.901    37.648     3.254     0.000    -0.000     0.000     0.000     1.294     1.294
 15.000    3.326     2.997     0.439    -0.110    -0.393    40.779    37.453     3.326     0.000    -0.000     0.000     0.000     1.176     1.176
 15.500    3.397     3.060     0.450    -0.112    -0.402    40.657    37.259     3.397     0.000    -0.000     0.000     0.000     1.059     1.059
 16.000    3.468     3.123     0.460    -0.115    -0.411    40.535    37.067     3.468     0.000    -0.000     0.000     0.000     0.945     0.945
 16.500    3.539     3.185     0.471    -0.117    -0.420    40.414    36.875     3.539     0.000    -0.000     0.000     0.000     0.833     0.833
 17.000    3.609     3.247     0.482    -0.120    -0.430    40.293    36.684     3.609     0.000    -0.000     0.000     0.000     0.723     0.723
 17.500    3.678     3.308     0.493    -0.123    -0.439    40.173    36.495     3.678     0.000    -0.000     0.000     0.000     0.615     0.615
 18.000    3.747     3.369     0.503    -0.125    -0.448    40.052    36.306     3.747     0.000    -0.000     0.000     0.000     0.509     0.509
 18.500    3.815     3.428     0.514    -0.128    -0.457    39.933    36.118     3.815     0.000    -0.000     0.000     0.000     0.406     0.406
 19.000    3.882     3.488     0.525    -0.131    -0.466    39.813    35.931     3.882     0.000    -0.000     0.000     0.000     0.304     0.304
 19.500    3.949     3.546     0.535    -0.133    -0.475    39.694    35.745     3.949     0.000    -0.000     0.000     0.000     0.205     0.205
 20.000    4.015     3.604     0.546    -0.136    -0.484    39.575    35.561     4.015     0.000    -0.000     0.000     0.000     0.108     0.108
 20.500    4.080     3.661     0.557    -0.138    -0.493    39.457    35.377     4.080     0.000    -0.000     0.000     0.000     0.012     0.012
 21.000    4.145     3.718     0.568    -0.141    -0.502    39.338    35.194     4.145     0.000    -0.000     0.000     0.000    -0.080    -0.080
 21.500    4.209     3.774     0.579    -0.143    -0.511    39.220    35.012     4.209     0.000    -0.000     0.000     0.000    -0.171    -0.171
 22.000    4.272     3.829     0.589    -0.146    -0.520    39.103    34.831     4.272     0.000    -0.000     0.000     0.000    -0.260    -0.260
 22.500    4.335     3.883     0.600    -0.149    -0.528    38.985    34.651     4.335     0.000    -0.000     0.000     0.000    -0.347    -0.347
 23.000    4.397     3.937     0.611    -0.151    -0.537    38.868    34.471     4.397     0.000    -0.000     0.000     0.000    -0.432    -0.432
 23.500    4.458     3.991     0.622    -0.154    -0.546    38.751    34.293     4.458     0.000    -0.000     0.000     0.000    -0.515    -0.515
 24.000    4.519     4.043     0.632    -0.156    -0.555    38.635    34.116     4.519     0.000    -0.000     0.000     0.000    -0.596    -0.596
 24.500    4.579     4.095     0.643    -0.159    -0.563    38.518    33.939     4.579     0.000    -0.000     0.000     0.000    -0.675    -0.675
 25.000    4.638     4.146     0.654    -0.162    -0.572    38.402    33.764     4.638     0.000    -0.000     0.000     0.000    -0.753    -0.753
 25.500    4.697     4.196     0.665    -0.164    -0.581    38.286    33.589     4.697     0.000    -0.000     0.000     0.000    -0.828    -0.828
 26.000    4.755     4.246     0.676    -0.167    -0.589    38.170    33.415     4.755     0.000    -0.000     0.000     0.000    -0.902    -0.902
 26.500    4.812     4.295     0.686    -0.169    -0.598    38.055    33.243     4.812     0.000    -0.000     0.000     0.000    -0.974    -0.974
 27.000    4.869     4.343     0.697    -0.172    -0.607    37.939    33.071     4.869     0.000    -0.000     0.000     0.000    -1.045    -1.045
 27.500    4.925     4.391     0.708    -0.174    -0.615    37.824    32.900     4.925     0.000    -0.000     0.000     0.000    -1.114    -1.114
 28.000    4.980     4.438     0.719    -0.177    -0.624    37.709    32.730     4.980     0.000    -0.000     0.000     0.000    -1.181    -1.181
 28.500    5.034     4.484     0.730    -0.180    -0.632    37.595    32.560     5.034     0.000    -0.000     0.000     0.000    -1.247    -1.247
 29.000    5.088     4.530     0.740    -0.182    -0.641    37.480    32.392     5.088     0.000    -0.000     0.000     0.000    -1.311    -1.311
 29.500    5.141     4.575     0.751    -0.185    -0.649    37.366    32.224     5.141     0.000    -0.000     0.000     0.000    -1.373    -1.373
 30.000    5.194     4.619     0.762    -0.187    -0.657    37.251    32.058     5.194     0.000    -0.000     0.000     0.000    -1.435    -1.435
 31.000    5.296     4.705     0.784    -0.192    -0.674    37.023    31.727     5.296     0.000    -0.000     0.000     0.000    -1.553    -1.553
 32.000    5.396     4.789     0.805    -0.197    -0.691    36.796    31.400     5.396     0.000    -0.000     0.000     0.000    -1.665    -1.665
