# Reference Number = 2408 Incident Particle: neutron  imodel=1 Target: Z= 94 A= 239 Ef = -6.090
# ncoll= 5 lmax= 8 ndef= 6 K= 0.5 betas:  0.219   0.095  -0.016
# LEVELS: rigid rotor     
  0.00000000    0.5   1
  0.00786100    1.5   1
  0.05727600    2.5   1
  0.07570600    3.5   1
  0.16376000    4.5   1
