# Reference Number = 2408 Incident Particle: neutron  imodel=1 Target: Z= 94 A= 239 Ef = -6.090
# En(MeV)   DWV    DWV(symm)     DW>      DW<      DWvso      Vv        Vhf      Vdisp    VHFder     DWVder    T12der   DVSder  +   DWS   =   Vs
  0.001    1.034     0.938     0.129    -0.033    -0.118    44.675    43.641     1.034     0.000    -0.000     0.000    -0.000     3.593     3.593
  0.002    1.034     0.938     0.129    -0.033    -0.118    44.674    43.640     1.034     0.000    -0.000     0.000    -0.000     3.593     3.593
  0.003    1.034     0.938     0.129    -0.033    -0.118    44.674    43.640     1.034     0.000    -0.000     0.000    -0.000     3.593     3.593
  0.004    1.034     0.938     0.129    -0.033    -0.118    44.674    43.639     1.034     0.000    -0.000     0.000    -0.000     3.594     3.594
  0.005    1.035     0.938     0.129    -0.033    -0.118    44.673    43.639     1.035     0.000    -0.000     0.000    -0.000     3.594     3.594
  0.006    1.035     0.938     0.129    -0.033    -0.118    44.673    43.638     1.035     0.000    -0.000     0.000    -0.000     3.594     3.594
  0.007    1.035     0.939     0.129    -0.033    -0.118    44.673    43.638     1.035     0.000    -0.000     0.000    -0.000     3.594     3.594
  0.008    1.035     0.939     0.129    -0.033    -0.118    44.673    43.637     1.035     0.000    -0.000     0.000    -0.000     3.594     3.594
  0.009    1.035     0.939     0.129    -0.033    -0.118    44.672    43.637     1.035     0.000    -0.000     0.000    -0.000     3.595     3.595
  0.010    1.035     0.939     0.129    -0.033    -0.118    44.672    43.637     1.035     0.000    -0.000     0.000    -0.000     3.595     3.595
  0.020    1.037     0.941     0.130    -0.033    -0.118    44.669    43.632     1.037     0.000    -0.000     0.000    -0.000     3.597     3.597
  0.030    1.039     0.942     0.130    -0.033    -0.118    44.666    43.628     1.039     0.000    -0.000     0.000    -0.000     3.599     3.599
  0.040    1.041     0.944     0.130    -0.033    -0.119    44.664    43.623     1.041     0.000    -0.000     0.000    -0.000     3.601     3.601
  0.050    1.042     0.945     0.130    -0.033    -0.119    44.661    43.618     1.042     0.000    -0.000     0.000    -0.000     3.604     3.604
  0.060    1.044     0.947     0.130    -0.033    -0.119    44.658    43.614     1.044     0.000    -0.000     0.000    -0.000     3.606     3.606
  0.070    1.046     0.948     0.131    -0.033    -0.119    44.655    43.609     1.046     0.000    -0.000     0.000    -0.000     3.608     3.608
  0.080    1.047     0.950     0.131    -0.033    -0.119    44.652    43.605     1.047     0.000    -0.000     0.000    -0.000     3.610     3.610
  0.090    1.049     0.951     0.131    -0.033    -0.120    44.649    43.600     1.049     0.000    -0.000     0.000    -0.000     3.612     3.612
  0.100    1.051     0.953     0.131    -0.033    -0.120    44.646    43.596     1.051     0.000    -0.000     0.000    -0.000     3.614     3.614
  0.200    1.067     0.968     0.133    -0.034    -0.122    44.618    43.551     1.067     0.000    -0.000     0.000    -0.000     3.634     3.634
  0.300    1.084     0.983     0.135    -0.034    -0.124    44.590    43.506     1.084     0.000    -0.000     0.000    -0.000     3.653     3.653
  0.400    1.101     0.998     0.138    -0.035    -0.126    44.561    43.460     1.101     0.000    -0.000     0.000    -0.000     3.671     3.671
  0.500    1.118     1.013     0.140    -0.035    -0.127    44.533    43.415     1.118     0.000    -0.000     0.000    -0.000     3.687     3.687
  0.600    1.135     1.029     0.142    -0.036    -0.129    44.505    43.370     1.135     0.000    -0.000     0.000    -0.000     3.703     3.703
  0.700    1.151     1.044     0.144    -0.037    -0.131    44.477    43.325     1.151     0.000    -0.000     0.000    -0.000     3.717     3.717
  0.800    1.168     1.059     0.146    -0.037    -0.133    44.449    43.281     1.168     0.000    -0.000     0.000    -0.000     3.730     3.730
  0.900    1.185     1.074     0.148    -0.038    -0.135    44.420    43.236     1.185     0.000    -0.000     0.000    -0.000     3.743     3.743
  1.000    1.201     1.089     0.150    -0.038    -0.137    44.392    43.191     1.201     0.000    -0.000     0.000    -0.000     3.754     3.754
