# Reference Number = 2408 Incident Particle: neutron  imodel=1 Target: Z= 90 A= 232 Ef = -5.612
# ncoll= 5 lmax= 8 ndef= 6 K= 0.0 betas:  0.213   0.069   0.002
# LEVELS: rigid rotor     
  0.00000000    0.0   1
  0.04936900    2.0   1
  0.16212000    4.0   1
  0.33320000    6.0   1
  0.55690000    8.0   1
