# Reference Number = 2408 Incident Particle: neutron  imodel=1 Target: Z= 94 A= 239 Ef = -6.090
# En(MeV) DWV/w        DWVsym/w       DW>/w         DW</w            w         DWS/wd           wd         DWvso/wso       wso
  2.900  9.936411      9.003238      1.249293     -.3161194     0.1526963     0.8894648      4.252757      17.79736     -.9756224E-02
  3.000  9.827418      8.904193      1.235927     -.3127019     0.1560697     0.8769448      4.305821      17.60157     -.9973772E-02
  3.100  9.720799      8.807304      1.222855     -.3093597     0.1594785     0.8646662      4.358398      17.41004     -.1019370E-01
  3.200  9.616479      8.712501      1.210068     -.3060903     0.1629226     0.8526212      4.410480      17.22264     -.1041599E-01
  3.300  9.514383      8.619717      1.197557     -.3028915     0.1664021     0.8408025      4.462064      17.03922     -.1064067E-01
  3.400  9.414441      8.528889      1.185313     -.2997609     0.1699169     0.8292030      4.513143      16.85968     -.1086771E-01
  3.500  9.316586      8.439955      1.173328     -.2966966     0.1734668     0.8178160      4.563714      16.68387     -.1109712E-01
  3.600  9.220754      8.352856      1.161594     -.2936964     0.1770519     0.8066349      4.613773      16.51170     -.1132891E-01
  3.700  9.126882      8.267537      1.150104     -.2907583     0.1806721     0.7956537      4.663315      16.34304     -.1156306E-01
  3.800  9.034911      8.183943      1.138849     -.2878805     0.1843273     0.7848662      4.712339      16.17780     -.1179959E-01
  3.900  8.944784      8.102022      1.127823     -.2850612     0.1880174     0.7742667      4.760841      16.01586     -.1203847E-01
  4.000  8.856445      8.021726      1.117018     -.2822986     0.1917424     0.7638498      4.808818      15.85713     -.1227973E-01
  4.200  8.684927      7.865814      1.096050     -.2769369     0.1992969     0.7435427      4.903191      15.54893     -.1276933E-01
  4.400  8.519959      7.715848      1.075894     -.2717829     0.2069901     0.7239048      4.995447      15.25248     -.1326838E-01
  4.600  8.361173      7.571493      1.056505     -.2668249     0.2148215     0.7048993      5.085578      14.96712     -.1377688E-01
  4.800  8.208229      7.432440      1.037841     -.2620522     0.2227905     0.6864918      5.173580      14.69225     -.1429480E-01
  5.000  8.060810      7.298403      1.019862     -.2574546     0.2308967     0.6686504      5.259456      14.42729     -.1482214E-01
  5.200  7.918624      7.169114      1.002533     -.2530229     0.2391395     0.6513458      5.343211      14.17171     -.1535890E-01
  5.400  7.781396      7.044327     0.9858181     -.2487485     0.2475182     0.6345502      5.424854      13.92503     -.1590506E-01
  5.600  7.648873      6.923809     0.9696874     -.2446232     0.2560323     0.6182380      5.504397      13.68680     -.1646060E-01
  5.800  7.520817      6.807346     0.9541108     -.2406395     0.2646813     0.6023853      5.581856      13.45658     -.1702553E-01
  6.000  7.397006      6.694736     0.9390608     -.2367904     0.2734644     0.5869697      5.657249      13.23397     -.1759984E-01
  6.200  7.277233      6.585790     0.9245119     -.2330694     0.2823812     0.5719703      5.730595      13.01861     -.1818350E-01
  6.400  7.161304      6.480334     0.9104398     -.2294702     0.2914310     0.5573675      5.801918      12.81015     -.1877651E-01
  6.600  7.049037      6.378202     0.8968221     -.2259871     0.3006132     0.5431428      5.871242      12.60826     -.1937886E-01
  6.800  6.940262      6.279240     0.8836376     -.2226147     0.3099272     0.5292791      5.938593      12.41263     -.1999053E-01
  7.000  6.834819      6.183301     0.8708665     -.2193479     0.3193723     0.5157601      6.003999      12.22298     -.2061153E-01
  7.200  6.732558      6.090250     0.8584900     -.2161820     0.3289479     0.5025707      6.067487      12.03904     -.2124182E-01
  7.400  6.633336      5.999958     0.8464907     -.2131125     0.3386533     0.4896964      6.129090      11.86055     -.2188142E-01
  7.600  6.537021      5.912304     0.8348520     -.2101351     0.3484879     0.4771237      6.188836      11.68728     -.2253029E-01
  7.800  6.443487      5.827174     0.8235584     -.2072458     0.3584511     0.4648400      6.246758      11.51900     -.2318843E-01
  8.000  6.352615      5.744461     0.8125951     -.2044410     0.3685421     0.4528331      6.302889      11.35549     -.2385583E-01
  8.200  6.264294      5.664063     0.8019482     -.2017170     0.3787603     0.4410918      6.357261      11.19657     -.2453248E-01
  8.400  6.178419      5.585885     0.7916048     -.1990705     0.3891050     0.4296053      6.409906      11.04203     -.2521836E-01
  8.600  6.094889      5.509835     0.7815523     -.1964984     0.3995754     0.4183634      6.460860      10.89169     -.2591345E-01
  8.800  6.013610      5.435829     0.7717791     -.1939977     0.4101710     0.4073565      6.510155      10.74540     -.2661776E-01
  9.000  5.934492      5.363784     0.7622741     -.1915654     0.4208911     0.3965755      6.557825      10.60298     -.2733126E-01
  9.200  5.857451      5.293623     0.7530267     -.1891990     0.4317348     0.3860117      6.603905      10.46429     -.2805394E-01
  9.400  5.782406      5.225275     0.7440270     -.1868958     0.4427015     0.3756570      6.648427      10.32918     -.2878580E-01
  9.600  5.709281      5.158669     0.7352654     -.1846535     0.4537904     0.3655036      6.691425      10.19752     -.2952680E-01
  9.800  5.638003      5.093740     0.7267331     -.1824697     0.4650009     0.3555440      6.732934      10.06917     -.3027695E-01
 10.000  5.568504      5.030425     0.7184214     -.1803423     0.4763322     0.3457712      6.772985      9.944007     -.3103623E-01
 10.500  5.402113      4.878815     0.6985552     -.1752571     0.5051841     0.3221133      6.866956      9.644310     -.3297426E-01
 11.000  5.245497      4.736077     0.6799018     -.1704816     0.5347747     0.2994857      6.952529      9.362149     -.3496904E-01
 11.500  5.097822      4.601454     0.6623577     -.1659894     0.5650921     0.2778029      7.030194      9.096029     -.3702034E-01
 12.000  4.958346      4.474272     0.6458310     -.1617571     0.5961242     0.2569887      7.100421      8.844620     -.3912793E-01
