#
# Reference Number = 2408 Incident Particle: neutron  imodel=1
# Target: Z= 94 A= 239 Number of energies=  92
# Type potential: rotational   dispersive+SO(Anal.Integr.)  relativ.Schoedr.
# First Author: R.Capote      
# Z-Range=90- 97  A-Range=228-249  E-Range=   0.001- 200.000 MeV         Ef = -6.090
# ncoll= 5 lmax= 8 ndef= 6 K= 0.5 betas:  0.219   0.095  -0.016
# WARNING: V = VHF + DWV for dispersive potentials
# En(MeV)   V     RV     AV      DWV     W      RW     AW      VD     RVD    AVD     WD     RWD    AWD     VSO    RVSO   AVSO    WSO    RWSO   AWSO   VHFpn    WSpn     DVSpn     WVpn    DVVpn   V(Lane)  W(Lane)    VHF
  0.090  44.649 1.2502 0.6380  1.0489  0.0726 1.2530 0.6803  3.6120 1.1808 0.6035  2.6037 1.1808 0.6035  5.7270 1.1214 0.5900 -0.0046 1.1214 0.5900  -0.561   -0.288   -0.399    0.000    0.000   -9.379   -4.812   43.600
  0.100  44.646 1.2502 0.6380  1.0506  0.0729 1.2530 0.6803  3.6141 1.1808 0.6035  2.6099 1.1808 0.6035  5.7265 1.1214 0.5900 -0.0046 1.1214 0.5900  -0.560   -0.288   -0.399    0.000    0.000   -9.378   -4.823   43.596
  0.200  44.618 1.2502 0.6380  1.0674  0.0752 1.2530 0.6803  3.6342 1.1808 0.6035  2.6719 1.1808 0.6035  5.7216 1.1214 0.5900 -0.0048 1.1214 0.5900  -0.560   -0.295   -0.401    0.000    0.000   -9.369   -4.938   43.551
  0.300  44.590 1.2502 0.6380  1.0842  0.0776 1.2530 0.6803  3.6531 1.1808 0.6035  2.7339 1.1808 0.6035  5.7168 1.1214 0.5900 -0.0049 1.1214 0.5900  -0.559   -0.302   -0.403    0.000    0.000   -9.359   -5.053   43.506
  0.400  44.561 1.2502 0.6380  1.1010  0.0800 1.2530 0.6803  3.6709 1.1808 0.6035  2.7957 1.1808 0.6035  5.7119 1.1214 0.5900 -0.0051 1.1214 0.5900  -0.559   -0.309   -0.405    0.000    0.000   -9.349   -5.167   43.460
  0.500  44.533 1.2502 0.6380  1.1177  0.0825 1.2530 0.6803  3.6875 1.1808 0.6035  2.8574 1.1808 0.6035  5.7071 1.1214 0.5900 -0.0053 1.1214 0.5900  -0.558   -0.316   -0.407    0.000    0.000   -9.339   -5.281   43.415
  0.600  44.505 1.2502 0.6380  1.1345  0.0850 1.2530 0.6803  3.7029 1.1808 0.6035  2.9190 1.1808 0.6035  5.7022 1.1214 0.5900 -0.0054 1.1214 0.5900  -0.558   -0.322   -0.409    0.000    0.000   -9.330   -5.395   43.370
  0.700  44.477 1.2502 0.6380  1.1513  0.0876 1.2530 0.6803  3.7172 1.1808 0.6035  2.9804 1.1808 0.6035  5.6974 1.1214 0.5900 -0.0056 1.1214 0.5900  -0.557   -0.329   -0.411    0.000    0.000   -9.320   -5.508   43.325
  0.800  44.449 1.2502 0.6380  1.1680  0.0901 1.2530 0.6803  3.7305 1.1808 0.6035  3.0416 1.1808 0.6035  5.6926 1.1214 0.5900 -0.0057 1.1214 0.5900  -0.556   -0.336   -0.412    0.000    0.000   -9.310   -5.621   43.281
  0.900  44.420 1.2502 0.6380  1.1847  0.0928 1.2530 0.6803  3.7426 1.1808 0.6035  3.1026 1.1808 0.6035  5.6877 1.1214 0.5900 -0.0059 1.1214 0.5900  -0.556   -0.343   -0.413    0.000    0.000   -9.301   -5.734   43.236
  1.000  44.392 1.2502 0.6380  1.2015  0.0954 1.2530 0.6803  3.7536 1.1808 0.6035  3.1634 1.1808 0.6035  5.6829 1.1214 0.5900 -0.0061 1.1214 0.5900  -0.555   -0.349   -0.415    0.000    0.000   -9.291   -5.846   43.191
  1.100  44.364 1.2502 0.6380  1.2182  0.0981 1.2530 0.6803  3.7636 1.1808 0.6035  3.2239 1.1808 0.6035  5.6780 1.1214 0.5900 -0.0062 1.1214 0.5900  -0.555   -0.356   -0.416    0.000    0.000   -9.282   -5.958   43.146
  1.200  44.336 1.2502 0.6380  1.2349  0.1008 1.2530 0.6803  3.7725 1.1808 0.6035  3.2841 1.1808 0.6035  5.6732 1.1214 0.5900 -0.0064 1.1214 0.5900  -0.554   -0.363   -0.417    0.000    0.000   -9.272   -6.070   43.101
  1.300  44.308 1.2502 0.6380  1.2516  0.1036 1.2530 0.6803  3.7805 1.1808 0.6035  3.3441 1.1808 0.6035  5.6684 1.1214 0.5900 -0.0066 1.1214 0.5900  -0.554   -0.369   -0.418    0.000    0.000   -9.262   -6.180   43.057
  1.400  44.280 1.2502 0.6380  1.2683  0.1064 1.2530 0.6803  3.7874 1.1808 0.6035  3.4037 1.1808 0.6035  5.6635 1.1214 0.5900 -0.0068 1.1214 0.5900  -0.553   -0.376   -0.418    0.000    0.000   -9.253   -6.291   43.012
  1.500  44.252 1.2502 0.6380  1.2849  0.1092 1.2530 0.6803  3.7933 1.1808 0.6035  3.4631 1.1808 0.6035  5.6587 1.1214 0.5900 -0.0070 1.1214 0.5900  -0.552   -0.382   -0.419    0.000    0.000   -9.243   -6.400   42.968
  1.600  44.225 1.2502 0.6380  1.3016  0.1121 1.2530 0.6803  3.7982 1.1808 0.6035  3.5221 1.1808 0.6035  5.6539 1.1214 0.5900 -0.0071 1.1214 0.5900  -0.552   -0.389   -0.420    0.000    0.000   -9.234   -6.509   42.923
  1.700  44.197 1.2502 0.6380  1.3183  0.1150 1.2530 0.6803  3.8022 1.1808 0.6035  3.5807 1.1808 0.6035  5.6491 1.1214 0.5900 -0.0073 1.1214 0.5900  -0.551   -0.395   -0.420    0.000    0.000   -9.224   -6.618   42.878
  1.800  44.169 1.2502 0.6380  1.3349  0.1179 1.2530 0.6803  3.8053 1.1808 0.6035  3.6390 1.1808 0.6035  5.6442 1.1214 0.5900 -0.0075 1.1214 0.5900  -0.551   -0.402   -0.420    0.000    0.000   -9.214   -6.725   42.834
  1.900  44.141 1.2502 0.6380  1.3515  0.1209 1.2530 0.6803  3.8075 1.1808 0.6035  3.6969 1.1808 0.6035  5.6394 1.1214 0.5900 -0.0077 1.1214 0.5900  -0.550   -0.408   -0.421    0.000    0.000   -9.205   -6.832   42.790
  2.000  44.113 1.2502 0.6380  1.3682  0.1239 1.2530 0.6803  3.8087 1.1808 0.6035  3.7544 1.1808 0.6035  5.6346 1.1214 0.5900 -0.0079 1.1214 0.5900  -0.550   -0.415   -0.421    0.000    0.000   -9.195   -6.939   42.745
  2.100  44.086 1.2502 0.6380  1.3848  0.1270 1.2530 0.6803  3.8091 1.1808 0.6035  3.8115 1.1808 0.6035  5.6298 1.1214 0.5900 -0.0081 1.1214 0.5900  -0.549   -0.421   -0.421    0.000    0.000   -9.186   -7.044   42.701
  2.200  44.058 1.2502 0.6380  1.4014  0.1301 1.2530 0.6803  3.8086 1.1808 0.6035  3.8682 1.1808 0.6035  5.6250 1.1214 0.5900 -0.0083 1.1214 0.5900  -0.548   -0.427   -0.421    0.000    0.000   -9.176   -7.149   42.657
  2.300  44.030 1.2502 0.6380  1.4180  0.1332 1.2530 0.6803  3.8073 1.1808 0.6035  3.9245 1.1808 0.6035  5.6202 1.1214 0.5900 -0.0085 1.1214 0.5900  -0.548   -0.433   -0.421    0.000    0.000   -9.167   -7.253   42.613
  2.400  44.003 1.2502 0.6380  1.4345  0.1364 1.2530 0.6803  3.8051 1.1808 0.6035  3.9803 1.1808 0.6035  5.6153 1.1214 0.5900 -0.0087 1.1214 0.5900  -0.547   -0.440   -0.420    0.000    0.000   -9.157   -7.356   42.568
  2.500  43.975 1.2502 0.6380  1.4511  0.1396 1.2530 0.6803  3.8022 1.1808 0.6035  4.0358 1.1808 0.6035  5.6105 1.1214 0.5900 -0.0089 1.1214 0.5900  -0.547   -0.446   -0.420    0.000    0.000   -9.148   -7.459   42.524
  2.600  43.948 1.2502 0.6380  1.4677  0.1428 1.2530 0.6803  3.7984 1.1808 0.6035  4.0907 1.1808 0.6035  5.6057 1.1214 0.5900 -0.0091 1.1214 0.5900  -0.546   -0.452   -0.420    0.000    0.000   -9.138   -7.560   42.480
  2.700  43.920 1.2502 0.6380  1.4842  0.1461 1.2530 0.6803  3.7939 1.1808 0.6035  4.1452 1.1808 0.6035  5.6009 1.1214 0.5900 -0.0093 1.1214 0.5900  -0.546   -0.458   -0.419    0.000    0.000   -9.129   -7.661   42.436
  2.800  43.893 1.2502 0.6380  1.5007  0.1494 1.2530 0.6803  3.7887 1.1808 0.6035  4.1992 1.1808 0.6035  5.5961 1.1214 0.5900 -0.0095 1.1214 0.5900  -0.545   -0.464   -0.418    0.000    0.000   -9.119   -7.761   42.392
  2.900  43.865 1.2502 0.6380  1.5173  0.1527 1.2530 0.6803  3.7827 1.1808 0.6035  4.2528 1.1808 0.6035  5.5913 1.1214 0.5900 -0.0098 1.1214 0.5900  -0.544   -0.470   -0.418    0.000    0.000   -9.110   -7.860   42.348
  3.000  43.838 1.2502 0.6380  1.5338  0.1561 1.2530 0.6803  3.7760 1.1808 0.6035  4.3058 1.1808 0.6035  5.5865 1.1214 0.5900 -0.0100 1.1214 0.5900  -0.544   -0.476   -0.417    0.000    0.000   -9.100   -7.958   42.304
  3.100  43.811 1.2502 0.6380  1.5503  0.1595 1.2530 0.6803  3.7686 1.1808 0.6035  4.3584 1.1808 0.6035  5.5817 1.1214 0.5900 -0.0102 1.1214 0.5900  -0.543   -0.481   -0.416    0.000    0.000   -9.091   -8.055   42.260
  3.200  43.783 1.2502 0.6380  1.5667  0.1629 1.2530 0.6803  3.7605 1.1808 0.6035  4.4105 1.1808 0.6035  5.5769 1.1214 0.5900 -0.0104 1.1214 0.5900  -0.543   -0.487   -0.415    0.000    0.000   -9.082   -8.151   42.217
  3.300  43.756 1.2502 0.6380  1.5832  0.1664 1.2530 0.6803  3.7517 1.1808 0.6035  4.4621 1.1808 0.6035  5.5721 1.1214 0.5900 -0.0106 1.1214 0.5900  -0.542   -0.493   -0.414    0.000    0.000   -9.072   -8.247   42.173
  3.400  43.729 1.2502 0.6380  1.5997  0.1699 1.2530 0.6803  3.7423 1.1808 0.6035  4.5131 1.1808 0.6035  5.5673 1.1214 0.5900 -0.0109 1.1214 0.5900  -0.542   -0.498   -0.413    0.000    0.000   -9.063   -8.341   42.129
  3.500  43.702 1.2502 0.6380  1.6161  0.1735 1.2530 0.6803  3.7323 1.1808 0.6035  4.5637 1.1808 0.6035  5.5625 1.1214 0.5900 -0.0111 1.1214 0.5900  -0.541   -0.504   -0.412    0.000    0.000   -9.053   -8.434   42.086
  3.600  43.674 1.2502 0.6380  1.6326  0.1771 1.2530 0.6803  3.7216 1.1808 0.6035  4.6138 1.1808 0.6035  5.5577 1.1214 0.5900 -0.0113 1.1214 0.5900  -0.540   -0.510   -0.411    0.000    0.000   -9.044   -8.527   42.042
  3.700  43.647 1.2502 0.6380  1.6490  0.1807 1.2530 0.6803  3.7104 1.1808 0.6035  4.6633 1.1808 0.6035  5.5530 1.1214 0.5900 -0.0116 1.1214 0.5900  -0.540   -0.515   -0.410    0.000    0.000   -9.035   -8.619   41.998
  3.800  43.620 1.2502 0.6380  1.6654  0.1843 1.2530 0.6803  3.6986 1.1808 0.6035  4.7123 1.1808 0.6035  5.5482 1.1214 0.5900 -0.0118 1.1214 0.5900  -0.539   -0.520   -0.408    0.000    0.000   -9.025   -8.709   41.955
  3.900  43.593 1.2502 0.6380  1.6818  0.1880 1.2530 0.6803  3.6862 1.1808 0.6035  4.7608 1.1808 0.6035  5.5434 1.1214 0.5900 -0.0120 1.1214 0.5900  -0.539   -0.526   -0.407    0.000    0.000   -9.016   -8.799   41.911
  4.000  43.566 1.2502 0.6380  1.6982  0.1917 1.2530 0.6803  3.6732 1.1808 0.6035  4.8088 1.1808 0.6035  5.5386 1.1214 0.5900 -0.0123 1.1214 0.5900  -0.538   -0.531   -0.406    0.000    0.000   -9.007   -8.887   41.868
  4.200  43.512 1.2502 0.6380  1.7309  0.1993 1.2530 0.6803  3.6457 1.1808 0.6035  4.9032 1.1808 0.6035  5.5291 1.1214 0.5900 -0.0128 1.1214 0.5900  -0.537   -0.542   -0.403    0.000    0.000   -8.988   -9.062   41.781
  4.400  43.458 1.2502 0.6380  1.7635  0.2070 1.2530 0.6803  3.6162 1.1808 0.6035  4.9954 1.1808 0.6035  5.5195 1.1214 0.5900 -0.0133 1.1214 0.5900  -0.536   -0.552   -0.399    0.000    0.000   -8.969   -9.232   41.695
  4.600  43.404 1.2502 0.6380  1.7962  0.2148 1.2530 0.6803  3.5848 1.1808 0.6035  5.0856 1.1808 0.6035  5.5100 1.1214 0.5900 -0.0138 1.1214 0.5900  -0.535   -0.562   -0.396    0.000    0.000   -8.951   -9.399   41.608
  4.800  43.351 1.2502 0.6380  1.8287  0.2228 1.2530 0.6803  3.5516 1.1808 0.6035  5.1736 1.1808 0.6035  5.5004 1.1214 0.5900 -0.0143 1.1214 0.5900  -0.534   -0.571   -0.392    0.000    0.000   -8.932   -9.562   41.522
  5.000  43.297 1.2502 0.6380  1.8612  0.2309 1.2530 0.6803  3.5167 1.1808 0.6035  5.2595 1.1808 0.6035  5.4909 1.1214 0.5900 -0.0148 1.1214 0.5900  -0.533   -0.581   -0.388    0.000    0.000   -8.914   -9.720   41.436
  5.200  43.244 1.2502 0.6380  1.8937  0.2391 1.2530 0.6803  3.4803 1.1808 0.6035  5.3432 1.1808 0.6035  5.4814 1.1214 0.5900 -0.0154 1.1214 0.5900  -0.532   -0.590   -0.384    0.000    0.000   -8.895   -9.875   41.350
  5.400  43.190 1.2502 0.6380  1.9260  0.2475 1.2530 0.6803  3.4423 1.1808 0.6035  5.4249 1.1808 0.6035  5.4719 1.1214 0.5900 -0.0159 1.1214 0.5900  -0.530   -0.599   -0.380    0.000    0.000   -8.877  -10.026   41.264
  5.600  43.137 1.2502 0.6380  1.9584  0.2560 1.2530 0.6803  3.4030 1.1808 0.6035  5.5044 1.1808 0.6035  5.4624 1.1214 0.5900 -0.0165 1.1214 0.5900  -0.529   -0.608   -0.376    0.000    0.000   -8.858  -10.173   41.179
  5.800  43.084 1.2502 0.6380  1.9906  0.2647 1.2530 0.6803  3.3624 1.1808 0.6035  5.5819 1.1808 0.6035  5.4529 1.1214 0.5900 -0.0170 1.1214 0.5900  -0.528   -0.617   -0.371    0.000    0.000   -8.840  -10.316   41.094
  6.000  43.031 1.2502 0.6380  2.0228  0.2735 1.2530 0.6803  3.3206 1.1808 0.6035  5.6572 1.1808 0.6035  5.4434 1.1214 0.5900 -0.0176 1.1214 0.5900  -0.527   -0.625   -0.367    0.000    0.000   -8.822  -10.455   41.008
  6.200  42.978 1.2502 0.6380  2.0550  0.2824 1.2530 0.6803  3.2777 1.1808 0.6035  5.7306 1.1808 0.6035  5.4339 1.1214 0.5900 -0.0182 1.1214 0.5900  -0.526   -0.633   -0.362    0.000    0.000   -8.803  -10.591   40.924
  6.400  42.926 1.2502 0.6380  2.0870  0.2914 1.2530 0.6803  3.2338 1.1808 0.6035  5.8019 1.1808 0.6035  5.4244 1.1214 0.5900 -0.0188 1.1214 0.5900  -0.525   -0.641   -0.357    0.000    0.000   -8.785  -10.723   40.839
  6.600  42.873 1.2502 0.6380  2.1190  0.3006 1.2530 0.6803  3.1889 1.1808 0.6035  5.8712 1.1808 0.6035  5.4149 1.1214 0.5900 -0.0194 1.1214 0.5900  -0.524   -0.648   -0.352    0.000    0.000   -8.767  -10.851   40.754
  6.800  42.821 1.2502 0.6380  2.1510  0.3099 1.2530 0.6803  3.1432 1.1808 0.6035  5.9386 1.1808 0.6035  5.4055 1.1214 0.5900 -0.0200 1.1214 0.5900  -0.523   -0.656   -0.347    0.000    0.000   -8.749  -10.975   40.670
  7.000  42.768 1.2502 0.6380  2.1829  0.3194 1.2530 0.6803  3.0966 1.1808 0.6035  6.0040 1.1808 0.6035  5.3960 1.1214 0.5900 -0.0206 1.1214 0.5900  -0.522   -0.663   -0.342    0.000    0.000   -8.731  -11.096   40.585
  7.200  42.716 1.2502 0.6380  2.2147  0.3289 1.2530 0.6803  3.0493 1.1808 0.6035  6.0675 1.1808 0.6035  5.3866 1.1214 0.5900 -0.0212 1.1214 0.5900  -0.521   -0.670   -0.337    0.000    0.000   -8.713  -11.214   40.501
  7.400  42.664 1.2502 0.6380  2.2464  0.3387 1.2530 0.6803  3.0014 1.1808 0.6035  6.1291 1.1808 0.6035  5.3772 1.1214 0.5900 -0.0219 1.1214 0.5900  -0.520   -0.677   -0.331    0.000    0.000   -8.695  -11.328   40.417
  7.600  42.612 1.2502 0.6380  2.2781  0.3485 1.2530 0.6803  2.9528 1.1808 0.6035  6.1888 1.1808 0.6035  5.3677 1.1214 0.5900 -0.0225 1.1214 0.5900  -0.519   -0.684   -0.326    0.000    0.000   -8.677  -11.438   40.334
  7.800  42.560 1.2502 0.6380  2.3097  0.3585 1.2530 0.6803  2.9037 1.1808 0.6035  6.2468 1.1808 0.6035  5.3583 1.1214 0.5900 -0.0232 1.1214 0.5900  -0.517   -0.690   -0.321    0.000    0.000   -8.659  -11.545   40.250
  8.000  42.508 1.2502 0.6380  2.3412  0.3685 1.2530 0.6803  2.8542 1.1808 0.6035  6.3029 1.1808 0.6035  5.3489 1.1214 0.5900 -0.0239 1.1214 0.5900  -0.516   -0.696   -0.315    0.000    0.000   -8.641  -11.649   40.167
  8.200  42.456 1.2502 0.6380  2.3727  0.3788 1.2530 0.6803  2.8041 1.1808 0.6035  6.3573 1.1808 0.6035  5.3395 1.1214 0.5900 -0.0245 1.1214 0.5900  -0.515   -0.702   -0.310    0.000    0.000   -8.623  -11.749   40.084
  8.400  42.405 1.2502 0.6380  2.4041  0.3891 1.2530 0.6803  2.7537 1.1808 0.6035  6.4099 1.1808 0.6035  5.3301 1.1214 0.5900 -0.0252 1.1214 0.5900  -0.514   -0.708   -0.304    0.000    0.000   -8.605  -11.847   40.000
  8.600  42.353 1.2502 0.6380  2.4354  0.3996 1.2530 0.6803  2.7030 1.1808 0.6035  6.4609 1.1808 0.6035  5.3207 1.1214 0.5900 -0.0259 1.1214 0.5900  -0.513   -0.714   -0.299    0.000    0.000   -8.587  -11.941   39.918
  8.800  42.302 1.2502 0.6380  2.4666  0.4102 1.2530 0.6803  2.6520 1.1808 0.6035  6.5102 1.1808 0.6035  5.3113 1.1214 0.5900 -0.0266 1.1214 0.5900  -0.512   -0.719   -0.293    0.000    0.000   -8.569  -12.032   39.835
  9.000  42.250 1.2502 0.6380  2.4978  0.4209 1.2530 0.6803  2.6007 1.1808 0.6035  6.5578 1.1808 0.6035  5.3020 1.1214 0.5900 -0.0273 1.1214 0.5900  -0.511   -0.724   -0.287    0.000    0.000   -8.551  -12.120   39.752
  9.200  42.199 1.2502 0.6380  2.5289  0.4317 1.2530 0.6803  2.5492 1.1808 0.6035  6.6039 1.1808 0.6035  5.2926 1.1214 0.5900 -0.0281 1.1214 0.5900  -0.510   -0.729   -0.282    0.000    0.000   -8.534  -12.205   39.670
  9.400  42.148 1.2502 0.6380  2.5599  0.4427 1.2530 0.6803  2.4975 1.1808 0.6035  6.6484 1.1808 0.6035  5.2833 1.1214 0.5900 -0.0288 1.1214 0.5900  -0.509   -0.734   -0.276    0.000    0.000   -8.516  -12.287   39.588
  9.600  42.097 1.2502 0.6380  2.5908  0.4538 1.2530 0.6803  2.4457 1.1808 0.6035  6.6914 1.1808 0.6035  5.2739 1.1214 0.5900 -0.0295 1.1214 0.5900  -0.508   -0.739   -0.270    0.000    0.000   -8.498  -12.367   39.506
  9.800  42.046 1.2502 0.6380  2.6217  0.4650 1.2530 0.6803  2.3939 1.1808 0.6035  6.7329 1.1808 0.6035  5.2646 1.1214 0.5900 -0.0303 1.1214 0.5900  -0.507   -0.744   -0.264    0.000    0.000   -8.481  -12.444   39.424
 10.000  41.995 1.2502 0.6380  2.6525  0.4763 1.2530 0.6803  2.3419 1.1808 0.6035  6.7730 1.1808 0.6035  5.2553 1.1214 0.5900 -0.0310 1.1214 0.5900  -0.506   -0.748   -0.259    0.000    0.000   -8.463  -12.518   39.342
 10.500  41.868 1.2502 0.6380  2.7291  0.5052 1.2530 0.6803  2.2119 1.1808 0.6035  6.8670 1.1808 0.6035  5.2320 1.1214 0.5900 -0.0330 1.1214 0.5900  -0.503   -0.758   -0.244    0.000    0.000   -8.419  -12.691   39.139
 11.000  41.742 1.2502 0.6380  2.8052  0.5348 1.2530 0.6803  2.0822 1.1808 0.6035  6.9525 1.1808 0.6035  5.2087 1.1214 0.5900 -0.0350 1.1214 0.5900  -0.501   -0.768   -0.230    0.000    0.000   -8.376  -12.849   38.936
 11.500  41.616 1.2502 0.6380  2.8807  0.5651 1.2530 0.6803  1.9530 1.1808 0.6035  7.0302 1.1808 0.6035  5.1856 1.1214 0.5900 -0.0370 1.1214 0.5900  -0.498   -0.776   -0.216    0.000    0.000   -8.333  -12.993   38.735
 12.000  41.490 1.2502 0.6380  2.9558  0.5961 1.2530 0.6803  1.8247 1.1808 0.6035  7.1004 1.1808 0.6035  5.1625 1.1214 0.5900 -0.0391 1.1214 0.5900  -0.495   -0.784   -0.202    0.000    0.000   -8.290  -13.123   38.535
