# Reference Number = 2408 Incident Particle: neutron  imodel=1 Target: Z= 91 A= 232 Ef = -6.040
# En(MeV) DWV/w        DWVsym/w       DW>/w         DW</w            w         DWS/wd           wd         DWvso/wso       wso
  5.800  7.552386      6.836093     0.9579158     -.2416226     0.2625064     0.6063067      5.540807      13.51340     -.1688342E-01
  6.000  7.427534      6.722537     0.9427373     -.2377404     0.2712561     0.5907838      5.616416      13.28893     -.1745538E-01
  6.200  7.306771      6.612693     0.9280660     -.2339880     0.2801395     0.5756823      5.689982      13.07179     -.1803670E-01
  6.400  7.189899      6.506381     0.9138775     -.2303589     0.2891562     0.5609820      5.761526      12.86164     -.1862738E-01
  6.600  7.076734      6.403432     0.9001488     -.2268473     0.2983053     0.5466645      5.831073      12.65813     -.1922739E-01
  6.800  6.967102      6.303691     0.8868584     -.2234477     0.3075864     0.5327121      5.898647      12.46097     -.1983674E-01
  7.000  6.860841      6.207010     0.8739862     -.2201550     0.3169988     0.5191084      5.964277      12.26985     -.2045541E-01
  7.200  6.757798      6.113249     0.8615133     -.2169643     0.3265418     0.5058380      6.027991      12.08450     -.2108338E-01
  7.400  6.657829      6.022279     0.8494218     -.2138710     0.3362148     0.4928862      6.089818      11.90468     -.2172065E-01
  7.600  6.560800      5.933976     0.8376949     -.2108710     0.3460172     0.4802393      6.149788      11.73012     -.2236720E-01
  7.800  6.466583      5.848226     0.8263169     -.2079601     0.3559483     0.4678845      6.207934      11.56061     -.2302303E-01
  8.000  6.375057      5.764918     0.8152727     -.2051345     0.3660074     0.4558095      6.264287      11.39593     -.2368811E-01
  8.200  6.286109      5.683951     0.8045485     -.2023906     0.3761938     0.4440028      6.318880      11.23588     -.2436245E-01
  8.400  6.199632      5.605226     0.7941308     -.1997251     0.3865070     0.4324536      6.371745      11.08026     -.2504602E-01
  8.600  6.115525      5.528653     0.7840071     -.1971347     0.3969461     0.4211514      6.422917      10.92889     -.2573882E-01
  8.800  6.033692      5.454143     0.7741656     -.1946163     0.4075104     0.4100867      6.472428      10.78160     -.2644082E-01
  9.000  5.954043      5.381615     0.7645949     -.1921672     0.4181994     0.3992500      6.520312      10.63823     -.2715203E-01
  9.200  5.876491      5.310991     0.7552844     -.1897846     0.4290123     0.3886327      6.566603      10.49862     -.2787241E-01
  9.400  5.800954      5.242196     0.7462240     -.1874658     0.4399483     0.3782265      6.611335      10.36263     -.2860197E-01
  9.600  5.727356      5.175161     0.7374042     -.1852085     0.4510067     0.3680235      6.654540      10.23012     -.2934069E-01
  9.800  5.655624      5.109818     0.7288157     -.1830103     0.4621869     0.3580161      6.696254      10.10095     -.3008856E-01
 10.000  5.585686      5.046105     0.7204500     -.1808690     0.4734881     0.3481972      6.736507      9.975004     -.3084555E-01
 10.500  5.418270      4.893564     0.7004571     -.1757512     0.5022655     0.3244312      6.830972      9.673464     -.3277790E-01
