#
# Reference Number = 2408 Incident Particle: neutron  imodel=1
# Target: Z= 91 A= 232 Number of energies= 190
# Type potential: rotational   dispersive+SO(Anal.Integr.)  relativ.Schoedr.
# First Author: R.Capote      
# Z-Range=90- 97  A-Range=228-249  E-Range=   0.001- 200.000 MeV         Ef = -6.040
# ncoll= 1 lmax= 6 ndef= 6 K= 2.0 betas:  0.178   0.115   0.012
# WARNING: V = VHF + DWV for dispersive potentials
# En(MeV)   V     RV     AV      DWV     W      RW     AW      VD     RVD    AVD     WD     RWD    AWD     VSO    RVSO   AVSO    WSO    RWSO   AWSO   VHFpn    WSpn     DVSpn     WVpn    DVVpn   V(Lane)  W(Lane)    VHF
  0.060  44.652 1.2598 0.6240  1.0355  0.0708 1.2530 0.6780  3.5808 1.1808 0.6000  2.5439 1.1808 0.6000  5.7308 1.1214 0.5900 -0.0045 1.1214 0.5900  -0.572   -0.288   -0.405    0.000    0.000   -9.387   -4.720   43.617
  0.070  44.649 1.2598 0.6240  1.0372  0.0710 1.2530 0.6780  3.5829 1.1808 0.6000  2.5501 1.1808 0.6000  5.7304 1.1214 0.5900 -0.0045 1.1214 0.5900  -0.572   -0.288   -0.405    0.000    0.000   -9.386   -4.732   43.612
  0.080  44.646 1.2598 0.6240  1.0388  0.0712 1.2530 0.6780  3.5851 1.1808 0.6000  2.5563 1.1808 0.6000  5.7299 1.1214 0.5900 -0.0045 1.1214 0.5900  -0.572   -0.289   -0.405    0.000    0.000   -9.385   -4.743   43.608
  0.090  44.644 1.2598 0.6240  1.0405  0.0715 1.2530 0.6780  3.5872 1.1808 0.6000  2.5625 1.1808 0.6000  5.7294 1.1214 0.5900 -0.0045 1.1214 0.5900  -0.572   -0.290   -0.406    0.000    0.000   -9.384   -4.755   43.603
  0.100  44.641 1.2598 0.6240  1.0422  0.0717 1.2530 0.6780  3.5894 1.1808 0.6000  2.5687 1.1808 0.6000  5.7289 1.1214 0.5900 -0.0046 1.1214 0.5900  -0.572   -0.291   -0.406    0.000    0.000   -9.383   -4.766   43.599
  0.200  44.612 1.2598 0.6240  1.0590  0.0740 1.2530 0.6780  3.6100 1.1808 0.6000  2.6305 1.1808 0.6000  5.7240 1.1214 0.5900 -0.0047 1.1214 0.5900  -0.571   -0.298   -0.408    0.000    0.000   -9.373   -4.881   43.553
  0.300  44.584 1.2598 0.6240  1.0758  0.0764 1.2530 0.6780  3.6295 1.1808 0.6000  2.6923 1.1808 0.6000  5.7192 1.1214 0.5900 -0.0049 1.1214 0.5900  -0.571   -0.305   -0.411    0.000    0.000   -9.364   -4.995   43.508
  0.400  44.556 1.2598 0.6240  1.0926  0.0788 1.2530 0.6780  3.6477 1.1808 0.6000  2.7539 1.1808 0.6000  5.7143 1.1214 0.5900 -0.0050 1.1214 0.5900  -0.570   -0.311   -0.413    0.000    0.000   -9.354   -5.110   43.463
  0.500  44.527 1.2598 0.6240  1.1094  0.0813 1.2530 0.6780  3.6648 1.1808 0.6000  2.8155 1.1808 0.6000  5.7095 1.1214 0.5900 -0.0052 1.1214 0.5900  -0.570   -0.318   -0.415    0.000    0.000   -9.344   -5.224   43.418
  0.600  44.499 1.2598 0.6240  1.1261  0.0838 1.2530 0.6780  3.6808 1.1808 0.6000  2.8769 1.1808 0.6000  5.7047 1.1214 0.5900 -0.0053 1.1214 0.5900  -0.569   -0.325   -0.416    0.000    0.000   -9.335   -5.338   43.373
  0.700  44.471 1.2598 0.6240  1.1429  0.0863 1.2530 0.6780  3.6956 1.1808 0.6000  2.9381 1.1808 0.6000  5.6998 1.1214 0.5900 -0.0055 1.1214 0.5900  -0.568   -0.332   -0.418    0.000    0.000   -9.325   -5.452   43.328
  0.800  44.443 1.2598 0.6240  1.1596  0.0889 1.2530 0.6780  3.7093 1.1808 0.6000  2.9992 1.1808 0.6000  5.6950 1.1214 0.5900 -0.0057 1.1214 0.5900  -0.568   -0.339   -0.420    0.000    0.000   -9.315   -5.565   43.283
  0.900  44.415 1.2598 0.6240  1.1764  0.0914 1.2530 0.6780  3.7220 1.1808 0.6000  3.0601 1.1808 0.6000  5.6901 1.1214 0.5900 -0.0058 1.1214 0.5900  -0.567   -0.346   -0.421    0.000    0.000   -9.306   -5.678   43.238
  1.000  44.387 1.2598 0.6240  1.1931  0.0941 1.2530 0.6780  3.7335 1.1808 0.6000  3.1207 1.1808 0.6000  5.6853 1.1214 0.5900 -0.0060 1.1214 0.5900  -0.567   -0.353   -0.422    0.000    0.000   -9.296   -5.790   43.193
  1.100  44.359 1.2598 0.6240  1.2098  0.0968 1.2530 0.6780  3.7440 1.1808 0.6000  3.1811 1.1808 0.6000  5.6805 1.1214 0.5900 -0.0062 1.1214 0.5900  -0.566   -0.360   -0.423    0.000    0.000   -9.286   -5.902   43.149
  1.200  44.331 1.2598 0.6240  1.2265  0.0995 1.2530 0.6780  3.7534 1.1808 0.6000  3.2413 1.1808 0.6000  5.6756 1.1214 0.5900 -0.0063 1.1214 0.5900  -0.565   -0.367   -0.425    0.000    0.000   -9.277   -6.014   43.104
  1.300  44.303 1.2598 0.6240  1.2432  0.1022 1.2530 0.6780  3.7618 1.1808 0.6000  3.3011 1.1808 0.6000  5.6708 1.1214 0.5900 -0.0065 1.1214 0.5900  -0.565   -0.373   -0.425    0.000    0.000   -9.267   -6.125   43.059
  1.400  44.275 1.2598 0.6240  1.2599  0.1050 1.2530 0.6780  3.7691 1.1808 0.6000  3.3607 1.1808 0.6000  5.6660 1.1214 0.5900 -0.0067 1.1214 0.5900  -0.564   -0.380   -0.426    0.000    0.000   -9.257   -6.236   43.015
  1.500  44.247 1.2598 0.6240  1.2766  0.1078 1.2530 0.6780  3.7755 1.1808 0.6000  3.4199 1.1808 0.6000  5.6611 1.1214 0.5900 -0.0069 1.1214 0.5900  -0.564   -0.387   -0.427    0.000    0.000   -9.248   -6.346   42.970
  1.600  44.219 1.2598 0.6240  1.2933  0.1107 1.2530 0.6780  3.7809 1.1808 0.6000  3.4789 1.1808 0.6000  5.6563 1.1214 0.5900 -0.0071 1.1214 0.5900  -0.563   -0.393   -0.428    0.000    0.000   -9.238   -6.455   42.926
  1.700  44.191 1.2598 0.6240  1.3099  0.1135 1.2530 0.6780  3.7854 1.1808 0.6000  3.5375 1.1808 0.6000  5.6515 1.1214 0.5900 -0.0072 1.1214 0.5900  -0.563   -0.400   -0.428    0.000    0.000   -9.229   -6.564   42.881
  1.800  44.163 1.2598 0.6240  1.3266  0.1165 1.2530 0.6780  3.7889 1.1808 0.6000  3.5957 1.1808 0.6000  5.6467 1.1214 0.5900 -0.0074 1.1214 0.5900  -0.562   -0.407   -0.429    0.000    0.000   -9.219   -6.672   42.837
  1.900  44.135 1.2598 0.6240  1.3432  0.1194 1.2530 0.6780  3.7915 1.1808 0.6000  3.6536 1.1808 0.6000  5.6418 1.1214 0.5900 -0.0076 1.1214 0.5900  -0.561   -0.413   -0.429    0.000    0.000   -9.210   -6.779   42.792
  2.000  44.108 1.2598 0.6240  1.3598  0.1224 1.2530 0.6780  3.7932 1.1808 0.6000  3.7111 1.1808 0.6000  5.6370 1.1214 0.5900 -0.0078 1.1214 0.5900  -0.561   -0.420   -0.429    0.000    0.000   -9.200   -6.886   42.748
  2.100  44.080 1.2598 0.6240  1.3765  0.1255 1.2530 0.6780  3.7940 1.1808 0.6000  3.7681 1.1808 0.6000  5.6322 1.1214 0.5900 -0.0080 1.1214 0.5900  -0.560   -0.426   -0.429    0.000    0.000   -9.191   -6.992   42.704
  2.200  44.052 1.2598 0.6240  1.3931  0.1285 1.2530 0.6780  3.7940 1.1808 0.6000  3.8248 1.1808 0.6000  5.6274 1.1214 0.5900 -0.0082 1.1214 0.5900  -0.560   -0.433   -0.429    0.000    0.000   -9.181   -7.097   42.659
  2.300  44.025 1.2598 0.6240  1.4097  0.1316 1.2530 0.6780  3.7931 1.1808 0.6000  3.8811 1.1808 0.6000  5.6226 1.1214 0.5900 -0.0084 1.1214 0.5900  -0.559   -0.439   -0.429    0.000    0.000   -9.171   -7.201   42.615
  2.400  43.997 1.2598 0.6240  1.4262  0.1348 1.2530 0.6780  3.7913 1.1808 0.6000  3.9369 1.1808 0.6000  5.6178 1.1214 0.5900 -0.0086 1.1214 0.5900  -0.558   -0.445   -0.429    0.000    0.000   -9.162   -7.305   42.571
  2.500  43.970 1.2598 0.6240  1.4428  0.1380 1.2530 0.6780  3.7888 1.1808 0.6000  3.9923 1.1808 0.6000  5.6129 1.1214 0.5900 -0.0088 1.1214 0.5900  -0.558   -0.452   -0.429    0.000    0.000   -9.152   -7.408   42.527
  2.600  43.942 1.2598 0.6240  1.4594  0.1412 1.2530 0.6780  3.7855 1.1808 0.6000  4.0473 1.1808 0.6000  5.6081 1.1214 0.5900 -0.0090 1.1214 0.5900  -0.557   -0.458   -0.428    0.000    0.000   -9.143   -7.510   42.483
  2.700  43.915 1.2598 0.6240  1.4759  0.1444 1.2530 0.6780  3.7813 1.1808 0.6000  4.1018 1.1808 0.6000  5.6033 1.1214 0.5900 -0.0092 1.1214 0.5900  -0.557   -0.464   -0.428    0.000    0.000   -9.134   -7.611   42.439
  2.800  43.887 1.2598 0.6240  1.4925  0.1477 1.2530 0.6780  3.7765 1.1808 0.6000  4.1558 1.1808 0.6000  5.5985 1.1214 0.5900 -0.0094 1.1214 0.5900  -0.556   -0.470   -0.427    0.000    0.000   -9.124   -7.711   42.395
  2.900  43.860 1.2598 0.6240  1.5090  0.1510 1.2530 0.6780  3.7709 1.1808 0.6000  4.2094 1.1808 0.6000  5.5937 1.1214 0.5900 -0.0096 1.1214 0.5900  -0.556   -0.476   -0.427    0.000    0.000   -9.115   -7.810   42.351
  3.000  43.832 1.2598 0.6240  1.5255  0.1544 1.2530 0.6780  3.7645 1.1808 0.6000  4.2625 1.1808 0.6000  5.5889 1.1214 0.5900 -0.0099 1.1214 0.5900  -0.555   -0.482   -0.426    0.000    0.000   -9.105   -7.909   42.307
  3.100  43.805 1.2598 0.6240  1.5420  0.1578 1.2530 0.6780  3.7575 1.1808 0.6000  4.3151 1.1808 0.6000  5.5841 1.1214 0.5900 -0.0101 1.1214 0.5900  -0.554   -0.488   -0.425    0.000    0.000   -9.096   -8.007   42.263
  3.200  43.778 1.2598 0.6240  1.5585  0.1612 1.2530 0.6780  3.7498 1.1808 0.6000  4.3673 1.1808 0.6000  5.5793 1.1214 0.5900 -0.0103 1.1214 0.5900  -0.554   -0.494   -0.424    0.000    0.000   -9.086   -8.103   42.219
  3.300  43.750 1.2598 0.6240  1.5750  0.1647 1.2530 0.6780  3.7414 1.1808 0.6000  4.4189 1.1808 0.6000  5.5745 1.1214 0.5900 -0.0105 1.1214 0.5900  -0.553   -0.500   -0.423    0.000    0.000   -9.077   -8.199   42.175
  3.400  43.723 1.2598 0.6240  1.5914  0.1682 1.2530 0.6780  3.7324 1.1808 0.6000  4.4700 1.1808 0.6000  5.5697 1.1214 0.5900 -0.0108 1.1214 0.5900  -0.553   -0.506   -0.422    0.000    0.000   -9.067   -8.294   42.132
  3.500  43.696 1.2598 0.6240  1.6079  0.1717 1.2530 0.6780  3.7227 1.1808 0.6000  4.5206 1.1808 0.6000  5.5649 1.1214 0.5900 -0.0110 1.1214 0.5900  -0.552   -0.511   -0.421    0.000    0.000   -9.058   -8.388   42.088
  3.600  43.669 1.2598 0.6240  1.6243  0.1753 1.2530 0.6780  3.7124 1.1808 0.6000  4.5708 1.1808 0.6000  5.5601 1.1214 0.5900 -0.0112 1.1214 0.5900  -0.552   -0.517   -0.420    0.000    0.000   -9.049   -8.481   42.044
  3.700  43.642 1.2598 0.6240  1.6408  0.1789 1.2530 0.6780  3.7015 1.1808 0.6000  4.6204 1.1808 0.6000  5.5554 1.1214 0.5900 -0.0114 1.1214 0.5900  -0.551   -0.523   -0.419    0.000    0.000   -9.039   -8.573   42.001
  3.800  43.615 1.2598 0.6240  1.6572  0.1825 1.2530 0.6780  3.6900 1.1808 0.6000  4.6695 1.1808 0.6000  5.5506 1.1214 0.5900 -0.0117 1.1214 0.5900  -0.550   -0.528   -0.417    0.000    0.000   -9.030   -8.664   41.957
  3.900  43.587 1.2598 0.6240  1.6736  0.1862 1.2530 0.6780  3.6779 1.1808 0.6000  4.7180 1.1808 0.6000  5.5458 1.1214 0.5900 -0.0119 1.1214 0.5900  -0.550   -0.534   -0.416    0.000    0.000   -9.021   -8.754   41.914
  4.000  43.560 1.2598 0.6240  1.6900  0.1899 1.2530 0.6780  3.6653 1.1808 0.6000  4.7661 1.1808 0.6000  5.5410 1.1214 0.5900 -0.0122 1.1214 0.5900  -0.549   -0.539   -0.415    0.000    0.000   -9.011   -8.843   41.870
  4.200  43.506 1.2598 0.6240  1.7227  0.1974 1.2530 0.6780  3.6384 1.1808 0.6000  4.8606 1.1808 0.6000  5.5314 1.1214 0.5900 -0.0126 1.1214 0.5900  -0.548   -0.550   -0.412    0.000    0.000   -8.993   -9.019   41.784
  4.400  43.452 1.2598 0.6240  1.7554  0.2051 1.2530 0.6780  3.6095 1.1808 0.6000  4.9530 1.1808 0.6000  5.5219 1.1214 0.5900 -0.0131 1.1214 0.5900  -0.547   -0.560   -0.408    0.000    0.000   -8.974   -9.190   41.697
  4.600  43.399 1.2598 0.6240  1.7880  0.2129 1.2530 0.6780  3.5787 1.1808 0.6000  5.0433 1.1808 0.6000  5.5123 1.1214 0.5900 -0.0136 1.1214 0.5900  -0.546   -0.570   -0.405    0.000    0.000   -8.955   -9.358   41.611
  4.800  43.345 1.2598 0.6240  1.8206  0.2208 1.2530 0.6780  3.5461 1.1808 0.6000  5.1315 1.1808 0.6000  5.5028 1.1214 0.5900 -0.0142 1.1214 0.5900  -0.545   -0.580   -0.401    0.000    0.000   -8.937   -9.521   41.525
  5.000  43.292 1.2598 0.6240  1.8531  0.2289 1.2530 0.6780  3.5117 1.1808 0.6000  5.2176 1.1808 0.6000  5.4933 1.1214 0.5900 -0.0147 1.1214 0.5900  -0.544   -0.590   -0.397    0.000    0.000   -8.918   -9.681   41.438
  5.200  43.238 1.2598 0.6240  1.8855  0.2371 1.2530 0.6780  3.4758 1.1808 0.6000  5.3015 1.1808 0.6000  5.4838 1.1214 0.5900 -0.0152 1.1214 0.5900  -0.543   -0.600   -0.393    0.000    0.000   -8.900   -9.837   41.353
  5.400  43.185 1.2598 0.6240  1.9179  0.2454 1.2530 0.6780  3.4384 1.1808 0.6000  5.3834 1.1808 0.6000  5.4742 1.1214 0.5900 -0.0158 1.1214 0.5900  -0.541   -0.609   -0.389    0.000    0.000   -8.881   -9.989   41.267
  5.600  43.132 1.2598 0.6240  1.9503  0.2539 1.2530 0.6780  3.3996 1.1808 0.6000  5.4631 1.1808 0.6000  5.4647 1.1214 0.5900 -0.0163 1.1214 0.5900  -0.540   -0.618   -0.385    0.000    0.000   -8.863  -10.137   41.181
  5.800  43.079 1.2598 0.6240  1.9825  0.2625 1.2530 0.6780  3.3594 1.1808 0.6000  5.5408 1.1808 0.6000  5.4552 1.1214 0.5900 -0.0169 1.1214 0.5900  -0.539   -0.627   -0.380    0.000    0.000   -8.845  -10.281   41.096
  6.000  43.026 1.2598 0.6240  2.0148  0.2713 1.2530 0.6780  3.3181 1.1808 0.6000  5.6164 1.1808 0.6000  5.4457 1.1214 0.5900 -0.0175 1.1214 0.5900  -0.538   -0.635   -0.375    0.000    0.000   -8.826  -10.421   41.011
  6.200  42.973 1.2598 0.6240  2.0469  0.2801 1.2530 0.6780  3.2756 1.1808 0.6000  5.6900 1.1808 0.6000  5.4363 1.1214 0.5900 -0.0180 1.1214 0.5900  -0.537   -0.644   -0.370    0.000    0.000   -8.808  -10.558   40.926
  6.400  42.920 1.2598 0.6240  2.0790  0.2892 1.2530 0.6780  3.2321 1.1808 0.6000  5.7615 1.1808 0.6000  5.4268 1.1214 0.5900 -0.0186 1.1214 0.5900  -0.536   -0.652   -0.366    0.000    0.000   -8.790  -10.690   40.841
  6.600  42.868 1.2598 0.6240  2.1110  0.2983 1.2530 0.6780  3.1876 1.1808 0.6000  5.8311 1.1808 0.6000  5.4173 1.1214 0.5900 -0.0192 1.1214 0.5900  -0.535   -0.660   -0.361    0.000    0.000   -8.771  -10.819   40.757
  6.800  42.815 1.2598 0.6240  2.1430  0.3076 1.2530 0.6780  3.1423 1.1808 0.6000  5.8986 1.1808 0.6000  5.4079 1.1214 0.5900 -0.0198 1.1214 0.5900  -0.534   -0.667   -0.355    0.000    0.000   -8.753  -10.945   40.672
  7.000  42.763 1.2598 0.6240  2.1749  0.3170 1.2530 0.6780  3.0961 1.1808 0.6000  5.9643 1.1808 0.6000  5.3984 1.1214 0.5900 -0.0205 1.1214 0.5900  -0.532   -0.675   -0.350    0.000    0.000   -8.735  -11.066   40.588
  7.200  42.711 1.2598 0.6240  2.2067  0.3265 1.2530 0.6780  3.0492 1.1808 0.6000  6.0280 1.1808 0.6000  5.3890 1.1214 0.5900 -0.0211 1.1214 0.5900  -0.531   -0.682   -0.345    0.000    0.000   -8.717  -11.185   40.504
  7.400  42.658 1.2598 0.6240  2.2385  0.3362 1.2530 0.6780  3.0016 1.1808 0.6000  6.0898 1.1808 0.6000  5.3795 1.1214 0.5900 -0.0217 1.1214 0.5900  -0.530   -0.689   -0.339    0.000    0.000   -8.699  -11.299   40.420
  7.600  42.606 1.2598 0.6240  2.2701  0.3460 1.2530 0.6780  2.9534 1.1808 0.6000  6.1498 1.1808 0.6000  5.3701 1.1214 0.5900 -0.0224 1.1214 0.5900  -0.529   -0.696   -0.334    0.000    0.000   -8.681  -11.411   40.336
  7.800  42.554 1.2598 0.6240  2.3018  0.3559 1.2530 0.6780  2.9046 1.1808 0.6000  6.2079 1.1808 0.6000  5.3607 1.1214 0.5900 -0.0230 1.1214 0.5900  -0.528   -0.702   -0.329    0.000    0.000   -8.663  -11.519   40.253
  8.000  42.502 1.2598 0.6240  2.3333  0.3660 1.2530 0.6780  2.8553 1.1808 0.6000  6.2643 1.1808 0.6000  5.3513 1.1214 0.5900 -0.0237 1.1214 0.5900  -0.527   -0.709   -0.323    0.000    0.000   -8.645  -11.623   40.169
  8.200  42.451 1.2598 0.6240  2.3648  0.3762 1.2530 0.6780  2.8056 1.1808 0.6000  6.3189 1.1808 0.6000  5.3419 1.1214 0.5900 -0.0244 1.1214 0.5900  -0.526   -0.715   -0.317    0.000    0.000   -8.627  -11.724   40.086
  8.400  42.399 1.2598 0.6240  2.3962  0.3865 1.2530 0.6780  2.7555 1.1808 0.6000  6.3717 1.1808 0.6000  5.3325 1.1214 0.5900 -0.0250 1.1214 0.5900  -0.525   -0.721   -0.312    0.000    0.000   -8.609  -11.822   40.003
  8.600  42.348 1.2598 0.6240  2.4275  0.3969 1.2530 0.6780  2.7050 1.1808 0.6000  6.4229 1.1808 0.6000  5.3231 1.1214 0.5900 -0.0257 1.1214 0.5900  -0.524   -0.726   -0.306    0.000    0.000   -8.591  -11.917   39.920
  8.800  42.296 1.2598 0.6240  2.4588  0.4075 1.2530 0.6780  2.6543 1.1808 0.6000  6.4724 1.1808 0.6000  5.3137 1.1214 0.5900 -0.0264 1.1214 0.5900  -0.523   -0.732   -0.300    0.000    0.000   -8.574  -12.009   39.837
  9.000  42.245 1.2598 0.6240  2.4900  0.4182 1.2530 0.6780  2.6032 1.1808 0.6000  6.5203 1.1808 0.6000  5.3043 1.1214 0.5900 -0.0272 1.1214 0.5900  -0.522   -0.737   -0.294    0.000    0.000   -8.556  -12.098   39.755
  9.200  42.193 1.2598 0.6240  2.5211  0.4290 1.2530 0.6780  2.5520 1.1808 0.6000  6.5666 1.1808 0.6000  5.2950 1.1214 0.5900 -0.0279 1.1214 0.5900  -0.520   -0.743   -0.289    0.000    0.000   -8.538  -12.184   39.672
  9.400  42.142 1.2598 0.6240  2.5521  0.4399 1.2530 0.6780  2.5006 1.1808 0.6000  6.6113 1.1808 0.6000  5.2856 1.1214 0.5900 -0.0286 1.1214 0.5900  -0.519   -0.748   -0.283    0.000    0.000   -8.520  -12.267   39.590
  9.600  42.091 1.2598 0.6240  2.5831  0.4510 1.2530 0.6780  2.4490 1.1808 0.6000  6.6545 1.1808 0.6000  5.2763 1.1214 0.5900 -0.0293 1.1214 0.5900  -0.518   -0.753   -0.277    0.000    0.000   -8.503  -12.347   39.508
  9.800  42.040 1.2598 0.6240  2.6140  0.4622 1.2530 0.6780  2.3974 1.1808 0.6000  6.6963 1.1808 0.6000  5.2669 1.1214 0.5900 -0.0301 1.1214 0.5900  -0.517   -0.757   -0.271    0.000    0.000   -8.485  -12.425   39.426
 10.000  41.989 1.2598 0.6240  2.6448  0.4735 1.2530 0.6780  2.3456 1.1808 0.6000  6.7365 1.1808 0.6000  5.2576 1.1214 0.5900 -0.0308 1.1214 0.5900  -0.516   -0.762   -0.265    0.000    0.000   -8.468  -12.499   39.345
 10.500  41.863 1.2598 0.6240  2.7214  0.5023 1.2530 0.6780  2.2162 1.1808 0.6000  6.8310 1.1808 0.6000  5.2343 1.1214 0.5900 -0.0328 1.1214 0.5900  -0.513   -0.773   -0.251    0.000    0.000   -8.424  -12.675   39.141
 11.000  41.736 1.2598 0.6240  2.7976  0.5318 1.2530 0.6780  2.0869 1.1808 0.6000  6.9170 1.1808 0.6000  5.2111 1.1214 0.5900 -0.0348 1.1214 0.5900  -0.511   -0.782   -0.236    0.000    0.000   -8.380  -12.834   38.939
 11.500  41.611 1.2598 0.6240  2.8732  0.5620 1.2530 0.6780  1.9582 1.1808 0.6000  6.9951 1.1808 0.6000  5.1879 1.1214 0.5900 -0.0368 1.1214 0.5900  -0.508   -0.791   -0.221    0.000    0.000   -8.337  -12.979   38.737
 12.000  41.485 1.2598 0.6240  2.9483  0.5930 1.2530 0.6780  1.8303 1.1808 0.6000  7.0658 1.1808 0.6000  5.1648 1.1214 0.5900 -0.0389 1.1214 0.5900  -0.506   -0.799   -0.207    0.000    0.000   -8.294  -13.110   38.537
 12.500  41.361 1.2598 0.6240  3.0229  0.6247 1.2530 0.6780  1.7035 1.1808 0.6000  7.1295 1.1808 0.6000  5.1417 1.1214 0.5900 -0.0411 1.1214 0.5900  -0.503   -0.806   -0.193    0.000    0.000   -8.251  -13.228   38.338
 13.000  41.236 1.2598 0.6240  3.0969  0.6570 1.2530 0.6780  1.5781 1.1808 0.6000  7.1866 1.1808 0.6000  5.1187 1.1214 0.5900 -0.0433 1.1214 0.5900  -0.500   -0.813   -0.178    0.000    0.000   -8.208  -13.334   38.139
 13.500  41.113 1.2598 0.6240  3.1703  0.6900 1.2530 0.6780  1.4543 1.1808 0.6000  7.2375 1.1808 0.6000  5.0957 1.1214 0.5900 -0.0456 1.1214 0.5900  -0.498   -0.819   -0.164    0.000    0.000   -8.166  -13.429   37.942
 14.000  40.989 1.2598 0.6240  3.2432  0.7237 1.2530 0.6780  1.3322 1.1808 0.6000  7.2826 1.1808 0.6000  5.0728 1.1214 0.5900 -0.0479 1.1214 0.5900  -0.495   -0.824   -0.151    0.000    0.000   -8.124  -13.513   37.746
 14.500  40.866 1.2598 0.6240  3.3155  0.7581 1.2530 0.6780  1.2119 1.1808 0.6000  7.3224 1.1808 0.6000  5.0499 1.1214 0.5900 -0.0503 1.1214 0.5900  -0.493   -0.828   -0.137    0.000    0.000   -8.082  -13.586   37.551
